"arm","state","budget","f_min","n_rules_core","n_rules_total","used_completion","window_redone","baseline_redone","walk_depth","base_precision","rewalk_precision","precision_diff","base_errors","rewalk_errors","base_dollar_recall_unw","rewalk_dollar_recall_unw","dollar_recall_unw_diff","base_dollar_recall_wtd","rewalk_dollar_recall_wtd","dollar_recall_wtd_diff","base_flagged_share","rewalk_flagged_share","fill_rate"
"era2","California",10,0.7,78,187,FALSE,TRUE,FALSE,17975,0.253012048192771,0.233766233766234,-0.0192458144265373,21,18,0.29559748427673,0.291754018169113,-0.00384346610761704,0.325275188771649,0.309540948144984,-0.015734240626665,0.099639855942377,0.092436974789916,0.92436974789916
"era2","California",10,0.75,82,196,FALSE,TRUE,FALSE,20021,0.253012048192771,0.25974025974026,0.00672821154748865,21,20,0.29559748427673,0.324685534591195,0.0290880503144654,0.325275188771649,0.340578503688022,0.0153033149163732,0.099639855942377,0.092436974789916,0.92436974789916
"era2","Colorado",5,0.25,45,116,FALSE,FALSE,FALSE,3074,0.238095238095238,0.263157894736842,0.025062656641604,10,10,0.0985633434915107,0.0985633434915107,0,0.0999660984749039,0.0999660984749039,0,0.0546163849154746,0.0494148244473342,0.988296488946684
"era2","Colorado",5,0.4,39,105,FALSE,FALSE,FALSE,3457,0.238095238095238,0.244897959183673,0.00680272108843538,10,12,0.0985633434915107,0.11719634305616,0.0186329995646495,0.0999660984749039,0.116806715892002,0.0168406174170977,0.0546163849154746,0.0637191157347204,1.27438231469441
"era2","Colorado",5,0.5,40,108,FALSE,FALSE,FALSE,3739,0.238095238095238,0.285714285714286,0.0476190476190476,10,10,0.0985633434915107,0.0945581192860253,-0.00400522420548541,0.0999660984749039,0.0964843819062804,-0.00348171656862353,0.0546163849154746,0.0455136540962289,0.910273081924577
"era2","Colorado",5,0.55,35,88,FALSE,FALSE,FALSE,3868,0.238095238095238,0.277777777777778,0.0396825396825397,10,10,0.0985633434915107,0.0945581192860253,-0.00400522420548541,0.0999660984749039,0.0964843819062804,-0.00348171656862353,0.0546163849154746,0.046814044213264,0.93628088426528
"era2","Colorado",5,0.6,35,96,FALSE,FALSE,FALSE,4341,0.238095238095238,0.277777777777778,0.0396825396825397,10,10,0.0985633434915107,0.0945581192860253,-0.00400522420548541,0.0999660984749039,0.0964843819062804,-0.00348171656862353,0.0546163849154746,0.046814044213264,0.93628088426528
"era2","Colorado",5,0.65,38,97,FALSE,FALSE,FALSE,4341,0.238095238095238,0.289473684210526,0.0513784461152882,10,11,0.0985633434915107,0.111710927296474,0.013147583804963,0.0999660984749039,0.11228700628056,0.0123209078056557,0.0546163849154746,0.0494148244473342,0.988296488946684
"era2","Colorado",5,0.7,39,97,FALSE,FALSE,FALSE,4725,0.238095238095238,0.25,0.0119047619047619,10,11,0.0985633434915107,0.111710927296474,0.013147583804963,0.0999660984749039,0.11228700628056,0.0123209078056557,0.0546163849154746,0.0572171651495449,1.1443433029909
"era2","Colorado",5,0.75,39,98,FALSE,FALSE,FALSE,4657,0.238095238095238,0.25,0.0119047619047619,10,11,0.0985633434915107,0.111710927296474,0.013147583804963,0.0999660984749039,0.11228700628056,0.0123209078056557,0.0546163849154746,0.0572171651495449,1.1443433029909
"era2","Colorado",10,0.25,81,199,FALSE,FALSE,FALSE,6439,0.22972972972973,0.260869565217391,0.0311398354876616,17,18,0.156726164562473,0.167087505441881,0.0103613408794079,0.158477207503649,0.167641371068959,0.00916416356531013,0.0962288686605982,0.0897269180754226,0.897269180754226
"era2","Colorado",10,0.4,73,176,FALSE,FALSE,FALSE,8795,0.22972972972973,0.233766233766234,0.00403650403650402,17,18,0.156726164562473,0.172747061384414,0.0160208968219417,0.158477207503649,0.170229778222715,0.0117525707190665,0.0962288686605982,0.100130039011704,1.00130039011704
"era2","Colorado",10,0.5,75,188,FALSE,FALSE,FALSE,10146,0.22972972972973,0.25,0.0202702702702703,17,15,0.156726164562473,0.143926861123204,-0.0127993034392686,0.158477207503649,0.143298623127814,-0.0151785843758349,0.0962288686605982,0.0780234070221066,0.780234070221066
"era2","Colorado",10,0.55,64,158,FALSE,FALSE,FALSE,11588,0.22972972972973,0.278688524590164,0.0489587948604342,17,17,0.156726164562473,0.169699608184589,0.0129734436221158,0.158477207503649,0.1765837953264,0.0181065878227515,0.0962288686605982,0.0793237971391417,0.793237971391417
"era2","Colorado",10,0.6,64,152,FALSE,TRUE,FALSE,12371,0.22972972972973,0.278688524590164,0.0489587948604342,17,17,0.156726164562473,0.169699608184589,0.0129734436221158,0.158477207503649,0.1765837953264,0.0181065878227515,0.0962288686605982,0.0793237971391417,0.793237971391417
"era2","Colorado",10,0.65,75,181,FALSE,TRUE,FALSE,17712,0.22972972972973,0.264705882352941,0.0349761526232114,17,18,0.156726164562473,0.184066173269482,0.0273400087070091,0.158477207503649,0.191771934987077,0.0332947274834287,0.0962288686605982,0.0884265279583875,0.884265279583875
"era2","Colorado",10,0.7,67,174,FALSE,TRUE,FALSE,18060,0.22972972972973,0.22972972972973,0,17,17,0.156726164562473,0.171092729647366,0.0143665650848933,0.158477207503649,0.180812328064282,0.0223351205606332,0.0962288686605982,0.0962288686605982,0.962288686605982
"era2","Colorado",10,0.75,67,205,FALSE,TRUE,FALSE,22927,0.22972972972973,0.22972972972973,0,17,17,0.156726164562473,0.171092729647366,0.0143665650848933,0.158477207503649,0.180812328064282,0.0223351205606332,0.0962288686605982,0.0962288686605982,0.962288686605982
"era2","Connecticut",5,0.25,33,94,FALSE,FALSE,FALSE,2382,0.225,0.277777777777778,0.0527777777777778,9,10,0.101028488213343,0.113588786747975,0.0125602985346318,0.106248837576261,0.116842498794379,0.0105936612181182,0.0482509047044632,0.0434258142340169,0.868516284680338
"era2","Connecticut",5,0.4,29,86,FALSE,FALSE,FALSE,2529,0.225,0.25,0.025,9,10,0.101028488213343,0.113588786747975,0.0125602985346318,0.106248837576261,0.116842498794379,0.0105936612181182,0.0482509047044632,0.0482509047044632,0.965018094089264
