"hh","rule","source","n_flagged_train","errors_train","precision_train","precision_train_lcb","n_flagged_holdout","errors_caught_holdout","precision_holdout","recall_holdout","dollar_recall_holdout","workload_pct_holdout","n_flagged_any","errors_caught_any","precision_any","recall_any","dollar_recall_any","workload_pct_any"
"1","months_since_cert_n > 6.50 & months_since_cert_n <= 9.50 & unc_rawben_rel_max > 1.93","ranger",70,23,0.3286,0.2145,35,6,0.1714,0.0308,0.0351,0.169,36,7,0.1944,0.0054,0.0072,0.165
"1","total_deductions_by_hh_size <= 1020.00 & unc_rawben_rel_max >    1.96 & utilities <=  684.00","ranger",131,39,0.2977,0.2143,62,22,0.3548,0.1128,0.1103,0.3,64,24,0.375,0.0186,0.0205,0.294
"1","months_since_cert_n >    6.50 & shelter_expenses_by_hh_size <= 1880.00 & unc_rawben_rel_max >    1.93","ranger",211,59,0.2796,0.214,111,22,0.1982,0.1128,0.1106,0.537,115,26,0.2261,0.0201,0.0241,0.528
"1","expedited_i <= 0.50 & months_since_cert_n > 6.50 & unc_rawben_rel_max > 1.97","ranger",187,53,0.2834,0.2137,93,19,0.2043,0.0974,0.0923,0.45,97,23,0.2371,0.0178,0.0207,0.446
"1","unc_rawben_rel_max >=   2.45 & utilities >= 580.00 & utilities < 875.00","xgboost",67,22,0.3284,0.2122,15,1,0.0667,0.0051,0.0083,0.073,16,2,0.125,0.0015,0.0028,0.074
"1","expedited_i <=    0.5 & total_deductions_by_hh_size > 1330.0 & unc_rawben_rel_max >    2.6","ranger",82,26,0.3171,0.2121,43,9,0.2093,0.0462,0.0649,0.208,46,12,0.2609,0.0093,0.0144,0.211
"1","children_i <= 0.50 & expedited_i <= 0.50 & months_since_cert_n > 6.50 & unc_rawben_rel_max > 1.95","ranger",193,54,0.2798,0.2114,98,19,0.1939,0.0974,0.0923,0.474,102,23,0.2255,0.0178,0.0207,0.469
"1","expedited_i <=    0.50 & months_since_cert_n <=   29.50 & total_deductions_by_hh_size > 1480.00 & unc_rawben_rel_max >    2.78","ranger",49,17,0.3469,0.2113,30,8,0.2667,0.041,0.0566,0.145,33,11,0.3333,0.0085,0.013,0.152
"1","months_since_cert_n >=    7.00 & total_deductions_by_hh_size >= 1060.00 & unc_rawben_rel_max >=    2.45","xgboost",71,23,0.3239,0.2113,26,5,0.1923,0.0256,0.0244,0.126,28,7,0.25,0.0054,0.007,0.129
"1","elderly_disabled_i >=   1.0 & unc_rawben_rel_max >=   1.3 & utilities < 340.0","xgboost",181,51,0.2818,0.2112,74,27,0.3649,0.1385,0.1579,0.358,77,30,0.3896,0.0232,0.0311,0.354
"1","medical_deductions <= 148.00 & months_since_cert_n >   6.50 & unc_rawben_rel_max >   1.95","ranger",222,61,0.2748,0.2111,116,22,0.1897,0.1128,0.1061,0.561,122,28,0.2295,0.0217,0.0251,0.56
"1","rawben_rel_max >=    0.777 & shelter_expenses_by_hh_size >= 1150.000 & unc_rawben_rel_max >=    2.450 & utilities >=  559.000","xgboost",90,28,0.3111,0.2111,47,5,0.1064,0.0256,0.0253,0.227,49,7,0.1429,0.0054,0.0071,0.225
"1","children_i <=   0.50 & medical_deductions <= 132.00 & unc_rawben_rel_max >   1.95 & utilities <= 302.00","ranger",35,13,0.3714,0.211,20,6,0.3,0.0308,0.0371,0.097,21,7,0.3333,0.0054,0.0077,0.096
"1","medical_deductions <= 155.000 & months_since_cert_n >   6.500 & rawben_rel_max >   0.344 & unc_rawben_rel_max >   2.160","ranger",137,40,0.292,0.2109,66,13,0.197,0.0667,0.0588,0.319,68,15,0.2206,0.0116,0.0128,0.312
"1","expedited_i <= 0.50 & months_since_cert_n > 6.50 & months_since_cert_n <= 9.50 & unc_rawben_rel_max > 1.93","ranger",60,20,0.3333,0.2108,29,5,0.1724,0.0256,0.0267,0.14,30,6,0.2,0.0046,0.0058,0.138
