"hh","rule","source","n_flagged_train","errors_train","precision_train","precision_train_lcb","n_flagged_holdout","errors_caught_holdout","precision_holdout","recall_holdout","dollar_recall_holdout","workload_pct_holdout","n_flagged_any","errors_caught_any","precision_any","recall_any","dollar_recall_any","workload_pct_any"
"1","elderly_disabled_i <   1.000 & rawben_rel_max <   0.632 & total_deductions_by_hh_size < 122.000","xgboost",128,24,0.1875,0.1374,63,7,0.1111,0.0933,0.1059,0.307,67,11,0.1642,0.0085,0.0081,0.308
"1","cat_elig >=   1.00000 & shelter_expenses_by_hh_size >= 647.00000 & unc_rawben_rel_max >=  -0.01600 & unc_rawben_rel_max <   0.00344","xgboost",123,23,0.187,0.1361,55,9,0.1636,0.12,0.1612,0.268,55,9,0.1636,0.007,0.0092,0.253
"1","total_deductions_by_hh_size < 182.00000 & unc_rawben_rel_max >=  -0.00400 & unc_rawben_rel_max <   0.00344","xgboost",101,19,0.1881,0.1326,50,9,0.18,0.12,0.1251,0.243,50,9,0.18,0.007,0.0071,0.23
"1","cat_elig >=   2.00000 & total_deductions_by_hh_size < 599.00000 & unc_rawben_rel_max >=  -0.00400 & unc_rawben_rel_max <   0.00344","xgboost",53,11,0.2075,0.1312,5,1,0.2,0.0133,0.0249,0.024,5,1,0.2,8e-04,0.0014,0.023
"1","rawben_rel_max <  0.80400 & total_deductions_by_hh_size >= 73.00000 & unc_rawben_rel_max >= -0.01600 & unc_rawben_rel_max <  0.00344","xgboost",214,36,0.1682,0.1304,101,19,0.1881,0.2533,0.3565,0.492,101,19,0.1881,0.0147,0.0203,0.464
"1","percent_abawd >=  1.000 & rawben_rel_max <  0.624 & total_deductions_by_hh_size < 78.000","xgboost",48,10,0.2083,0.1288,27,2,0.0741,0.0267,0.0269,0.131,27,2,0.0741,0.0015,0.0015,0.124
"1","rawben_rel_max <  0.80400 & total_deductions_by_hh_size >=  8.00000 & unc_rawben_rel_max >= -0.01600 & unc_rawben_rel_max <  0.00344","xgboost",239,39,0.1632,0.1277,112,22,0.1964,0.2933,0.3912,0.545,112,22,0.1964,0.017,0.0223,0.515
"1","elderly_disabled_i <   1.000 & rawben_rel_max <   0.648 & total_deductions_by_hh_size < 137.000","xgboost",145,25,0.1724,0.1269,65,7,0.1077,0.0933,0.1059,0.316,71,13,0.1831,0.0101,0.0104,0.326
"1","elderly_disabled_i <   1.000 & rawben_rel_max <   0.652 & total_deductions_by_hh_size < 114.000","xgboost",133,23,0.1729,0.1257,63,7,0.1111,0.0933,0.1059,0.307,67,11,0.1642,0.0085,0.0081,0.308
"1","unc_rawben_rel_max >=  -0.00400 & unc_rawben_rel_max <   0.00344 & utilities >= 317.00000","xgboost",107,19,0.1776,0.125,49,14,0.2857,0.1867,0.2238,0.238,49,14,0.2857,0.0108,0.0127,0.225
"1","total_deductions_by_hh_size < 256.00000 & unc_rawben_rel_max >=  -0.01600 & unc_rawben_rel_max <   0.00344 & utilities <  42.00000","xgboost",81,15,0.1852,0.1248,33,3,0.0909,0.04,0.0398,0.161,33,3,0.0909,0.0023,0.0023,0.152
"1","percent_abawd >=  0.500 & rawben_rel_max <  0.285 & total_deductions_by_hh_size < 10.000","xgboost",26,6,0.2308,0.1243,12,0,0,0,0,0.058,12,0,0,0,0,0.055
"1","elderly_disabled_i <=  0.500 & expedited_i <=  0.500 & total_deductions_by_hh_size <= 63.700 & unc_rawben_rel_max <=  0.649","ranger_mtry1",101,18,0.1782,0.1242,54,5,0.0926,0.0667,0.0689,0.263,56,7,0.125,0.0054,0.0052,0.257
"1","elderly_disabled_i >=  1.00000 & rawben_rel_max <  0.80400 & unc_rawben_rel_max >= -0.00400 & unc_rawben_rel_max <  0.00344","xgboost",155,26,0.1677,0.1242,80,17,0.2125,0.2267,0.2665,0.389,80,17,0.2125,0.0131,0.0152,0.368
"1","medical_deductions < 155.000 & percent_abawd >=   0.500 & rawben_rel_max <   0.801 & total_deductions_by_hh_size <   5.000","xgboost",56,11,0.1964,0.124,26,1,0.0385,0.0133,0.0118,0.127,26,1,0.0385,8e-04,7e-04,0.119
"1","months_since_cert_n <  9.00000 & rawben_rel_max <  0.80100 & unc_rawben_rel_max >= -0.01600 & unc_rawben_rel_max <  0.00344","xgboost",205,33,0.161,0.1232,96,17,0.1771,0.2267,0.3249,0.467,96,17,0.1771,0.0131,0.0185,0.441
"1","months_since_cert_n >=  13.00000 & unc_rawben_rel_max >=  -0.00400 & unc_rawben_rel_max <   0.00344 & utilities >= 317.00000","xgboost",32,7,0.2188,0.1232,14,4,0.2857,0.0533,0.0582,0.068,14,4,0.2857,0.0031,0.0033,0.064
"1","cat_elig <  2.00000 & unc_rawben_rel_max >= -0.01600 & unc_rawben_rel_max <  0.00344","xgboost",227,36,0.1586,0.1228,146,24,0.1644,0.32,0.4216,0.71,146,24,0.1644,0.0186,0.024,0.671
"1","cat_elig >=   1.00000 & shelter_expenses_by_hh_size < 647.00000 & unc_rawben_rel_max >=  -0.01600 & unc_rawben_rel_max <   0.00344","xgboost",157,26,0.1656,0.1226,77,14,0.1818,0.1867,0.2543,0.375,77,14,0.1818,0.0108,0.0145,0.354
"1","cat_elig > 0.5 & expedited_i > 0.5 & percent_abawd > 0.5 & unc_rawben_rel_max <= 0.8","ranger_mtry1",51,10,0.1961,0.121,10,0,0,0,0,0.049,16,6,0.375,0.0046,0.0073,0.074
