"hh","rule","source","n_flagged_train","errors_train","precision_train","precision_train_lcb","n_flagged_holdout","errors_caught_holdout","precision_holdout","recall_holdout","dollar_recall_holdout","workload_pct_holdout","n_flagged_any","errors_caught_any","precision_any","recall_any","dollar_recall_any","workload_pct_any"
"2-3","unc_rawben_rel_max > 1.69","ranger_mtry1",64,19,0.2969,0.2127,37,10,0.2703,0.0769,0.1031,0.444,49,22,0.449,0.0223,0.0344,0.533
"2-3","cat_elig >   0.50 & expedited_i <=   0.50 & unc_rawben_rel_max >   1.68 & utilities <= 766.00","ranger_mtry1",41,13,0.3171,0.2121,18,5,0.2778,0.0385,0.0509,0.216,26,13,0.5,0.0132,0.0187,0.283
"2-3","children_i <=   0.50 & medical_deductions <= 148.00 & unc_rawben_rel_max >   1.77","ranger_mtry1",30,10,0.3333,0.2108,22,7,0.3182,0.0538,0.0736,0.264,24,9,0.375,0.0091,0.0131,0.261
"2-3","elderly_disabled_i > 0.50 & unc_rawben_rel_max > 1.77 & unc_rawben_rel_max <= 2.23","ranger_mtry1",30,10,0.3333,0.2108,19,6,0.3158,0.0462,0.0498,0.228,24,11,0.4583,0.0112,0.015,0.261
"2-3","months_since_cert_n <=  29.50 & shelter_expenses_by_hh_size <= 973.00 & unc_rawben_rel_max >   1.69 & utilities >  78.50","ranger_mtry1",49,15,0.3061,0.2103,25,7,0.28,0.0538,0.0743,0.3,34,16,0.4706,0.0162,0.0276,0.37
"2-3","elderly_disabled_i >=   1.00 & shelter_expenses_by_hh_size < 586.00 & unc_rawben_rel_max >=   1.49","xgboost",53,16,0.3019,0.2099,20,6,0.3,0.0462,0.0723,0.24,21,7,0.3333,0.0071,0.0125,0.229
"2-3","months_since_cert_n >=   1.00 & shelter_expenses_by_hh_size >= 392.00 & unc_rawben_rel_max >=   1.68","xgboost",57,17,0.2982,0.2096,33,10,0.303,0.0769,0.1031,0.396,44,21,0.4773,0.0213,0.0318,0.479
"2-3","unc_rawben_rel_max >=   1.68 & utilities < 875.00","xgboost",57,17,0.2982,0.2096,30,8,0.2667,0.0615,0.0762,0.36,40,18,0.45,0.0183,0.0269,0.435
"2-3","unc_rawben_rel_max > 1.68","ranger_mtry1",65,19,0.2923,0.2093,38,10,0.2632,0.0769,0.1031,0.456,50,22,0.44,0.0223,0.0344,0.544
"2-3","count_divisible_by_100 >   0.5 & months_since_cert_n <=   3.5 & rawben_rel_max >   0.2 & shelter_expenses_by_hh_size > 853.0","ranger_mtry1",23,8,0.3478,0.2085,16,1,0.0625,0.0077,0.0101,0.192,17,2,0.1176,0.002,0.0034,0.185
"2-3","HH_size_n >   2.50 & medical_deductions <= 314.00 & unc_rawben_rel_max >   1.55 & unc_rawben_rel_max <=   1.76","ranger_mtry1",16,6,0.375,0.2081,7,1,0.1429,0.0077,0.0029,0.084,11,5,0.4545,0.0051,0.0062,0.12
"2-3","count_divisible_by_100 <=   0.50 & shelter_expenses_by_hh_size > 627.00 & unc_rawben_rel_max >   2.03","ranger_mtry1",16,6,0.375,0.2081,9,3,0.3333,0.0231,0.0288,0.108,12,6,0.5,0.0061,0.0083,0.131
"2-3","count_divisible_by_100 <= 0.50 & unc_rawben_rel_max > 1.82","ranger_mtry1",38,12,0.3158,0.2076,21,6,0.2857,0.0462,0.0584,0.252,26,11,0.4231,0.0112,0.0154,0.283
"2-3","HH_size_n <=   2.50 & homeless <=   0.50 & unc_rawben_rel_max >   1.74 & utilities > 230.00","ranger_mtry1",42,13,0.3095,0.2067,27,9,0.3333,0.0692,0.0835,0.324,33,15,0.4545,0.0152,0.0217,0.359
"2-3","count_divisible_by_100 <= 0.50 & unc_rawben_rel_max > 1.77","ranger_mtry1",42,13,0.3095,0.2067,27,7,0.2593,0.0538,0.0736,0.324,33,13,0.3939,0.0132,0.0202,0.359
"2-3","homeless <=   0.500 & medical_deductions <= 216.000 & percent_abawd <=   0.833 & unc_rawben_rel_max >   1.800","ranger_mtry1",42,13,0.3095,0.2067,25,7,0.28,0.0538,0.0607,0.3,31,13,0.4194,0.0132,0.0184,0.338
"2-3","medical_deductions <= 218.00 & unc_rawben_rel_max >   1.69","ranger_mtry1",63,18,0.2857,0.2024,37,10,0.2703,0.0769,0.1031,0.444,48,21,0.4375,0.0213,0.0338,0.523
"2-3","cat_elig >   0.50 & expedited_i <=   0.50 & unc_rawben_rel_max >   1.68 & utilities > 766.00","ranger_mtry1",13,5,0.3846,0.2016,10,2,0.2,0.0154,0.0269,0.12,12,4,0.3333,0.0041,0.0075,0.131
