"hh","rule","source","n_flagged_train","errors_train","precision_train","precision_train_lcb","n_flagged_holdout","errors_caught_holdout","precision_holdout","recall_holdout","dollar_recall_holdout","workload_pct_holdout","n_flagged_any","errors_caught_any","precision_any","recall_any","dollar_recall_any","workload_pct_any"
"1","rawben_rel_max >    0.985 & rawben_rel_max <=    0.991 & shelter_expenses_by_hh_size <= 1310.000","ranger_mtry1",399,94,0.2356,0.2025,226,42,0.1858,0.0561,0.0605,1.065,226,42,0.1858,0.0325,0.029,1.038
"1","elderly_disabled_i >=  1 & months_since_cert_n >= 12 & total_deductions_by_hh_size >=  8 & total_deductions_by_hh_size < 13","xgboost",63,18,0.2857,0.2024,35,10,0.2857,0.0134,0.0086,0.165,35,10,0.2857,0.0077,0.0041,0.161
"1","count_divisible_by_100 <= 0.500 & married <= 0.500 & rawben_rel_max <= 0.998 & unc_rawben_rel_max > 0.983","ranger_mtry1",579,133,0.2297,0.2022,305,53,0.1738,0.0708,0.0831,1.437,306,54,0.1765,0.0418,0.0408,1.406
"1","medical_deductions >=  192 & medical_deductions <  200 & shelter_expenses_by_hh_size < 1110","xgboost",20,7,0.35,0.2022,15,1,0.0667,0.0013,0.0013,0.071,15,1,0.0667,8e-04,6e-04,0.069
"1","children_i >  0.500 & percent_abawd <=  0.500 & rawben_rel_max <=  0.542 & utilities <= 13.500","ranger_mtry1",13,5,0.3846,0.2016,4,0,0,0,0,0.019,4,0,0,0,0,0.018
"1","children_i <= 0.500 & expedited_i <= 0.500 & rawben_rel_max > 0.987 & unc_rawben_rel_max <= 1.000","ranger_mtry1",542,124,0.2288,0.2005,286,49,0.1713,0.0654,0.0722,1.348,288,51,0.1771,0.0394,0.0366,1.323
"1","expedited_i <= 0.500 & rawben_rel_max > 0.987 & unc_rawben_rel_max <= 1.000","ranger_mtry1",547,125,0.2285,0.2004,288,50,0.1736,0.0668,0.0742,1.357,290,52,0.1793,0.0402,0.0375,1.332
"1","rawben_rel_max >= 0.984 & unc_rawben_rel_max < 1.000","xgboost",603,136,0.2255,0.1988,320,58,0.1812,0.0774,0.0907,1.508,322,60,0.1863,0.0464,0.0454,1.479
"1","medical_deductions >=  4.00 & medical_deductions < 18.00 & shelter_expenses_by_hh_size >= 29.00 & unc_rawben_rel_max <  0.38","xgboost",56,16,0.2857,0.1981,20,3,0.15,0.004,0.0039,0.094,20,3,0.15,0.0023,0.0018,0.092
"1","months_since_cert_n <    6.00 & shelter_expenses_by_hh_size >= 1950.00 & total_deductions_by_hh_size >= 1210.00 & unc_rawben_rel_max <    1.18","xgboost",32,10,0.3125,0.1969,19,7,0.3684,0.0093,0.0093,0.09,21,9,0.4286,0.007,0.0064,0.096
"1","count_divisible_by_100 <=   0.50 & medical_deductions > 314.00 & unc_rawben_rel_max >   0.08 & unc_rawben_rel_max <=   1.00","ranger_mtry1",157,39,0.2484,0.1963,69,16,0.2319,0.0214,0.0329,0.325,71,18,0.2535,0.0139,0.0166,0.326
"1","cat_elig > 0.500 & cat_elig <= 1.500 & rawben_rel_max <= 0.998 & unc_rawben_rel_max > 0.987","ranger_mtry1",403,92,0.2283,0.1958,266,52,0.1955,0.0694,0.0786,1.253,268,54,0.2015,0.0418,0.0396,1.231
"1","children_i >  0.5 & elderly_disabled_i >  0.5 & total_deductions_by_hh_size > 14.0 & utilities > 13.5","ranger_mtry1",17,6,0.3529,0.1949,8,2,0.25,0.0027,0.0041,0.038,8,2,0.25,0.0015,0.002,0.037
"1","medical_deductions >=  4 & medical_deductions < 25","xgboost",149,37,0.2483,0.1949,67,16,0.2388,0.0214,0.0163,0.316,67,16,0.2388,0.0124,0.0078,0.308
"1","children_i <= 0.500 & rawben_rel_max > 0.987 & unc_rawben_rel_max <= 1.000","ranger_mtry1",606,134,0.2211,0.1947,318,53,0.1667,0.0708,0.081,1.498,320,55,0.1719,0.0425,0.0408,1.47
"1","medical_deductions >= 123 & medical_deductions < 130","xgboost",87,23,0.2644,0.1946,84,16,0.1905,0.0214,0.0122,0.396,87,19,0.2184,0.0147,0.0088,0.4
"1","rawben_rel_max >=   0.0859 & rawben_rel_max <   0.0962 & shelter_expenses_by_hh_size >= 483.0000 & shelter_expenses_by_hh_size < 879.0000","xgboost",114,29,0.2544,0.1935,47,7,0.1489,0.0093,0.0092,0.221,47,7,0.1489,0.0054,0.0044,0.216
