fiscal_year,calendar_year,month_name,month_num,state,stratum,sampling_interval,stratum_sampling_size,snap_units_in_state,units_with_complete_reviews,ineligible_units,disqualification_rate,adjusted_snap_units_in_state,failing_units,stratum_sampling_size_edited,stratum_specific_weight,pct_ineligible,ym
2018,2018,September,9,New York,0,1,90,1539000,68,1,0.0147,1516368,0,67,22632,1.47,2018-09
2018,2018,September,9,North Carolina,0,1,93,534391,90,1,0.0111,528453,0,89,5938,1.11,2018-09
2018,2018,September,9,North Dakota,0,1,43,24385,38,0,0,24385,0,38,642,0,2018-09
2018,2018,September,9,Ohio,0,1,93,695598,84,0,0,695598,0,84,8281,0,2018-09
2018,2018,September,9,Oklahoma,0,1,98,268862,91,3,0.033,259998,0,88,2955,3.3000000000000003,2018-09
2018,2018,September,9,Oregon,0,1,93,355502,72,3,0.0417,340689,0,69,4938,4.17,2018-09
2018,2018,September,9,Pennsylvania,0,1,89,953467,65,1,0.0154,938798,0,64,14669,1.54,2018-09
2018,2018,September,9,Rhode Island,0,1,0,94623,0,0,0,0,0,0,0,0,2018-09
2018,2018,September,9,South Carolina,0,1,93,288708,81,0,0,288708,0,81,3564,0,2018-09
2018,2018,September,9,South Dakota,0,1,60,38720,58,0,0,38720,0,58,668,0,2018-09
2018,2018,September,9,Tennessee,0,1,89,444725,69,1,0.0145,438280,0,68,6445,1.4500000000000002,2018-09
2018,2018,September,9,Texas,0,1,98,1539597,74,0,0,1539597,0,74,20805,0,2018-09
2018,2018,September,9,Utah,0,1,84,74882,79,1,0.0127,73934,0,78,948,1.27,2018-09
2018,2018,September,9,Vermont,0,1,61,39911,55,2,0.0364,38460,0,53,726,3.64,2018-09
2018,2018,September,9,Virginia,0,1,90,346163,67,4,0.0597,325497,0,63,5167,5.970000000000001,2018-09
2018,2018,September,9,Washington,0,1,91,490400,64,0,0,490400,0,64,7663,0,2018-09
2018,2018,September,9,West Virginia,0,1,97,163296,66,0,0,163296,0,66,2474,0,2018-09
2018,2018,September,9,Wisconsin,0,1,96,322870,76,4,0.0526,305877,0,72,4248,5.26,2018-09
2018,2018,September,9,Wyoming,0,1,26,12004,24,0,0,12004,0,24,500,0,2018-09
2018,2018,September,9,Guam,0,1,56,15448,43,0,0,15448,0,43,359,0,2018-09
2018,2018,September,9,Virgin Islands,0,1,12,14260,8,0,0,14260,0,8,1783,0,2018-09
2019,2018,October,10,Alabama,0,1,95,352543,87,3,0.0345,340386,2,82,4151,3.45,2018-10
2019,2018,October,10,Alaska,0,1,49,32487,35,3,0.0857,29702,0,32,928,8.57,2018-10
2019,2018,October,10,Arizona,0,1,99,386130,67,1,0.0149,380367,0,66,5763,1.49,2018-10
2019,2018,October,10,Arkansas,0,1,103,161515,88,3,0.0341,156009,0,85,1835,3.4099999999999997,2018-10
2019,2018,October,10,California,0,1,93,1911644,69,1,0.0145,1883939,1,67,28118,1.4500000000000002,2018-10
2019,2018,October,10,Colorado,0,1,103,226581,81,2,0.0247,220986,3,76,2908,2.4699999999999998,2018-10
2019,2018,October,10,Connecticut,0,1,104,217619,85,2,0.0235,212499,0,83,2560,2.35,2018-10
2019,2018,October,10,Delaware,0,1,76,66592,40,2,0.05,63262,0,38,1665,5,2018-10
2019,2018,October,10,District of Columbia,0,1,99,67986,89,2,0.0225,66458,0,87,764,2.25,2018-10
2019,2018,October,10,Florida,0,1,107,1600334,89,2,0.0225,1564371,3,84,18623,2.25,2018-10
2019,2018,October,10,Georgia,0,1,96,683336,82,1,0.0122,675003,0,81,8333,1.22,2018-10
2019,2018,October,10,Hawaii,0,1,91,82806,51,1,0.0196,81182,0,50,1624,1.96,2018-10
2019,2018,October,10,Idaho,0,1,103,66828,76,0,0,66828,0,76,879,0,2018-10
2019,2018,October,10,Illinois,0,1,87,885620,74,1,0.0135,873652,1,72,12134,1.35,2018-10
2019,2018,October,10,Indiana,0,1,104,269024,78,0,0,269024,1,77,3494,0,2018-10
2019,2018,October,10,Iowa,0,1,100,159549,93,1,0.0108,157833,0,92,1716,1.08,2018-10
2019,2018,October,10,Kansas,0,1,88,98652,81,1,0.0123,97434,1,79,1233,1.23,2018-10
2019,2018,October,10,Kentucky,0,1,86,261676,82,3,0.0366,252102,0,79,3191,3.66,2018-10
2019,2018,October,10,Louisiana,0,1,101,391248,80,2,0.025,381467,0,78,4891,2.5,2018-10
2019,2018,October,10,Maine,0,1,87,86368,78,2,0.0256,84153,0,76,1107,2.56,2018-10
2019,2018,October,10,Maryland,0,1,90,341809,53,0,0,341809,0,53,6449,0,2018-10
2019,2018,October,10,Massachusetts,0,1,88,451379,77,3,0.039,433793,0,74,5862,3.9,2018-10
2019,2018,October,10,Michigan,0,1,91,652916,71,1,0.0141,643720,0,70,9196,1.41,2018-10
2019,2018,October,10,Minnesota,0,1,98,211897,94,4,0.0426,202880,2,88,2305,4.26,2018-10
2019,2018,October,10,Mississippi,0,1,91,220993,86,1,0.0116,218423,1,84,2600,1.16,2018-10
2019,2018,October,10,Missouri,0,1,88,331701,84,2,0.0238,323803,0,82,3949,2.3800000000000003,2018-10
2019,2018,October,10,Montana,0,1,77,53574,59,1,0.0169,52666,0,58,908,1.69,2018-10
2019,2018,October,10,Nebraska,0,1,90,74203,80,0,0,74203,1,79,939,0,2018-10
2019,2018,October,10,Nevada,0,1,100,227448,77,1,0.013,224494,1,75,2993,1.3,2018-10
2019,2018,October,10,New Hampshire,0,1,61,40944,54,2,0.037,39428,0,52,758,3.6999999999999997,2018-10
2019,2018,October,10,New Jersey,0,1,101,366108,65,0,0,366108,1,64,5720,0,2018-10
2019,2018,October,10,New Mexico,0,1,98,221495,75,1,0.0133,218542,0,74,2953,1.3299999999999998,2018-10
2019,2018,October,10,New York,0,1,90,1536243,77,0,0,1536243,0,77,19951,0,2018-10
2019,2018,October,10,North Carolina,0,1,91,640573,88,0,0,640573,0,88,7279,0,2018-10
2019,2018,October,10,North Dakota,0,1,43,24326,36,0,0,24326,0,36,676,0,2018-10
2019,2018,October,10,Ohio,0,1,83,695524,74,0,0,695524,0,74,9399,0,2018-10
2019,2018,October,10,Oklahoma,0,1,102,269359,85,3,0.0353,259852,0,82,3169,3.53,2018-10
2019,2018,October,10,Oregon,0,1,100,354999,77,0,0,354999,0,77,4610,0,2018-10
2019,2018,October,10,Pennsylvania,0,1,89,953070,62,1,0.0161,937698,0,61,15372,1.6099999999999999,2018-10
2019,2018,October,10,Rhode Island,0,1,91,93735,82,4,0.0488,89163,0,78,1143,4.88,2018-10
2019,2018,October,10,South Carolina,0,1,103,290170,94,3,0.0319,280909,0,91,3087,3.19,2018-10
2019,2018,October,10,South Dakota,0,1,61,38687,59,0,0,38687,0,59,656,0,2018-10
2019,2018,October,10,Tennessee,0,1,123,448713,102,1,0.0098,444314,0,101,4399,0.98,2018-10
2019,2018,October,10,Texas,0,1,98,1544007,80,3,0.0375,1486107,0,77,19300,3.75,2018-10
2019,2018,October,10,Utah,0,1,90,74606,83,0,0,74606,0,83,899,0,2018-10
2019,2018,October,10,Vermont,0,1,62,40158,57,2,0.0351,38749,0,55,705,3.51,2018-10
2019,2018,October,10,Virginia,0,1,90,345364,61,5,0.082,317055,1,55,5765,8.200000000000001,2018-10
2019,2018,October,10,Washington,0,1,94,489477,67,2,0.0299,474866,0,65,7306,2.9899999999999998,2018-10
2019,2018,October,10,West Virginia,0,1,88,162244,69,2,0.029,157541,0,67,2351,2.9000000000000004,2018-10
2019,2018,October,10,Wisconsin,0,1,107,322619,93,1,0.0108,319150,0,92,3469,1.08,2018-10
2019,2018,October,10,Wyoming,0,1,28,12278,25,0,0,12278,0,25,491,0,2018-10
2019,2018,October,10,Guam,0,1,29,15624,26,1,0.0385,15023,0,25,601,3.85,2018-10
2019,2018,October,10,Virgin Islands,0,1,28,14166,24,1,0.0417,13576,0,23,590,4.17,2018-10
2019,2018,November,11,Alabama,0,1,94,350510,81,2,0.0247,341855,0,79,4327,2.4699999999999998,2018-11
2019,2018,November,11,Alaska,0,1,59,37781,46,0,0,37781,1,45,840,0,2018-11
2019,2018,November,11,Arizona,0,1,99,381440,63,1,0.0159,375385,2,60,6256,1.59,2018-11
2019,2018,November,11,Arkansas,0,1,102,162693,86,3,0.0349,157018,0,83,1892,3.49,2018-11
2019,2018,November,11,California,0,1,93,1894575,68,1,0.0147,1866714,0,67,27861,1.47,2018-11
2019,2018,November,11,Colorado,0,1,102,227958,62,0,0,227958,5,57,3999,0,2018-11
2019,2018,November,11,Connecticut,0,1,104,216134,83,2,0.0241,210926,0,81,2604,2.41,2018-11
2019,2018,November,11,Delaware,0,1,63,66006,33,1,0.0303,64006,0,32,2000,3.0300000000000002,2018-11
2019,2018,November,11,District of Columbia,0,1,106,67629,91,0,0,67629,0,91,743,0,2018-11
2019,2018,November,11,Florida,0,1,105,1596920,83,1,0.012,1577680,2,80,19721,1.2,2018-11
2019,2018,November,11,Georgia,0,1,101,676232,83,1,0.012,668085,0,82,8147,1.2,2018-11
2019,2018,November,11,Hawaii,0,1,91,82343,40,1,0.025,80284,0,39,2059,2.5,2018-11
2019,2018,November,11,Idaho,0,1,103,66955,94,0,0,66955,0,94,712,0,2018-11
2019,2018,November,11,Illinois,0,1,85,873669,72,0,0,873669,0,72,12134,0,2018-11
2019,2018,November,11,Indiana,0,1,103,265027,84,5,0.0595,249252,3,76,3280,5.949999999999999,2018-11
2019,2018,November,11,Iowa,0,1,97,158362,87,0,0,158362,0,87,1820,0,2018-11
2019,2018,November,11,Kansas,0,1,86,97745,76,5,0.0658,91314,0,71,1286,6.58,2018-11
2019,2018,November,11,Kentucky,0,1,85,258169,81,4,0.0494,245420,0,77,3187,4.9399999999999995,2018-11
2019,2018,November,11,Louisiana,0,1,100,389175,75,1,0.0133,383986,0,74,5189,1.3299999999999998,2018-11
2019,2018,November,11,Maine,0,1,86,85990,77,2,0.026,83756,0,75,1117,2.6,2018-11
2019,2018,November,11,Maryland,0,1,90,339964,51,0,0,339964,1,50,6799,0,2018-11
2019,2018,November,11,Massachusetts,0,1,88,451033,76,0,0,451033,0,76,5935,0,2018-11
2019,2018,November,11,Michigan,0,1,91,646153,71,2,0.0282,627952,0,69,9101,2.82,2018-11
2019,2018,November,11,Minnesota,0,1,98,210009,92,4,0.0435,200878,0,88,2283,4.35,2018-11
2019,2018,November,11,Mississippi,0,1,91,219510,78,2,0.0256,213882,1,75,2852,2.56,2018-11
2019,2018,November,11,Missouri,0,1,87,328660,81,0,0,328660,0,81,4058,0,2018-11
2019,2018,November,11,Montana,0,1,77,53237,57,1,0.0175,52303,0,56,934,1.7500000000000002,2018-11
2019,2018,November,11,Nebraska,0,1,89,73788,71,0,0,73788,0,71,1039,0,2018-11
2019,2018,November,11,Nevada,0,1,100,225371,77,3,0.039,216590,2,72,3008,3.9,2018-11
2019,2018,November,11,New Hampshire,0,1,61,40803,52,1,0.0192,40018,1,50,800,1.92,2018-11
2019,2018,November,11,New Jersey,0,1,100,363398,67,1,0.0149,357974,0,66,5424,1.49,2018-11
2019,2018,November,11,New Mexico,0,1,98,221696,81,2,0.0247,216222,0,79,2737,2.4699999999999998,2018-11
2019,2018,November,11,New York,0,1,90,1527245,76,1,0.0132,1507150,0,75,20095,1.32,2018-11
2019,2018,November,11,North Carolina,0,1,93,641983,87,1,0.0115,634604,0,86,7379,1.15,2018-11
2019,2018,November,11,North Dakota,0,1,42,24167,38,1,0.0263,23531,0,37,636,2.63,2018-11
2019,2018,November,11,Ohio,0,1,81,677046,69,1,0.0145,667234,0,68,9812,1.4500000000000002,2018-11
2019,2018,November,11,Oklahoma,0,1,102,269159,93,7,0.0753,248900,0,86,2894,7.53,2018-11
2019,2018,November,11,Oregon,0,1,99,353939,67,0,0,353939,0,67,5283,0,2018-11
2019,2018,November,11,Pennsylvania,0,1,90,949366,60,0,0,949366,0,60,15823,0,2018-11
2019,2018,November,11,Rhode Island,0,1,92,94543,81,3,0.037,91041,0,78,1167,3.6999999999999997,2018-11
2019,2018,November,11,South Carolina,0,1,103,288695,89,3,0.0337,278964,0,86,3244,3.37,2018-11
2019,2018,November,11,South Dakota,0,1,59,38579,57,0,0,38579,1,56,689,0,2018-11
2019,2018,November,11,Tennessee,0,1,122,440858,100,2,0.02,432041,0,98,4409,2,2018-11
2019,2018,November,11,Texas,0,1,97,1515143,77,1,0.013,1495466,0,76,19677,1.3,2018-11
2019,2018,November,11,Utah,0,1,89,73999,83,1,0.012,73107,0,82,892,1.2,2018-11
2019,2018,November,11,Vermont,0,1,61,40223,58,0,0,40223,0,58,694,0,2018-11
2019,2018,November,11,Virginia,0,1,89,345334,49,4,0.0816,317143,0,45,7048,8.16,2018-11
2019,2018,November,11,Washington,0,1,93,488863,72,1,0.0139,482073,0,71,6790,1.39,2018-11
2019,2018,November,11,West Virginia,0,1,87,161116,65,0,0,161116,0,65,2479,0,2018-11
2019,2018,November,11,Wisconsin,0,1,107,320633,79,0,0,320633,0,79,4059,0,2018-11
2019,2018,November,11,Wyoming,0,1,28,12187,26,0,0,12187,0,26,469,0,2018-11
2019,2018,November,11,Guam,0,1,29,15533,24,0,0,15533,1,23,675,0,2018-11
2019,2018,November,11,Virgin Islands,0,1,24,13384,18,0,0,13384,0,18,744,0,2018-11
2019,2018,December,12,Alabama,0,1,93,348807,83,0,0,348807,1,82,4254,0,2018-12
2019,2018,December,12,Alaska,0,1,59,37928,49,2,0.0408,36380,0,47,774,4.08,2018-12
2019,2018,December,12,Arizona,0,1,98,378525,69,1,0.0145,373039,0,68,5486,1.4500000000000002,2018-12
2019,2018,December,12,Arkansas,0,1,102,161926,89,1,0.0112,160107,0,88,1819,1.1199999999999999,2018-12
2019,2018,December,12,California,0,1,93,1885537,62,1,0.0161,1855125,0,61,30412,1.6099999999999999,2018-12
2019,2018,December,12,Colorado,0,1,103,226803,74,1,0.0135,223738,5,68,3290,1.35,2018-12
2019,2018,December,12,Connecticut,0,1,96,215283,73,0,0,215283,0,73,2949,0,2018-12
2019,2018,December,12,Delaware,0,1,61,65572,46,0,0,65572,0,46,1425,0,2018-12
2019,2018,December,12,District of Columbia,0,1,108,67028,94,0,0,67028,0,94,713,0,2018-12
2019,2018,December,12,Florida,0,1,104,1585037,84,2,0.0238,1547298,0,82,18869,2.3800000000000003,2018-12
2019,2018,December,12,Georgia,0,1,94,671855,83,3,0.0361,647571,0,80,8095,3.61,2018-12
2019,2018,December,12,Hawaii,0,1,90,82149,51,1,0.0196,80538,0,50,1611,1.96,2018-12
2019,2018,December,12,Idaho,0,1,104,67155,90,0,0,67155,0,90,746,0,2018-12
2019,2018,December,12,Illinois,0,1,86,883840,72,2,0.0278,859289,2,68,12637,2.78,2018-12
2019,2018,December,12,Indiana,0,1,102,263014,76,2,0.0263,256093,1,73,3508,2.63,2018-12
2019,2018,December,12,Iowa,0,1,99,157716,90,2,0.0222,154211,0,88,1752,2.22,2018-12
2019,2018,December,12,Kansas,0,1,85,96432,79,4,0.0506,91549,1,74,1237,5.06,2018-12
2019,2018,December,12,Kentucky,0,1,85,257469,83,3,0.0361,248163,0,80,3102,3.61,2018-12
2019,2018,December,12,Louisiana,0,1,99,386735,67,1,0.0149,380963,0,66,5772,1.49,2018-12
2019,2018,December,12,Maine,0,1,85,85243,77,3,0.039,81922,0,74,1107,3.9,2018-12
2019,2018,December,12,Maryland,0,1,89,337043,56,1,0.0179,331024,3,52,6366,1.79,2018-12
2019,2018,December,12,Massachusetts,0,1,88,448876,77,1,0.013,443046,0,76,5830,1.3,2018-12
2019,2018,December,12,Michigan,0,1,92,642827,75,4,0.0533,608543,0,71,8571,5.33,2018-12
2019,2018,December,12,Minnesota,0,1,97,208354,93,1,0.0108,206114,0,92,2240,1.08,2018-12
2019,2018,December,12,Mississippi,0,1,90,217632,79,0,0,217632,1,78,2790,0,2018-12
2019,2018,December,12,Missouri,0,1,86,327740,77,3,0.039,314971,1,73,4315,3.9,2018-12
2019,2018,December,12,Montana,0,1,77,52971,60,0,0,52971,0,60,883,0,2018-12
2019,2018,December,12,Nebraska,0,1,89,73432,77,4,0.0519,69617,0,73,954,5.19,2018-12
2019,2018,December,12,Nevada,0,1,99,224523,76,1,0.0132,221569,0,75,2954,1.32,2018-12
2019,2018,December,12,New Hampshire,0,1,60,40376,54,3,0.0556,38133,0,51,748,5.56,2018-12
2019,2018,December,12,New Jersey,0,1,100,361021,67,0,0,361021,3,64,5641,0,2018-12
2019,2018,December,12,New Mexico,0,1,98,220823,75,2,0.0267,214934,0,73,2944,2.67,2018-12
2019,2018,December,12,New York,0,1,90,1527054,72,3,0.0417,1463427,0,69,21209,4.17,2018-12
2019,2018,December,12,North Carolina,0,1,93,637265,87,0,0,637265,0,87,7325,0,2018-12
2019,2018,December,12,North Dakota,0,1,41,23906,41,0,0,23906,0,41,583,0,2018-12
2019,2018,December,12,Ohio,0,1,78,697541,67,0,0,697541,0,67,10411,0,2018-12
2019,2018,December,12,Oklahoma,0,1,101,267396,87,3,0.0345,258175,0,84,3074,3.45,2018-12
2019,2018,December,12,Oregon,0,1,98,354725,73,0,0,354725,0,73,4859,0,2018-12
2019,2018,December,12,Pennsylvania,0,1,88,945533,67,2,0.0299,917308,0,65,14112,2.9899999999999998,2018-12
2019,2018,December,12,Rhode Island,0,1,91,93709,81,5,0.0617,87924,0,76,1157,6.17,2018-12
2019,2018,December,12,South Carolina,0,1,101,286913,87,0,0,286913,0,87,3298,0,2018-12
2019,2018,December,12,South Dakota,0,1,59,38358,58,1,0.0172,37697,1,56,673,1.72,2018-12
2019,2018,December,12,Tennessee,0,1,121,437519,90,3,0.0333,422935,0,87,4861,3.3300000000000005,2018-12
2019,2018,December,12,Texas,0,1,95,1495103,63,0,0,1495103,0,63,23732,0,2018-12
2019,2018,December,12,Utah,0,1,88,72886,81,2,0.0247,71086,1,78,911,2.4699999999999998,2018-12
2019,2018,December,12,Vermont,0,1,62,40295,58,0,0,40295,0,58,695,0,2018-12
2019,2018,December,12,Virginia,0,1,89,344002,59,3,0.0508,326510,1,55,5937,5.08,2018-12
2019,2018,December,12,Washington,0,1,93,488059,71,0,0,488059,0,71,6874,0,2018-12
2019,2018,December,12,West Virginia,0,1,87,159867,65,1,0.0154,157408,0,64,2459,1.54,2018-12
2019,2018,December,12,Wisconsin,0,1,106,319229,89,2,0.0225,312055,0,87,3587,2.25,2018-12
2019,2018,December,12,Wyoming,0,1,27,12208,25,0,0,12208,0,25,488,0,2018-12
2019,2018,December,12,Guam,0,1,29,15631,22,1,0.0455,14921,0,21,711,4.55,2018-12
2019,2018,December,12,Virgin Islands,0,1,25,12603,22,0,0,12603,0,22,573,0,2018-12
2019,2019,January,1,Alabama,0,1,93,346977,77,2,0.026,337965,1,74,4567,2.6,2019-01
2019,2019,January,1,Alaska,0,1,59,38796,28,1,0.0357,37410,0,27,1386,3.5700000000000003,2019-01
2019,2019,January,1,Arizona,0,1,96,381800,68,0,0,381800,0,68,5615,0,2019-01
2019,2019,January,1,Arkansas,0,1,101,161030,86,1,0.0116,159158,1,84,1895,1.16,2019-01
2019,2019,January,1,California,0,1,94,1890447,60,1,0.0167,1858940,0,59,31507,1.67,2019-01
2019,2019,January,1,Colorado,0,1,103,227731,72,1,0.0139,224568,0,71,3163,1.39,2019-01
2019,2019,January,1,Connecticut,0,1,97,215132,80,3,0.0375,207065,1,76,2725,3.75,2019-01
2019,2019,January,1,Delaware,0,1,43,67688,37,0,0,67688,0,37,1829,0,2019-01
2019,2019,January,1,District of Columbia,0,1,107,65819,91,1,0.011,65096,1,89,731,1.0999999999999999,2019-01
2019,2019,January,1,Florida,0,1,103,1559702,75,0,0,1559702,0,75,20796,0,2019-01
2019,2019,January,1,Georgia,0,1,94,670279,81,3,0.037,645454,0,78,8275,3.6999999999999997,2019-01
2019,2019,January,1,Hawaii,0,1,91,81833,61,1,0.0164,80491,0,60,1342,1.6400000000000001,2019-01
2019,2019,January,1,Idaho,0,1,104,67554,82,0,0,67554,0,82,824,0,2019-01
2019,2019,January,1,Illinois,0,1,87,907953,72,1,0.0139,895343,0,71,12610,1.39,2019-01
2019,2019,January,1,Indiana,0,1,103,270851,79,4,0.0506,257137,2,73,3522,5.06,2019-01
2019,2019,January,1,Iowa,0,1,97,158181,88,1,0.0114,156383,0,87,1798,1.1400000000000001,2019-01
2019,2019,January,1,Kansas,0,1,85,95855,74,4,0.0541,90674,0,70,1295,5.41,2019-01
2019,2019,January,1,Kentucky,0,1,84,258445,79,1,0.0127,255174,0,78,3271,1.27,2019-01
2019,2019,January,1,Louisiana,0,1,97,378562,78,1,0.0128,373709,0,77,4853,1.28,2019-01
2019,2019,January,1,Maine,0,1,85,85308,73,2,0.0274,82971,0,71,1169,2.74,2019-01
2019,2019,January,1,Maryland,0,1,89,337895,44,1,0.0227,330216,0,43,7679,2.27,2019-01
2019,2019,January,1,Massachusetts,0,1,88,447729,77,0,0,447729,1,76,5891,0,2019-01
2019,2019,January,1,Michigan,0,1,93,638047,79,1,0.0127,629970,0,78,8077,1.27,2019-01
2019,2019,January,1,Minnesota,0,1,97,211448,87,0,0,211448,0,87,2430,0,2019-01
2019,2019,January,1,Mississippi,0,1,89,215458,76,1,0.0132,212623,1,74,2873,1.32,2019-01
2019,2019,January,1,Missouri,0,1,87,333455,81,2,0.0247,325222,0,79,4117,2.4699999999999998,2019-01
2019,2019,January,1,Montana,0,1,77,52996,51,4,0.0784,48839,0,47,1039,7.84,2019-01
2019,2019,January,1,Nebraska,0,1,89,73760,75,1,0.0133,72777,0,74,983,1.3299999999999998,2019-01
2019,2019,January,1,Nevada,0,1,99,223565,82,3,0.0366,215386,0,79,2726,3.66,2019-01
2019,2019,January,1,New Hampshire,0,1,60,40708,54,0,0,40708,0,54,754,0,2019-01
2019,2019,January,1,New Jersey,0,1,91,363628,63,0,0,363628,2,61,5961,0,2019-01
2019,2019,January,1,New Mexico,0,1,98,220728,72,2,0.0278,214597,0,70,3066,2.78,2019-01
2019,2019,January,1,New York,0,1,90,1531428,76,0,0,1531428,1,75,20419,0,2019-01
2019,2019,January,1,North Carolina,0,1,93,637206,89,1,0.0112,630046,1,87,7242,1.1199999999999999,2019-01
2019,2019,January,1,North Dakota,0,1,42,23904,35,0,0,23904,0,35,683,0,2019-01
2019,2019,January,1,Ohio,0,1,77,693828,67,1,0.0149,683472,0,66,10356,1.49,2019-01
2019,2019,January,1,Oklahoma,0,1,101,267704,93,6,0.0645,250433,0,87,2879,6.45,2019-01
2019,2019,January,1,Oregon,0,1,98,353560,70,1,0.0143,348509,0,69,5051,1.43,2019-01
2019,2019,January,1,Pennsylvania,0,1,89,945432,68,0,0,945432,0,68,13903,0,2019-01
2019,2019,January,1,Rhode Island,0,1,90,92394,80,5,0.0625,86619,0,75,1155,6.25,2019-01
2019,2019,January,1,South Carolina,0,1,100,284053,90,2,0.0222,277741,0,88,3156,2.22,2019-01
2019,2019,January,1,South Dakota,0,1,59,38618,56,1,0.0179,37928,0,55,690,1.79,2019-01
2019,2019,January,1,Tennessee,0,1,123,447425,101,2,0.0198,438565,0,99,4430,1.9800000000000002,2019-01
2019,2019,January,1,Texas,0,1,95,1522293,74,2,0.027,1481150,1,71,20861,2.7,2019-01
2019,2019,January,1,Utah,0,1,87,73644,76,1,0.0132,72675,0,75,969,1.32,2019-01
2019,2019,January,1,Vermont,0,1,62,40022,59,0,0,40022,0,59,678,0,2019-01
2019,2019,January,1,Virginia,0,1,91,344477,63,1,0.0159,339009,0,62,5468,1.59,2019-01
2019,2019,January,1,Washington,0,1,93,484505,73,0,0,484505,0,73,6637,0,2019-01
2019,2019,January,1,West Virginia,0,1,87,163826,75,0,0,163826,0,75,2184,0,2019-01
2019,2019,January,1,Wisconsin,0,1,105,320854,91,3,0.033,310276,0,88,3526,3.3000000000000003,2019-01
2019,2019,January,1,Wyoming,0,1,27,12528,24,0,0,12528,0,24,522,0,2019-01
2019,2019,January,1,Guam,0,1,29,15637,27,0,0,15637,0,27,579,0,2019-01
2019,2019,January,1,Virgin Islands,0,1,21,11964,19,0,0,11964,0,19,630,0,2019-01
2019,2019,February,2,Alabama,0,1,0,344798,0,0,0,,0,0,0,0,2019-02
2019,2019,February,2,Alaska,0,1,0,38884,0,0,0,0,0,0,0,0,2019-02
2019,2019,February,2,Arizona,0,1,95,374609,61,2,0.0328,362327,0,59,6141,3.2800000000000002,2019-02
2019,2019,February,2,Arkansas,0,1,0,162097,0,0,0,0,0,0,0,0,2019-02
2019,2019,February,2,California,0,1,0,1869689,0,0,0,0,0,0,0,0,2019-02
2019,2019,February,2,Colorado,0,1,0,227484,0,0,0,0,0,0,0,0,2019-02
2019,2019,February,2,Connecticut,0,1,0,214190,0,0,0,0,0,0,0,0,2019-02
2019,2019,February,2,Delaware,0,1,0,65701,0,0,0,0,0,0,0,0,2019-02
2019,2019,February,2,District of Columbia,0,1,0,64927,0,0,0,0,0,0,0,0,2019-02
2019,2019,February,2,Florida,0,1,0,1534630,0,0,0,0,0,0,0,0,2019-02
2019,2019,February,2,Georgia,0,1,0,662898,0,0,0,,0,0,0,0,2019-02
2019,2019,February,2,Hawaii,0,1,0,81127,0,0,0,,0,0,0,0,2019-02
2019,2019,February,2,Idaho,0,1,104,67296,82,0,0,67296,0,82,821,0,2019-02
2019,2019,February,2,Illinois,0,1,0,891521,0,0,0,0,0,0,0,0,2019-02
2019,2019,February,2,Indiana,0,1,0,267391,0,0,0,0,0,0,0,0,2019-02
2019,2019,February,2,Iowa,0,1,0,156365,0,0,0,0,0,0,0,0,2019-02
2019,2019,February,2,Kansas,0,1,0,94512,0,0,0,,0,0,0,0,2019-02
2019,2019,February,2,Kentucky,0,1,98,251681,12,1,0.0833,230708,0,11,20973,8.33,2019-02
2019,2019,February,2,Louisiana,0,1,12,377175,12,0,0,377175,0,12,31431,0,2019-02
2019,2019,February,2,Maine,0,1,0,85067,0,0,0,0,0,0,0,0,2019-02
2019,2019,February,2,Maryland,0,1,89,335824,58,0,0,335824,2,56,5997,0,2019-02
2019,2019,February,2,Massachusetts,0,1,0,446983,0,0,0,0,0,0,0,0,2019-02
2019,2019,February,2,Michigan,0,1,0,638047,0,0,0,,0,0,0,0,2019-02
2019,2019,February,2,Minnesota,0,1,98,209329,92,4,0.0435,200228,0,88,2275,4.35,2019-02
2019,2019,February,2,Mississippi,0,1,0,212717,0,0,0,,0,0,0,0,2019-02
2019,2019,February,2,Missouri,0,1,0,330429,0,0,0,,0,0,0,0,2019-02
2019,2019,February,2,Montana,0,1,0,53072,0,0,0,,0,0,0,0,2019-02
2019,2019,February,2,Nebraska,0,1,0,73966,0,0,0,,0,0,0,0,2019-02
2019,2019,February,2,Nevada,0,1,98,222148,73,1,0.0137,219105,0,72,3043,1.37,2019-02
2019,2019,February,2,New Hampshire,0,1,0,40340,0,0,0,0,0,0,0,0,2019-02
2019,2019,February,2,New Jersey,0,1,86,358443,65,0,0,358443,1,64,5601,0,2019-02
2019,2019,February,2,New Mexico,0,1,98,219536,69,3,0.0435,209991,0,66,3182,4.35,2019-02
2019,2019,February,2,New York,0,1,0,1526845,0,0,0,0,0,0,0,0,2019-02
2019,2019,February,2,North Carolina,0,1,0,635887,0,0,0,0,0,0,0,0,2019-02
2019,2019,February,2,North Dakota,0,1,0,23692,0,0,0,0,0,0,0,0,2019-02
2019,2019,February,2,Ohio,0,1,0,688996,0,0,0,0,0,0,0,0,2019-02
2019,2019,February,2,Oklahoma,0,1,149,266008,127,5,0.0394,255535,0,122,2095,3.94,2019-02
2019,2019,February,2,Oregon,0,1,0,351582,0,0,0,0,0,0,0,0,2019-02
2019,2019,February,2,Pennsylvania,0,1,0,942313,0,0,0,0,0,0,0,0,2019-02
2019,2019,February,2,Rhode Island,0,1,0,91685,0,0,0,0,0,0,0,0,2019-02
