"state","error_frame","hh_size","rule_national","rule_tuned","tuned_is_national","qualified","train_n","train_errors","train_precision","train_dollars","test_n_tuned","test_precision_tuned","test_n_national","test_precision_national"
"Louisiana","unearned_income","1","shelter_expenses_by_hh_size > 437.00 & total_deductions_by_hh_size <= 948.00 & unc_rawben_rel_max >   1.93 & utilities <=  32.50","shelter_expenses_by_hh_size > 437.00 & total_deductions_by_hh_size <= 948.00 & unc_rawben_rel_max >   1.93 & utilities <=  32.50",TRUE,FALSE,1,1,1,68,0,NA,0,NA
"Louisiana","unearned_income","2-3","months_since_cert_n > 12.00 & unc_rawben_rel_max >  1.74","months_since_cert_n > 12.00 & unc_rawben_rel_max >  1.74",TRUE,FALSE,1,1,1,464,1,0,1,0
"Louisiana","unearned_income","2-3","elderly_disabled_i >   0.5 & expedited_i <=   0.5 & shelter_expenses_by_hh_size <= 682.0 & unc_rawben_rel_max >   1.6","elderly_disabled_i >   0.5 & expedited_i <=   0.5 & shelter_expenses_by_hh_size <= 682.0 & unc_rawben_rel_max >   1.6",TRUE,FALSE,2,2,1,580,0,NA,0,NA
"Louisiana","unearned_income","1","total_deductions_by_hh_size > 786.00 & total_deductions_by_hh_size <= 811.00 & unc_rawben_rel_max >   1.93 & utilities >  32.50","total_deductions_by_hh_size > 786.000 & total_deductions_by_hh_size <= 892.100 & unc_rawben_rel_max >   1.737 & utilities >  29.250",FALSE,FALSE,1,1,1,268,0,NA,0,NA
"Louisiana","unearned_income","1","rawben_rel_max >   0.449 & unc_rawben_rel_max >   1.950 & unc_rawben_rel_max <=   1.980 & utilities <= 737.000","rawben_rel_max >   0.4041 & unc_rawben_rel_max >   1.9500 & unc_rawben_rel_max <=   2.1780 & utilities <= 663.3000",FALSE,FALSE,2,1,0.5,268,1,0,0,NA
"Louisiana","unearned_income","1","expedited_i <=   0.50 & total_deductions_by_hh_size <= 674.00 & unc_rawben_rel_max >   1.93","expedited_i <=   0.50 & total_deductions_by_hh_size <= 674.00 & unc_rawben_rel_max >   1.93",TRUE,FALSE,1,1,1,97,0,NA,0,NA
"Louisiana","unearned_income","2-3","children_i <=   0.50 & shelter_expenses_by_hh_size <= 682.00 & unc_rawben_rel_max >   1.75","children_i <=   0.375 & shelter_expenses_by_hh_size <= 682.000 & unc_rawben_rel_max >   1.312",FALSE,TRUE,8,5,0.625,1803,2,0,0,NA
"Louisiana","unearned_income","1","count_divisible_by_100 <=   0.50 & total_deductions_by_hh_size <= 840.00 & unc_rawben_rel_max >   1.93 & utilities <= 606.00","count_divisible_by_100 <=   0.450 & total_deductions_by_hh_size <= 840.000 & unc_rawben_rel_max >   2.123 & utilities <= 545.400",FALSE,FALSE,1,1,1,68,0,NA,1,0
"Louisiana","unearned_income","1","expedited_i <=   0.50 & total_deductions_by_hh_size <= 774.00 & unc_rawben_rel_max >   1.93 & unc_rawben_rel_max <=   1.99","expedited_i <=   0.50 & total_deductions_by_hh_size <= 774.00 & unc_rawben_rel_max >   1.93 & unc_rawben_rel_max <=   1.99",TRUE,FALSE,1,1,1,97,0,NA,0,NA
"Louisiana","unearned_income","1","months_since_cert_n >  10.50 & total_deductions_by_hh_size <= 763.00 & unc_rawben_rel_max >   1.93 & unc_rawben_rel_max <=   2.55","months_since_cert_n >   9.450 & total_deductions_by_hh_size <= 686.700 & unc_rawben_rel_max >   1.737 & unc_rawben_rel_max <=   2.295",FALSE,FALSE,3,2,0.667,406,4,0.25,1,0
