"state","basis","budget","decile","n_rules","median_own_precision","median_marginal_precision"
"New Jersey","train",5,7,16,0.25,0
"New Jersey","train",5,8,16,0.2,0
"New Jersey","train",5,9,16,0,0
"New Jersey","train",5,10,17,0.25,0
"New Jersey","train",10,1,30,0,0
"New Jersey","train",10,2,30,0.150375939849624,0
"New Jersey","train",10,3,30,0.25,0
"New Jersey","train",10,4,31,0.25,0
"New Jersey","train",10,5,30,0.1125,0
"New Jersey","train",10,6,30,0.197916666666667,0
"New Jersey","train",10,7,31,0.222222222222222,0
"New Jersey","train",10,8,30,0.247641509433962,0
"New Jersey","train",10,9,30,0.246212121212121,0
"New Jersey","train",10,10,31,0.2,0
"New Mexico","holdout",5,1,2,0.625,0.75
"New Mexico","holdout",5,2,2,0,0
"New Mexico","holdout",5,3,3,1,1
"New Mexico","holdout",5,4,2,0.458333333333333,0.666666666666667
"New Mexico","holdout",5,5,3,0.5,0.5
"New Mexico","holdout",5,6,2,0.75,0.5
"New Mexico","holdout",5,7,2,0.166666666666667,0.166666666666667
"New Mexico","holdout",5,8,3,0.25,0.25
"New Mexico","holdout",5,9,2,0.590909090909091,0.75
"New Mexico","holdout",5,10,3,0,0
"New Mexico","holdout",10,1,2,0.625,0.75
"New Mexico","holdout",10,2,2,0,0
"New Mexico","holdout",10,3,3,1,1
"New Mexico","holdout",10,4,2,0.458333333333333,0.666666666666667
"New Mexico","holdout",10,5,3,0.5,0.5
"New Mexico","holdout",10,6,2,0.75,0.5
"New Mexico","holdout",10,7,2,0.266666666666667,0.270114942528736
"New Mexico","holdout",10,8,3,0.3,0.25
"New Mexico","holdout",10,9,2,0.273648648648649,0.333333333333333
"New Mexico","holdout",10,10,3,0.30188679245283,0
"New Mexico","train",5,1,8,0.625,0.75
"New Mexico","train",5,2,9,0.25,0
"New Mexico","train",5,3,9,0.5,0.416666666666667
"New Mexico","train",5,4,8,0.596875,0.509259259259259
"New Mexico","train",5,5,9,0.555555555555556,0.333333333333333
"New Mexico","train",5,6,9,0.526315789473684,0
"New Mexico","train",5,7,8,0.518187830687831,0.0882352941176471
"New Mexico","train",5,8,9,0.536585365853659,0
"New Mexico","train",5,9,9,0.521739130434783,0.333333333333333
"New Mexico","train",5,10,9,0.5,0
"New Mexico","train",10,1,20,0.5,0.25
"New Mexico","train",10,2,21,0.5625,0.416666666666667
"New Mexico","train",10,3,20,0.518518518518518,0
"New Mexico","train",10,4,21,0.5,0
"New Mexico","train",10,5,20,0.50609756097561,0.25
"New Mexico","train",10,6,21,0.512820512820513,0
"New Mexico","train",10,7,20,0.484570661896243,0
"New Mexico","train",10,8,21,0.469387755102041,0.166666666666667
"New Mexico","train",10,9,20,0.472137791286727,0.0833333333333333
"New Mexico","train",10,10,21,0.444444444444444,0
"New York","holdout",5,1,1,0,0
"New York","holdout",5,2,2,0.666666666666667,0.75
"New York","holdout",5,3,2,0.7,0.75
"New York","holdout",5,4,2,0.25,0.25
"New York","holdout",5,5,2,0.666666666666667,0.583333333333333
"New York","holdout",5,6,2,0.666666666666667,0.5
"New York","holdout",5,7,2,0.666666666666667,0.5
"New York","holdout",5,8,2,0.125,0.166666666666667
"New York","holdout",5,9,2,0.333333333333333,0.25
"New York","holdout",5,10,2,0.395833333333333,0.5
"New York","holdout",10,1,3,0.333333333333333,0.5
"New York","holdout",10,2,3,0.5,0.5
"New York","holdout",10,3,4,0.5,0.25
"New York","holdout",10,4,3,0.666666666666667,0.5
"New York","holdout",10,5,4,0.208333333333333,0.166666666666667
"New York","holdout",10,6,3,0.666666666666667,0.666666666666667
"New York","holdout",10,7,3,1,1
"New York","holdout",10,8,4,0.6,0.5
"New York","holdout",10,9,3,0.6,0.5
"New York","holdout",10,10,4,0.287037037037037,0
"New York","train",5,1,11,0.6,0.571428571428571
"New York","train",5,2,12,0.416666666666667,0
"New York","train",5,3,12,0.5,0.5
"New York","train",5,4,12,0.511904761904762,0
"New York","train",5,5,12,0.474424552429668,0
"New York","train",5,6,12,0.49,0
"New York","train",5,7,12,0.4375,0
"New York","train",5,8,12,0.354166666666667,0
"New York","train",5,9,12,0.354166666666667,0
"New York","train",5,10,12,0.444444444444444,0.125
"New York","train",10,1,25,0.571428571428571,0
"New York","train",10,2,25,0.5,0.5
"New York","train",10,3,25,0.478260869565217,0
"New York","train",10,4,25,0.375,0
"New York","train",10,5,26,0.414285714285714,0
"New York","train",10,6,25,0.48780487804878,0
"New York","train",10,7,25,0.46,0
"New York","train",10,8,25,0.4375,0
"New York","train",10,9,25,0.428571428571429,0
"New York","train",10,10,26,0.327956989247312,0
"North Carolina","holdout",5,1,2,0.75,0.75
"North Carolina","holdout",5,2,3,0.333333333333333,0
"North Carolina","holdout",5,3,3,0.666666666666667,0
"North Carolina","holdout",5,4,2,0,0
"North Carolina","holdout",5,5,3,0,0
"North Carolina","holdout",5,6,3,0.333333333333333,0.333333333333333
"North Carolina","holdout",5,7,2,0.25,0.5
"North Carolina","holdout",5,8,3,0.375,0.333333333333333
"North Carolina","holdout",5,9,3,0,0
"North Carolina","holdout",5,10,3,0.5,1
"North Carolina","holdout",10,1,3,0.5,0.5
"North Carolina","holdout",10,2,4,0.25,0
"North Carolina","holdout",10,3,4,0,0
"North Carolina","holdout",10,4,4,0.166666666666667,0.166666666666667
"North Carolina","holdout",10,5,4,0.0714285714285714,0.0526315789473684
"North Carolina","holdout",10,6,4,0.6875,0.666666666666667
"North Carolina","holdout",10,7,4,0.111111111111111,0.25
"North Carolina","holdout",10,8,4,0.266666666666667,0
"North Carolina","holdout",10,9,4,0.1875,0
"North Carolina","holdout",10,10,4,0.125,0.2
"North Carolina","train",5,1,18,0.5,0.416666666666667
"North Carolina","train",5,2,19,0.5,0
"North Carolina","train",5,3,19,0.5,0.142857142857143
"North Carolina","train",5,4,19,0.333333333333333,0
"North Carolina","train",5,5,19,0.4,0
"North Carolina","train",5,6,18,0.436507936507937,0
"North Carolina","train",5,7,19,0.4,0.142857142857143
"North Carolina","train",5,8,19,0.296296296296296,0
"North Carolina","train",5,9,19,0.3,0
"North Carolina","train",5,10,19,0.333333333333333,0
"North Carolina","train",10,1,31,0.5,0.333333333333333
"North Carolina","train",10,2,32,0.416666666666667,0
"North Carolina","train",10,3,32,0.4,0
"North Carolina","train",10,4,31,0.4,0
"North Carolina","train",10,5,32,0.333333333333333,0
"North Carolina","train",10,6,32,0.333333333333333,0
"North Carolina","train",10,7,31,0.307692307692308,0
"North Carolina","train",10,8,32,0.294117647058824,0
"North Carolina","train",10,9,32,0.290570175438597,0
"North Carolina","train",10,10,32,0.284033613445378,0
"North Dakota","holdout",5,1,1,0,0
"North Dakota","holdout",5,2,2,0,0
"North Dakota","holdout",5,3,1,0.5,0.5
"North Dakota","holdout",5,4,2,0,0
"North Dakota","holdout",5,5,1,1,1
"North Dakota","holdout",5,6,2,0.5,0.25
"North Dakota","holdout",5,7,1,0,0
"North Dakota","holdout",5,8,2,0,0
"North Dakota","holdout",5,9,1,0.5,0
"North Dakota","holdout",5,10,2,0.375,0.666666666666667
"North Dakota","holdout",10,1,2,0,0
"North Dakota","holdout",10,2,3,0,0
"North Dakota","holdout",10,3,3,0.5,0
"North Dakota","holdout",10,4,3,0,0
"North Dakota","holdout",10,5,3,0.25,0
"North Dakota","holdout",10,6,2,0.361111111111111,0.6
"North Dakota","holdout",10,7,3,0,0
"North Dakota","holdout",10,8,3,0,0
"North Dakota","holdout",10,9,3,0,0
"North Dakota","holdout",10,10,3,0,0
"North Dakota","train",5,1,10,0.5,0.375
"North Dakota","train",5,2,11,0,0
"North Dakota","train",5,3,11,0.25,0
"North Dakota","train",5,4,11,0.333333333333333,0
"North Dakota","train",5,5,11,0.25,0
"North Dakota","train",5,6,11,0.333333333333333,0
"North Dakota","train",5,7,11,0,0
"North Dakota","train",5,8,11,0.285714285714286,0
"North Dakota","train",5,9,11,0.333333333333333,0
"North Dakota","train",5,10,11,0.25,0
"North Dakota","train",10,1,20,0.333333333333333,0
"North Dakota","train",10,2,20,0.291666666666667,0
"North Dakota","train",10,3,20,0.25,0
"North Dakota","train",10,4,20,0,0
"North Dakota","train",10,5,20,0.333333333333333,0
"North Dakota","train",10,6,20,0.225,0
"North Dakota","train",10,7,20,0.160714285714286,0
"North Dakota","train",10,8,20,0.16025641025641,0
"North Dakota","train",10,9,20,0.237647058823529,0
"North Dakota","train",10,10,21,0.3125,0
"Ohio","holdout",5,1,2,0,0
"Ohio","holdout",5,2,2,0.166666666666667,0.5
"Ohio","holdout",5,3,3,0,0
"Ohio","holdout",5,4,2,0,0
"Ohio","holdout",5,5,3,0.5,0.5
"Ohio","holdout",5,6,2,0,0
"Ohio","holdout",5,7,2,0.4375,0.0714285714285714
"Ohio","holdout",5,8,3,0.333333333333333,0.333333333333333
"Ohio","holdout",5,9,2,0.583333333333333,1
"Ohio","holdout",5,10,3,0,0
"Ohio","holdout",10,1,4,0,0
"Ohio","holdout",10,2,5,0,0
"Ohio","holdout",10,3,5,0,0
"Ohio","holdout",10,4,5,0.375,0.142857142857143
"Ohio","holdout",10,5,5,0.5,0
"Ohio","holdout",10,6,4,0.666666666666667,0.583333333333333
"Ohio","holdout",10,7,5,0.222222222222222,0
"Ohio","holdout",10,8,5,0,0
"Ohio","holdout",10,9,5,0.285714285714286,0
"Ohio","holdout",10,10,5,0.333333333333333,0.5
"Ohio","train",5,1,19,0.4,0
"Ohio","train",5,2,20,0.316666666666667,0
"Ohio","train",5,3,20,0.276190476190476,0
"Ohio","train",5,4,19,0.25,0.25
"Ohio","train",5,5,20,0.279220779220779,0
"Ohio","train",5,6,20,0.285714285714286,0
"Ohio","train",5,7,19,0.166666666666667,0
"Ohio","train",5,8,20,0.32051282051282,0
"Ohio","train",5,9,20,0.279220779220779,0
"Ohio","train",5,10,20,0.255,0
"Ohio","train",10,1,36,0.366666666666667,0
"Ohio","train",10,2,37,0.266666666666667,0
"Ohio","train",10,3,37,0.25,0
"Ohio","train",10,4,37,0.255813953488372,0
"Ohio","train",10,5,37,0.333333333333333,0
"Ohio","train",10,6,36,0.227739726027397,0
"Ohio","train",10,7,37,0.254237288135593,0
"Ohio","train",10,8,37,0.220779220779221,0
"Ohio","train",10,9,37,0.18232044198895,0
"Ohio","train",10,10,37,0.195945945945946,0
"Oklahoma","holdout",5,1,2,0.5,0.5
"Oklahoma","holdout",5,2,2,0.625,0.625
"Oklahoma","holdout",5,3,2,0.5,0.5
"Oklahoma","holdout",5,4,3,0.5,0
"Oklahoma","holdout",5,5,2,0.642857142857143,0.642857142857143
"Oklahoma","holdout",5,6,2,0.5,0.5
"Oklahoma","holdout",5,7,3,0.333333333333333,0.5
"Oklahoma","holdout",5,8,2,0.45,0.2
"Oklahoma","holdout",5,9,2,0.125,0.166666666666667
"Oklahoma","holdout",5,10,3,0,0
"Oklahoma","holdout",10,1,3,0.25,0.25
"Oklahoma","holdout",10,2,3,1,1
"Oklahoma","holdout",10,3,3,0.5,0
"Oklahoma","holdout",10,4,4,0.642857142857143,0.642857142857143
"Oklahoma","holdout",10,5,3,0.333333333333333,0.5
"Oklahoma","holdout",10,6,3,0.4,0.333333333333333
"Oklahoma","holdout",10,7,4,0,0
"Oklahoma","holdout",10,8,3,0.166666666666667,0
"Oklahoma","holdout",10,9,3,0.375,0.4
"Oklahoma","holdout",10,10,4,0.136363636363636,0.117647058823529
"Oklahoma","train",5,1,10,0.5,0.25
"Oklahoma","train",5,2,11,0.461538461538462,0.375
"Oklahoma","train",5,3,11,0.375,0
"Oklahoma","train",5,4,11,0.5,0.511627906976744
"Oklahoma","train",5,5,11,0.333333333333333,0
"Oklahoma","train",5,6,10,0.472222222222222,0.242857142857143
"Oklahoma","train",5,7,11,0.4,0.235294117647059
"Oklahoma","train",5,8,11,0.4,0
"Oklahoma","train",5,9,11,0.46,0
"Oklahoma","train",5,10,11,0.5,0.428571428571429
"Oklahoma","train",10,1,22,0.5,0.4375
"Oklahoma","train",10,2,23,0.428571428571429,0
"Oklahoma","train",10,3,22,0.345238095238095,0.1
"Oklahoma","train",10,4,23,0.4,0
"Oklahoma","train",10,5,22,0.442857142857143,0.195454545454545
"Oklahoma","train",10,6,23,0.417721518987342,0
"Oklahoma","train",10,7,22,0.352413793103448,0
"Oklahoma","train",10,8,23,0.328571428571429,0
"Oklahoma","train",10,9,22,0.428675048355899,0
"Oklahoma","train",10,10,23,0.38961038961039,0
"Oregon","holdout",5,2,1,1,1
"Oregon","holdout",5,3,1,0,0
"Oregon","holdout",5,4,1,0.45,0.45
"Oregon","holdout",5,5,1,0.333333333333333,0.333333333333333
"Oregon","holdout",5,7,1,0,0
"Oregon","holdout",5,8,1,0.36,0
"Oregon","holdout",5,9,1,0.44,0.5
"Oregon","holdout",5,10,1,0.391304347826087,0
"Oregon","holdout",10,1,2,0.5,0.5
"Oregon","holdout",10,2,2,0.391666666666667,0.391666666666667
"Oregon","holdout",10,3,2,0.18,0
"Oregon","holdout",10,4,3,0.44,0.5
"Oregon","holdout",10,5,2,0.403571428571429,0.439393939393939
"Oregon","holdout",10,6,2,0.392307692307692,0.321428571428571
"Oregon","holdout",10,7,3,0.4,1
"Oregon","holdout",10,8,2,0.25,0.25
"Oregon","holdout",10,9,2,0.404137931034483,0
"Oregon","holdout",10,10,3,0.307692307692308,0
"Oregon","train",5,1,7,0.696969696969697,0.696969696969697
"Oregon","train",5,2,8,0.666666666666667,0.366666666666667
"Oregon","train",5,3,8,0.639318885448916,0.388888888888889
"Oregon","train",5,4,8,0.616515837104072,0.291666666666667
"Oregon","train",5,5,8,0.583478260869565,0.25
"Oregon","train",5,6,7,0.5,0
"Oregon","train",5,7,8,0.56875,0
"Oregon","train",5,8,8,0.552105948762484,0
"Oregon","train",5,9,8,0.520833333333333,0
"Oregon","train",5,10,8,0.472222222222222,0
"Oregon","train",10,1,16,0.666666666666667,0.45
"Oregon","train",10,2,17,0.625,0.333333333333333
"Oregon","train",10,3,17,0.56,0
"Oregon","train",10,4,17,0.553191489361702,0
"Oregon","train",10,5,17,0.5,0
"Oregon","train",10,6,17,0.525,0
"Oregon","train",10,7,17,0.529411764705882,0
"Oregon","train",10,8,17,0.512820512820513,0
"Oregon","train",10,9,17,0.478260869565217,0
"Oregon","train",10,10,17,0.469387755102041,0
"Pennsylvania","holdout",5,1,2,0,0
"Pennsylvania","holdout",5,2,2,0.5,0.5
"Pennsylvania","holdout",5,3,2,0.25,0.25
"Pennsylvania","holdout",5,4,2,0.642857142857143,0.666666666666667
"Pennsylvania","holdout",5,5,2,0.25,0.25
"Pennsylvania","holdout",5,6,2,0.416666666666667,0.25
"Pennsylvania","holdout",5,7,2,0.340909090909091,0.625
"Pennsylvania","holdout",5,8,2,0.25,0.25
"Pennsylvania","holdout",5,9,2,0.583333333333333,0.5
"Pennsylvania","holdout",5,10,2,0.15,0.25
"Pennsylvania","holdout",10,1,3,0,0
"Pennsylvania","holdout",10,2,4,0.75,0.75
"Pennsylvania","holdout",10,3,3,0.285714285714286,0.333333333333333
"Pennsylvania","holdout",10,4,4,0.416666666666667,0.375
"Pennsylvania","holdout",10,5,3,0.5,0.5
"Pennsylvania","holdout",10,6,4,0.233333333333333,0.25
"Pennsylvania","holdout",10,7,3,0.333333333333333,0
"Pennsylvania","holdout",10,8,4,0.416666666666667,0.194444444444444
"Pennsylvania","holdout",10,9,3,0.333333333333333,0
"Pennsylvania","holdout",10,10,4,0.1,0
"Pennsylvania","train",5,1,13,0.666666666666667,0.633333333333333
"Pennsylvania","train",5,2,14,0.5,0
"Pennsylvania","train",5,3,13,0.5,0
"Pennsylvania","train",5,4,14,0.5,0
"Pennsylvania","train",5,5,14,0.486111111111111,0
"Pennsylvania","train",5,6,13,0.5,0.125
"Pennsylvania","train",5,7,14,0.494444444444444,0
"Pennsylvania","train",5,8,13,0.428571428571429,0
"Pennsylvania","train",5,9,14,0.395833333333333,0
"Pennsylvania","train",5,10,14,0.354166666666667,0
"Pennsylvania","train",10,1,28,0.606989247311828,0.166666666666667
"Pennsylvania","train",10,2,29,0.5,0
"Pennsylvania","train",10,3,29,0.5,0
"Pennsylvania","train",10,4,29,0.428571428571429,0
"Pennsylvania","train",10,5,29,0.375,0
"Pennsylvania","train",10,6,28,0.379807692307692,0
"Pennsylvania","train",10,7,29,0.333333333333333,0
"Pennsylvania","train",10,8,29,0.3125,0
"Pennsylvania","train",10,9,29,0.315789473684211,0
"Pennsylvania","train",10,10,29,0.333333333333333,0
"Rhode Island","holdout",5,2,1,1,1
"Rhode Island","holdout",5,3,1,1,1
"Rhode Island","holdout",5,5,1,0.217391304347826,0.217391304347826
"Rhode Island","holdout",5,6,1,0.666666666666667,0
"Rhode Island","holdout",5,8,1,1,1
"Rhode Island","holdout",5,9,1,0.5,0.5
"Rhode Island","holdout",5,10,1,0.75,0.666666666666667
"Rhode Island","holdout",10,2,1,1,1
"Rhode Island","holdout",10,3,1,1,1
"Rhode Island","holdout",10,4,1,0.217391304347826,0.217391304347826
"Rhode Island","holdout",10,5,1,0.416666666666667,0.466666666666667
"Rhode Island","holdout",10,6,1,0.666666666666667,0
"Rhode Island","holdout",10,7,1,1,1
"Rhode Island","holdout",10,8,1,0.5,0.5
"Rhode Island","holdout",10,9,1,0.391304347826087,0.333333333333333
"Rhode Island","holdout",10,10,1,0.32,0.166666666666667
"Rhode Island","train",5,1,6,0.75,0.333333333333333
"Rhode Island","train",5,2,7,0.69047619047619,0
"Rhode Island","train",5,3,6,0.667657045840407,0
"Rhode Island","train",5,4,7,0.634146341463415,0
"Rhode Island","train",5,5,6,0.620265151515151,0.25
"Rhode Island","train",5,6,7,0.617647058823529,0.333333333333333
"Rhode Island","train",5,7,6,0.588345864661654,0.340579710144927
"Rhode Island","train",5,8,7,0.6,0.333333333333333
"Rhode Island","train",5,9,6,0.577380952380952,0.333333333333333
"Rhode Island","train",5,10,7,0.560975609756098,0
"Rhode Island","train",10,1,12,0.73763440860215,0.333333333333333
"Rhode Island","train",10,2,13,0.657894736842105,0
"Rhode Island","train",10,3,13,0.617647058823529,0.333333333333333
"Rhode Island","train",10,4,13,0.605263157894737,0.333333333333333
"Rhode Island","train",10,5,13,0.5625,0.333333333333333
"Rhode Island","train",10,6,13,0.545454545454545,0.25
"Rhode Island","train",10,7,13,0.531914893617021,0
"Rhode Island","train",10,8,13,0.534883720930233,0
"Rhode Island","train",10,9,13,0.521739130434783,0.166666666666667
"Rhode Island","train",10,10,13,0.5,0
"South Carolina","holdout",5,1,2,0,0
"South Carolina","holdout",5,2,2,0.5,0.5
"South Carolina","holdout",5,3,2,0.5,0.5
"South Carolina","holdout",5,4,2,0.333333333333333,0.333333333333333
"South Carolina","holdout",5,5,2,0.1875,0.3
"South Carolina","holdout",5,6,2,0.25,0
"South Carolina","holdout",5,7,2,0.533333333333333,0.533333333333333
"South Carolina","holdout",5,8,2,0.166666666666667,0
"South Carolina","holdout",5,9,2,0.0555555555555556,0
"South Carolina","holdout",5,10,2,0.5,0.5
"South Carolina","holdout",10,1,2,0,0
"South Carolina","holdout",10,2,3,1,1
"South Carolina","holdout",10,3,2,0.333333333333333,0.333333333333333
"South Carolina","holdout",10,4,3,0,0
"South Carolina","holdout",10,5,2,0.382352941176471,0.132352941176471
"South Carolina","holdout",10,6,3,0.193548387096774,0.333333333333333
"South Carolina","holdout",10,7,2,0.2,0
"South Carolina","holdout",10,8,3,0,0
"South Carolina","holdout",10,9,2,0.5,0.5
"South Carolina","holdout",10,10,3,0,0
"South Carolina","train",5,1,11,0.5,0.5
"South Carolina","train",5,2,12,0.422222222222222,0.125
"South Carolina","train",5,3,12,0.416666666666667,0
"South Carolina","train",5,4,12,0.529647435897436,0
"South Carolina","train",5,5,12,0.5,0
"South Carolina","train",5,6,12,0.495454545454545,0
"South Carolina","train",5,7,12,0.494897959183673,0
"South Carolina","train",5,8,12,0.489130434782609,0
"South Carolina","train",5,9,12,0.435526315789474,0
"South Carolina","train",5,10,12,0.44949494949495,0
"South Carolina","train",10,1,22,0.44949494949495,0.291666666666667
"South Carolina","train",10,2,23,0.5,0
"South Carolina","train",10,3,22,0.50531914893617,0
"South Carolina","train",10,4,23,0.489795918367347,0
"South Carolina","train",10,5,23,0.454545454545455,0
"South Carolina","train",10,6,22,0.44969696969697,0.078125
"South Carolina","train",10,7,23,0.416666666666667,0
"South Carolina","train",10,8,22,0.382093450028233,0
"South Carolina","train",10,9,23,0.333333333333333,0
"South Carolina","train",10,10,23,0.333333333333333,0
"South Dakota","holdout",5,1,2,0,0
"South Dakota","holdout",5,2,2,0,0
"South Dakota","holdout",5,3,2,0.5,0.5
"South Dakota","holdout",5,4,2,0,0
"South Dakota","holdout",5,5,2,0,0
"South Dakota","holdout",5,6,2,0,0
"South Dakota","holdout",5,7,2,0.5,0.5
"South Dakota","holdout",5,8,2,0,0
"South Dakota","holdout",5,9,2,0,0
"South Dakota","holdout",5,10,2,1,1
"South Dakota","holdout",10,1,3,0,0
"South Dakota","holdout",10,2,4,0,0
"South Dakota","holdout",10,3,3,0,0
"South Dakota","holdout",10,4,4,0,0
"South Dakota","holdout",10,5,4,0,0
"South Dakota","holdout",10,6,3,1,1
"South Dakota","holdout",10,7,4,0.142857142857143,0
"South Dakota","holdout",10,8,3,0,0
"South Dakota","holdout",10,9,4,0.1,0.125
"South Dakota","holdout",10,10,4,0,0
"South Dakota","train",5,1,15,0,0
"South Dakota","train",5,2,15,0,0
"South Dakota","train",5,3,15,0,0
"South Dakota","train",5,4,15,0,0
"South Dakota","train",5,5,15,0,0
"South Dakota","train",5,6,15,0,0
"South Dakota","train",5,7,15,0.0625,0
"South Dakota","train",5,8,15,0,0
"South Dakota","train",5,9,15,0,0
"South Dakota","train",5,10,16,0,0
"South Dakota","train",10,1,30,0,0
"South Dakota","train",10,2,30,0,0
"South Dakota","train",10,3,30,0,0
"South Dakota","train",10,4,30,0,0
"South Dakota","train",10,5,31,0,0
"South Dakota","train",10,6,30,0,0
"South Dakota","train",10,7,30,0.10727969348659,0
"South Dakota","train",10,8,30,0.0669642857142857,0
"South Dakota","train",10,9,30,0.0473790322580645,0
"South Dakota","train",10,10,31,0,0
"Tennessee","holdout",5,1,2,0.25,0.25
"Tennessee","holdout",5,2,2,0.25,0.333333333333333
"Tennessee","holdout",5,3,2,0,0
"Tennessee","holdout",5,4,2,0.0833333333333333,0
"Tennessee","holdout",5,5,2,0.182539682539683,0.111111111111111
"Tennessee","holdout",5,6,2,0.166666666666667,0.5
"Tennessee","holdout",5,7,2,0.5,0.5
"Tennessee","holdout",5,8,2,0.0454545454545455,0
"Tennessee","holdout",5,9,2,0.0625,0
"Tennessee","holdout",5,10,2,1,1
"Tennessee","holdout",10,1,2,0.25,0.25
"Tennessee","holdout",10,2,2,0.25,0.333333333333333
"Tennessee","holdout",10,3,3,0,0
"Tennessee","holdout",10,4,2,0.194444444444444,0.111111111111111
"Tennessee","holdout",10,5,3,0.142857142857143,0
"Tennessee","holdout",10,6,2,0.5,0.5
"Tennessee","holdout",10,7,2,0.0454545454545455,0
"Tennessee","holdout",10,8,3,0.1,0.0526315789473684
"Tennessee","holdout",10,9,2,0.1875,0.125
"Tennessee","holdout",10,10,3,1,1
"Tennessee","train",5,1,18,0.211111111111111,0
"Tennessee","train",5,2,19,0.4,0
"Tennessee","train",5,3,19,0.333333333333333,0
"Tennessee","train",5,4,18,0.236363636363636,0
"Tennessee","train",5,5,19,0.25,0
"Tennessee","train",5,6,19,0.285714285714286,0
"Tennessee","train",5,7,18,0.286666666666667,0.0625
"Tennessee","train",5,8,19,0.285714285714286,0
"Tennessee","train",5,9,19,0.428571428571429,0
"Tennessee","train",5,10,19,0.25,0
"Tennessee","train",10,1,33,0.25,0
"Tennessee","train",10,2,34,0.333333333333333,0
"Tennessee","train",10,3,34,0.30952380952381,0
"Tennessee","train",10,4,33,0.222222222222222,0
"Tennessee","train",10,5,34,0.340579710144927,0
"Tennessee","train",10,6,34,0.333333333333333,0
"Tennessee","train",10,7,33,0.271186440677966,0
"Tennessee","train",10,8,34,0.301110083256244,0
"Tennessee","train",10,9,34,0.255,0
"Tennessee","train",10,10,34,0.3,0
"Texas","holdout",5,1,1,0,0
"Texas","holdout",5,2,2,0.5,0.5
"Texas","holdout",5,3,2,0.25,0.25
"Texas","holdout",5,4,2,0.416666666666667,0.666666666666667
"Texas","holdout",5,5,2,0,0
"Texas","holdout",5,6,2,0.333333333333333,0.35
"Texas","holdout",5,7,2,0.214285714285714,0.142857142857143
"Texas","holdout",5,8,2,0.166666666666667,0
"Texas","holdout",5,9,2,0.75,0.5
"Texas","holdout",5,10,2,0.75,0.5
"Texas","holdout",10,1,1,0,0
"Texas","holdout",10,2,2,0.5,0.5
"Texas","holdout",10,3,2,0.25,0.25
"Texas","holdout",10,4,2,0.416666666666667,0.666666666666667
"Texas","holdout",10,5,2,0,0
"Texas","holdout",10,6,1,0.282051282051282,0.282051282051282
"Texas","holdout",10,7,2,0.333333333333333,0.1
"Texas","holdout",10,8,2,0.214285714285714,0.2
"Texas","holdout",10,9,2,0.166666666666667,0
"Texas","holdout",10,10,2,0.224431818181818,0.125
"Texas","train",5,1,10,0,0
"Texas","train",5,2,11,0.25,0
"Texas","train",5,3,10,0.5,0.75
"Texas","train",5,4,11,0.0909090909090909,0
"Texas","train",5,5,11,0.25,0
"Texas","train",5,6,10,0.183333333333333,0
"Texas","train",5,7,11,0.471428571428571,0.25
"Texas","train",5,8,10,0.267857142857143,0
"Texas","train",5,9,11,0.488888888888889,0
"Texas","train",5,10,11,0.433734939759036,0
"Texas","train",10,1,26,0.25,0
"Texas","train",10,2,27,0.2,0
"Texas","train",10,3,27,0.25,0
"Texas","train",10,4,27,0.464285714285714,0.125
"Texas","train",10,5,27,0.409090909090909,0
"Texas","train",10,6,26,0.412121212121212,0
"Texas","train",10,7,27,0.305555555555556,0
"Texas","train",10,8,27,0.375,0
"Texas","train",10,9,27,0.333333333333333,0
"Texas","train",10,10,27,0.2,0
"Utah","holdout",5,1,2,0,0
"Utah","holdout",5,2,2,0.5,0.5
"Utah","holdout",5,3,2,0.183333333333333,0.1
"Utah","holdout",5,4,2,0,0
"Utah","holdout",5,5,3,0,0
"Utah","holdout",5,6,2,0.5,0.5
"Utah","holdout",5,7,2,0.0714285714285714,0
"Utah","holdout",5,8,2,0.125,0.25
"Utah","holdout",5,9,2,0,0
"Utah","holdout",5,10,3,0,0
"Utah","holdout",10,1,4,0,0
"Utah","holdout",10,2,4,0.0833333333333333,0
"Utah","holdout",10,3,4,0,0
"Utah","holdout",10,4,4,0.0714285714285714,0
"Utah","holdout",10,5,4,0,0
"Utah","holdout",10,6,4,0,0
"Utah","holdout",10,7,4,0.154761904761905,0.25
"Utah","holdout",10,8,4,0.03125,0.05
"Utah","holdout",10,9,4,0.0833333333333333,0
"Utah","holdout",10,10,5,0.1,0
"Utah","train",5,1,19,0,0
"Utah","train",5,2,19,0,0
"Utah","train",5,3,19,0,0
"Utah","train",5,4,20,0.111111111111111,0
"Utah","train",5,5,19,0.0714285714285714,0
"Utah","train",5,6,19,0.2,0
"Utah","train",5,7,20,0.190909090909091,0
"Utah","train",5,8,19,0.0769230769230769,0
"Utah","train",5,9,19,0.0909090909090909,0
"Utah","train",5,10,20,0.196153846153846,0
"Utah","train",10,1,36,0,0
"Utah","train",10,2,37,0.0833333333333333,0
"Utah","train",10,3,36,0.03125,0
"Utah","train",10,4,37,0.2,0
"Utah","train",10,5,37,0.0909090909090909,0
"Utah","train",10,6,36,0.144957983193277,0
"Utah","train",10,7,37,0.122448979591837,0
"Utah","train",10,8,36,0.140873015873016,0
"Utah","train",10,9,37,0.130434782608696,0
"Utah","train",10,10,37,0.125,0
"Vermont","holdout",5,1,1,0.25,0.25
