"state","error_frame","hh_size","rule_national","rule_tuned","tuned_is_national","train_n","train_errors","train_precision","train_lcb","test_n_tuned","test_precision_tuned","test_n_national","test_precision_national"
"North Carolina","other_error","2-3","rawben_rel_max >   0.993 & rawben_rel_max <=   0.996 & shelter_expenses_by_hh_size > 502.000","rawben_rel_max >   0.7448 & rawben_rel_max <=   0.8964 & shelter_expenses_by_hh_size > 376.5000",FALSE,15,3,0.2,0.101,10,0.1,1,1
"North Carolina","other_error","2-3","rawben_rel_max >   0.993 & rawben_rel_max <=   0.998 & shelter_expenses_by_hh_size > 938.000","rawben_rel_max >   0.7448 & rawben_rel_max <=   0.9980 & shelter_expenses_by_hh_size > 703.5000",FALSE,6,1,0.167,0.051,3,0.333,0,NA
"North Carolina","other_error","2-3","children_i <= 0.500 & HH_size_n <= 2.500 & unc_rawben_rel_max > 0.992 & unc_rawben_rel_max <= 0.998","children_i <= 0.4500 & HH_size_n <= 2.2500 & unc_rawben_rel_max > 0.8928 & unc_rawben_rel_max <= 1.0980",FALSE,7,0,0,0,7,0.286,1,1
"North Carolina","other_error","2-3","children_i <= 0.500 & rawben_rel_max > 0.993 & rawben_rel_max <= 0.996","children_i <= 0.375 & rawben_rel_max > 0.993 & rawben_rel_max <= 1.096",FALSE,18,4,0.222,0.123,17,0.059,1,1
"North Carolina","other_error","2-3","count_divisible_by_100 <=   0.500 & rawben_rel_max <=   0.998 & total_deductions_by_hh_size > 353.000 & unc_rawben_rel_max >   0.993","count_divisible_by_100 <=   0.450 & rawben_rel_max <=   1.098 & total_deductions_by_hh_size > 353.000 & unc_rawben_rel_max >   1.092",FALSE,17,4,0.235,0.131,12,0.167,1,1
"North Carolina","other_error","2-3","cat_elig >   0.500 & rawben_rel_max >   0.993 & rawben_rel_max <=   0.997 & shelter_expenses_by_hh_size > 554.000","cat_elig >   0.450 & rawben_rel_max >   0.993 & rawben_rel_max <=   1.097 & shelter_expenses_by_hh_size > 498.600",FALSE,39,5,0.128,0.074,23,0.087,1,1
"North Carolina","other_error","2-3","children_i <=   0.500 & rawben_rel_max <=   0.997 & unc_rawben_rel_max >   0.993 & utilities > 284.000","children_i <=   0.450 & rawben_rel_max <=   1.097 & unc_rawben_rel_max >   1.092 & utilities > 255.600",FALSE,9,2,0.222,0.096,8,0,1,1
"North Carolina","other_error","2-3","children_i <= 0.500 & percent_abawd <= 0.583 & rawben_rel_max > 0.992 & rawben_rel_max <= 0.997","children_i <= 0.4500 & percent_abawd <= 0.5247 & rawben_rel_max > 0.9920 & rawben_rel_max <= 1.0970",FALSE,16,3,0.188,0.094,17,0.059,1,1
"North Carolina","other_error","2-3","rawben_rel_max >   0.993 & shelter_expenses_by_hh_size > 556.000 & unc_rawben_rel_max <=   0.997 & utilities > 478.000","rawben_rel_max >   0.8937 & shelter_expenses_by_hh_size > 611.6000 & unc_rawben_rel_max <=   1.0970 & utilities > 430.2000",FALSE,9,0,0,0,8,0.125,1,1
"North Carolina","other_error","2-3","rawben_rel_max <=   0.997 & total_deductions_by_hh_size > 630.000 & unc_rawben_rel_max >   0.961","rawben_rel_max <=   0.8973 & total_deductions_by_hh_size > 472.5000 & unc_rawben_rel_max >   0.7208",FALSE,5,2,0.4,0.18,2,0.5,0,NA
"North Carolina","other_error","2-3","cat_elig > 0.500 & elderly_disabled_i > 0.500 & unc_rawben_rel_max > 0.993 & unc_rawben_rel_max <= 0.996","cat_elig > 0.450 & elderly_disabled_i > 0.450 & unc_rawben_rel_max > 0.993 & unc_rawben_rel_max <= 1.096",FALSE,8,1,0.125,0.038,7,0.429,2,1
"North Carolina","other_error","2-3","children_i <= 0.500 & expedited_i <= 0.500 & rawben_rel_max > 0.992 & unc_rawben_rel_max <= 0.996","children_i <= 0.4500 & expedited_i <= 0.4500 & rawben_rel_max > 0.8928 & unc_rawben_rel_max <= 1.0960",FALSE,7,0,0,0,6,0.167,0,NA
"North Carolina","other_error","2-3","rawben_rel_max >   0.993 & rawben_rel_max <=   0.998 & total_deductions_by_hh_size > 352.000","rawben_rel_max >   0.7448 & rawben_rel_max <=   0.8982 & total_deductions_by_hh_size > 264.0000",FALSE,16,3,0.188,0.094,8,0.125,1,1
"North Carolina","other_error","2-3","rawben_rel_max >=   0.994 & rawben_rel_max <   0.995 & utilities >= 559.000","rawben_rel_max >=   0.7455 & rawben_rel_max <   0.8955 & utilities >= 614.9000",FALSE,26,8,0.308,0.206,8,0.125,2,1
"North Carolina","other_error","2-3","children_i <= 0.500 & rawben_rel_max > 0.992 & rawben_rel_max <= 0.997","children_i <= 0.375 & rawben_rel_max > 0.992 & rawben_rel_max <= 1.097",FALSE,18,4,0.222,0.123,17,0.059,1,1
"North Carolina","other_error","2-3","children_i <= 0.500 & rawben_rel_max > 0.994 & rawben_rel_max <= 0.998","children_i <= 0.375 & rawben_rel_max > 0.994 & rawben_rel_max <= 1.098",FALSE,18,4,0.222,0.123,17,0.059,1,1
