"state","error_frame","hh_size","rule_national","rule_tuned","tuned_is_national","train_n","train_errors","train_precision","train_lcb","test_n_tuned","test_precision_tuned","test_n_national","test_precision_national"
"Connecticut","other_error","2-3","rawben_rel_max >   0.993 & shelter_expenses_by_hh_size > 742.000 & unc_rawben_rel_max <=   0.998","rawben_rel_max >   0.8937 & shelter_expenses_by_hh_size > 816.2000 & unc_rawben_rel_max <=   0.9980",FALSE,7,4,0.571,0.342,8,0.125,1,0
"Connecticut","other_error","2-3","elderly_disabled_i > 0.500 & rawben_rel_max > 0.994 & rawben_rel_max <= 0.996 & unc_rawben_rel_max <= 0.995","elderly_disabled_i > 0.450 & rawben_rel_max > 0.994 & rawben_rel_max <= 1.096 & unc_rawben_rel_max <= 1.094",FALSE,7,3,0.429,0.226,5,0,0,NA
"Connecticut","other_error","2-3","elderly_disabled_i > 0.500 & HH_size_n <= 2.500 & unc_rawben_rel_max > 0.993 & unc_rawben_rel_max <= 0.996","elderly_disabled_i > 0.4500 & HH_size_n <= 2.2500 & unc_rawben_rel_max > 0.8937 & unc_rawben_rel_max <= 1.0960",FALSE,21,5,0.238,0.141,6,0.167,0,NA
"Connecticut","other_error","2-3","cat_elig > 0.500 & married > 0.500 & rawben_rel_max <= 0.995 & unc_rawben_rel_max > 0.994","cat_elig > 0.450 & married > 0.450 & rawben_rel_max <= 1.094 & unc_rawben_rel_max > 0.994",FALSE,17,2,0.118,0.05,12,0.083,0,NA
"Connecticut","other_error","2-3","rawben_rel_max >   0.993 & rawben_rel_max <=   0.996 & shelter_expenses_by_hh_size > 502.000","rawben_rel_max >   0.8937 & rawben_rel_max <=   0.9960 & shelter_expenses_by_hh_size > 627.5000",FALSE,10,4,0.4,0.23,10,0.2,1,0
"Connecticut","other_error","2-3","rawben_rel_max >   0.993 & rawben_rel_max <=   0.998 & shelter_expenses_by_hh_size > 938.000","rawben_rel_max >   0.8937 & rawben_rel_max <=   0.9980 & shelter_expenses_by_hh_size > 844.2000",FALSE,6,4,0.667,0.409,8,0.125,0,NA
"Connecticut","other_error","4+","months_since_cert_n >   2.5 & total_deductions_by_hh_size > 492.0 & unc_rawben_rel_max <=   1.0 & utilities > 442.0","months_since_cert_n >   2.25 & total_deductions_by_hh_size > 442.80 & unc_rawben_rel_max <=   0.90 & utilities > 397.80",FALSE,5,3,0.6,0.33,0,NA,0,NA
"Connecticut","other_error","2-3","children_i <= 0.500 & HH_size_n <= 2.500 & unc_rawben_rel_max > 0.992 & unc_rawben_rel_max <= 0.998","children_i <= 0.4500 & HH_size_n <= 2.2500 & unc_rawben_rel_max > 0.8928 & unc_rawben_rel_max <= 0.9980",FALSE,11,3,0.273,0.139,3,0.333,0,NA
"Connecticut","other_error","2-3","children_i <= 0.500 & rawben_rel_max > 0.993 & rawben_rel_max <= 0.996","children_i <= 0.3750 & rawben_rel_max > 0.8937 & rawben_rel_max <= 0.9960",FALSE,12,3,0.25,0.127,3,0.333,0,NA
"Connecticut","other_error","2-3","count_divisible_by_100 <=   0.500 & rawben_rel_max <=   0.998 & total_deductions_by_hh_size > 353.000 & unc_rawben_rel_max >   0.993","count_divisible_by_100 <=   0.4500 & rawben_rel_max <=   0.9980 & total_deductions_by_hh_size > 388.3000 & unc_rawben_rel_max >   0.8937",FALSE,14,4,0.286,0.16,8,0.25,0,NA
"Connecticut","other_error","2-3","cat_elig >   0.500 & rawben_rel_max >   0.993 & rawben_rel_max <=   0.997 & shelter_expenses_by_hh_size > 554.000","cat_elig >   0.4500 & rawben_rel_max >   0.8937 & rawben_rel_max <=   0.9970 & shelter_expenses_by_hh_size > 609.4000",FALSE,13,5,0.385,0.234,10,0.2,1,0
"Connecticut","other_error","2-3","children_i <=   0.500 & rawben_rel_max <=   0.997 & unc_rawben_rel_max >   0.993 & utilities > 284.000","children_i <=   0.4500 & rawben_rel_max <=   0.9970 & unc_rawben_rel_max >   0.8937 & utilities > 255.6000",FALSE,12,3,0.25,0.127,3,0.333,0,NA
"Connecticut","other_error","2-3","children_i <= 0.500 & percent_abawd <= 0.583 & rawben_rel_max > 0.992 & rawben_rel_max <= 0.997","children_i <= 0.4500 & percent_abawd <= 0.5247 & rawben_rel_max > 0.8928 & rawben_rel_max <= 0.9970",FALSE,12,3,0.25,0.127,3,0.333,0,NA
"Connecticut","other_error","1","total_deductions_by_hh_size > 1290.000 & unc_rawben_rel_max >    0.987 & unc_rawben_rel_max <=    0.991","total_deductions_by_hh_size > 967.500 & unc_rawben_rel_max >   0.987 & unc_rawben_rel_max <=   0.991",FALSE,5,2,0.4,0.18,3,0.333,1,0
"Connecticut","other_error","2-3","rawben_rel_max >    0.979 & shelter_expenses_by_hh_size <= 1430.000 & total_deductions_by_hh_size >  500.000 & unc_rawben_rel_max <=    0.997","rawben_rel_max >    0.8811 & shelter_expenses_by_hh_size <= 1287.0000 & total_deductions_by_hh_size >  550.0000 & unc_rawben_rel_max <=    1.0970",FALSE,10,5,0.5,0.312,3,0.333,0,NA
"Connecticut","other_error","2-3","rawben_rel_max >   0.993 & shelter_expenses_by_hh_size > 556.000 & unc_rawben_rel_max <=   0.997 & utilities > 478.000","rawben_rel_max >   0.8937 & shelter_expenses_by_hh_size > 611.6000 & unc_rawben_rel_max <=   0.9970 & utilities > 430.2000",FALSE,12,5,0.417,0.255,10,0.2,1,0
"Connecticut","other_error","2-3","rawben_rel_max <=   0.997 & total_deductions_by_hh_size > 630.000 & unc_rawben_rel_max >   0.961","rawben_rel_max <=   0.9970 & total_deductions_by_hh_size > 472.5000 & unc_rawben_rel_max >   0.7208",FALSE,18,6,0.333,0.21,6,0.333,0,NA
"Connecticut","other_error","2-3","cat_elig > 0.500 & elderly_disabled_i > 0.500 & unc_rawben_rel_max > 0.993 & unc_rawben_rel_max <= 0.996","cat_elig > 0.450 & elderly_disabled_i > 0.450 & unc_rawben_rel_max > 0.993 & unc_rawben_rel_max <= 1.096",FALSE,8,3,0.375,0.195,5,0,0,NA
"Connecticut","other_error","2-3","children_i <= 0.500 & expedited_i <= 0.500 & rawben_rel_max > 0.992 & unc_rawben_rel_max <= 0.996","children_i <= 0.4500 & expedited_i <= 0.4500 & rawben_rel_max > 0.8928 & unc_rawben_rel_max <= 0.9960",FALSE,11,2,0.182,0.078,3,0.333,0,NA
"Connecticut","other_error","2-3","rawben_rel_max >   0.993 & rawben_rel_max <=   0.998 & total_deductions_by_hh_size > 352.000","rawben_rel_max >   0.8937 & rawben_rel_max <=   0.9980 & total_deductions_by_hh_size > 440.0000",FALSE,9,4,0.444,0.258,4,0.5,0,NA
"Connecticut","other_error","2-3","rawben_rel_max >=   0.994 & rawben_rel_max <   0.995 & utilities >= 559.000","rawben_rel_max >=   0.8946 & rawben_rel_max <   0.9950 & utilities >= 419.2000",FALSE,35,8,0.229,0.151,16,0.312,0,NA
"Connecticut","other_error","2-3","children_i <= 0.500 & rawben_rel_max > 0.992 & rawben_rel_max <= 0.997","children_i <= 0.3750 & rawben_rel_max > 0.8928 & rawben_rel_max <= 0.9970",FALSE,12,3,0.25,0.127,3,0.333,0,NA
"Connecticut","other_error","2-3","children_i <= 0.500 & rawben_rel_max > 0.994 & rawben_rel_max <= 0.998","children_i <= 0.3750 & rawben_rel_max > 0.8946 & rawben_rel_max <= 0.9980",FALSE,12,3,0.25,0.127,3,0.333,0,NA
