"state","budget","f_min","n_rules_core","n_rules_total","used_completion","window_redone","walk_depth","base_precision","rewalk_precision","precision_diff","base_errors","rewalk_errors","base_dollar_recall_unw","rewalk_dollar_recall_unw","dollar_recall_unw_diff","base_dollar_recall_wtd","rewalk_dollar_recall_wtd","dollar_recall_wtd_diff","base_flagged_share","rewalk_flagged_share","fill_rate"
"Missouri",10,0.55,48,139,FALSE,FALSE,11383,0.274509803921569,0.291666666666667,0.017156862745098,14,14,0.206414100118107,0.199781956936495,-0.0066321431816117,0.225768818627115,0.222583948919054,-0.00318486970806048,0.0674603174603175,0.0634920634920635,0.634920634920635
"Missouri",10,0.6,47,135,FALSE,FALSE,10885,0.274509803921569,0.291666666666667,0.017156862745098,14,14,0.206414100118107,0.199781956936495,-0.0066321431816117,0.225768818627115,0.222583948919054,-0.00318486970806048,0.0674603174603175,0.0634920634920635,0.634920634920635
"Missouri",10,0.65,47,143,FALSE,FALSE,11605,0.274509803921569,0.269230769230769,-0.00527903469079943,14,14,0.206414100118107,0.199781956936495,-0.0066321431816117,0.225768818627115,0.222583948919054,-0.00318486970806048,0.0674603174603175,0.0687830687830688,0.687830687830688
"Missouri",10,0.7,47,146,FALSE,TRUE,13210,0.274509803921569,0.283018867924528,0.00850906400295964,14,15,0.206414100118107,0.217134550740438,0.0107204506223313,0.225768818627115,0.239111881910959,0.0133430632838444,0.0674603174603175,0.0701058201058201,0.701058201058201
"Missouri",10,0.75,49,165,FALSE,TRUE,15574,0.274509803921569,0.277777777777778,0.00326797385620914,14,15,0.206414100118107,0.217134550740438,0.0107204506223313,0.225768818627115,0.239111881910959,0.0133430632838444,0.0674603174603175,0.0714285714285714,0.714285714285714
"Montana",5,0.25,37,85,FALSE,FALSE,1276,0.235294117647059,0.235294117647059,0,4,4,0.0637806347930896,0.0637806347930896,0,0.0704792046122351,0.0704792046122351,0,0.0295652173913043,0.0295652173913043,0.591304347826087
"Montana",5,0.4,36,84,FALSE,FALSE,1370,0.235294117647059,0.133333333333333,-0.101960784313725,4,2,0.0637806347930896,0.019485737243873,-0.0442948975492166,0.0704792046122351,0.0212767537637483,-0.0492024508484868,0.0295652173913043,0.0260869565217391,0.521739130434783
"Montana",5,0.5,38,85,FALSE,FALSE,1565,0.235294117647059,0.117647058823529,-0.117647058823529,4,2,0.0637806347930896,0.019485737243873,-0.0442948975492166,0.0704792046122351,0.0212767537637483,-0.0492024508484868,0.0295652173913043,0.0295652173913043,0.591304347826087
"Montana",5,0.55,34,74,FALSE,FALSE,1660,0.235294117647059,0.1875,-0.0477941176470588,4,3,0.0637806347930896,0.0316392125351547,-0.0321414222579349,0.0704792046122351,0.0351462963088442,-0.0353329083033909,0.0295652173913043,0.0278260869565217,0.556521739130435
"Montana",5,0.6,36,74,FALSE,FALSE,1660,0.235294117647059,0.210526315789474,-0.0247678018575851,4,4,0.0637806347930896,0.0548413017276014,-0.00893933306548815,0.0704792046122351,0.0595132702736665,-0.0109659343385686,0.0295652173913043,0.0330434782608696,0.660869565217391
"Montana",5,0.65,38,87,FALSE,FALSE,2009,0.235294117647059,0.210526315789474,-0.0247678018575851,4,4,0.0637806347930896,0.0548413017276014,-0.00893933306548815,0.0704792046122351,0.0595132702736665,-0.0109659343385686,0.0295652173913043,0.0330434782608696,0.660869565217391
"Montana",5,0.7,39,85,FALSE,FALSE,1964,0.235294117647059,0.173913043478261,-0.061381074168798,4,4,0.0637806347930896,0.0573523503415026,-0.00642828445158698,0.0704792046122351,0.0534170300663888,-0.0170621745458463,0.0295652173913043,0.04,0.8
"Montana",5,0.75,39,85,FALSE,FALSE,1964,0.235294117647059,0.173913043478261,-0.061381074168798,4,4,0.0637806347930896,0.0573523503415026,-0.00642828445158698,0.0704792046122351,0.0534170300663888,-0.0170621745458463,0.0295652173913043,0.04,0.8
"Montana",10,0.25,57,149,FALSE,FALSE,2898,0.170731707317073,0.166666666666667,-0.00406504065040653,7,7,0.108979509843311,0.108979509843311,0,0.117903312952835,0.117903312952835,0,0.071304347826087,0.0730434782608696,0.730434782608696
"Montana",10,0.4,54,159,FALSE,FALSE,4755,0.170731707317073,0.179487179487179,0.0087554721701063,7,7,0.108979509843311,0.0963238248292487,-0.0126556850140619,0.117903312952835,0.101120875589373,-0.0167824373634627,0.071304347826087,0.0678260869565217,0.678260869565217
"Montana",10,0.5,50,166,FALSE,FALSE,6079,0.170731707317073,0.170212765957447,-0.000518941359626379,7,8,0.108979509843311,0.105263157894737,-0.00371635194857373,0.117903312952835,0.110175246622458,-0.00772806633037706,0.071304347826087,0.0817391304347826,0.817391304347826
"Montana",10,0.55,48,148,FALSE,FALSE,7275,0.170731707317073,0.162790697674419,-0.00794100964265457,7,7,0.108979509843311,0.0963238248292487,-0.0126556850140619,0.117903312952835,0.101120875589373,-0.0167824373634627,0.071304347826087,0.0747826086956522,0.747826086956522
"Montana",10,0.6,48,148,FALSE,FALSE,7236,0.170731707317073,0.177777777777778,0.0070460704607046,7,8,0.108979509843311,0.102149457613499,-0.00683005222981116,0.117903312952835,0.111750954289939,-0.00615235866289601,0.071304347826087,0.0782608695652174,0.782608695652174
"Montana",10,0.65,55,162,FALSE,FALSE,7747,0.170731707317073,0.222222222222222,0.051490514905149,7,10,0.108979509843311,0.136098834873443,0.0271193250301326,0.117903312952835,0.145021393609598,0.0271180806567631,0.071304347826087,0.0782608695652174,0.782608695652174
"Montana",10,0.7,55,155,FALSE,FALSE,8362,0.170731707317073,0.186046511627907,0.0153148043108338,7,8,0.108979509843311,0.106568903173965,-0.00241060666934512,0.117903312952835,0.112132877205732,-0.00577043574710316,0.071304347826087,0.0747826086956522,0.747826086956522
"Montana",10,0.75,55,159,FALSE,FALSE,9160,0.170731707317073,0.186046511627907,0.0153148043108338,7,8,0.108979509843311,0.106568903173965,-0.00241060666934512,0.117903312952835,0.112132877205732,-0.00577043574710316,0.071304347826087,0.0747826086956522,0.747826086956522
"Nebraska",5,0.25,55,122,FALSE,FALSE,1867,0.1,0.142857142857143,0.0428571428571428,4,5,0.062706932878499,0.0751479883615933,0.0124410554830942,0.0500897889829253,0.062216943809598,0.0121271548266727,0.0454029511918275,0.039727582292849,0.794551645856981
"Nebraska",5,0.4,52,115,FALSE,FALSE,2155,0.1,0.142857142857143,0.0428571428571428,4,5,0.062706932878499,0.0751479883615933,0.0124410554830942,0.0500897889829253,0.062216943809598,0.0121271548266727,0.0454029511918275,0.039727582292849,0.794551645856981
"Nebraska",5,0.5,52,119,FALSE,FALSE,2468,0.1,0.142857142857143,0.0428571428571428,4,5,0.062706932878499,0.0751479883615933,0.0124410554830942,0.0500897889829253,0.062216943809598,0.0121271548266727,0.0454029511918275,0.039727582292849,0.794551645856981
"Nebraska",5,0.55,43,95,FALSE,FALSE,2835,0.1,0.166666666666667,0.0666666666666667,4,7,0.062706932878499,0.180395304504866,0.117688371626367,0.0500897889829253,0.236838250134991,0.186748461152066,0.0454029511918275,0.0476730987514188,0.953461975028377
"Nebraska",5,0.6,43,100,FALSE,FALSE,3406,0.1,0.166666666666667,0.0666666666666667,4,7,0.062706932878499,0.180395304504866,0.117688371626367,0.0500897889829253,0.236838250134991,0.186748461152066,0.0454029511918275,0.0476730987514188,0.953461975028377
"Nebraska",5,0.65,44,98,FALSE,FALSE,3051,0.1,0.166666666666667,0.0666666666666667,4,7,0.062706932878499,0.180395304504866,0.117688371626367,0.0500897889829253,0.236838250134991,0.186748461152066,0.0454029511918275,0.0476730987514188,0.953461975028377
"Nebraska",5,0.7,42,115,FALSE,FALSE,4564,0.1,0.170731707317073,0.0707317073170732,4,7,0.062706932878499,0.180395304504866,0.117688371626367,0.0500897889829253,0.236838250134991,0.186748461152066,0.0454029511918275,0.0465380249716232,0.930760499432463
"Nebraska",5,0.75,46,113,FALSE,FALSE,4224,0.1,0.175,0.075,4,7,0.062706932878499,0.180395304504866,0.117688371626367,0.0500897889829253,0.236838250134991,0.186748461152066,0.0454029511918275,0.0454029511918275,0.908059023836549
"Nebraska",10,0.25,91,226,FALSE,FALSE,6362,0.129032258064516,0.134831460674157,0.00579920260964117,12,12,0.245911507976322,0.27079361894251,0.0248821109661884,0.294149691138534,0.338983351396617,0.0448336602580828,0.105561861520999,0.101021566401816,1.01021566401816
"Nebraska",10,0.4,88,203,FALSE,FALSE,7824,0.129032258064516,0.130952380952381,0.00192012288786483,12,11,0.245911507976322,0.259556536570683,0.0136450285943614,0.294149691138534,0.329134532410863,0.034984841272329,0.105561861520999,0.0953461975028377,0.953461975028377
"Nebraska",10,0.5,90,200,FALSE,FALSE,7981,0.129032258064516,0.128654970760234,-0.000377287304282214,12,22,0.245911507976322,0.484699508377646,0.238788000401324,0.294149691138534,0.525526910530203,0.23137721939167,0.105561861520999,0.194097616345062,1.94097616345062
"Nebraska",10,0.55,65,172,FALSE,FALSE,9833,0.129032258064516,0.154761904761905,0.0257296466973886,12,13,0.245911507976322,0.362797230861844,0.116885722885522,0.294149691138534,0.420017198092901,0.125867506954368,0.105561861520999,0.0953461975028377,0.953461975028377
"Nebraska",10,0.6,68,187,FALSE,FALSE,11510,0.129032258064516,0.158536585365854,0.0295043273013375,12,13,0.245911507976322,0.356175378749875,0.110263870773553,0.294149691138534,0.410012022904,0.115862331765467,0.105561861520999,0.0930760499432463,0.930760499432463
"Nebraska",10,0.65,70,185,FALSE,TRUE,12365,0.129032258064516,0.1625,0.0334677419354839,12,13,0.245911507976322,0.356175378749875,0.110263870773553,0.294149691138534,0.410012022904,0.115862331765467,0.105561861520999,0.0908059023836549,0.908059023836549
"Nebraska",10,0.7,75,207,FALSE,TRUE,17308,0.129032258064516,0.185714285714286,0.0566820276497696,12,13,0.245911507976322,0.356075047657269,0.110163539680947,0.294149691138534,0.411256453929974,0.11710676279144,0.105561861520999,0.0794551645856981,0.794551645856981
"Nebraska",10,0.75,77,204,FALSE,TRUE,15562,0.129032258064516,0.178082191780822,0.0490499337163058,12,13,0.245911507976322,0.356075047657269,0.110163539680947,0.294149691138534,0.411256453929974,0.11710676279144,0.105561861520999,0.0828603859250851,0.828603859250851
"Nevada",5,0.25,38,96,FALSE,FALSE,1297,0.25,0.235294117647059,-0.0147058823529412,9,8,0.135034993824619,0.116646082063949,-0.0183889117606697,0.134624041014316,0.11029667527318,-0.0243273657411359,0.0395170142700329,0.0373216245883644,0.746432491767289
"Nevada",5,0.4,35,91,FALSE,FALSE,1684,0.25,0.228571428571429,-0.0214285714285714,9,8,0.135034993824619,0.116646082063949,-0.0183889117606697,0.134624041014316,0.11029667527318,-0.0243273657411359,0.0395170142700329,0.0384193194291987,0.768386388583974
"Nevada",5,0.5,36,95,FALSE,FALSE,1896,0.25,0.295454545454545,0.0454545454545455,9,13,0.135034993824619,0.192466035405517,0.0574310415808975,0.134624041014316,0.188266054073112,0.0536420130587952,0.0395170142700329,0.0482985729967069,0.965971459934138
"Nevada",5,0.55,34,86,FALSE,FALSE,2497,0.25,0.325581395348837,0.0755813953488372,9,14,0.135034993824619,0.20763002607383,0.0725950322492109,0.134624041014316,0.204275547949214,0.069651506934898,0.0395170142700329,0.0472008781558727,0.944017563117453
"Nevada",5,0.6,31,84,FALSE,FALSE,2769,0.25,0.375,0.125,9,15,0.135034993824619,0.217579250720461,0.0825442568958419,0.134624041014316,0.21140527636473,0.0767812353504135,0.0395170142700329,0.0439077936333699,0.878155872667398
"Nevada",5,0.65,29,88,FALSE,FALSE,2769,0.25,0.305555555555556,0.0555555555555556,9,11,0.135034993824619,0.139563606422396,0.00452861259777684,0.134624041014316,0.127953717722985,-0.00667032329133141,0.0395170142700329,0.0395170142700329,0.790340285400659
"Nevada",5,0.7,29,85,FALSE,FALSE,2969,0.25,0.307692307692308,0.0576923076923077,9,12,0.135034993824619,0.165500205846027,0.030465212021408,0.134624041014316,0.164653196468965,0.0300291554546488,0.0395170142700329,0.0428100987925357,0.856201975850713
"Nevada",5,0.75,27,96,FALSE,FALSE,3681,0.25,0.303030303030303,0.053030303030303,9,10,0.135034993824619,0.137162069438726,0.0021270756141073,0.134624041014316,0.133196102312314,-0.00142793870200258,0.0395170142700329,0.0362239297475302,0.724478594950604
"Nevada",10,0.25,61,175,FALSE,FALSE,4185,0.236111111111111,0.254237288135593,0.0181261770244821,17,15,0.243310004116921,0.206532180595581,-0.0367778235213394,0.245206927758793,0.201961595652493,-0.0432453321062999,0.0790340285400659,0.0647639956092206,0.647639956092206
"Nevada",10,0.4,50,150,FALSE,FALSE,5635,0.236111111111111,0.258620689655172,0.0225095785440613,17,15,0.243310004116921,0.206532180595581,-0.0367778235213394,0.245206927758793,0.201961595652493,-0.0432453321062999,0.0790340285400659,0.0636663007683864,0.636663007683864
"Nevada",10,0.5,57,189,FALSE,FALSE,10419,0.236111111111111,0.23943661971831,0.00332550860719874,17,17,0.243310004116921,0.243310004116921,0,0.245206927758793,0.243249731318229,-0.00195719644056372,0.0790340285400659,0.0779363336992316,0.779363336992316
"Nevada",10,0.55,52,152,FALSE,TRUE,12660,0.236111111111111,0.266666666666667,0.0305555555555556,17,16,0.243310004116921,0.235968162481131,-0.00734184163578977,0.245206927758793,0.235732642105866,-0.00947428565292696,0.0790340285400659,0.0658616904500549,0.658616904500549
"Nevada",10,0.6,57,151,FALSE,TRUE,12585,0.236111111111111,0.238805970149254,0.00269485903814262,17,16,0.243310004116921,0.224921092356251,-0.0183889117606697,0.245206927758793,0.218922365577093,-0.0262845621816996,0.0790340285400659,0.0735455543358946,0.735455543358946
"Nevada",10,0.65,56,170,FALSE,TRUE,14882,0.236111111111111,0.253333333333333,0.0172222222222222,17,19,0.243310004116921,0.257787841361328,0.0144778372444078,0.245206927758793,0.251227859844571,0.00602093208577856,0.0790340285400659,0.0823271130625686,0.823271130625686
"Nevada",10,0.7,58,182,FALSE,TRUE,17029,0.236111111111111,0.212121212121212,-0.023989898989899,17,14,0.243310004116921,0.199739261698916,-0.0435707424180047,0.245206927758793,0.19781261051346,-0.0473943172453324,0.0790340285400659,0.0724478594950604,0.724478594950604
"Nevada",10,0.75,59,203,FALSE,TRUE,19427,0.236111111111111,0.265625,0.0295138888888889,17,17,0.243310004116921,0.228008782763826,-0.0153012213530946,0.245206927758793,0.219834588074731,-0.0253723396840618,0.0790340285400659,0.0702524698133919,0.702524698133919
"New Hampshire",5,0.25,38,88,FALSE,FALSE,1083,0.230769230769231,0.230769230769231,0,9,9,0.13483367880762,0.13483367880762,0,0.141337224159823,0.141337224159823,0,0.0629032258064516,0.0629032258064516,1.25806451612903
"New Hampshire",5,0.4,36,79,FALSE,FALSE,1112,0.230769230769231,0.233333333333333,0.00256410256410255,9,7,0.13483367880762,0.117856085282795,-0.0169775935248248,0.141337224159823,0.120829198918886,-0.0205080252409368,0.0629032258064516,0.0483870967741935,0.967741935483871
"New Hampshire",5,0.5,36,83,FALSE,FALSE,1276,0.230769230769231,0.233333333333333,0.00256410256410255,9,7,0.13483367880762,0.117856085282795,-0.0169775935248248,0.141337224159823,0.120829198918886,-0.0205080252409368,0.0629032258064516,0.0483870967741935,0.967741935483871
"New Hampshire",5,0.55,35,57,FALSE,FALSE,988,0.230769230769231,0.269230769230769,0.0384615384615384,9,7,0.13483367880762,0.117856085282795,-0.0169775935248248,0.141337224159823,0.120829198918886,-0.0205080252409368,0.0629032258064516,0.0419354838709677,0.838709677419355
"New Hampshire",5,0.6,35,59,FALSE,FALSE,1126,0.230769230769231,0.269230769230769,0.0384615384615384,9,7,0.13483367880762,0.117856085282795,-0.0169775935248248,0.141337224159823,0.120829198918886,-0.0205080252409368,0.0629032258064516,0.0419354838709677,0.838709677419355
"New Hampshire",5,0.65,35,58,FALSE,FALSE,1126,0.230769230769231,0.269230769230769,0.0384615384615384,9,7,0.13483367880762,0.117856085282795,-0.0169775935248248,0.141337224159823,0.120829198918886,-0.0205080252409368,0.0629032258064516,0.0419354838709677,0.838709677419355
"New Hampshire",5,0.7,35,58,FALSE,FALSE,1126,0.230769230769231,0.321428571428571,0.0906593406593407,9,9,0.13483367880762,0.113809100779785,-0.0210245780278354,0.141337224159823,0.118933142388851,-0.0224040817709718,0.0629032258064516,0.0451612903225806,0.903225806451613
"New Hampshire",5,0.75,35,59,FALSE,FALSE,1194,0.230769230769231,0.321428571428571,0.0906593406593407,9,9,0.13483367880762,0.113809100779785,-0.0210245780278354,0.141337224159823,0.118933142388851,-0.0224040817709718,0.0629032258064516,0.0451612903225806,0.903225806451613
"New Hampshire",10,0.25,70,132,FALSE,FALSE,2024,0.280701754385965,0.271186440677966,-0.0095153137079988,16,16,0.254071661237785,0.254071661237785,0,0.2438452912653,0.2438452912653,0,0.0919354838709677,0.0951612903225806,0.951612903225806
"New Hampshire",10,0.4,64,125,FALSE,FALSE,2961,0.280701754385965,0.283018867924528,0.0023171135385634,16,15,0.254071661237785,0.24617510610996,-0.0078965551278255,0.2438452912653,0.234508916313177,-0.00933637495212286,0.0919354838709677,0.0854838709677419,0.854838709677419
"New Hampshire",10,0.5,63,138,FALSE,FALSE,4043,0.280701754385965,0.288461538461538,0.00775978407557354,16,15,0.254071661237785,0.24617510610996,-0.0078965551278255,0.2438452912653,0.234508916313177,-0.00933637495212286,0.0919354838709677,0.0838709677419355,0.838709677419355
"New Hampshire",10,0.55,55,120,FALSE,FALSE,5345,0.280701754385965,0.307692307692308,0.0269905533063428,16,16,0.254071661237785,0.25703286941072,0.00296120817293455,0.2438452912653,0.242899659459783,-0.000945631805517433,0.0919354838709677,0.0838709677419355,0.838709677419355
"New Hampshire",10,0.6,57,132,FALSE,FALSE,6519,0.280701754385965,0.258620689655172,-0.0220810647307925,16,15,0.254071661237785,0.231369065245287,-0.0227025959924983,0.2438452912653,0.219386386688467,-0.0244589045768332,0.0919354838709677,0.0935483870967742,0.935483870967742
"New Hampshire",10,0.65,56,131,FALSE,FALSE,6247,0.280701754385965,0.258620689655172,-0.0220810647307925,16,15,0.254071661237785,0.231369065245287,-0.0227025959924983,0.2438452912653,0.219386386688467,-0.0244589045768332,0.0919354838709677,0.0935483870967742,0.935483870967742
"New Hampshire",10,0.7,56,132,FALSE,FALSE,7419,0.280701754385965,0.233333333333333,-0.0473684210526316,16,14,0.254071661237785,0.206100088836245,-0.0479715724015398,0.2438452912653,0.193346166555825,-0.0504991247094753,0.0919354838709677,0.0967741935483871,0.967741935483871
"New Hampshire",10,0.75,57,131,FALSE,FALSE,7407,0.280701754385965,0.23728813559322,-0.0434136187927446,16,14,0.254071661237785,0.220511301944527,-0.0335603592932583,0.2438452912653,0.210995643541861,-0.0328496477234386,0.0919354838709677,0.0951612903225806,0.951612903225806
"New Jersey",5,0.25,37,103,FALSE,FALSE,1213,0.0769230769230769,0.0769230769230769,0,2,2,0.0565761188196209,0.0565761188196209,0,0.0427679224176469,0.0427679224176469,0,0.0415335463258786,0.0415335463258786,0.830670926517572
"New Jersey",5,0.4,35,95,FALSE,FALSE,1335,0.0769230769230769,0.125,0.0480769230769231,2,4,0.0565761188196209,0.0807113543091655,0.0241352354895447,0.0427679224176469,0.0672628407486264,0.0244949183309795,0.0415335463258786,0.0511182108626198,1.0223642172524
"New Jersey",5,0.5,35,100,FALSE,FALSE,1540,0.0769230769230769,0.205882352941176,0.1289592760181,2,7,0.0565761188196209,0.134356068008599,0.0777799491889779,0.0427679224176469,0.117105674839246,0.0743377524215992,0.0415335463258786,0.0543130990415335,1.08626198083067
"New Jersey",5,0.55,33,82,FALSE,FALSE,1470,0.0769230769230769,0.238095238095238,0.161172161172161,2,5,0.0565761188196209,0.0963455149501661,0.0397693961305452,0.0427679224176469,0.083969547487444,0.0412016250697971,0.0415335463258786,0.0335463258785942,0.670926517571885
"New Jersey",5,0.6,33,87,FALSE,FALSE,1719,0.0769230769230769,0.217391304347826,0.140468227424749,2,5,0.0565761188196209,0.0963455149501661,0.0397693961305452,0.0427679224176469,0.083969547487444,0.0412016250697971,0.0415335463258786,0.036741214057508,0.73482428115016
"New Jersey",5,0.65,33,88,FALSE,FALSE,1875,0.0769230769230769,0.217391304347826,0.140468227424749,2,5,0.0565761188196209,0.0963455149501661,0.0397693961305452,0.0427679224176469,0.083969547487444,0.0412016250697971,0.0415335463258786,0.036741214057508,0.73482428115016
"New Jersey",5,0.7,33,90,FALSE,FALSE,2516,0.0769230769230769,0.153846153846154,0.0769230769230769,2,4,0.0565761188196209,0.0807113543091655,0.0241352354895447,0.0427679224176469,0.0672628407486264,0.0244949183309795,0.0415335463258786,0.0415335463258786,0.830670926517572
"New Jersey",5,0.75,33,95,FALSE,FALSE,2949,0.0769230769230769,0.153846153846154,0.0769230769230769,2,4,0.0565761188196209,0.0807113543091655,0.0241352354895447,0.0427679224176469,0.0672628407486264,0.0244949183309795,0.0415335463258786,0.0415335463258786,0.830670926517572
"New Jersey",10,0.25,73,181,FALSE,FALSE,3480,0.15,0.180327868852459,0.030327868852459,9,11,0.156146179401993,0.203244088333008,0.0470979089310143,0.141065863406622,0.195722846193404,0.0546569827867818,0.0958466453674121,0.097444089456869,0.97444089456869
"New Jersey",10,0.4,66,172,FALSE,FALSE,5187,0.15,0.163265306122449,0.013265306122449,9,8,0.156146179401993,0.140512018760993,-0.0156341606410006,0.141065863406622,0.122903841081387,-0.0181620223252353,0.0958466453674121,0.0782747603833866,0.782747603833866
"New Jersey",10,0.5,66,181,FALSE,FALSE,6615,0.15,0.207547169811321,0.0575471698113208,9,11,0.156146179401993,0.244674614031659,0.0885284346296658,0.141065863406622,0.221071911591332,0.0800060481847099,0.0958466453674121,0.0846645367412141,0.846645367412141
"New Jersey",10,0.55,61,153,FALSE,FALSE,7553,0.15,0.172413793103448,0.0224137931034483,9,10,0.156146179401993,0.207250341997264,0.0511041625952707,0.141065863406622,0.192920026634881,0.0518541632282588,0.0958466453674121,0.0926517571884984,0.926517571884984
"New Jersey",10,0.6,64,163,FALSE,FALSE,8529,0.15,0.15,0,9,9,0.156146179401993,0.196111002540551,0.0399648231385578,0.141065863406622,0.185182122210463,0.0441162588038409,0.0958466453674121,0.0958466453674121,0.958466453674121
"New Jersey",10,0.65,64,166,FALSE,FALSE,10259,0.15,0.15,0,9,9,0.156146179401993,0.196111002540551,0.0399648231385578,0.141065863406622,0.185182122210463,0.0441162588038409,0.0958466453674121,0.0958466453674121,0.958466453674121
"New Jersey",10,0.7,66,169,FALSE,TRUE,12614,0.15,0.166666666666667,0.0166666666666667,9,8,0.156146179401993,0.180476841899551,0.0243306624975572,0.141065863406622,0.168475415471645,0.0274095520650233,0.0958466453674121,0.0766773162939297,0.766773162939297
"New Jersey",10,0.75,68,183,FALSE,TRUE,14277,0.15,0.195652173913043,0.0456521739130435,9,9,0.156146179401993,0.20734805550127,0.0512018760992769,0.141065863406622,0.192418322812612,0.0513524594059898,0.0958466453674121,0.073482428115016,0.73482428115016
"New Mexico",5,0.25,28,60,FALSE,FALSE,652,0.52,0.52,0,13,13,0.0791112320936405,0.0791112320936405,0,0.0735431878550851,0.0735431878550851,0,0.0260688216892596,0.0260688216892596,0.521376433785193
"New Mexico",5,0.4,28,56,FALSE,FALSE,937,0.52,0.521739130434783,0.00173913043478258,13,12,0.0791112320936405,0.073701044608527,-0.00541018748511347,0.0735431878550851,0.0688032207492085,-0.00473996710587654,0.0260688216892596,0.0239833159541189,0.479666319082377
"New Mexico",5,0.5,28,64,FALSE,FALSE,1179,0.52,0.523809523809524,0.00380952380952382,13,11,0.0791112320936405,0.0674401987138045,-0.011671033379836,0.0735431878550851,0.0655609181398426,-0.00798226971524253,0.0260688216892596,0.0218978102189781,0.437956204379562
"New Mexico",5,0.55,20,47,FALSE,FALSE,1082,0.52,0.346153846153846,-0.173846153846154,13,9,0.0791112320936405,0.0529790057504508,-0.0261322263431896,0.0735431878550851,0.0523734571059261,-0.021169730749159,0.0260688216892596,0.02711157455683,0.542231491136601
"New Mexico",5,0.6,20,49,FALSE,FALSE,1325,0.52,0.346153846153846,-0.173846153846154,13,9,0.0791112320936405,0.0529790057504508,-0.0261322263431896,0.0735431878550851,0.0523734571059261,-0.021169730749159,0.0260688216892596,0.02711157455683,0.542231491136601
"New Mexico",5,0.65,21,50,FALSE,FALSE,1334,0.52,0.416666666666667,-0.103333333333333,13,10,0.0791112320936405,0.0642757494300589,-0.0148354826635816,0.0735431878550851,0.0684154149993161,-0.00512777285576894,0.0260688216892596,0.0250260688216893,0.500521376433785
"New Mexico",5,0.7,21,51,FALSE,FALSE,1405,0.52,0.333333333333333,-0.186666666666667,13,7,0.0791112320936405,0.0468542652012658,-0.0322569668923747,0.0735431878550851,0.0457438390025721,-0.027799348852513,0.0260688216892596,0.0218978102189781,0.437956204379562
"New Mexico",5,0.75,21,59,FALSE,FALSE,2199,0.52,0.333333333333333,-0.186666666666667,13,7,0.0791112320936405,0.0468542652012658,-0.0322569668923747,0.0735431878550851,0.0457438390025721,-0.027799348852513,0.0260688216892596,0.0218978102189781,0.437956204379562
"New Mexico",10,0.25,37,118,FALSE,FALSE,2438,0.364705882352941,0.337209302325581,-0.0274965800273598,31,29,0.21157575963796,0.193677906699786,-0.0178978529381741,0.211419766150184,0.194520182055871,-0.0168995840943133,0.0886339937434828,0.0896767466110532,0.896767466110532
"New Mexico",10,0.4,34,104,FALSE,FALSE,2838,0.364705882352941,0.344827586206897,-0.0198782961460446,31,30,0.21157575963796,0.199360304875974,-0.0122154547619858,0.211419766150184,0.202031626111729,-0.00938814003845562,0.0886339937434828,0.0907194994786236,0.907194994786236
"New Mexico",10,0.5,32,101,FALSE,FALSE,2918,0.364705882352941,0.337209302325581,-0.0274965800273598,31,29,0.21157575963796,0.190343325734118,-0.0212324339038416,0.211419766150184,0.187651685473347,-0.0237680806768368,0.0886339937434828,0.0896767466110532,0.896767466110532
"New Mexico",10,0.55,30,97,FALSE,FALSE,5674,0.364705882352941,0.306818181818182,-0.0578877005347593,31,27,0.21157575963796,0.167749838374902,-0.0438259212630576,0.211419766150184,0.169462447283467,-0.041957318866717,0.0886339937434828,0.091762252346194,0.91762252346194
"New Mexico",10,0.6,31,101,FALSE,FALSE,6435,0.364705882352941,0.263157894736842,-0.101547987616099,31,20,0.21157575963796,0.140698900949335,-0.070876858688625,0.211419766150184,0.14339801276047,-0.0680217533897136,0.0886339937434828,0.0792492179353493,0.792492179353493
"New Mexico",10,0.65,31,106,FALSE,FALSE,8873,0.364705882352941,0.263157894736842,-0.101547987616099,31,20,0.21157575963796,0.135560924155296,-0.0760148354826636,0.211419766150184,0.139203784847215,-0.0722159813029691,0.0886339937434828,0.0792492179353493,0.792492179353493
"New Mexico",10,0.7,40,120,FALSE,TRUE,14284,0.364705882352941,0.27536231884058,-0.0893435635123614,31,19,0.21157575963796,0.121712205246861,-0.0898635543910987,0.211419766150184,0.120639596958704,-0.0907801691914798,0.0886339937434828,0.0719499478623566,0.719499478623566
"New Mexico",10,0.75,44,119,FALSE,TRUE,12567,0.364705882352941,0.272727272727273,-0.0919786096256685,31,18,0.21157575963796,0.118411650617578,-0.0931641090203818,0.211419766150184,0.117683657921337,-0.0937361082288476,0.0886339937434828,0.0688216892596455,0.688216892596455
"New York",5,0.25,39,88,FALSE,FALSE,1076,0.413793103448276,0.407407407407407,-0.00638569604086847,12,11,0.161409869083585,0.132567975830816,-0.0288418932527694,0.164607646308745,0.123961914611903,-0.0406457316968417,0.0355828220858896,0.0331288343558282,0.662576687116564
"New York",5,0.4,34,76,FALSE,FALSE,1109,0.413793103448276,0.411764705882353,-0.00202839756592293,12,14,0.161409869083585,0.148761329305136,-0.0126485397784492,0.164607646308745,0.13598399237529,-0.0286236539334549,0.0355828220858896,0.0417177914110429,0.834355828220859
