"hh_size","rule_id","rule","n_conditions","role","coefficient","importance","workload_pct","n_flagged","errors_caught","clean_flagged","precision","recall","dollar_recall","lift","base_rate","error_tag"
"4+","rule149","unc_rawben_rel_max < 1.385 & rawearn >= 1022 & rawgross >= 1173 & months_since_cert_n >= 5.5",4,"INCLUDE",-0.016,0.005,12.1,1416,172,1244,0.121,0.221,0.199,1.82,0.067,"earned_overissuance"
"4+","rule320","unc_rawben_rel_max < 1.268 & rawearn >= 1043 & rawben_rel_max >= 0.5665",3,"INCLUDE",-0.001,0,21.7,2536,304,2232,0.12,0.39,0.386,1.8,0.067,"earned_overissuance"
"4+","rule872","rawearn >= 1016 & rawgross < 1912 & months_since_cert_n < 10.5",3,"INCLUDE",0.082,0.025,10,1164,138,1026,0.119,0.177,0.175,1.78,0.067,"earned_overissuance"
"4+","rule118","rawearn >= 1017 & rawben_rel_max >= 0.5722 & months_since_cert_n < 9.5",3,"INCLUDE",-0.115,0.046,19.9,2330,263,2067,0.113,0.338,0.338,1.69,0.067,"earned_overissuance"
"4+","rule748","rawearn >= 1048 & months_since_cert_n >= 6.5 & utilities < 902",3,"INCLUDE",0.184,0.053,9.2,1080,118,962,0.109,0.151,0.135,1.64,0.067,"earned_overissuance"
"4+","rule764","utilities >= 889",1,"INCLUDE",0.064,0.013,4.6,535,58,477,0.108,0.074,0.08,1.63,0.067,"earned_overissuance"
"4+","rule840","rawunearn < 234 & months_since_cert_n >= 5.5",2,"INCLUDE",-0.171,0.064,17.1,2002,210,1792,0.105,0.27,0.285,1.57,0.067,"earned_overissuance"
"4+","rule805","rawearn >= 643.5 & rawben_rel_max >= 0.6839 & rawunearn < 29",3,"INCLUDE",0.629,0.221,14.4,1685,175,1510,0.104,0.225,0.245,1.56,0.067,"earned_overissuance"
"4+","rule429","shelter_expenses >= 1302 & rawben_rel_max >= 0.6088",2,"INCLUDE",0.178,0.067,17,1985,207,1778,0.104,0.266,0.322,1.56,0.067,"earned_overissuance"
"4+","rule1031","total_deductions >= 939.1",1,"INCLUDE",-0.08,0.031,19.2,2245,228,2017,0.102,0.293,0.283,1.52,0.067,"earned_overissuance"
"4+","rule4","rawearn >= 1022 & rawben_rel_max >= 0.3136",2,"INCLUDE",-0.418,0.203,38.7,4525,453,4072,0.1,0.582,0.513,1.5,0.067,"earned_overissuance"
"4+","rule716","rawearn >= 649 & rawben_rel_max >= 0.5863 & months_since_cert_n < 7.5",3,"INCLUDE",0.295,0.118,20.1,2348,229,2119,0.098,0.294,0.287,1.46,0.067,"earned_overissuance"
"4+","rule973","months_since_cert_n >= 10.5 & utilities < 997 & rawben_rel_max >= 0.6881",3,"INCLUDE",-0.136,0.026,3.7,435,42,393,0.097,0.054,0.072,1.45,0.067,"earned_overissuance"
"4+","rule694","unc_rawben_rel_max < 1.38 & total_deductions >= 836.2",2,"INCLUDE",0.375,0.162,25.1,2929,278,2651,0.095,0.357,0.339,1.42,0.067,"earned_overissuance"
"4+","rule322","shelter_expenses >= 1698",1,"INCLUDE",0.011,0.004,15,1753,166,1587,0.095,0.213,0.231,1.42,0.067,"earned_overissuance"
