"state","hh_size","variable","source_column","n_2024","n_nonzero","p0_defl","p1_defl","p20_defl","p30_defl","p40_defl","p50_defl","p60_defl","p70_defl","p90_defl","p99_defl","p100_defl","p0_usd","p1_usd","p20_usd","p30_usd","p40_usd","p50_usd","p60_usd","p70_usd","p90_usd","p99_usd","p100_usd"
"Rhode Island","5","rawearn_p","rawearn",19,8,0,4.0381,5.212,5.3558,5.4919,7.6905,10.218,11.5056,14.4377,16.0383,16.2161,0,1267,1635,1680,1723,2412,3205,3609,4529,5031,5087
"Rhode Island","5","rawgrinc_p","rawgross",19,15,0,0.6887,3.4829,3.8719,4.6599,5.3363,5.4906,8.9863,12.8811,15.8604,16.2161,0,216,1093,1215,1462,1674,1722,2819,4041,4975,5087
"Rhode Island","5","rawmedded_p","medical_deductions",19,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rhode Island","5","rawrent_p","rawrent",19,13,0,0.8077,1.3529,2.1734,2.38,2.7797,2.978,3.6423,5.4249,6.8585,7.0131,0,253,424,682,747,872,934,1143,1702,2152,2200
"Rhode Island","5","rawunearn_p","rawunearn",19,7,0,0.4773,3.0086,3.1501,3.3401,3.5544,3.7322,4.1734,7.9069,11.2051,11.5716,0,150,944,988,1048,1115,1171,1309,2480,3515,3630
"Rhode Island","6","rawcsded_p","rawcsded",5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rhode Island","6","rawdepded_p","rawdepded",5,1,0,1.3803,1.3803,1.3803,1.3803,1.3803,1.3803,1.3803,1.3803,1.3803,1.3803,0,433,433,433,433,433,433,433,433,433,433
"Rhode Island","6","rawearn_p","rawearn",5,3,0,5.8067,6.5069,6.8754,7.2439,7.6124,8.6898,9.7673,11.9222,12.8919,12.9997,0,1822,2041,2157,2272,2388,2726,3064,3740,4044,4078
"Rhode Island","6","rawgrinc_p","rawgross",5,4,0,4.2609,5.1476,5.6143,6.7051,8.1081,9.511,10.7016,12.2337,12.9231,12.9997,0,1337,1615,1761,2103,2544,2984,3357,3838,4054,4078
"Rhode Island","6","rawmedded_p","medical_deductions",5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rhode Island","6","rawrent_p","rawrent",5,5,0,1.3067,3.3006,4.1007,4.6516,5.2024,5.2891,5.3758,5.6028,5.713,5.7252,0,410,1035,1286,1459,1632,1659,1686,1758,1792,1796
"Rhode Island","6","rawunearn_p","rawunearn",5,2,0,2.8477,3.11,3.248,3.386,3.5241,3.6621,3.8001,4.0762,4.2004,4.2142,0,893,976,1019,1062,1106,1149,1192,1279,1318,1322
"Rhode Island","7","rawcsded_p","rawcsded",3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rhode Island","7","rawdepded_p","rawdepded",3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rhode Island","7","rawearn_p","rawearn",3,2,0,9.355,9.395,9.416,9.437,9.4581,9.4791,9.5002,9.5422,9.5612,9.5633,0,2935,2947,2954,2960,2967,2974,2980,2993,2999,3000
"Rhode Island","7","rawgrinc_p","rawgross",3,3,0,6.485,7.5971,8.1823,8.7676,9.3529,9.395,9.437,9.5212,9.5591,9.5633,0,2034,2383,2567,2750,2934,2947,2960,2987,2999,3000
"Rhode Island","7","rawmedded_p","medical_deductions",3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rhode Island","7","rawrent_p","rawrent",3,3,0,2.5197,3.2732,3.6697,4.0663,4.4629,4.7179,4.9729,5.4829,5.7125,5.738,0,790,1027,1151,1276,1400,1480,1560,1720,1792,1800
"Rhode Island","7","rawunearn_p","rawunearn",3,1,0,6.4265,6.4265,6.4265,6.4265,6.4265,6.4265,6.4265,6.4265,6.4265,6.4265,0,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016
"Rhode Island","8","rawcsded_p","rawcsded",2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rhode Island","8","rawdepded_p","rawdepded",2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rhode Island","8","rawearn_p","rawearn",2,1,0,16.6433,16.6433,16.6433,16.6433,16.6433,16.6433,16.6433,16.6433,16.6433,16.6433,0,5221,5221,5221,5221,5221,5221,5221,5221,5221,5221
"Rhode Island","8","rawgrinc_p","rawgross",2,2,0,1.1132,4.0937,5.6624,7.2311,8.7998,10.3685,11.9372,15.0746,16.4864,16.6433,0,349,1284,1776,2268,2760,3253,3745,4729,5172,5221
"Rhode Island","8","rawmedded_p","medical_deductions",2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rhode Island","8","rawrent_p","rawrent",2,2,0,0.8303,1.4632,1.7963,2.1294,2.4625,2.7957,3.1288,3.795,4.0948,4.1281,0,260,459,564,668,772,877,981,1190,1285,1295
"Rhode Island","8","rawunearn_p","rawunearn",2,1,0,0.9563,0.9563,0.9563,0.9563,0.9563,0.9563,0.9563,0.9563,0.9563,0.9563,0,300,300,300,300,300,300,300,300,300,300
"South Carolina","1","rawcsded_p","rawcsded",410,2,0,0.2619,0.3927,0.4616,0.5304,0.5993,0.6682,0.737,0.8747,0.9367,0.9436,0,82,123,145,166,188,210,231,274,294,296
"South Carolina","1","rawdepded_p","rawdepded",410,1,0,0.9563,0.9563,0.9563,0.9563,0.9563,0.9563,0.9563,0.9563,0.9563,0.9563,0,300,300,300,300,300,300,300,300,300,300
"South Carolina","1","rawearn_p","rawearn",410,49,0,0.0629,0.9818,1.3593,1.7947,2.1772,3.0073,3.4613,5.1501,6.6644,7.449,0,20,308,426,563,683,943,1086,1616,2091,2337
"South Carolina","1","rawgrinc_p","rawgross",410,321,0,0.2372,2.6937,3.0061,3.0698,3.2324,3.5767,3.8444,4.686,5.8884,9.729,0,74,845,943,963,1014,1122,1206,1470,1847,3052
"South Carolina","1","rawmedded_p","medical_deductions",410,32,0,0.3237,0.5579,0.5579,0.5579,0.5579,0.5579,0.5579,0.7498,6.4537,6.8569,0,102,175,175,175,175,175,175,235,2025,2151
"South Carolina","1","rawrent_p","rawrent",410,261,0,0.0306,0.5738,0.9053,1.1348,1.4313,1.5939,1.9127,2.5948,4.6988,5.11,0,10,180,284,356,449,500,600,814,1474,1603
"South Carolina","1","rawunearn_p","rawunearn",410,281,0,0.2021,2.9136,3.0061,3.0698,3.2324,3.5735,3.8349,4.5776,5.6283,9.729,0,63,914,943,963,1014,1121,1203,1436,1766,3052
"South Carolina","2","rawcsded_p","rawcsded",145,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"South Carolina","2","rawdepded_p","rawdepded",145,7,0,0.3869,0.5292,0.5961,0.6478,0.6917,0.8696,1.0316,1.2751,1.3698,1.3803,0,121,166,187,203,217,273,324,400,430,433
"South Carolina","2","rawearn_p","rawearn",145,42,0,0.1814,2.1925,2.8534,3.5135,3.8301,4.313,4.5971,5.3385,7.1849,7.5325,0,57,688,895,1102,1202,1353,1442,1675,2254,2363
"South Carolina","2","rawgrinc_p","rawgross",145,113,0,0.1897,1.3899,2.6815,3.0061,3.1973,3.8578,4.4247,5.9547,7.5256,9.2604,0,60,436,841,943,1003,1210,1388,1868,2361,2905
"South Carolina","2","rawmedded_p","medical_deductions",145,6,0,0.5579,0.5579,0.5579,0.5579,0.5579,0.5579,0.6519,0.8734,0.9882,1.001,0,175,175,175,175,175,175,204,274,310,314
"South Carolina","2","rawrent_p","rawrent",145,73,0,0.0353,0.5993,0.8926,1.1049,1.3835,1.7112,1.9127,3.4951,6.0566,6.876,0,11,188,280,347,434,537,600,1096,1900,2157
"South Carolina","2","rawunearn_p","rawunearn",145,78,0,0.285,1.103,1.7536,2.7785,3.0061,3.1011,3.8479,5.475,7.7509,9.2604,0,89,346,550,872,943,973,1207,1718,2431,2905
"South Carolina","3","rawcsded_p","rawcsded",122,1,0,0.8575,0.8575,0.8575,0.8575,0.8575,0.8575,0.8575,0.8575,0.8575,0.8575,0,269,269,269,269,269,269,269,269,269,269
"South Carolina","3","rawdepded_p","rawdepded",122,9,0,0.1896,0.9793,1.2139,1.3803,1.3803,1.4339,2.2353,3.766,4.7231,4.8295,0,59,307,381,433,433,450,701,1181,1482,1515
"South Carolina","3","rawearn_p","rawearn",122,52,0,0.0341,2.0249,2.7423,3.5658,4.0373,4.9117,5.9831,7.5732,10.6222,11.9764,0,11,635,860,1119,1266,1541,1877,2376,3332,3757
"South Carolina","3","rawgrinc_p","rawgross",122,95,0,0.1464,1.5473,2.6238,3.0418,3.8476,4.5961,5.2764,7.3618,9.799,11.9764,0,46,485,823,954,1207,1442,1655,2309,3074,3757
"South Carolina","3","rawmedded_p","medical_deductions",122,3,0,0.5579,0.5579,0.5579,0.5579,0.5579,0.5579,0.5579,0.5579,0.5579,0.5579,0,175,175,175,175,175,175,175,175,175,175
"South Carolina","3","rawrent_p","rawrent",122,66,0,0.0736,0.6344,1.3548,1.5939,1.9127,2.1932,2.5247,3.3296,5.7698,7.0131,0,23,199,425,500,600,688,792,1044,1810,2200
"South Carolina","3","rawunearn_p","rawunearn",122,60,0,0.1192,0.7553,1.3019,2.0848,2.7016,3.0061,3.4954,5.3522,6.6332,7.3159,0,37,237,408,654,848,943,1096,1679,2081,2295
"South Carolina","4","rawcsded_p","rawcsded",77,1,0,0.6089,0.6089,0.6089,0.6089,0.6089,0.6089,0.6089,0.6089,0.6089,0.6089,0,191,191,191,191,191,191,191,191,191,191
"South Carolina","4","rawdepded_p","rawdepded",77,5,0,0.5942,0.9818,1.0877,1.0953,1.103,1.2687,1.4345,1.6398,1.7132,1.7214,0,186,308,341,344,346,398,450,514,537,540
"South Carolina","4","rawearn_p","rawearn",77,36,0,0.061,3.0826,3.8741,4.1409,4.7864,5.161,5.561,7.3143,8.1038,8.2945,0,19,967,1215,1299,1501,1619,1744,2294,2542,2602
"South Carolina","4","rawgrinc_p","rawgross",77,64,0,0.4045,2.7185,3.262,3.7714,4.1122,4.818,5.3255,7.4763,9.4039,10.7555,0,127,853,1023,1183,1290,1511,1671,2345,2950,3374
"South Carolina","4","rawmedded_p","medical_deductions",77,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"South Carolina","4","rawrent_p","rawrent",77,42,0,0.03,0.642,1.1635,1.5939,1.8043,2.2391,2.3908,3.4029,6.9967,8.6356,0,9,201,365,500,566,702,750,1068,2195,2709
"South Carolina","4","rawunearn_p","rawunearn",77,39,0,0.4811,1.1705,1.5741,2.9933,3.0188,3.1948,3.5407,5.2011,8.5028,8.5464,0,151,367,494,939,947,1002,1111,1632,2667,2681
"South Carolina","5","rawcsded_p","rawcsded",50,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"South Carolina","5","rawdepded_p","rawdepded",50,6,0,0.3113,0.9563,1.1667,1.3771,1.3787,1.3803,1.5524,2.4833,3.1661,3.242,0,98,300,366,432,432,433,487,779,993,1017
"South Carolina","5","rawearn_p","rawearn",50,27,0,1.5496,2.7804,3.0347,4.1179,5.3491,6.7415,8.0064,9.532,11.4228,11.7278,0,486,872,952,1292,1678,2115,2512,2990,3583,3679
"South Carolina","5","rawgrinc_p","rawgross",50,46,0,0.3028,2.3462,3.0347,4.058,4.9442,6.0695,7.598,10.7587,11.722,11.7278,0,95,736,952,1273,1551,1904,2384,3375,3677,3679
"South Carolina","5","rawmedded_p","medical_deductions",50,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"South Carolina","5","rawrent_p","rawrent",50,32,0,0.0477,0.5999,1.3073,1.4906,1.6768,2.3334,2.5311,3.3312,5.1362,5.7252,0,15,188,410,468,526,732,794,1045,1611,1796
"South Carolina","5","rawunearn_p","rawunearn",50,31,0,0.1642,1.3803,1.9382,2.7032,3.0061,3.5129,4.2461,6.3181,7.9528,8.234,0,52,433,608,848,943,1102,1332,1982,2495,2583
"South Carolina","6","rawcsded_p","rawcsded",19,1,0,0.7396,0.7396,0.7396,0.7396,0.7396,0.7396,0.7396,0.7396,0.7396,0.7396,0,232,232,232,232,232,232,232,232,232,232
"South Carolina","6","rawdepded_p","rawdepded",19,2,0,1.3837,1.4492,1.4836,1.518,1.5524,1.5869,1.6213,1.6901,1.7211,1.7246,0,434,455,465,476,487,498,509,530,540,541
"South Carolina","6","rawearn_p","rawearn",19,7,0,0.2676,2.6994,2.8122,3.1291,3.548,5.0571,7.0807,11.6047,12.2175,12.2856,0,84,847,882,982,1113,1586,2221,3640,3833,3854
"South Carolina","6","rawgrinc_p","rawgross",19,16,0,0.3806,3.548,4.2636,5.0048,5.7029,6.0631,7.7064,10.4622,13.8762,14.1568,0,119,1113,1337,1570,1789,1902,2418,3282,4353,4441
"South Carolina","6","rawmedded_p","medical_deductions",19,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"South Carolina","6","rawrent_p","rawrent",19,9,0,0.2897,1.562,1.7877,1.8859,2.072,2.1358,2.5821,4.6261,5.6268,5.738,0,91,490,561,592,650,670,810,1451,1765,1800
"South Carolina","6","rawunearn_p","rawunearn",19,12,0,1.9373,3.0666,3.4916,4.1945,5.0367,5.4944,5.7781,7.9908,8.5754,8.6388,0,608,962,1095,1316,1580,1724,1813,2507,2690,2710
"South Carolina","7","rawcsded_p","rawcsded",4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"South Carolina","7","rawdepded_p","rawdepded",4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"South Carolina","7","rawearn_p","rawearn",4,4,0,7.5606,7.9694,8.1846,8.3099,8.3902,8.4705,8.5684,8.8342,8.9539,8.9672,0,2372,2500,2568,2607,2632,2657,2688,2771,2809,2813
"South Carolina","7","rawgrinc_p","rawgross",4,4,0,8.5242,8.526,8.5269,8.6152,8.7472,8.8792,9.0124,9.284,9.4062,9.4198,0,2674,2675,2675,2703,2744,2785,2827,2912,2951,2955
"South Carolina","7","rawmedded_p","medical_deductions",4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"South Carolina","7","rawrent_p","rawrent",4,2,0,3.1784,3.4855,3.6471,3.8087,3.9704,4.132,4.2936,4.6168,4.7623,4.7785,0,997,1093,1144,1195,1246,1296,1347,1448,1494,1499
"South Carolina","7","rawunearn_p","rawunearn",4,2,0,0.99,1.0233,1.0408,1.0583,1.0759,1.0934,1.1109,1.146,1.1618,1.1635,0,311,321,326,332,338,343,348,359,364,365
"South Carolina","9","rawcsded_p","rawcsded",1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"South Carolina","9","rawdepded_p","rawdepded",1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"South Carolina","9","rawearn_p","rawearn",1,1,0,12.1804,12.1804,12.1804,12.1804,12.1804,12.1804,12.1804,12.1804,12.1804,12.1804,0,3821,3821,3821,3821,3821,3821,3821,3821,3821,3821
"South Carolina","9","rawgrinc_p","rawgross",1,1,0,12.1804,12.1804,12.1804,12.1804,12.1804,12.1804,12.1804,12.1804,12.1804,12.1804,0,3821,3821,3821,3821,3821,3821,3821,3821,3821,3821
"South Carolina","9","rawmedded_p","medical_deductions",1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"South Carolina","9","rawrent_p","rawrent",1,1,0,3.6245,3.6245,3.6245,3.6245,3.6245,3.6245,3.6245,3.6245,3.6245,3.6245,0,1137,1137,1137,1137,1137,1137,1137,1137,1137,1137
"South Carolina","9","rawunearn_p","rawunearn",1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"South Dakota","1","rawcsded_p","rawcsded",338,2,0,0.1389,0.415,0.5604,0.7058,0.8511,0.9965,1.1419,1.4326,1.5634,1.5779,0,44,130,176,221,267,313,358,449,490,495
"South Dakota","1","rawdepded_p","rawdepded",338,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"South Dakota","1","rawearn_p","rawearn",338,46,0,0.2061,0.8862,1.2576,1.4186,2.0529,2.5789,3.0411,4.7052,6.6076,7.3605,0,65,278,394,445,644,809,954,1476,2073,2309
"South Dakota","1","rawgrinc_p","rawgross",338,241,0,0.2499,2.6713,2.9774,3.0539,3.226,3.6054,3.9146,4.9888,6.5266,7.3605,0,78,838,934,958,1012,1131,1228,1565,2047,2309
"South Dakota","1","rawmedded_p","medical_deductions",338,56,0,0.526,0.526,0.526,0.526,0.5467,0.5738,0.5738,0.8495,2.1913,3.0188,0,165,165,165,165,172,180,180,267,687,947
"South Dakota","1","rawrent_p","rawrent",338,220,0,0.0337,0.5655,0.7969,0.8766,1.0344,1.1954,1.3491,2.2161,3.2136,3.7711,0,11,177,250,275,324,375,423,695,1008,1183
"South Dakota","1","rawunearn_p","rawunearn",338,211,0,0.3188,2.6331,2.9774,3.0539,3.1208,3.4938,3.8699,4.7912,6.1409,6.7549,0,100,826,934,958,979,1096,1214,1503,1926,2119
"South Dakota","2","rawcsded_p","rawcsded",99,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"South Dakota","2","rawdepded_p","rawdepded",99,2,0,0.0281,0.1371,0.1945,0.2518,0.3092,0.3666,0.424,0.5387,0.5904,0.5961,0,9,43,61,79,97,115,133,169,185,187
"South Dakota","2","rawearn_p","rawearn",99,36,0,0.0706,1.8964,2.9487,3.5958,4.1202,4.8932,5.5164,6.3184,7.2912,7.6092,0,22,595,925,1128,1292,1535,1730,1982,2287,2387
"South Dakota","2","rawgrinc_p","rawgross",99,68,0,0.1521,2.9327,3.3669,3.8145,4.6525,5.3051,5.5846,6.446,7.9058,8.9353,0,48,920,1056,1197,1460,1664,1752,2022,2480,2803
"South Dakota","2","rawmedded_p","medical_deductions",99,5,0,0.526,0.526,0.5355,0.5547,0.5738,0.5738,0.5738,0.832,0.9869,1.0041,0,165,165,168,174,180,180,180,261,310,315
"South Dakota","2","rawrent_p","rawrent",99,59,0,0.0648,0.3749,0.751,1.0819,1.4823,1.6468,1.9566,2.8907,3.5051,3.6659,0,20,118,236,339,465,517,614,907,1100,1150
"South Dakota","2","rawunearn_p","rawunearn",99,42,0,0.015,1.8712,2.5454,3.008,3.5496,4.1281,5.1144,6.2968,7.1191,7.3988,0,5,587,798,944,1114,1295,1604,1975,2233,2321
"South Dakota","3","rawcsded_p","rawcsded",60,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"South Dakota","3","rawdepded_p","rawdepded",60,3,0,0.2392,0.2416,0.2429,0.2442,0.2455,0.271,0.2965,0.3475,0.3704,0.373,0,75,76,76,77,77,85,93,109,116,117
"South Dakota","3","rawearn_p","rawearn",60,20,0,0.6628,3.8587,4.817,5.3051,5.5802,6.1766,6.8923,8.0787,10.4887,11.052,0,208,1210,1511,1664,1750,1938,2162,2534,3290,3467
"South Dakota","3","rawgrinc_p","rawgross",60,44,0,0.3393,2.1109,3.0485,3.3226,4.1967,4.9105,5.3809,7.4412,9.98,11.052,0,106,662,956,1042,1317,1540,1688,2334,3131,3467
"South Dakota","3","rawmedded_p","medical_deductions",60,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"South Dakota","3","rawrent_p","rawrent",60,37,0,0.144,0.5936,0.8492,1.2062,1.5907,1.6054,1.8196,3.0284,3.6532,3.8253,0,45,186,266,378,499,504,571,950,1146,1200
"South Dakota","3","rawunearn_p","rawunearn",60,29,0,0.3188,1.1552,1.6162,1.8852,2.9136,3.0666,3.3818,4.5834,6.541,6.9971,0,100,362,507,591,914,962,1061,1438,2052,2195
"South Dakota","4","rawcsded_p","rawcsded",48,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"South Dakota","4","rawdepded_p","rawdepded",48,1,0,1.138,1.138,1.138,1.138,1.138,1.138,1.138,1.138,1.138,1.138,0,357,357,357,357,357,357,357,357,357,357
"South Dakota","4","rawearn_p","rawearn",48,24,0,0.7065,3.3287,3.9063,5.3828,6.6624,7.1266,8.3143,9.3615,11.0315,11.1348,0,222,1044,1225,1689,2090,2236,2608,2937,3461,3493
"South Dakota","4","rawgrinc_p","rawgross",48,37,0,0.2443,2.1823,3.4543,4.2397,5.4128,7.1176,7.6748,9.2075,12.3644,13.3089,0,77,685,1084,1330,1698,2233,2408,2888,3879,4175
"South Dakota","4","rawmedded_p","medical_deductions",48,1,0,0.526,0.526,0.526,0.526,0.526,0.526,0.526,0.526,0.526,0.526,0,165,165,165,165,165,165,165,165,165,165
"South Dakota","4","rawrent_p","rawrent",48,25,0,0.0312,0.6458,0.8033,1.1578,1.6576,2.1588,2.4565,2.8773,3.7934,3.9847,0,10,203,252,363,520,677,771,903,1190,1250
"South Dakota","4","rawunearn_p","rawunearn",48,23,0,0.1916,1.0418,1.059,1.2286,1.8521,2.3347,3.4995,5.2598,7.1563,7.5932,0,60,327,332,385,581,732,1098,1650,2245,2382
"South Dakota","5","rawcsded_p","rawcsded",22,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"South Dakota","5","rawdepded_p","rawdepded",22,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"South Dakota","5","rawearn_p","rawearn",22,11,0,4.1001,4.9219,5.518,5.6965,6.4998,7.4084,8.2244,9.372,10.0204,10.0924,0,1286,1544,1731,1787,2039,2324,2580,2940,3143,3166
"South Dakota","5","rawgrinc_p","rawgross",22,21,0,0.1154,1.6162,2.5661,2.767,4.3927,5.0048,6.4998,8.3296,9.9484,10.0924,0,36,507,805,868,1378,1570,2039,2613,3121,3166
"South Dakota","5","rawmedded_p","medical_deductions",22,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"South Dakota","5","rawrent_p","rawrent",22,12,0,0.1425,0.751,1.1635,1.3006,1.7373,2.1779,2.5206,3.0354,3.8755,3.9751,0,45,236,365,408,545,683,791,952,1216,1247
"South Dakota","5","rawunearn_p","rawunearn",22,13,0,0.1011,0.853,0.9391,1.0679,1.6162,1.6162,1.9962,2.7542,4.0209,4.1919,0,32,268,295,335,507,507,626,864,1261,1315
"South Dakota","6","rawcsded_p","rawcsded",10,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"South Dakota","6","rawdepded_p","rawdepded",10,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"South Dakota","6","rawearn_p","rawearn",10,6,0,1.8226,2.3526,2.7032,3.0539,4.3895,5.7252,6.9844,9.8868,11.3658,11.5301,0,572,738,848,958,1377,1796,2191,3102,3565,3617
"South Dakota","6","rawgrinc_p","rawgross",10,8,0,0.4517,2.0191,2.4208,2.876,3.03,3.6519,5.745,9.2295,11.3001,11.5301,0,142,633,759,902,950,1146,1802,2895,3545,3617
"South Dakota","6","rawmedded_p","medical_deductions",10,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"South Dakota","6","rawrent_p","rawrent",10,6,0,0.4882,2.3749,2.4625,2.5502,2.8132,3.0762,3.0873,3.4523,3.7708,3.8062,0,153,745,772,800,882,965,968,1083,1183,1194
"South Dakota","6","rawunearn_p","rawunearn",10,4,0,0.0127,0.1925,0.2872,0.3252,0.3347,0.3443,0.6162,2.2094,2.9264,3.0061,0,4,60,90,102,105,108,193,693,918,943
"South Dakota","7","rawcsded_p","rawcsded",8,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"South Dakota","7","rawdepded_p","rawdepded",8,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"South Dakota","7","rawearn_p","rawearn",8,6,0,1.975,9.5792,10.2981,11.0169,11.9509,12.8849,12.8993,16.2432,19.2399,19.5728,0,620,3005,3230,3456,3749,4042,4046,5096,6036,6140
"South Dakota","7","rawgrinc_p","rawgross",8,8,0,1.6749,3.0252,3.8441,9.3758,11.9206,13.094,13.8259,16.1588,19.2314,19.5728,0,525,949,1206,2941,3740,4108,4337,5069,6033,6140
"South Dakota","7","rawmedded_p","medical_deductions",8,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"South Dakota","7","rawrent_p","rawrent",8,6,0,0.4007,1.5939,2.2282,2.8626,3.065,3.2675,3.5814,4.4453,4.9402,4.9952,0,126,500,699,898,962,1025,1124,1394,1550,1567
"South Dakota","7","rawunearn_p","rawunearn",8,5,0,1.3933,1.701,2.0083,2.4609,2.9136,2.9506,2.9876,3.0347,3.052,3.0539,0,437,534,630,772,914,926,937,952,957,958
"South Dakota","8","rawcsded_p","rawcsded",2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"South Dakota","8","rawdepded_p","rawdepded",2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"South Dakota","8","rawearn_p","rawearn",2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"South Dakota","8","rawgrinc_p","rawgross",2,2,0,2.4471,3.0923,3.432,3.7716,4.1112,4.4508,4.7904,5.4696,5.7752,5.8092,0,768,970,1077,1183,1290,1396,1503,1716,1812,1822
"South Dakota","8","rawmedded_p","medical_deductions",2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"South Dakota","8","rawrent_p","rawrent",2,1,0,5.1004,5.1004,5.1004,5.1004,5.1004,5.1004,5.1004,5.1004,5.1004,5.1004,0,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600
