"gross_by_hh_size","unc_rawben_rel_max","shelter_expenses","n_flagged","workload_pct","errors_caught","clean_flagged","precision","recall","dollar_recall","lift","err_dollars_caught"
800,1.05,2650,384,72.3164,9610,-9226,25.026,0.7232,0.7691,1.0001,389550
900,1.3,2300,466,87.7589,11662,-11196,25.0258,0.8776,0.8566,1.0001,433874
850,0.95,2400,349,65.725,8734,-8385,25.0258,0.6573,0.6931,1.0001,351060
850,0.95,2450,349,65.725,8734,-8385,25.0258,0.6573,0.6931,1.0001,351060
900,0.7,1450,156,29.3785,3904,-3748,25.0256,0.2938,0.2163,1,109568
1050,0.5,1750,117,22.0339,2928,-2811,25.0256,0.2203,0.1498,1,75863
600,1.2,2500,313,58.9454,7833,-7520,25.0256,0.5895,0.698,1,353530
750,0.95,1750,275,51.7891,6882,-6607,25.0255,0.5179,0.5481,1,277619
850,0.55,1700,118,22.2222,2953,-2835,25.0254,0.2222,0.1501,1,76009
850,0.95,2550,354,66.6667,8859,-8505,25.0254,0.6667,0.7051,1,357146
500,0.95,2050,158,29.7552,3954,-3796,25.0253,0.2976,0.4017,1,203457
850,0.95,2600,356,67.0433,8909,-8553,25.0253,0.6705,0.706,1,357562
850,0.95,2650,356,67.0433,8909,-8553,25.0253,0.6705,0.706,1,357562
800,1.3,650,119,22.4105,2978,-2859,25.0252,0.2241,0.1642,1,83170
950,0.85,1500,238,44.8211,5956,-5718,25.0252,0.4482,0.4119,1,208607
1050,1.1,2350,436,82.1092,10911,-10475,25.0252,0.8211,0.8727,1,442009
700,1.25,2650,399,75.1412,9985,-9586,25.0251,0.7514,0.7955,1,402910
900,0.9,1400,240,45.1977,6006,-5766,25.025,0.452,0.4226,1,214029
750,0.6,1700,120,22.5989,3003,-2883,25.025,0.226,0.1787,1,90516
850,0.55,1800,120,22.5989,3003,-2883,25.025,0.226,0.1517,1,76846
850,1,2100,360,67.7966,9009,-8649,25.025,0.678,0.6699,1,339285
550,1.1,1950,241,45.3861,6031,-5790,25.0249,0.4539,0.5553,1,281228
950,1.1,750,121,22.7872,3028,-2907,25.0248,0.2279,0.1958,1,99157
900,0.75,900,81,15.2542,2027,-1946,25.0247,0.1525,0.1304,1,66036
750,0.5,1750,81,15.2542,2027,-1946,25.0247,0.1525,0.117,1,59272
450,1.05,2000,162,30.5085,4054,-3892,25.0247,0.3051,0.3441,1,174297
750,0.6,1800,122,22.9755,3053,-2931,25.0246,0.2298,0.1804,1,91353
800,0.55,2050,122,22.9755,3053,-2931,25.0246,0.2298,0.1617,1,81876
750,1.25,2350,407,76.6478,10185,-9778,25.0246,0.7665,0.7973,1,403804
900,1.05,1950,368,69.3032,9209,-8841,25.0245,0.693,0.659,1,333789
800,0.55,2100,123,23.1638,3078,-2955,25.0244,0.2316,0.1617,1,81876
750,1.15,800,124,23.3522,3103,-2979,25.0242,0.2335,0.1989,1,100763
500,1,1650,165,31.0734,4129,-3964,25.0242,0.3107,0.4232,1,214365
750,1.05,2000,332,62.5235,8308,-7976,25.0241,0.6252,0.6167,1,312366
800,1.3,1950,416,78.3427,10410,-9994,25.024,0.7834,0.7309,1,370166
750,0.95,2000,292,54.9906,7307,-7015,25.024,0.5499,0.5629,1,285099
950,1,2100,375,70.6215,9384,-9009,25.024,0.7062,0.6864,1,347671
750,1.3,2250,417,78.5311,10435,-10018,25.024,0.7853,0.798,1,404184
900,0.85,550,42,7.9096,1051,-1009,25.0238,0.0791,0.0918,1,46494
1050,0.9,700,84,15.8192,2102,-2018,25.0238,0.1582,0.1688,1,85503
900,1.05,2050,378,71.1864,9459,-9081,25.0238,0.7118,0.6681,1,338397
1050,1,1650,337,63.4652,8433,-8096,25.0237,0.6346,0.6417,1,325025
900,1.3,1800,423,79.661,10585,-10162,25.0236,0.7966,0.7272,1,368298
900,0.8,1250,170,32.0151,4254,-4084,25.0235,0.3201,0.2748,1,139181
850,0.95,2200,340,64.0301,8508,-8168,25.0235,0.6403,0.6769,1,342818
700,1.25,750,128,24.1055,3203,-3075,25.0234,0.241,0.1852,1,93799
900,0.85,1000,128,24.1055,3203,-3075,25.0234,0.241,0.256,1,129679
450,1.3,1750,214,40.3013,5355,-5141,25.0234,0.403,0.4186,1,212017
900,0.5,2550,128,24.1055,3203,-3075,25.0234,0.241,0.156,1,79030
550,0.65,1050,43,8.0979,1076,-1033,25.0233,0.081,0.0852,1,43142
1000,0.35,1550,43,8.0979,1076,-1033,25.0233,0.081,0.0398,1,20162
550,0.95,1550,172,32.3917,4304,-4132,25.0233,0.3239,0.407,1,206118
900,1.3,1900,431,81.1676,10785,-10354,25.0232,0.8116,0.7367,0.9999,373148
850,1.05,2350,389,73.258,9734,-9345,25.0231,0.7325,0.7571,0.9999,383478
950,0.9,1250,217,40.8663,5430,-5213,25.023,0.4086,0.3966,0.9999,200887
950,0.75,1150,131,24.6704,3278,-3147,25.0229,0.2467,0.2034,0.9999,103029
1000,0.75,1150,131,24.6704,3278,-3147,25.0229,0.2467,0.2034,0.9999,103029
1050,0.75,1150,131,24.6704,3278,-3147,25.0229,0.2467,0.2034,0.9999,103029
800,0.4,1550,44,8.2863,1101,-1057,25.0227,0.0829,0.0377,0.9999,19071
450,0.95,2050,132,24.8588,3303,-3171,25.0227,0.2486,0.3099,0.9999,156946
750,0.6,2050,133,25.0471,3328,-3195,25.0226,0.2505,0.1926,0.9999,97528
1050,0.95,1650,311,58.5687,7782,-7471,25.0225,0.5856,0.5868,0.9999,297208
950,0.95,2200,355,66.855,8883,-8528,25.0225,0.6685,0.6934,0.9999,351204
750,0.6,2100,134,25.2354,3353,-3219,25.0224,0.2523,0.1926,0.9999,97528
750,1.25,2250,404,76.0829,10109,-9705,25.0223,0.7608,0.7882,0.9999,399228
900,0.95,1800,315,59.322,7882,-7567,25.0222,0.5932,0.5757,0.9999,291558
800,1.3,1800,405,76.2712,10134,-9729,25.0222,0.7626,0.7179,0.9999,363582
600,1.15,1700,271,51.0358,6781,-6510,25.0221,0.5103,0.5773,0.9999,292405
850,0.65,2200,181,34.0866,4529,-4348,25.0221,0.3408,0.2706,0.9999,137034
850,0.8,1350,183,34.4633,4579,-4396,25.0219,0.3446,0.2796,0.9999,141607
950,0.65,1450,137,25.8004,3428,-3291,25.0219,0.258,0.1937,0.9999,98131
700,1.3,2650,413,77.7778,10334,-9921,25.0218,0.7777,0.8053,0.9999,407866
500,0.85,800,46,8.6629,1151,-1105,25.0217,0.0866,0.0985,0.9999,49909
600,1.3,1450,276,51.9774,6906,-6630,25.0217,0.5197,0.52,0.9999,263355
900,0.95,1900,323,60.8286,8082,-7759,25.0217,0.6082,0.5852,0.9999,296408
750,0.9,1550,232,43.6911,5805,-5573,25.0216,0.4369,0.4448,0.9999,225274
700,1.25,2000,371,69.8682,9283,-8912,25.0216,0.6986,0.6701,0.9999,339408
900,1.25,2550,463,87.194,11585,-11122,25.0216,0.8718,0.8652,0.9999,438233
1000,0.6,2300,186,35.0282,4654,-4468,25.0215,0.3502,0.2468,0.9999,124982
900,1.1,2500,418,78.7194,10459,-10041,25.0215,0.7871,0.8354,0.9999,423097
900,1.25,2600,465,87.5706,11635,-11170,25.0215,0.8756,0.8661,0.9999,438649
850,1.3,1850,421,79.2844,10534,-10113,25.0214,0.7927,0.7323,0.9999,370874
750,1.3,2350,421,79.2844,10534,-10113,25.0214,0.7927,0.8071,0.9999,408760
500,0.8,850,47,8.8512,1176,-1129,25.0213,0.0885,0.0982,0.9999,49737
800,0.8,950,94,17.7024,2352,-2258,25.0213,0.177,0.2011,0.9999,101858
200,1.25,1250,47,8.8512,1176,-1129,25.0213,0.0885,0.0614,0.9999,31112
1050,1.25,1800,427,80.4143,10684,-10257,25.0211,0.804,0.7567,0.9999,383240
1000,1.25,1850,427,80.4143,10684,-10257,25.0211,0.804,0.7458,0.9999,377740
1000,0.5,2550,142,26.742,3553,-3411,25.0211,0.2674,0.1741,0.9999,88186
950,1.3,1800,428,80.6026,10709,-10281,25.021,0.8059,0.7351,0.9999,372316
1050,1.3,1750,431,81.1676,10784,-10353,25.0209,0.8116,0.7375,0.9999,373538
800,1.25,2350,430,80.9793,10759,-10329,25.0209,0.8097,0.8358,0.9999,423315
900,0.95,2050,336,63.2768,8407,-8071,25.0208,0.6327,0.5977,0.9999,302750
1050,0.65,2000,193,36.3465,4829,-4636,25.0207,0.3634,0.2887,0.9998,146218
950,0.65,2200,193,36.3465,4829,-4636,25.0207,0.3634,0.2827,0.9998,143175
1050,0.6,2400,194,36.5348,4854,-4660,25.0206,0.3653,0.2635,0.9998,133458
1050,0.6,2450,194,36.5348,4854,-4660,25.0206,0.3653,0.2635,0.9998,133458
800,1.3,2250,440,82.8625,11009,-10569,25.0205,0.8285,0.8365,0.9998,423695
800,0.55,1500,98,18.4557,2452,-2354,25.0204,0.1845,0.1262,0.9998,63927
850,0.85,1650,245,46.1394,6130,-5885,25.0204,0.4613,0.4455,0.9998,225630
800,1.25,2650,442,83.2392,11059,-10617,25.0204,0.8323,0.855,0.9998,433046
450,1.05,1600,148,27.8719,3703,-3555,25.0203,0.2787,0.3314,0.9998,167854
850,0.7,1100,99,18.6441,2477,-2378,25.0202,0.1864,0.1632,0.9998,82669
650,1.2,2550,347,65.3484,8682,-8335,25.0202,0.6534,0.7586,0.9998,384211
650,1.2,2600,349,65.725,8732,-8383,25.0201,0.6571,0.7594,0.9998,384627
1000,0.95,2100,354,66.6667,8857,-8503,25.0198,0.6665,0.6276,0.9998,317884
750,1.05,2400,353,66.4783,8832,-8479,25.0198,0.6647,0.7178,0.9998,363537
750,1.05,2450,353,66.4783,8832,-8479,25.0198,0.6647,0.7178,0.9998,363537
800,1.05,2000,355,66.855,8882,-8527,25.0197,0.6684,0.6553,0.9998,331877
900,0.55,1000,51,9.6045,1276,-1225,25.0196,0.096,0.0645,0.9998,32693
600,1.2,2200,306,57.6271,7656,-7350,25.0196,0.5762,0.6722,0.9998,340456
1000,1.05,2250,409,77.0245,10233,-9824,25.0196,0.7701,0.7763,0.9998,393177
1050,0.9,1450,257,48.3992,6430,-6173,25.0195,0.4839,0.4711,0.9998,238593
1050,1.25,550,103,19.3974,2577,-2474,25.0194,0.1939,0.1564,0.9998,79225
1000,1,1900,362,68.1733,9057,-8695,25.0193,0.6816,0.6764,0.9998,342599
950,0.55,1000,52,9.7928,1301,-1249,25.0192,0.0979,0.0684,0.9998,34643
1000,0.55,1000,52,9.7928,1301,-1249,25.0192,0.0979,0.0684,0.9998,34643
1050,0.55,1000,52,9.7928,1301,-1249,25.0192,0.0979,0.0684,0.9998,34643
650,1.2,1750,312,58.7571,7806,-7494,25.0192,0.5874,0.6293,0.9998,318749
150,1.3,1750,52,9.7928,1301,-1249,25.0192,0.0979,0.0746,0.9998,37806
850,0.95,1850,313,58.9454,7831,-7518,25.0192,0.5893,0.5807,0.9998,294134
1000,0.55,2250,157,29.5669,3928,-3771,25.0191,0.2956,0.1978,0.9998,100184
700,1.1,1750,315,59.322,7881,-7566,25.019,0.5931,0.654,0.9998,331233
1050,0.55,2150,158,29.7552,3953,-3795,25.019,0.2975,0.2002,0.9998,101421
800,0.6,2500,158,29.7552,3953,-3795,25.019,0.2975,0.2254,0.9998,114147
800,0.6,2550,158,29.7552,3953,-3795,25.019,0.2975,0.2254,0.9998,114147
200,1.3,1350,53,9.9812,1326,-1273,25.0189,0.0998,0.0958,0.9998,48524
550,1.25,1650,264,49.7175,6605,-6341,25.0189,0.4971,0.5449,0.9998,275975
850,0.65,1750,159,29.9435,3978,-3819,25.0189,0.2994,0.2425,0.9998,122824
950,1.05,1900,370,69.6798,9257,-8887,25.0189,0.6966,0.6649,0.9998,336739
900,1.3,2550,477,89.8305,11934,-11457,25.0189,0.8981,0.875,0.9998,443189
950,0.95,1800,320,60.2637,8006,-7686,25.0188,0.6025,0.5836,0.9998,295576
900,1.3,2600,479,90.2072,11984,-11505,25.0188,0.9019,0.8759,0.9998,443605
950,1,750,107,20.1507,2677,-2570,25.0187,0.2015,0.1958,0.9998,99157
800,1.25,2250,427,80.4143,10683,-10256,25.0187,0.804,0.8268,0.9998,418739
850,0.65,1800,161,30.3202,4028,-3867,25.0186,0.3031,0.2425,0.9998,122824
1050,1.3,2250,485,91.3371,12134,-11649,25.0186,0.9132,0.8918,0.9998,451673
850,0.55,1050,54,10.1695,1351,-1297,25.0185,0.1017,0.0666,0.9998,33729
900,0.85,1400,216,40.678,5404,-5188,25.0185,0.4067,0.3621,0.9998,183420
1050,0.35,1900,54,10.1695,1351,-1297,25.0185,0.1017,0.0623,0.9998,31556
750,1.25,1900,379,71.3748,9482,-9103,25.0185,0.7136,0.6833,0.9998,346071
1050,0.35,1950,54,10.1695,1351,-1297,25.0185,0.1017,0.0623,0.9998,31556
1050,1,2050,382,71.9397,9557,-9175,25.0183,0.7192,0.7123,0.9998,360743
600,0.9,650,55,10.3578,1376,-1321,25.0182,0.1036,0.1308,0.9997,66261
650,0.9,650,55,10.3578,1376,-1321,25.0182,0.1036,0.1308,0.9997,66261
550,0.7,1100,55,10.3578,1376,-1321,25.0182,0.1036,0.1154,0.9997,58445
800,1.05,800,111,20.904,2777,-2666,25.018,0.209,0.2014,0.9997,101998
850,0.7,1550,167,31.4501,4178,-4011,25.018,0.3144,0.2318,0.9997,117401
800,1.3,2350,444,83.6158,11108,-10664,25.018,0.8359,0.8456,0.9997,428271
550,1.25,1350,223,41.9962,5579,-5356,25.0179,0.4199,0.4349,0.9997,220275
900,0.35,2150,56,10.5461,1401,-1345,25.0179,0.1054,0.0596,0.9997,30185
900,0.35,2200,56,10.5461,1401,-1345,25.0179,0.1054,0.0596,0.9997,30185
850,0.95,2150,338,63.6535,8456,-8118,25.0178,0.6364,0.6676,0.9997,338106
700,0.6,1850,113,21.2806,2827,-2714,25.0177,0.2127,0.1688,0.9997,85509
1050,1.3,1950,451,84.9341,11283,-10832,25.0177,0.8491,0.7808,0.9997,395446
700,0.9,1200,170,32.0151,4253,-4083,25.0176,0.3201,0.3591,0.9997,181889
850,0.95,2250,341,64.2185,8531,-8190,25.0176,0.642,0.6777,0.9997,343255
750,1,2550,340,64.0301,8506,-8166,25.0176,0.6401,0.7293,0.9997,369389
700,0.7,1350,114,21.4689,2852,-2738,25.0175,0.2146,0.1886,0.9997,95530
500,0.7,1550,57,10.7345,1426,-1369,25.0175,0.1073,0.128,0.9997,64820
550,1.1,1650,228,42.9379,5704,-5476,25.0175,0.4293,0.5411,0.9997,274050
900,1.25,2400,457,86.064,11433,-10976,25.0175,0.8604,0.8532,0.9997,432147
900,1.25,2450,457,86.064,11433,-10976,25.0175,0.8604,0.8532,0.9997,432147
750,1,2600,342,64.4068,8556,-8214,25.0175,0.6439,0.7301,0.9997,369805
750,1,2650,342,64.4068,8556,-8214,25.0175,0.6439,0.7301,0.9997,369805
800,1.3,2650,456,85.8757,11408,-10952,25.0175,0.8585,0.8648,0.9997,438002
650,1.15,800,115,21.6573,2877,-2762,25.0174,0.2165,0.1891,0.9997,95759
950,0.75,1350,173,32.58,4328,-4155,25.0173,0.3257,0.244,0.9997,123603
700,0.9,650,58,10.9228,1451,-1393,25.0172,0.1092,0.1318,0.9997,66778
750,0.9,650,58,10.9228,1451,-1393,25.0172,0.1092,0.1318,0.9997,66778
1000,1.05,2200,407,76.6478,10182,-9775,25.0172,0.7663,0.7754,0.9997,392740
150,1.3,2250,58,10.9228,1451,-1393,25.0172,0.1092,0.0892,0.9997,45165
750,1.25,2300,406,76.4595,10157,-9751,25.0172,0.7644,0.7973,0.9997,403804
900,0.35,2550,58,10.9228,1451,-1393,25.0172,0.1092,0.0605,0.9997,30622
850,0.7,1650,175,32.9567,4378,-4203,25.0171,0.3295,0.272,0.9997,137757
850,0.65,2050,175,32.9567,4378,-4203,25.0171,0.3295,0.2595,0.9997,131435
950,1.25,2500,469,88.3239,11733,-11264,25.0171,0.883,0.8664,0.9997,438823
850,0.65,2100,176,33.145,4403,-4227,25.017,0.3314,0.2595,0.9997,131435
950,0.95,2150,353,66.4783,8831,-8478,25.017,0.6646,0.6841,0.9997,346492
200,1.25,1750,59,11.1111,1476,-1417,25.0169,0.1111,0.0959,0.9997,48555
900,1,1950,354,66.6667,8856,-8502,25.0169,0.6665,0.659,0.9997,333789
700,1.15,2200,354,66.6667,8856,-8502,25.0169,0.6665,0.7485,0.9997,379116
950,0.95,2250,356,67.0433,8906,-8550,25.0169,0.6702,0.6943,0.9997,351641
1050,1.25,2250,472,88.8889,11808,-11336,25.0169,0.8886,0.882,0.9997,446717
750,1.05,2500,354,66.6667,8856,-8502,25.0169,0.6665,0.7178,0.9997,363537
850,0.75,1100,119,22.4105,2977,-2858,25.0168,0.224,0.1967,0.9997,99630
900,1.25,1850,416,78.3427,10407,-9991,25.0168,0.7832,0.7263,0.9997,367862
850,1.25,650,120,22.5989,3002,-2882,25.0167,0.2259,0.1653,0.9997,83722
600,1.2,2100,302,56.8738,7555,-7253,25.0166,0.5686,0.5991,0.9997,303459
850,1.15,750,121,22.7872,3027,-2906,25.0165,0.2278,0.1874,0.9997,94898
850,0.9,1150,182,34.275,4553,-4371,25.0165,0.3426,0.3516,0.9997,178103
800,0.75,1550,182,34.275,4553,-4371,25.0165,0.3426,0.2657,0.9997,134594
900,1.25,650,122,22.9755,3052,-2930,25.0164,0.2297,0.1678,0.9997,84992
850,0.55,1850,122,22.9755,3052,-2930,25.0164,0.2297,0.1561,0.9997,79044
900,1.15,750,123,23.1638,3077,-2954,25.0163,0.2316,0.1899,0.9997,96168
650,1.3,1200,248,46.7043,6204,-5956,25.0161,0.4669,0.4566,0.9997,231272
700,0.6,2250,124,23.3522,3102,-2978,25.0161,0.2334,0.1827,0.9997,92543
700,0.6,2300,124,23.3522,3102,-2978,25.0161,0.2334,0.1827,0.9997,92543
700,0.6,2350,124,23.3522,3102,-2978,25.0161,0.2334,0.1827,0.9997,92543
600,1.3,750,125,23.5405,3127,-3002,25.016,0.2353,0.1804,0.9997,91380
950,0.65,2100,188,35.4049,4703,-4515,25.016,0.3539,0.2716,0.9997,137576
1000,0.65,1300,126,23.7288,3152,-3026,25.0159,0.2372,0.1812,0.9997,91759
1050,0.65,1300,126,23.7288,3152,-3026,25.0159,0.2372,0.1812,0.9997,91759
850,0.75,1500,189,35.5932,4728,-4539,25.0159,0.3558,0.2686,0.9997,136030
1050,0.35,2100,63,11.8644,1576,-1513,25.0159,0.1186,0.0725,0.9997,36702
650,0.95,950,127,23.9171,3177,-3050,25.0157,0.2391,0.2841,0.9997,143867
650,1.15,1400,254,47.8343,6354,-6100,25.0157,0.4782,0.5121,0.9997,259370
700,0.8,1200,128,24.1055,3202,-3074,25.0156,0.241,0.2433,0.9996,123216
900,0.6,1500,129,24.2938,3227,-3098,25.0155,0.2429,0.1512,0.9996,76570
850,1.05,2300,388,73.0697,9706,-9318,25.0155,0.7304,0.7571,0.9996,383478
900,0.5,2600,129,24.2938,3227,-3098,25.0155,0.2429,0.156,0.9996,79030
550,1.1,2600,258,48.5876,6454,-6196,25.0155,0.4857,0.6558,0.9996,332153
900,0.5,2650,129,24.2938,3227,-3098,25.0155,0.2429,0.156,0.9996,79030
550,1.1,2650,258,48.5876,6454,-6196,25.0155,0.4857,0.6558,0.9996,332153
700,0.75,850,65,12.2411,1626,-1561,25.0154,0.1224,0.1187,0.9996,60105
750,0.75,850,65,12.2411,1626,-1561,25.0154,0.1224,0.1187,0.9996,60105
850,0.6,1050,65,12.2411,1626,-1561,25.0154,0.1224,0.0771,0.9996,39047
950,0.6,1500,130,24.4821,3252,-3122,25.0154,0.2447,0.155,0.9996,78520
700,0.85,1550,195,36.7232,4878,-4683,25.0154,0.3671,0.3816,0.9996,193267
850,0.4,2000,65,12.2411,1626,-1561,25.0154,0.1224,0.0682,0.9996,34547
1050,0.9,900,131,24.6704,3277,-3146,25.0153,0.2466,0.263,0.9996,133219
500,1,1250,131,24.6704,3277,-3146,25.0153,0.2466,0.3183,0.9996,161220
750,0.7,1450,131,24.6704,3277,-3146,25.0153,0.2466,0.1968,0.9996,99698
950,0.9,600,66,12.4294,1651,-1585,25.0152,0.1242,0.1411,0.9996,71460
800,1.25,1850,398,74.9529,9956,-9558,25.0151,0.7492,0.717,0.9996,363146
950,0.65,1400,134,25.2354,3352,-3218,25.0149,0.2523,0.1908,0.9996,96649
950,1.05,2300,403,75.8945,10081,-9678,25.0149,0.7587,0.7737,0.9996,391864
1000,1.25,2300,469,88.3239,11732,-11263,25.0149,0.8829,0.8712,0.9996,441249
900,1.3,2400,471,88.7006,11782,-11311,25.0149,0.8867,0.863,0.9996,437103
900,1.3,2450,471,88.7006,11782,-11311,25.0149,0.8867,0.863,0.9996,437103
900,0.65,1000,68,12.806,1701,-1633,25.0147,0.128,0.1117,0.9996,56573
1050,1.3,1600,407,76.6478,10181,-9774,25.0147,0.7662,0.7081,0.9996,358650
900,0.55,2050,136,25.6121,3402,-3266,25.0147,0.256,0.1671,0.9996,84656
1050,0.95,1950,343,64.5951,8580,-8237,25.0146,0.6457,0.6293,0.9996,318706
850,0.9,950,138,25.9887,3452,-3314,25.0145,0.2598,0.2917,0.9996,147733
1050,0.35,2250,69,12.9944,1726,-1657,25.0145,0.1299,0.0751,0.9996,38026
1050,0.35,2300,69,12.9944,1726,-1657,25.0145,0.1299,0.0751,0.9996,38026
950,1.3,2500,483,90.9605,12082,-11599,25.0145,0.9092,0.8762,0.9996,443779
1000,1.25,2550,482,90.7721,12057,-11575,25.0145,0.9074,0.8896,0.9996,450564
1000,1.25,2600,484,91.1488,12107,-11623,25.0145,0.9111,0.8904,0.9996,450980
950,1.05,2550,416,78.3427,10406,-9990,25.0144,0.7831,0.7921,0.9996,401179
950,1.05,2600,418,78.7194,10456,-10038,25.0144,0.7869,0.7929,0.9996,401595
950,1.05,2650,418,78.7194,10456,-10038,25.0144,0.7869,0.7929,0.9996,401595
750,0.9,1400,210,39.548,5253,-5043,25.0143,0.3953,0.3988,0.9996,202005
850,1.05,1800,350,65.9134,8755,-8405,25.0143,0.6589,0.6422,0.9996,325261
950,1.25,1850,421,79.2844,10531,-10110,25.0143,0.7925,0.7342,0.9996,371880
750,1.3,2300,420,79.096,10506,-10086,25.0143,0.7906,0.8071,0.9996,408760
1000,0.5,2350,140,26.3653,3502,-3362,25.0143,0.2635,0.1741,0.9996,88186
450,1,1700,141,26.5537,3527,-3386,25.0142,0.2654,0.3334,0.9996,168863
950,0.7,2050,212,39.9247,5303,-5091,25.0142,0.3991,0.3137,0.9996,158889
850,1.05,1900,358,67.42,8955,-8597,25.014,0.6739,0.6518,0.9996,330111
800,1.25,2300,429,80.791,10731,-10302,25.014,0.8076,0.8358,0.9996,423315
700,1.15,2350,358,67.42,8955,-8597,25.014,0.6739,0.7584,0.9996,384129
1000,0.5,2600,143,26.9303,3577,-3434,25.014,0.2692,0.1741,0.9996,88186
1000,0.5,2650,143,26.9303,3577,-3434,25.014,0.2692,0.1741,0.9996,88186
850,0.65,1550,144,27.1186,3602,-3458,25.0139,0.2711,0.1958,0.9996,99176
800,0.6,1950,144,27.1186,3602,-3458,25.0139,0.2711,0.2015,0.9996,102066
800,0.9,1350,218,41.0546,5453,-5235,25.0138,0.4104,0.3938,0.9996,199442
1000,1.05,1750,363,68.3616,9080,-8717,25.0138,0.6833,0.649,0.9996,328725
1000,0.9,650,73,13.7476,1826,-1753,25.0137,0.1374,0.1473,0.9996,74624
900,0.7,1350,146,27.4953,3652,-3506,25.0137,0.2748,0.2054,0.9996,104048
600,1.3,1550,291,54.8023,7279,-6988,25.0137,0.5478,0.5403,0.9996,273633
1000,1.1,2500,437,82.2976,10931,-10494,25.0137,0.8226,0.8597,0.9996,435428
550,1.1,1600,224,42.1846,5603,-5379,25.0134,0.4217,0.5274,0.9996,267111
750,1.25,1800,373,70.2448,9330,-8957,25.0134,0.7021,0.6744,0.9996,341551
950,0.55,2350,151,28.4369,3777,-3626,25.0132,0.2842,0.1897,0.9996,96095
1000,0.9,1300,229,43.1262,5728,-5499,25.0131,0.4311,0.4071,0.9995,206176
900,1.3,2250,462,87.0056,11556,-11094,25.013,0.8697,0.8476,0.9995,429298
1050,1.1,1800,387,72.8814,9680,-9293,25.0129,0.7285,0.7529,0.9995,381315
1000,1.1,1850,387,72.8814,9680,-9293,25.0129,0.7285,0.742,0.9995,375815
800,0.95,1950,309,58.1921,7729,-7420,25.0129,0.5817,0.5804,0.9995,293976
1000,0.55,2200,155,29.1902,3877,-3722,25.0129,0.2918,0.1969,0.9995,99747
950,0.8,1200,156,29.3785,3902,-3746,25.0128,0.2936,0.2601,0.9995,131741
1000,0.8,1200,156,29.3785,3902,-3746,25.0128,0.2936,0.2601,0.9995,131741
1050,0.8,1200,156,29.3785,3902,-3746,25.0128,0.2936,0.2601,0.9995,131741
900,0.85,1500,235,44.2561,5878,-5643,25.0128,0.4424,0.4079,0.9995,206593
500,1.25,1900,239,45.0094,5978,-5739,25.0126,0.4499,0.5053,0.9995,255946
800,0.6,2600,159,29.9435,3977,-3818,25.0126,0.2993,0.2254,0.9995,114147
800,0.6,2650,159,29.9435,3977,-3818,25.0126,0.2993,0.2254,0.9995,114147
1000,1.3,2300,483,90.9605,12081,-11598,25.0124,0.9092,0.881,0.9995,446205
800,0.75,1400,163,30.6968,4077,-3914,25.0123,0.3068,0.2436,0.9995,123370
450,1.05,2050,163,30.6968,4077,-3914,25.0123,0.3068,0.3441,0.9995,174297
1000,1.05,2150,405,76.2712,10130,-9725,25.0123,0.7623,0.7661,0.9995,388028
950,0.9,700,82,15.4426,2051,-1969,25.0122,0.1543,0.158,0.9995,80045
800,0.9,1500,246,46.3277,6153,-5907,25.0122,0.463,0.4625,0.9995,234255
700,1.1,2000,331,62.3352,8279,-7948,25.0121,0.623,0.6663,0.9995,337483
1000,1.3,2550,496,93.4087,12406,-11910,25.0121,0.9336,0.8994,0.9995,455520
550,1.3,1450,249,46.8927,6228,-5979,25.012,0.4687,0.4925,0.9995,249424
700,0.95,1650,249,46.8927,6228,-5979,25.012,0.4687,0.5185,0.9995,262634
750,0.5,1850,83,15.6309,2076,-1993,25.012,0.1562,0.1188,0.9995,60182
700,1.15,1900,333,62.7119,8329,-7996,25.012,0.6268,0.6622,0.9995,335371
850,0.95,2100,333,62.7119,8329,-7996,25.012,0.6268,0.5995,0.9995,303638
1000,1.3,2600,498,93.7853,12456,-11958,25.012,0.9374,0.9002,0.9995,455936
550,1.05,1250,168,31.6384,4202,-4034,25.0119,0.3162,0.361,0.9995,182852
850,0.85,1700,253,47.646,6328,-6075,25.0119,0.4762,0.4544,0.9995,230131
750,0.5,1950,85,16.0075,2126,-2041,25.0118,0.16,0.1188,0.9995,60182
550,1.15,2050,255,48.0226,6378,-6123,25.0118,0.48,0.5553,0.9995,281228
550,1.1,2550,257,48.3992,6428,-6171,25.0117,0.4837,0.655,0.9995,331737
700,1.3,1600,345,64.9718,8629,-8284,25.0116,0.6494,0.6396,0.9995,323923
950,0.95,2100,348,65.5367,8704,-8356,25.0115,0.655,0.6161,0.9995,312024
900,0.6,2400,174,32.7684,4352,-4178,25.0115,0.3275,0.2321,0.9995,117580
900,0.6,2450,174,32.7684,4352,-4178,25.0115,0.3275,0.2321,0.9995,117580
700,1.1,2400,351,66.1017,8779,-8428,25.0114,0.6607,0.7648,0.9995,387358
700,1.1,2450,351,66.1017,8779,-8428,25.0114,0.6607,0.7648,0.9995,387358
700,1.25,1750,354,66.6667,8854,-8500,25.0113,0.6663,0.6578,0.9995,333158
1000,1.3,1900,443,83.4275,11080,-10637,25.0113,0.8338,0.7576,0.9995,383692
700,1.15,2250,355,66.855,8879,-8524,25.0113,0.6682,0.7494,0.9995,379553
800,1.3,2300,443,83.4275,11080,-10637,25.0113,0.8338,0.8456,0.9995,428271
