"hh_size","rule_id","rule","n_conditions","role","coefficient","importance","workload_pct","n_flagged","errors_caught","clean_flagged","precision","recall","dollar_recall","lift","base_rate","error_tag"
"1","R430","rawearn <= 430 & count_divisible_by_100 > 1",2,"INCLUDE",0.681,0.681,0.1,14,6,8,0.429,0.008,0.007,6.43,0.067,"earned_overissuance"
"1","R651","total_deductions > 4.2 & total_deductions <= 1720 & cat_elig > 0 & rawben_rel_max <= 0.822064 & rawunearn <= 499 & months_since_cert_n > 3",6,"INCLUDE",0.591,0.591,2.2,267,114,153,0.427,0.144,0.135,6.4,0.067,"earned_overissuance"
"1","R691","cat_elig > 0 & utilities > 447 & utilities <= 459 & rawunearn <= 87 & count_divisible_by_100 <= 0",5,"INCLUDE",0.715,0.715,0.5,54,23,31,0.426,0.029,0.031,6.39,0.067,"earned_overissuance"
"1","R70","children_i <= 0 & cat_elig > 0 & rawben_rel_max > 0.264 & rawben_rel_max <= 0.972 & medical_deductions <= 198 & rawearn > 3 & rawearn <= 1849",7,"INCLUDE",0.611,0.611,3.8,451,192,259,0.426,0.242,0.193,6.39,0.067,"earned_overissuance"
"1","R229","utilities > 413 & utilities <= 453 & rawgross <= 2 & months_since_cert_n <= 18",4,"INCLUDE",0.724,0.724,0.6,73,31,42,0.425,0.039,0.045,6.37,0.067,"earned_overissuance"
"1","R681","total_deductions > 1204.2 & total_deductions <= 1724 & cat_elig > 0 & rawearn <= 0 & rawunearn <= 705",5,"INCLUDE",0.634,0.634,0.4,45,19,26,0.422,0.024,0.027,6.33,0.067,"earned_overissuance"
"1","R112","children_i <= 0 & cat_elig > 0 & utilities > 29 & utilities <= 48 & rawunearn <= 626 & unc_rawben_rel_max <= 1.608541 & months_since_cert_n > 4 & count_divisible_by_100 <= 0",8,"INCLUDE",0.74,0.74,0.3,38,16,22,0.421,0.02,0.019,6.32,0.067,"earned_overissuance"
"1","R101","rawunearn <= 667 & unc_rawben_rel_max > 1.569395 & unc_rawben_rel_max <= 1.572954",3,"INCLUDE",0.798,0.798,0.1,12,5,7,0.417,0.006,0.007,6.25,0.067,"earned_overissuance"
"1","R103","married > 0 & rawearn <= 3 & unc_rawben_rel_max > 1.626335",3,"INCLUDE",0.785,0.785,0.1,12,5,7,0.417,0.006,0.004,6.25,0.067,"earned_overissuance"
"1","R746","children_i <= 0 & total_deductions <= 987 & rawben_rel_max > 0.2846975 & utilities > 651 & utilities <= 679 & homeless == FALSE & rawunearn <= 11 & months_since_cert_n > 2",8,"INCLUDE",0.785,0.785,0.1,12,5,7,0.417,0.006,0.005,6.25,0.067,"earned_overissuance"
