"hh_size","rule_id","rule","n_conditions","role","coefficient","importance","workload_pct","n_flagged","errors_caught","clean_flagged","precision","recall","dollar_recall","lift","base_rate","error_tag"
"4","rule7139","unc_rawben_rel_max < 0.9927 & rawearn >= 4.5 & rawgross < 1195",3,"INCLUDE",-0.557,0.108,3.9,206,43,163,0.209,0.122,0.166,3.13,0.067,"earned_overissuance"
"4","rule5396","shelter_expenses >= 1440 & total_deductions < 1046 & total_deductions >= 943.5",3,"INCLUDE",-0.026,0.004,2.6,140,29,111,0.207,0.082,0.074,3.11,0.067,"earned_overissuance"
"5+","rule2536","total_deductions >= 352.3 & utilities < 292.5 & utilities >= 285.5",3,"INCLUDE",-0.083,0.006,0.5,30,13,17,0.433,0.031,0.023,6.03,0.072,"earned_overissuance"
"5+","rule14272","cat_elig >= 1.5 & rawben_rel_max < 0.3909 & rawben_rel_max >= 0.3416",3,"INCLUDE",-0.056,0.006,1,61,15,46,0.246,0.035,0.025,3.42,0.072,"earned_overissuance"
"5+","rule9592","rawgross < 4178 & utilities >= 285.5 & utilities < 301.5",3,"INCLUDE",-0.221,0.027,1.5,91,21,70,0.231,0.049,0.037,3.21,0.072,"earned_overissuance"
"5+","rule1763","rawearn >= 1106 & months_since_cert_n >= 6.5 & utilities >= 740",3,"INCLUDE",-0.417,0.064,2.4,144,33,111,0.229,0.077,0.082,3.19,0.072,"earned_overissuance"
"5+","rule3648","rawgross >= 142.5 & rawben_rel_max < 0.8993 & rawben_rel_max >= 0.8882",3,"INCLUDE",-0.026,0.003,1.1,64,14,50,0.219,0.033,0.049,3.04,0.072,"earned_overissuance"
"5+","rule6141","rawearn >= 1306 & rawearn < 1482 & rawgross >= 1444",3,"INCLUDE",-0.28,0.034,1.5,87,19,68,0.218,0.045,0.047,3.04,0.072,"earned_overissuance"
"5+","rule12764","shelter_expenses >= 1590 & rawgross < 1648 & rawben_rel_max < 0.9903",3,"INCLUDE",-0.107,0.013,1.5,87,19,68,0.218,0.045,0.07,3.04,0.072,"earned_overissuance"
"5+","rule5742","rawearn >= 1338 & utilities >= 841.5 & rawgross < 3724",3,"INCLUDE",-0.18,0.028,2.5,151,32,119,0.212,0.075,0.075,2.95,0.072,"earned_overissuance"
"5+","rule700","rawearn < 2580 & rawearn >= 2492",2,"INCLUDE",-0.128,0.016,1.6,96,20,76,0.208,0.047,0.04,2.9,0.072,"earned_overissuance"
"1","rule4698","unc_rawben_rel_max >= 1.367 & rawunearn < 0.5 & elderly_disabled_i %in% c(""TRUE"") & unc_rawben_rel_max < 2.212",4,"INCLUDE",-0.148,0.023,2.5,210,145,65,0.69,0.258,0.282,10.36,0.067,"unearned_overissuance"
"1","rule7955","unc_rawben_rel_max >= 1.255 & rawunearn < 7.5 & elderly_disabled_i %in% c(""TRUE"")",3,"INCLUDE",-0.359,0.071,4,338,229,109,0.678,0.407,0.462,10.16,0.067,"unearned_overissuance"
"1","rule2723","unc_rawben_rel_max >= 1.797 & elderly_disabled_i %in% c(""TRUE"") & utilities < 863.5",3,"INCLUDE",-0.312,0.05,2.6,222,150,72,0.676,0.267,0.289,10.14,0.067,"unearned_overissuance"
"1","rule405","unc_rawben_rel_max < 1.97 & unc_rawben_rel_max >= 1.344 & utilities < 496 & elderly_disabled_i %in% c(""TRUE"")",4,"INCLUDE",-0.076,0.01,1.7,140,91,49,0.65,0.162,0.191,9.75,0.067,"unearned_overissuance"
"1","rule2917","rawunearn < 777.5 & elderly_disabled_i %in% c(""TRUE"") & rawgross < 4.5 & months_since_cert_n >= 9.5",4,"INCLUDE",-0.005,0.001,2.3,197,121,76,0.614,0.215,0.246,9.21,0.067,"unearned_overissuance"
"1","rule5706","rawgross < 8.5 & elderly_disabled_i %in% c(""TRUE"") & utilities < 457 & months_since_cert_n >= 9.5",4,"INCLUDE",-0.18,0.023,1.6,136,80,56,0.588,0.142,0.168,8.82,0.067,"unearned_overissuance"
"1","rule9259","rawgross < 0.5 & elderly_disabled_i %in% c(""TRUE"") & utilities < 661 & cat_elig < 1.5",4,"INCLUDE",-0.181,0.036,4,340,193,147,0.568,0.343,0.387,8.51,0.067,"unearned_overissuance"
"1","rule11930","total_deductions >= 1.5 & rawgross < 4.5 & utilities < 320 & percent_abawd < 0.5",4,"INCLUDE",-0.208,0.03,2.1,181,94,87,0.519,0.167,0.2,7.79,0.067,"unearned_overissuance"
"1","rule19623","rawunearn < 0.5 & months_since_cert_n >= 6.5 & unc_rawben_rel_max >= 1.351",3,"INCLUDE",-0.042,0.008,3.6,305,157,148,0.515,0.279,0.305,7.72,0.067,"unearned_overissuance"
"1","rule2577","unc_rawben_rel_max >= 1.7 & utilities < 856 & shelter_expenses >= 871.5 & total_deductions >= 642.6",4,"INCLUDE",-0.055,0.008,2,167,85,82,0.509,0.151,0.182,7.63,0.067,"unearned_overissuance"
"1","rule4426","unc_rawben_rel_max >= 1.792 & shelter_expenses >= 744 & months_since_cert_n >= 7.5",3,"INCLUDE",-0.377,0.05,1.8,152,77,75,0.507,0.137,0.148,7.6,0.067,"unearned_overissuance"
"1","rule10125","count_divisible_by_100 < 0.5 & unc_rawben_rel_max >= 1.801 & utilities < 606.5 & shelter_expenses < 1038",4,"INCLUDE",-0.353,0.052,2.2,184,92,92,0.5,0.164,0.166,7.5,0.067,"unearned_overissuance"
"1","rule12227","unc_rawben_rel_max >= 1.895 & months_since_cert_n >= 2.5",2,"INCLUDE",-0.126,0.023,3.4,285,136,149,0.477,0.242,0.261,7.16,0.067,"unearned_overissuance"
"1","rule15469","count_divisible_by_100 < 0.5 & unc_rawben_rel_max >= 1.234 & utilities < 411 & rawgross < 1",4,"INCLUDE",-0.279,0.053,3.8,318,136,182,0.428,0.242,0.279,6.42,0.067,"unearned_overissuance"
"1","rule7253","count_divisible_by_100 < 0.5 & total_deductions >= 32.5 & rawunearn < 744 & elderly_disabled_i %in% c(""TRUE"")",4,"INCLUDE",-0.021,0.005,7.5,632,258,374,0.408,0.459,0.504,6.12,0.067,"unearned_overissuance"
