hh_size,rule_id,optimize_for,min_flagged_req,n_conditions,n_optimized,n_flagged,errors_caught,clean_flagged,workload_pct,precision,recall,dollar_recall,lift,precision_state_orig,precision_national_csv,optimized_rule,original_rule
1,rule2181,precision,20,3,3,22,6,16,1.49,0.273,0.045,0.068,3.05,0.174,0.285,unc_rawben_rel_max >= 2 & utilities >= 0 & rawunearn < 250,unc_rawben_rel_max >= 1.234 & utilities >= 28 & rawunearn < 4.5
1,rule11440,precision,20,3,3,30,8,22,2.04,0.267,0.061,0.094,2.98,0.149,0.43,unc_rawben_rel_max < 2 & months_since_cert_n >= 7.5 & unc_rawben_rel_max >= 1.85,unc_rawben_rel_max < 2.838 & months_since_cert_n >= 7.5 & unc_rawben_rel_max >= 1.458
1,rule10301,precision,20,3,3,38,10,28,2.58,0.263,0.076,0.045,2.94,0.171,0.211,rawgross >= 1350 & months_since_cert_n < 4.5 & rawgross < 1750,rawgross >= 1102 & months_since_cert_n < 4.5 & rawgross < 1498
1,rule3296,precision,20,4,4,23,6,17,1.56,0.261,0.045,0.064,2.91,0.069,0.2,unc_rawben_rel_max >= 1.872 & shelter_expenses < 950 & months_since_cert_n < 29 & unc_rawben_rel_max < 2.527,unc_rawben_rel_max >= 1.872 & shelter_expenses < 1693 & months_since_cert_n < 8.5 & unc_rawben_rel_max < 2.527
1,rule13646,precision,20,3,3,66,17,49,4.48,0.258,0.129,0.187,2.88,0.238,0.509,rawgross < 250 & utilities >= 725 & utilities < 875,rawgross < 0.5 & utilities >= 32 & utilities < 352.5
1,rule9923,precision,20,3,3,20,5,15,1.36,0.25,0.038,0.056,2.79,0.214,0.468,unc_rawben_rel_max >= 2 & shelter_expenses >= 1250 & total_deductions >= 0,unc_rawben_rel_max >= 1.872 & shelter_expenses >= 837 & total_deductions >= 634.5
1,rule3132,precision,20,4,4,60,15,45,4.07,0.25,0.114,0.164,2.79,0.091,0.24,rawearn < 300 & rawgross < 350 & utilities >= 725 & shelter_expenses < 2200,rawearn < 1792 & rawgross < 26 & utilities >= 9.5 & shelter_expenses < 439.5
1,rule6901,precision,20,4,2,40,10,30,2.71,0.25,0.076,0.113,2.79,0.286,0.596,"expedited_i %in% c(""FALSE"") & rawgross < 250 & elderly_disabled_i %in% c(""TRUE"") & months_since_cert_n < 27","expedited_i %in% c(""FALSE"") & rawgross < 0.5 & elderly_disabled_i %in% c(""TRUE"") & months_since_cert_n < 4.5"
1,rule844,precision,20,4,3,20,5,15,1.36,0.25,0.038,0.048,2.79,0.174,0.258,"unc_rawben_rel_max >= 1.45 & months_since_cert_n < 2 & expedited_i %in% c(""FALSE"") & cat_elig < 1.5","unc_rawben_rel_max >= 1.849 & months_since_cert_n < 6.5 & expedited_i %in% c(""FALSE"") & cat_elig < 1.5"
1,rule13544,precision,20,4,4,41,10,31,2.78,0.244,0.076,0.11,2.72,0.172,0.244,unc_rawben_rel_max < 2 & unc_rawben_rel_max >= 1.89 & shelter_expenses < 2200 & total_deductions < 1000,unc_rawben_rel_max < 2.612 & unc_rawben_rel_max >= 1.89 & shelter_expenses < 1494 & total_deductions < 871
1,rule1030,precision,20,3,3,50,12,38,3.39,0.24,0.091,0.067,2.68,0.17,0.221,rawearn >= 1450 & utilities >= 0 & months_since_cert_n < 13,rawearn >= 1058 & utilities >= 24.5 & months_since_cert_n < 7.5
1,rule6832,precision,20,4,2,42,10,32,2.85,0.238,0.076,0.113,2.66,0.191,0.534,"rawearn < 300 & elderly_disabled_i %in% c(""TRUE"") & rawunearn < 250 & expedited_i %in% c(""FALSE"")","rawearn < 1906 & elderly_disabled_i %in% c(""TRUE"") & rawunearn < 50 & expedited_i %in% c(""FALSE"")"
1,rule6899,precision,20,3,1,42,10,32,2.85,0.238,0.076,0.113,2.66,0.205,0.598,"expedited_i %in% c(""FALSE"") & rawgross < 250 & elderly_disabled_i %in% c(""TRUE"")","expedited_i %in% c(""FALSE"") & rawgross < 0.5 & elderly_disabled_i %in% c(""TRUE"")"
1,rule1153,precision,20,2,2,68,16,52,4.61,0.235,0.121,0.1,2.63,0.127,0.248,rawearn >= 1100 & utilities >= 0,rawearn >= 344 & utilities >= 17.5
1,rule9548,precision,20,2,2,113,26,87,7.67,0.23,0.197,0.139,2.57,0.217,0.212,medical_deductions >= 100 & rawben_rel_max >= 0.4,medical_deductions >= 124 & rawben_rel_max >= 0.3409
1,rule2818,precision,20,4,3,22,5,17,1.49,0.227,0.038,0.058,2.54,0.2,0.591,"medical_deductions < 25 & rawunearn < 350 & elderly_disabled_i %in% c(""TRUE"") & months_since_cert_n >= 14","medical_deductions < 137 & rawunearn < 0.5 & elderly_disabled_i %in% c(""TRUE"") & months_since_cert_n >= 8.5"
1,rule5422,precision,20,4,4,22,5,17,1.49,0.227,0.038,0.059,2.54,0.087,0.398,total_deductions < 1000 & unc_rawben_rel_max >= 1.6 & utilities < 650 & percent_abawd < 0.15,total_deductions < 1458 & unc_rawben_rel_max >= 1.222 & utilities < 413 & percent_abawd < 0.5
1,rule6346,precision,20,3,3,22,5,17,1.49,0.227,0.038,0.036,2.54,0.139,0.22,percent_abawd < 0.1 & rawearn >= 1000 & shelter_expenses >= 1600,percent_abawd < 0.5 & rawearn >= 775.5 & shelter_expenses >= 380
1,rule11490,precision,20,3,2,51,11,40,3.46,0.216,0.083,0.117,2.41,0.092,0.387,"rawgross < 250 & elderly_disabled_i %in% c(""TRUE"") & months_since_cert_n < 27","rawgross < 648.5 & elderly_disabled_i %in% c(""TRUE"") & months_since_cert_n < 21.5"
1,rule2528,precision,20,2,1,54,11,43,3.66,0.204,0.083,0.117,2.27,0.088,0.358,"rawgross < 250 & elderly_disabled_i %in% c(""TRUE"")","rawgross < 741 & elderly_disabled_i %in% c(""TRUE"")"
1,rule3187,precision,20,4,3,50,10,40,3.39,0.2,0.076,0.105,2.23,0.146,0.551,"count_divisible_by_100 < 0.5 & rawgross < 250 & elderly_disabled_i %in% c(""TRUE"") & months_since_cert_n < 27","count_divisible_by_100 < 0.5 & rawgross < 0.5 & elderly_disabled_i %in% c(""TRUE"") & months_since_cert_n < 21"
1,rule13499,precision,20,4,3,20,4,16,1.36,0.2,0.03,0.037,2.23,0.111,0.43,"unc_rawben_rel_max < 2 & rawgross < 250 & elderly_disabled_i %in% c(""TRUE"") & cat_elig < 1.5","unc_rawben_rel_max < 1.708 & rawgross < 13 & elderly_disabled_i %in% c(""TRUE"") & cat_elig < 1.5"
1,rule3274,precision,20,4,3,20,4,16,1.36,0.2,0.03,0.046,2.23,0.098,0.479,"count_divisible_by_100 < 0.5 & elderly_disabled_i %in% c(""TRUE"") & rawunearn < 350 & months_since_cert_n >= 14","count_divisible_by_100 < 0.5 & elderly_disabled_i %in% c(""TRUE"") & rawunearn < 596 & months_since_cert_n >= 8.5"
2,rule6490,precision,20,3,3,21,11,10,5.79,0.524,0.212,0.196,3.66,0.355,0.269,total_deductions >= 1350 & rawearn < 2200 & shelter_expenses >= 0,total_deductions >= 996.9 & rawearn < 1685 & shelter_expenses >= 1534
2,rule2737,precision,20,3,3,26,12,14,7.16,0.462,0.231,0.208,3.22,0.077,0.252,total_deductions >= 1350 & utilities >= 0 & rawunearn < 3050,total_deductions >= 1041 & utilities >= 421 & rawunearn < 12.5
2,rule10617,precision,20,4,3,21,9,12,5.79,0.429,0.173,0.171,2.99,0.25,0.244,unc_rawben_rel_max >= 0.35 & utilities < 875 & married < 0.5 & total_deductions >= 1100,unc_rawben_rel_max >= 1.437 & utilities < 691.5 & married < 0.5 & total_deductions >= 612.5
2,rule2748,precision,20,4,4,22,8,14,6.06,0.364,0.154,0.124,2.54,0.2,0.243,rawunearn < 3050 & months_since_cert_n >= 0 & rawben_rel_max >= 0.25 & rawben_rel_max < 0.4,rawunearn < 802.5 & months_since_cert_n >= 3.5 & rawben_rel_max >= 0.3168 & rawben_rel_max < 0.6212
2,rule5028,precision,20,4,3,20,7,13,5.51,0.35,0.135,0.168,2.44,0.571,0.23,unc_rawben_rel_max >= 0 & rawben_rel_max < 0.7 & cat_elig >= 0.5 & shelter_expenses < 1050,unc_rawben_rel_max >= 0.1769 & rawben_rel_max < 0.6483 & cat_elig >= 0.5 & shelter_expenses < 368.5
2,rule5980,precision,20,4,4,20,7,13,5.51,0.35,0.135,0.118,2.44,0.182,0.223,rawearn < 2550 & rawearn >= 1750 & months_since_cert_n >= 0 & rawben_rel_max >= 0.15,rawearn < 3470 & rawearn >= 1137 & months_since_cert_n >= 2.5 & rawben_rel_max >= 0.4764
2,rule10893,precision,20,3,3,23,8,15,6.34,0.348,0.154,0.126,2.43,0.2,0.241,rawben_rel_max >= 0.25 & unc_rawben_rel_max < 0.9 & rawearn >= 1750,rawben_rel_max >= 0.8823 & unc_rawben_rel_max < 0.9826 & rawearn >= 2.5
2,rule9504,precision,20,3,3,21,7,14,5.79,0.333,0.135,0.165,2.33,0.4,0.225,utilities < 875 & shelter_expenses >= 2400 & rawunearn < 2750,utilities < 363.5 & shelter_expenses >= 886.5 & rawunearn < 841.5
2,rule2887,precision,20,4,4,22,7,15,6.06,0.318,0.135,0.165,2.22,0,0.302,utilities < 875 & unc_rawben_rel_max < 1.55 & shelter_expenses >= 2400 & rawearn >= 0,utilities < 611 & unc_rawben_rel_max < 1.326 & shelter_expenses >= 1526 & rawearn >= 1132
2,rule678,precision,20,2,2,23,7,16,6.34,0.304,0.135,0.165,2.12,NA,0.282,shelter_expenses >= 2400 & utilities < 875,shelter_expenses >= 1694 & utilities < 606.5
2,rule3805,precision,20,4,3,20,6,14,5.51,0.3,0.115,0.128,2.09,0.174,0.245,"unc_rawben_rel_max >= 0.35 & rawben_rel_max < 0.9 & elderly_disabled_i %in% c(""FALSE"") & months_since_cert_n < 5","unc_rawben_rel_max >= -0.005206 & rawben_rel_max < 0.757 & elderly_disabled_i %in% c(""FALSE"") & months_since_cert_n < 9.5"
2,rule2549,precision,20,3,3,20,6,14,5.51,0.3,0.115,0.168,2.09,0.5,0.253,rawearn >= 300 & rawunearn < 800 & utilities < 700,rawearn >= 1300 & rawunearn < 204.5 & utilities < 433
2,rule5693,precision,20,4,3,20,6,14,5.51,0.3,0.115,0.164,2.09,0.217,0.2,"total_deductions < 2350 & rawgross < 0.5 & shelter_expenses >= 900 & expedited_i %in% c(""FALSE"")","total_deductions < 1295 & rawgross < 0.5 & shelter_expenses >= 745.5 & expedited_i %in% c(""FALSE"")"
2,rule19260,precision,20,3,3,20,6,14,5.51,0.3,0.115,0.168,2.09,0,0.281,rawgross < 2850 & rawearn >= 300 & utilities < 700,rawgross < 1721 & rawearn >= 961.5 & utilities < 457
2,rule2452,precision,20,3,3,24,7,17,6.61,0.292,0.135,0.145,2.04,0.224,0.209,unc_rawben_rel_max < 0.65 & rawben_rel_max >= 0.281 & rawunearn < 650,unc_rawben_rel_max < 0.8897 & rawben_rel_max >= 0.281 & rawunearn < 806
2,rule2129,precision,20,3,2,21,6,15,5.79,0.286,0.115,0.132,1.99,0.333,0.242,"rawgross >= 1600 & rawgross < 2500 & children_i %in% c(""TRUE"")","rawgross >= 1614 & rawgross < 2106 & children_i %in% c(""TRUE"")"
2,rule349,precision,20,3,3,21,6,15,5.79,0.286,0.115,0.168,1.99,0,0.215,rawearn >= 300 & utilities >= 0 & utilities < 700,rawearn >= 1226 & utilities >= 29.5 & utilities < 433.5
2,rule5789,precision,20,3,3,25,7,18,6.89,0.28,0.135,0.192,1.95,1,0.259,unc_rawben_rel_max >= 0.35 & months_since_cert_n >= 19 & utilities < 875,unc_rawben_rel_max >= 1.487 & months_since_cert_n >= 1.5 & utilities < 660.5
2,rule4148,precision,20,4,4,22,6,16,6.06,0.273,0.115,0.139,1.9,0,0.2,total_deductions < 2350 & rawearn >= 450 & rawben_rel_max >= 0.25 & utilities < 725,total_deductions < 1732 & rawearn >= 716 & rawben_rel_max >= 0.478 & utilities < 436
2,rule4013,precision,20,3,3,26,7,19,7.16,0.269,0.135,0.118,1.88,0.053,0.258,rawearn < 2550 & months_since_cert_n >= 0 & rawearn >= 1750,rawearn < 1834 & months_since_cert_n >= 6.5 & rawearn >= 306
2,rule2250,precision,20,4,4,26,7,19,7.16,0.269,0.135,0.118,1.88,0.105,0.269,rawearn < 2550 & rawearn >= 1750 & utilities >= 0 & months_since_cert_n >= 0,rawearn < 2674 & rawearn >= 581 & utilities >= 15.5 & months_since_cert_n >= 7.5
2,rule410,precision,20,4,3,23,6,17,6.34,0.261,0.115,0.17,1.82,0.176,0.269,"rawearn < 2050 & shelter_expenses < 1350 & unc_rawben_rel_max < 0.8108 & elderly_disabled_i %in% c(""FALSE"")","rawearn < 835.5 & shelter_expenses < 1999 & unc_rawben_rel_max < 0.8108 & elderly_disabled_i %in% c(""FALSE"")"
2,rule17151,precision,20,3,3,20,5,15,5.51,0.25,0.096,0.094,1.75,0.143,0.272,shelter_expenses < 1950 & rawearn >= 1750 & months_since_cert_n >= 2,shelter_expenses < 1194 & rawearn >= 380.5 & months_since_cert_n >= 6.5
2,rule7902,precision,20,3,3,28,7,21,7.71,0.25,0.135,0.152,1.75,0.75,0.255,utilities < 100 & rawearn >= 0 & months_since_cert_n >= 8,utilities < 360.5 & rawearn >= 563 & months_since_cert_n >= 3.5
2,rule545,precision,20,4,4,72,16,56,19.83,0.222,0.308,0.395,1.55,0.333,0.27,rawearn < 2200 & unc_rawben_rel_max >= -0.55 & utilities < 650 & utilities >= 0,rawearn < 481.5 & unc_rawben_rel_max >= 1.301 & utilities < 339.5 & utilities >= 12.5
2,rule8840,precision,20,4,3,27,6,21,7.44,0.222,0.115,0.124,1.55,0.111,0.29,"months_since_cert_n >= 0 & months_since_cert_n < 3 & unc_rawben_rel_max < 0.9 & elderly_disabled_i %in% c(""FALSE"")","months_since_cert_n >= 4.5 & months_since_cert_n < 11.5 & unc_rawben_rel_max < 0.8583 & elderly_disabled_i %in% c(""FALSE"")"
2,rule9311,precision,20,4,4,36,8,28,9.92,0.222,0.154,0.198,1.55,0.143,0.235,months_since_cert_n >= 19 & rawgross < 3400 & rawearn >= 0 & utilities >= 0,months_since_cert_n >= 1.5 & rawgross < 2482 & rawearn >= 1346 & utilities >= 420.5
2,rule20397,precision,20,4,3,27,6,21,7.44,0.222,0.115,0.124,1.55,0,0.32,"elderly_disabled_i %in% c(""FALSE"") & rawben_rel_max < 0.9 & months_since_cert_n >= 0 & months_since_cert_n < 3","elderly_disabled_i %in% c(""FALSE"") & rawben_rel_max < 0.7878 & months_since_cert_n >= 5.5 & months_since_cert_n < 9.5"
2,rule1918,precision,20,3,2,23,5,18,6.34,0.217,0.096,0.173,1.52,0.188,0.273,"unc_rawben_rel_max < 0.8 & elderly_disabled_i %in% c(""FALSE"") & rawgross < 1800","unc_rawben_rel_max < 0.4564 & elderly_disabled_i %in% c(""FALSE"") & rawgross < 2504"
2,rule3314,precision,20,2,2,24,5,19,6.61,0.208,0.096,0.135,1.45,0.333,0.301,rawearn >= 367 & total_deductions < 750,rawearn >= 367 & total_deductions < 308.8
2,rule1062,precision,20,3,2,25,5,20,6.89,0.2,0.096,0.152,1.4,0.273,0.339,"rawben_rel_max < 0.75 & shelter_expenses < 1350 & elderly_disabled_i %in% c(""FALSE"")","rawben_rel_max < 0.8725 & shelter_expenses < 15.5 & elderly_disabled_i %in% c(""FALSE"")"
2,rule4025,precision,20,3,2,25,5,20,6.89,0.2,0.096,0.093,1.4,0.133,0.28,"rawearn < 2550 & elderly_disabled_i %in% c(""FALSE"") & rawben_rel_max < 0.45","rawearn < 706.5 & elderly_disabled_i %in% c(""FALSE"") & rawben_rel_max < 0.7859"
2,rule3822,precision,20,3,2,45,9,36,12.4,0.2,0.173,0.173,1.4,0.286,0.214,rawearn >= 0 & utilities < 50 & cat_elig < 1.5,rawearn >= 20 & utilities < 363.5 & cat_elig < 1.5
2,rule318,precision,20,3,2,25,5,20,6.89,0.2,0.096,0.093,1.4,0.15,0.238,"rawearn < 2550 & rawben_rel_max < 0.45 & elderly_disabled_i %in% c(""FALSE"")","rawearn < 700.5 & rawben_rel_max < 0.8876 & elderly_disabled_i %in% c(""FALSE"")"
3,rule577,precision,20,3,3,20,10,10,9.35,0.5,0.222,0.298,2.38,0.222,0.229,unc_rawben_rel_max >= 1.25 & shelter_expenses >= 900 & utilities >= 0,unc_rawben_rel_max >= 0.7736 & shelter_expenses >= 1392 & utilities >= 847
3,rule11213,precision,20,3,3,21,9,12,9.81,0.429,0.2,0.105,2.04,0,0.25,rawearn < 3400 & rawben_rel_max < 0.55 & shelter_expenses < 1800,rawearn < 1814 & rawben_rel_max < 0.6135 & shelter_expenses < 454
3,rule1089,precision,20,4,4,28,11,17,13.08,0.393,0.244,0.336,1.87,0.333,0.21,unc_rawben_rel_max >= 1.2 & utilities < 875 & shelter_expenses < 2100 & months_since_cert_n >= 0,unc_rawben_rel_max >= 1.194 & utilities < 353 & shelter_expenses < 1119 & months_since_cert_n >= 2.5
3,rule1850,precision,20,3,3,21,8,13,9.81,0.381,0.178,0.195,1.81,0.348,0.23,shelter_expenses >= 300 & unc_rawben_rel_max < 0.95 & rawben_rel_max >= 0.8,shelter_expenses >= 1910 & unc_rawben_rel_max < 1.336 & rawben_rel_max >= 0.6304
3,rule958,precision,20,4,4,24,9,15,11.21,0.375,0.2,0.154,1.78,0.222,0.237,total_deductions >= 1150 & rawgross < 3050 & shelter_expenses >= 0 & months_since_cert_n >= 0,total_deductions >= 796.7 & rawgross < 1792 & shelter_expenses >= 1414 & months_since_cert_n >= 3.5
3,rule17870,precision,20,3,3,20,7,13,9.35,0.35,0.156,0.09,1.66,0,0.212,shelter_expenses < 2400 & rawben_rel_max < 0.6 & total_deductions < 900,shelter_expenses < 619.5 & rawben_rel_max < 0.6155 & total_deductions < 345.8
3,rule47,precision,20,3,3,25,8,17,11.68,0.32,0.178,0.095,1.52,NA,0.203,rawben_rel_max < 0.45 & rawgross < 3200 & utilities < 875,rawben_rel_max < 0.721 & rawgross < 1908 & utilities < 372
3,rule1926,precision,20,3,2,20,6,14,9.35,0.3,0.133,0.082,1.43,0,0.215,"rawben_rel_max < 0.4 & rawgross < 3400 & elderly_disabled_i %in% c(""FALSE"")","rawben_rel_max < 0.734 & rawgross < 1914 & elderly_disabled_i %in% c(""FALSE"")"
3,rule4868,precision,20,4,3,21,6,15,9.81,0.286,0.133,0.079,1.36,0.167,0.232,"rawgross < 3200 & elderly_disabled_i %in% c(""FALSE"") & rawben_rel_max < 0.5 & rawunearn >= 0","rawgross < 2144 & elderly_disabled_i %in% c(""FALSE"") & rawben_rel_max < 0.852 & rawunearn >= 6"
3,rule11460,precision,20,3,2,24,6,18,11.21,0.25,0.133,0.082,1.19,0.107,0.217,"rawunearn >= 0 & elderly_disabled_i %in% c(""FALSE"") & rawben_rel_max < 0.4","rawunearn >= 149 & elderly_disabled_i %in% c(""FALSE"") & rawben_rel_max < 0.8272"
3,rule11617,precision,20,2,2,187,42,145,87.38,0.225,0.933,0.95,1.07,0.2,0.241,count_divisible_by_100 >= 0 & utilities >= 50,count_divisible_by_100 >= 0.5 & utilities >= 415.5
4,rule8619,precision,20,4,4,24,8,16,24.24,0.333,0.471,0.49,1.94,0.333,0.201,total_deductions < 1027 & months_since_cert_n >= 7 & rawearn >= 0 & rawben_rel_max >= 0.6,total_deductions < 1027 & months_since_cert_n >= 5.5 & rawearn >= 1000 & rawben_rel_max >= 0.6007
4,rule10939,precision,20,3,3,20,6,14,20.2,0.3,0.353,0.324,1.75,NA,0.225,unc_rawben_rel_max < 0.65 & rawgross < 3050 & rawearn >= 3,unc_rawben_rel_max < 0.9374 & rawgross < 1158 & rawearn >= 3
4,rule7113,precision,20,4,3,22,6,16,22.22,0.273,0.353,0.345,1.59,0,0.228,rawgross < 3050 & cat_elig >= 0.5 & total_deductions >= 950 & utilities < 875,rawgross < 144 & cat_elig >= 0.5 & total_deductions >= 613.5 & utilities < 545
