"hh_size","rule_id","rule","n_conditions","role","coefficient","importance","workload_pct","n_flagged","errors_caught","clean_flagged","precision","recall","dollar_recall","lift","base_rate","error_tag"
"1","rule3848","utilities < 327 & unc_rawben_rel_max >= 1.541 & count_divisible_by_100 < 0.5 & shelter_expenses < 912",4,"INCLUDE",30.623,3.135,1.1,126,49,77,0.389,0.062,0.069,5.83,0.067,"earned_overissuance"
"1","rule3773","rawgross < 1.5 & months_since_cert_n >= 5.5 & total_deductions >= 9.6 & total_deductions < 715",4,"INCLUDE",9.531,1.432,2.3,275,107,168,0.389,0.135,0.154,5.84,0.067,"earned_overissuance"
"1","rule2725","rawunearn < 370.5 & cat_elig >= 0.5 & unc_rawben_rel_max >= 0.4124 & rawben_rel_max < 0.9809",4,"INCLUDE",6.398,1.096,3,360,140,220,0.389,0.177,0.152,5.83,0.067,"earned_overissuance"
"1","rule7445","unc_rawben_rel_max >= 1.723 & months_since_cert_n < 10.5 & utilities < 490.5 & utilities >= 413",4,"INCLUDE",11.914,1.093,0.8,101,39,62,0.386,0.049,0.057,5.79,0.067,"earned_overissuance"
"1","rule2523","cat_elig >= 1.5 & rawearn >= 793.5 & months_since_cert_n >= 1.5",3,"INCLUDE",8.45,1.026,1.5,178,68,110,0.382,0.086,0.079,5.73,0.067,"earned_overissuance"
"1","rule1047","rawunearn < 638 & months_since_cert_n < 5.5 & unc_rawben_rel_max < 1.017 & expedited_i %in% c(""TRUE"")",4,"INCLUDE",0.13,0.01,0.5,64,24,40,0.375,0.03,0.032,5.62,0.067,"earned_overissuance"
"1","rule1843","rawunearn < 30 & cat_elig >= 0.5 & unc_rawben_rel_max < 0.96 & utilities < 48.5",4,"INCLUDE",5.181,0.655,1.6,193,72,121,0.373,0.091,0.096,5.6,0.067,"earned_overissuance"
"1","rule4127","rawgross < 0.5 & utilities < 793 & shelter_expenses >= 27 & months_since_cert_n >= 4.5",4,"INCLUDE",9.067,1.487,2.8,329,122,207,0.371,0.154,0.179,5.56,0.067,"earned_overissuance"
"1","rule3953","unc_rawben_rel_max >= 1.669 & utilities < 451 & utilities >= 412.5",3,"INCLUDE",2.398,0.181,0.6,68,25,43,0.368,0.032,0.037,5.51,0.067,"earned_overissuance"
"1","rule3083","shelter_expenses < 676.5 & unc_rawben_rel_max >= 1.72 & months_since_cert_n >= 3",3,"INCLUDE",6.044,0.557,0.9,102,37,65,0.363,0.047,0.055,5.44,0.067,"earned_overissuance"
"1","rule7203","unc_rawben_rel_max < 2.223 & rawgross < 3 & utilities < 460.5 & utilities >= 413",4,"INCLUDE",1.368,0.12,0.8,92,33,59,0.359,0.042,0.048,5.38,0.067,"earned_overissuance"
"1","rule394","rawearn >= 526 & months_since_cert_n >= 3.5 & rawben_rel_max < 0.8274",3,"INCLUDE",3.372,0.569,2.9,349,125,224,0.358,0.158,0.148,5.37,0.067,"earned_overissuance"
"1","rule920","rawgross < 2887 & unc_rawben_rel_max < 1.85 & rawearn >= 331.5 & shelter_expenses < 72",4,"INCLUDE",1.555,0.171,1.2,146,52,94,0.356,0.066,0.068,5.34,0.067,"earned_overissuance"
"1","rule1841","rawunearn < 30 & cat_elig >= 0.5 & unc_rawben_rel_max < 0.96",3,"INCLUDE",7.759,1.608,4.5,535,188,347,0.351,0.237,0.213,5.27,0.067,"earned_overissuance"
"1","rule361","unc_rawben_rel_max >= 1.624 & months_since_cert_n >= 4.5 & months_since_cert_n < 8.5",3,"INCLUDE",1.422,0.201,2,243,85,158,0.35,0.107,0.125,5.25,0.067,"earned_overissuance"
"1","rule2484","elderly_disabled_i %in% c(""FALSE"") & rawgross >= 1964",2,"INCLUDE",0.183,0.015,0.7,80,28,52,0.35,0.035,0.044,5.25,0.067,"earned_overissuance"
"1","rule4388","cat_elig >= 0.5 & unc_rawben_rel_max < 1.203 & expedited_i %in% c(""TRUE"") & rawgross >= 1223",4,"INCLUDE",4.279,0.352,0.7,81,28,53,0.346,0.035,0.039,5.19,0.067,"earned_overissuance"
"1","rule635","rawunearn < 1.5 & total_deductions >= 56.5 & months_since_cert_n >= 3.5 & utilities < 106",4,"INCLUDE",1.546,0.227,2.2,263,91,172,0.346,0.115,0.133,5.19,0.067,"earned_overissuance"
"1","rule5647","rawben_rel_max >= 0.08093 & rawearn >= 1052",2,"INCLUDE",2.545,0.417,2.8,329,112,217,0.34,0.141,0.118,5.11,0.067,"earned_overissuance"
"1","rule5727","unc_rawben_rel_max >= 1.769 & shelter_expenses < 660.5",2,"INCLUDE",4.741,0.437,0.9,102,34,68,0.333,0.043,0.05,5,0.067,"earned_overissuance"
"1","rule2287","unc_rawben_rel_max >= 1.872 & utilities < 604 & total_deductions < 903 & utilities >= 413",4,"INCLUDE",8.435,0.86,1.1,125,41,84,0.328,0.052,0.063,4.92,0.067,"earned_overissuance"
"1","rule5660","rawearn < 1992 & unc_rawben_rel_max >= 1.767 & shelter_expenses < 669.5",3,"INCLUDE",6.537,0.617,0.9,107,35,72,0.327,0.044,0.051,4.91,0.067,"earned_overissuance"
"1","rule7279","unc_rawben_rel_max < 1.9 & total_deductions < 1313 & shelter_expenses >= 1812",3,"INCLUDE",0.123,0.011,0.8,101,33,68,0.327,0.042,0.051,4.9,0.067,"earned_overissuance"
"1","rule155","rawunearn < 17 & total_deductions >= 57.1 & months_since_cert_n >= 4.5 & total_deductions < 687.9",4,"INCLUDE",0.002,0.001,4.6,552,176,376,0.319,0.222,0.246,4.78,0.067,"earned_overissuance"
"1","rule5684","unc_rawben_rel_max < 1.912 & shelter_expenses >= 1888",2,"INCLUDE",4.169,0.429,1.1,127,40,87,0.315,0.05,0.058,4.72,0.067,"earned_overissuance"
"1","rule87","rawunearn < 184 & total_deductions >= 28.8 & months_since_cert_n >= 3.5 & total_deductions < 178.9",4,"INCLUDE",0.601,0.062,1.1,130,41,89,0.315,0.052,0.053,4.73,0.067,"earned_overissuance"
"1","rule4499","unc_rawben_rel_max >= 1.895 & expedited_i %in% c(""TRUE"") & months_since_cert_n >= 2.5",3,"INCLUDE",6.513,0.586,0.8,97,30,67,0.309,0.038,0.045,4.64,0.067,"earned_overissuance"
"1","rule2343","rawunearn < 718 & shelter_expenses >= 1216 & rawearn < 15",3,"INCLUDE",7.789,1.133,2.2,257,77,180,0.3,0.097,0.113,4.49,0.067,"earned_overissuance"
"1","rule2416","unc_rawben_rel_max >= 1.466 & months_since_cert_n >= 5.5 & rawgross < 488.5",3,"INCLUDE",0.239,0.043,3.3,397,119,278,0.3,0.15,0.176,4.5,0.067,"earned_overissuance"
"1","rule928","unc_rawben_rel_max < 1.825 & rawearn >= 1.5 & rawben_rel_max < 0.9772",3,"INCLUDE",20.057,5.206,7.3,864,258,606,0.299,0.325,0.277,4.48,0.067,"earned_overissuance"
"1","rule5755","percent_abawd >= 0.5 & utilities < 766.5 & unc_rawben_rel_max >= 1.622",3,"INCLUDE",2.428,0.323,1.8,214,64,150,0.299,0.081,0.095,4.49,0.067,"earned_overissuance"
"1","rule3921","months_since_cert_n >= 4.5 & elderly_disabled_i %in% c(""FALSE"") & utilities >= 542 & expedited_i %in% c(""FALSE"")",4,"INCLUDE",6.758,0.973,2.1,252,75,177,0.298,0.095,0.098,4.46,0.067,"earned_overissuance"
"1","rule3363","rawearn < 1959 & shelter_expenses < 2106 & shelter_expenses >= 1806 & utilities >= 851",4,"INCLUDE",2.628,0.178,0.5,55,16,39,0.291,0.02,0.022,4.36,0.067,"earned_overissuance"
"1","rule2210","unc_rawben_rel_max >= 1.625 & utilities >= 479 & shelter_expenses >= 1103 & total_deductions < 706.4",4,"INCLUDE",1.885,0.195,1.1,128,37,91,0.289,0.047,0.056,4.34,0.067,"earned_overissuance"
"1","rule6636","shelter_expenses < 2170 & rawearn < 2031 & total_deductions >= 1030 & expedited_i %in% c(""TRUE"")",4,"INCLUDE",2.639,0.187,0.5,60,17,43,0.283,0.021,0.023,4.25,0.067,"earned_overissuance"
"1","rule4413","unc_rawben_rel_max >= 1.218 & rawearn < 0.5 & cat_elig >= 0.5 & utilities < 352.5",4,"INCLUDE",9.803,1.638,2.9,342,94,248,0.275,0.119,0.134,4.12,0.067,"earned_overissuance"
"1","rule5207","percent_abawd >= 0.5 & total_deductions >= 399",2,"INCLUDE",1.466,0.295,4.2,503,135,368,0.268,0.17,0.18,4.03,0.067,"earned_overissuance"
"1","rule3888","months_since_cert_n < 34.5 & shelter_expenses < 72 & total_deductions >= 63",3,"INCLUDE",0.183,0.025,2,232,62,170,0.267,0.078,0.081,4.01,0.067,"earned_overissuance"
"1","rule5589","rawgross >= 296 & shelter_expenses >= 1348 & unc_rawben_rel_max < -0.1804",3,"INCLUDE",0.065,0.004,0.4,46,12,34,0.261,0.015,0.02,3.91,0.067,"earned_overissuance"
"1","rule844","unc_rawben_rel_max >= 1.849 & months_since_cert_n < 6.5 & expedited_i %in% c(""FALSE"") & cat_elig < 1.5",4,"INCLUDE",0.892,0.119,1.8,217,56,161,0.258,0.071,0.072,3.87,0.067,"earned_overissuance"
