"state","error_frame","hh_size","rule_national","rule_tuned","tuned_is_national","qualified","train_n","train_errors","train_precision","train_dollars","test_n_tuned","test_precision_tuned","test_n_national","test_precision_national"
"Washington","unearned_income","1","medical_deductions <= 148.00 & months_since_cert_n >   6.50 & unc_rawben_rel_max >   1.95 & utilities <= 340.00","medical_deductions <= 133.200 & months_since_cert_n >   5.850 & unc_rawben_rel_max >   1.755 & utilities <= 306.000",FALSE,FALSE,1,0,0,0,2,0,0,NA
"Washington","unearned_income","1","months_since_cert_n >   6.50 & unc_rawben_rel_max >   1.95 & utilities <= 302.00","months_since_cert_n >   4.875 & unc_rawben_rel_max >   1.755 & utilities <= 226.500",FALSE,FALSE,2,1,0.5,230,4,0,0,NA
"Washington","unearned_income","1","months_since_cert_n >   6.50 & months_since_cert_n <=  24.50 & unc_rawben_rel_max >   1.95 & utilities <= 288.00","months_since_cert_n >   5.850 & months_since_cert_n <=  22.050 & unc_rawben_rel_max >   1.755 & utilities <= 259.200",FALSE,FALSE,1,0,0,0,2,0,0,NA
"Washington","unearned_income","2-3","shelter_expenses_by_hh_size <= 1100.00 & unc_rawben_rel_max >    1.78 & utilities >  628.00","shelter_expenses_by_hh_size <= 825.000 & unc_rawben_rel_max >   1.335 & utilities > 471.000",FALSE,FALSE,15,1,0.067,292,0,NA,0,NA
"Washington","unearned_income","1","elderly_disabled_i >   0.50 & shelter_expenses_by_hh_size <= 874.00 & unc_rawben_rel_max >   1.81 & utilities <= 364.00","elderly_disabled_i >   0.450 & shelter_expenses_by_hh_size <= 786.600 & unc_rawben_rel_max >   1.629 & utilities <= 327.600",FALSE,FALSE,2,0,0,0,0,NA,0,NA
"Washington","unearned_income","1","elderly_disabled_i >    0.50 & shelter_expenses_by_hh_size <= 1570.00 & unc_rawben_rel_max >    1.93 & utilities <=  301.00","elderly_disabled_i >    0.50 & shelter_expenses_by_hh_size <= 1570.00 & unc_rawben_rel_max >    1.93 & utilities <=  301.00",TRUE,FALSE,1,0,0,0,3,0.333,3,0.333
"Washington","unearned_income","1","count_divisible_by_100 <=   0.50 & shelter_expenses_by_hh_size <= 642.00 & total_deductions_by_hh_size <= 758.00 & unc_rawben_rel_max >   1.93","count_divisible_by_100 <=   0.450 & shelter_expenses_by_hh_size <= 642.000 & total_deductions_by_hh_size <= 682.200 & unc_rawben_rel_max >   1.737",FALSE,FALSE,16,1,0.062,230,0,NA,0,NA
"Washington","unearned_income","1","shelter_expenses_by_hh_size <= 785.00 & unc_rawben_rel_max >   1.95 & unc_rawben_rel_max <=   1.98","shelter_expenses_by_hh_size <= 981.200 & unc_rawben_rel_max >   1.755 & unc_rawben_rel_max <=   1.980",FALSE,FALSE,28,2,0.071,460,9,0,0,NA
"Washington","unearned_income","2-3","children_i > 0.50 & elderly_disabled_i > 0.50 & HH_size_n > 2.50 & unc_rawben_rel_max > 1.39","children_i > 0.450 & elderly_disabled_i > 0.450 & HH_size_n > 2.250 & unc_rawben_rel_max > 1.251",FALSE,FALSE,1,0,0,0,1,0,0,NA
"Washington","unearned_income","1","expedited_i <=   0.50 & months_since_cert_n >   2.50 & unc_rawben_rel_max >   1.93 & utilities <= 364.00","expedited_i <=   0.50 & months_since_cert_n >   2.50 & unc_rawben_rel_max >   1.93 & utilities <= 364.00",TRUE,FALSE,1,0,0,0,2,0,2,0
