"target","rep","arm","variant","budget","n_admitted","n_scanned","base_rate","n_deployed","workload","precision","dollar_recall","n_core","n_buffer","slack"
"Indiana",4,"selfscored","own",0.05,41674,20000,0.144,24,0.0491,0.3953,0.1278,34,67,0
"Indiana",4,"selfscored","own",0.1,41674,20000,0.144,45,0.0994,0.3333,0.2348,67,165,0
"Indiana",5,"outoffold","common",0.05,37278,20000,0.144,22,0.0491,0.3023,0.1002,38,61,0
"Indiana",5,"outoffold","common",0.1,37278,20000,0.144,39,0.0994,0.3218,0.2129,63,148,0
"Indiana",5,"selfscored","common",0.05,37278,20000,0.144,25,0.0491,0.3721,0.1243,42,64,0
"Indiana",5,"selfscored","common",0.1,37278,20000,0.144,42,0.0994,0.3908,0.2627,76,132,0
"Indiana",5,"outoffold","own",0.05,37278,20000,0.144,22,0.0491,0.3023,0.1002,38,61,0
"Indiana",5,"outoffold","own",0.1,37278,20000,0.144,39,0.0994,0.3218,0.2129,63,148,0
"Indiana",5,"selfscored","own",0.05,41403,20000,0.144,25,0.0491,0.3953,0.1435,37,79,0
"Indiana",5,"selfscored","own",0.1,41403,20000,0.144,47,0.0994,0.4023,0.2717,72,155,0
"Iowa",1,"outoffold","common",0.05,36875,20000,0.0791,22,0.0491,0.2609,0.1409,45,60,0
"Iowa",1,"outoffold","common",0.1,36875,20000,0.0791,37,0.0994,0.2581,0.31,76,134,0
"Iowa",1,"selfscored","common",0.05,36875,20000,0.0791,23,0.0491,0.1739,0.0933,40,48,0
"Iowa",1,"selfscored","common",0.1,36875,20000,0.0791,45,0.0994,0.2151,0.2814,77,113,0
"Iowa",1,"outoffold","own",0.05,36875,20000,0.0791,22,0.0491,0.2609,0.1409,45,60,0
"Iowa",1,"outoffold","own",0.1,36875,20000,0.0791,37,0.0994,0.2581,0.31,76,134,0
"Iowa",1,"selfscored","own",0.05,41541,20000,0.0791,29,0.0491,0.1739,0.0879,47,74,0
"Iowa",1,"selfscored","own",0.1,41541,20000,0.0791,44,0.0994,0.1935,0.2595,82,134,0
"Iowa",2,"outoffold","common",0.05,36511,20000,0.0791,30,0.0491,0.2391,0.1502,43,48,0
"Iowa",2,"outoffold","common",0.1,36511,20000,0.0791,40,0.0994,0.2043,0.2611,53,158,0
"Iowa",2,"selfscored","common",0.05,36511,20000,0.0791,19,0.0491,0.2609,0.1332,44,62,0
"Iowa",2,"selfscored","common",0.1,36511,20000,0.0791,38,0.0994,0.2151,0.2721,77,129,0
"Iowa",2,"outoffold","own",0.05,36511,20000,0.0791,30,0.0491,0.2391,0.1502,43,48,0
"Iowa",2,"outoffold","own",0.1,36511,20000,0.0791,40,0.0994,0.2043,0.2611,53,158,0
"Iowa",2,"selfscored","own",0.05,41821,20000,0.0791,22,0.0491,0.2826,0.1638,47,70,0
"Iowa",2,"selfscored","own",0.1,41821,20000,0.0791,36,0.0994,0.2151,0.2709,77,156,0
"Iowa",3,"outoffold","common",0.05,38402,20000,0.0791,22,0.0491,0.2391,0.1219,48,55,0
"Iowa",3,"outoffold","common",0.1,38402,20000,0.0791,44,0.0994,0.2151,0.2336,81,128,0
"Iowa",3,"selfscored","common",0.05,38402,20000,0.0791,25,0.0491,0.2609,0.1274,46,67,0
"Iowa",3,"selfscored","common",0.1,38402,20000,0.0791,37,0.0994,0.2043,0.2229,70,126,0
"Iowa",3,"outoffold","own",0.05,38402,20000,0.0791,22,0.0491,0.2391,0.1219,48,55,0
"Iowa",3,"outoffold","own",0.1,38402,20000,0.0791,44,0.0994,0.2151,0.2336,81,128,0
"Iowa",3,"selfscored","own",0.05,40777,20000,0.0791,28,0.0491,0.2609,0.1229,46,83,0
"Iowa",3,"selfscored","own",0.1,40777,20000,0.0791,45,0.0994,0.2043,0.2185,86,152,0
"Iowa",4,"outoffold","common",0.05,37609,20000,0.0791,20,0.0491,0.2609,0.1562,40,55,0
"Iowa",4,"outoffold","common",0.1,37609,20000,0.0791,42,0.0994,0.2258,0.2492,78,107,0
"Iowa",4,"selfscored","common",0.05,37609,20000,0.0791,22,0.0491,0.2826,0.1777,48,61,0
"Iowa",4,"selfscored","common",0.1,37609,20000,0.0791,36,0.0994,0.2796,0.3904,76,138,0
"Iowa",4,"outoffold","own",0.05,37609,20000,0.0791,20,0.0491,0.2609,0.1562,40,55,0
"Iowa",4,"outoffold","own",0.1,37609,20000,0.0791,42,0.0994,0.2258,0.2492,78,107,0
"Iowa",4,"selfscored","own",0.05,41674,20000,0.0791,25,0.0491,0.2826,0.1893,48,74,0
"Iowa",4,"selfscored","own",0.1,41674,20000,0.0791,45,0.0994,0.2258,0.2943,83,166,0
"Iowa",5,"outoffold","common",0.05,37278,20000,0.0791,22,0.0491,0.2174,0.1059,40,50,0
"Iowa",5,"outoffold","common",0.1,37278,20000,0.0791,38,0.0994,0.2366,0.3039,72,126,0
"Iowa",5,"selfscored","common",0.05,37278,20000,0.0791,23,0.0491,0.2826,0.1451,41,65,0
"Iowa",5,"selfscored","common",0.1,37278,20000,0.0791,39,0.0994,0.2473,0.2905,69,127,0
"Iowa",5,"outoffold","own",0.05,37278,20000,0.0791,22,0.0491,0.2174,0.1059,40,50,0
"Iowa",5,"outoffold","own",0.1,37278,20000,0.0791,38,0.0994,0.2366,0.3039,72,126,0
"Iowa",5,"selfscored","own",0.05,41403,20000,0.0791,25,0.0491,0.2609,0.166,41,77,0
"Iowa",5,"selfscored","own",0.1,41403,20000,0.0791,47,0.0994,0.2473,0.3235,81,146,0
"Kansas",1,"outoffold","common",0.05,36875,20000,0.1044,21,0.0493,0.2558,0.1607,36,53,0
"Kansas",1,"outoffold","common",0.1,36875,20000,0.1044,37,0.0998,0.1954,0.2337,71,123,0
"Kansas",1,"selfscored","common",0.05,36875,20000,0.1044,22,0.0493,0.3256,0.1949,41,58,0
"Kansas",1,"selfscored","common",0.1,36875,20000,0.1044,33,0.0998,0.2874,0.2964,68,115,0
"Kansas",1,"outoffold","own",0.05,36875,20000,0.1044,21,0.0493,0.2558,0.1607,36,53,0
"Kansas",1,"outoffold","own",0.1,36875,20000,0.1044,37,0.0998,0.1954,0.2337,71,123,0
"Kansas",1,"selfscored","own",0.05,41541,20000,0.1044,21,0.0493,0.2558,0.1364,45,58,0
"Kansas",1,"selfscored","own",0.1,41541,20000,0.1044,36,0.0998,0.2644,0.2807,72,122,0
"Kansas",2,"outoffold","common",0.05,36511,20000,0.1044,21,0.0493,0.2326,0.1534,41,50,0
"Kansas",2,"outoffold","common",0.1,36511,20000,0.1044,36,0.0998,0.2299,0.2753,67,127,0
"Kansas",2,"selfscored","common",0.05,36511,20000,0.1044,19,0.0493,0.186,0.1193,38,53,0
"Kansas",2,"selfscored","common",0.1,36511,20000,0.1044,35,0.0998,0.2069,0.2446,62,138,0
"Kansas",2,"outoffold","own",0.05,36511,20000,0.1044,21,0.0493,0.2326,0.1534,41,50,0
"Kansas",2,"outoffold","own",0.1,36511,20000,0.1044,36,0.0998,0.2299,0.2753,67,127,0
"Kansas",2,"selfscored","own",0.05,41821,20000,0.1044,19,0.0493,0.2093,0.1445,39,62,0
"Kansas",2,"selfscored","own",0.1,41821,20000,0.1044,34,0.0998,0.1839,0.2157,65,151,0
"Kansas",3,"outoffold","common",0.05,38402,20000,0.1044,20,0.0493,0.2326,0.1254,34,61,0
"Kansas",3,"outoffold","common",0.1,38402,20000,0.1044,35,0.0998,0.2069,0.2257,70,111,0
"Kansas",3,"selfscored","common",0.05,38402,20000,0.1044,21,0.0493,0.186,0.0995,41,60,0
"Kansas",3,"selfscored","common",0.1,38402,20000,0.1044,34,0.0998,0.1954,0.1915,61,137,0
"Kansas",3,"outoffold","own",0.05,38402,20000,0.1044,20,0.0493,0.2326,0.1254,34,61,0
"Kansas",3,"outoffold","own",0.1,38402,20000,0.1044,35,0.0998,0.2069,0.2257,70,111,0
"Kansas",3,"selfscored","own",0.05,40777,20000,0.1044,22,0.0493,0.186,0.0978,38,78,0
"Kansas",3,"selfscored","own",0.1,40777,20000,0.1044,42,0.0998,0.1954,0.2038,76,146,0
"Kansas",4,"outoffold","common",0.05,37609,20000,0.1044,19,0.0493,0.1628,0.1014,39,61,0
"Kansas",4,"outoffold","common",0.1,37609,20000,0.1044,35,0.0998,0.2184,0.2306,63,134,0
"Kansas",4,"selfscored","common",0.05,37609,20000,0.1044,18,0.0493,0.186,0.0853,31,60,0
"Kansas",4,"selfscored","common",0.1,37609,20000,0.1044,33,0.0998,0.2299,0.239,65,144,0
"Kansas",4,"outoffold","own",0.05,37609,20000,0.1044,19,0.0493,0.1628,0.1014,39,61,0
"Kansas",4,"outoffold","own",0.1,37609,20000,0.1044,35,0.0998,0.2184,0.2306,63,134,0
"Kansas",4,"selfscored","own",0.05,41674,20000,0.1044,16,0.0493,0.1628,0.0799,34,71,0
"Kansas",4,"selfscored","own",0.1,41674,20000,0.1044,32,0.0998,0.2299,0.2497,73,163,0
"Kansas",5,"outoffold","common",0.05,37278,20000,0.1044,17,0.0493,0.2093,0.1153,41,65,0
"Kansas",5,"outoffold","common",0.1,37278,20000,0.1044,37,0.0998,0.2184,0.2376,72,132,0
"Kansas",5,"selfscored","common",0.05,37278,20000,0.1044,22,0.0493,0.2093,0.1152,38,63,0
"Kansas",5,"selfscored","common",0.1,37278,20000,0.1044,38,0.0998,0.2184,0.2442,71,145,0
"Kansas",5,"outoffold","own",0.05,37278,20000,0.1044,17,0.0493,0.2093,0.1153,41,65,0
"Kansas",5,"outoffold","own",0.1,37278,20000,0.1044,37,0.0998,0.2184,0.2376,72,132,0
"Kansas",5,"selfscored","own",0.05,41403,20000,0.1044,24,0.0493,0.2558,0.1421,42,83,0
"Kansas",5,"selfscored","own",0.1,41403,20000,0.1044,47,0.0998,0.1954,0.2171,81,171,0
"Kentucky",1,"outoffold","common",0.05,36875,20000,0.0791,22,0.0493,0.3953,0.2815,34,41,0
"Kentucky",1,"outoffold","common",0.1,36875,20000,0.0791,35,0.0998,0.3103,0.4338,57,121,0
"Kentucky",1,"selfscored","common",0.05,36875,20000,0.0791,18,0.0493,0.2791,0.2019,36,55,0
"Kentucky",1,"selfscored","common",0.1,36875,20000,0.0791,39,0.0998,0.2184,0.3495,70,105,0
"Kentucky",1,"outoffold","own",0.05,36875,20000,0.0791,22,0.0493,0.3953,0.2815,34,41,0
"Kentucky",1,"outoffold","own",0.1,36875,20000,0.0791,35,0.0998,0.3103,0.4338,57,121,0
"Kentucky",1,"selfscored","own",0.05,41541,20000,0.0791,21,0.0493,0.3023,0.1939,42,70,0
"Kentucky",1,"selfscored","own",0.1,41541,20000,0.0791,39,0.0998,0.2069,0.3307,80,118,0
"Kentucky",2,"outoffold","common",0.05,36511,20000,0.0791,17,0.0493,0.3721,0.2582,32,47,0
"Kentucky",2,"outoffold","common",0.1,36511,20000,0.0791,32,0.0998,0.2644,0.4364,53,121,0
"Kentucky",2,"selfscored","common",0.05,36511,20000,0.0791,18,0.0493,0.3488,0.2732,34,51,0
"Kentucky",2,"selfscored","common",0.1,36511,20000,0.0791,41,0.0998,0.2299,0.3673,56,115,0
"Kentucky",2,"outoffold","own",0.05,36511,20000,0.0791,17,0.0493,0.3721,0.2582,32,47,0
"Kentucky",2,"outoffold","own",0.1,36511,20000,0.0791,32,0.0998,0.2644,0.4364,53,121,0
"Kentucky",2,"selfscored","own",0.05,41821,20000,0.0791,24,0.0493,0.3488,0.2891,44,60,0
"Kentucky",2,"selfscored","own",0.1,41821,20000,0.0791,48,0.0998,0.2529,0.3947,65,142,0
"Kentucky",3,"outoffold","common",0.05,38402,20000,0.0791,24,0.0493,0.3256,0.2879,34,45,0
"Kentucky",3,"outoffold","common",0.1,38402,20000,0.0791,43,0.0998,0.2414,0.3823,56,117,0
"Kentucky",3,"selfscored","common",0.05,38402,20000,0.0791,21,0.0493,0.3023,0.2685,35,64,0
"Kentucky",3,"selfscored","common",0.1,38402,20000,0.0791,41,0.0998,0.2414,0.3834,64,111,0
"Kentucky",3,"outoffold","own",0.05,38402,20000,0.0791,24,0.0493,0.3256,0.2879,34,45,0
"Kentucky",3,"outoffold","own",0.1,38402,20000,0.0791,43,0.0998,0.2414,0.3823,56,117,0
"Kentucky",3,"selfscored","own",0.05,40777,20000,0.0791,17,0.0493,0.3023,0.277,43,68,0
"Kentucky",3,"selfscored","own",0.1,40777,20000,0.0791,46,0.0998,0.2414,0.3823,73,132,0
"Kentucky",4,"outoffold","common",0.05,37609,20000,0.0791,18,0.0493,0.3488,0.3102,36,50,0
"Kentucky",4,"outoffold","common",0.1,37609,20000,0.0791,34,0.0998,0.2414,0.4078,57,119,0
"Kentucky",4,"selfscored","common",0.05,37609,20000,0.0791,17,0.0493,0.3256,0.1987,44,54,0
"Kentucky",4,"selfscored","common",0.1,37609,20000,0.0791,32,0.0998,0.2644,0.3707,59,144,0
"Kentucky",4,"outoffold","own",0.05,37609,20000,0.0791,18,0.0493,0.3488,0.3102,36,50,0
"Kentucky",4,"outoffold","own",0.1,37609,20000,0.0791,34,0.0998,0.2414,0.4078,57,119,0
"Kentucky",4,"selfscored","own",0.05,41674,20000,0.0791,20,0.0493,0.3721,0.2201,46,67,0
"Kentucky",4,"selfscored","own",0.1,41674,20000,0.0791,35,0.0998,0.2644,0.3634,73,157,0
"Kentucky",5,"outoffold","common",0.05,37278,20000,0.0791,17,0.0493,0.2791,0.2686,26,59,0
"Kentucky",5,"outoffold","common",0.1,37278,20000,0.0791,32,0.0998,0.2184,0.3421,58,118,0
"Kentucky",5,"selfscored","common",0.05,37278,20000,0.0791,18,0.0493,0.3256,0.1725,40,56,0
"Kentucky",5,"selfscored","common",0.1,37278,20000,0.0791,37,0.0998,0.2989,0.4233,67,102,0
"Kentucky",5,"outoffold","own",0.05,37278,20000,0.0791,17,0.0493,0.2791,0.2686,26,59,0
"Kentucky",5,"outoffold","own",0.1,37278,20000,0.0791,32,0.0998,0.2184,0.3421,58,118,0
"Kentucky",5,"selfscored","own",0.05,41403,20000,0.0791,23,0.0493,0.3488,0.2239,49,59,0
"Kentucky",5,"selfscored","own",0.1,41403,20000,0.0791,39,0.0998,0.2989,0.4233,74,118,0
"Louisiana",1,"outoffold","common",0.05,36875,20000,0.11,18,0.0493,0.3023,0.2051,34,47,0
"Louisiana",1,"outoffold","common",0.1,36875,20000,0.11,35,0.0997,0.2414,0.2598,60,99,0
"Louisiana",1,"selfscored","common",0.05,36875,20000,0.11,20,0.0493,0.2791,0.1173,35,59,0
"Louisiana",1,"selfscored","common",0.1,36875,20000,0.11,32,0.0997,0.2414,0.237,54,131,0
"Louisiana",1,"outoffold","own",0.05,36875,20000,0.11,18,0.0493,0.3023,0.2051,34,47,0
"Louisiana",1,"outoffold","own",0.1,36875,20000,0.11,35,0.0997,0.2414,0.2598,60,99,0
"Louisiana",1,"selfscored","own",0.05,41541,20000,0.11,22,0.0493,0.3023,0.159,37,62,0
"Louisiana",1,"selfscored","own",0.1,41541,20000,0.11,36,0.0997,0.2299,0.2254,59,140,0
"Louisiana",2,"outoffold","common",0.05,36511,20000,0.11,22,0.0493,0.2326,0.1529,31,39,0
"Louisiana",2,"outoffold","common",0.1,36511,20000,0.11,33,0.0997,0.2529,0.298,48,127,0
"Louisiana",2,"selfscored","common",0.05,36511,20000,0.11,21,0.0493,0.2791,0.159,40,47,0
"Louisiana",2,"selfscored","common",0.1,36511,20000,0.11,34,0.0997,0.2184,0.2445,53,117,0
"Louisiana",2,"outoffold","own",0.05,36511,20000,0.11,22,0.0493,0.2326,0.1529,31,39,0
"Louisiana",2,"outoffold","own",0.1,36511,20000,0.11,33,0.0997,0.2529,0.298,48,127,0
"Louisiana",2,"selfscored","own",0.05,41821,20000,0.11,20,0.0493,0.2326,0.1261,30,60,0
"Louisiana",2,"selfscored","own",0.1,41821,20000,0.11,36,0.0997,0.2414,0.2146,57,126,0
"Louisiana",3,"outoffold","common",0.05,38402,20000,0.11,15,0.0493,0.2791,0.1317,31,49,0
"Louisiana",3,"outoffold","common",0.1,38402,20000,0.11,33,0.0997,0.2759,0.2271,52,123,0
"Louisiana",3,"selfscored","common",0.05,38402,20000,0.11,20,0.0493,0.3023,0.1681,31,48,0
"Louisiana",3,"selfscored","common",0.1,38402,20000,0.11,33,0.0997,0.2529,0.2374,52,116,0
"Louisiana",3,"outoffold","own",0.05,38402,20000,0.11,15,0.0493,0.2791,0.1317,31,49,0
"Louisiana",3,"outoffold","own",0.1,38402,20000,0.11,33,0.0997,0.2759,0.2271,52,123,0
"Louisiana",3,"selfscored","own",0.05,40777,20000,0.11,20,0.0493,0.2558,0.137,32,65,0
"Louisiana",3,"selfscored","own",0.1,40777,20000,0.11,41,0.0997,0.2644,0.2369,66,116,0
"Louisiana",4,"outoffold","common",0.05,37609,20000,0.11,22,0.0493,0.3256,0.1644,21,55,0
"Louisiana",4,"outoffold","common",0.1,37609,20000,0.11,42,0.0997,0.2529,0.2323,41,126,0
"Louisiana",4,"selfscored","common",0.05,37609,20000,0.11,20,0.0493,0.3023,0.1567,35,61,0
"Louisiana",4,"selfscored","common",0.1,37609,20000,0.11,34,0.0997,0.2529,0.2732,69,128,0
"Louisiana",4,"outoffold","own",0.05,37609,20000,0.11,22,0.0493,0.3256,0.1644,21,55,0
"Louisiana",4,"outoffold","own",0.1,37609,20000,0.11,42,0.0997,0.2529,0.2323,41,126,0
"Louisiana",4,"selfscored","own",0.05,41674,20000,0.11,20,0.0493,0.2791,0.1475,35,65,0
"Louisiana",4,"selfscored","own",0.1,41674,20000,0.11,36,0.0997,0.2299,0.2645,72,147,0
"Louisiana",5,"outoffold","common",0.05,37278,20000,0.11,24,0.0493,0.2326,0.1185,30,50,0
"Louisiana",5,"outoffold","common",0.1,37278,20000,0.11,33,0.0997,0.2529,0.2407,47,129,0
"Louisiana",5,"selfscored","common",0.05,37278,20000,0.11,19,0.0493,0.2558,0.1194,32,55,0
"Louisiana",5,"selfscored","common",0.1,37278,20000,0.11,40,0.0997,0.2414,0.2243,62,122,0
"Louisiana",5,"outoffold","own",0.05,37278,20000,0.11,24,0.0493,0.2326,0.1185,30,50,0
"Louisiana",5,"outoffold","own",0.1,37278,20000,0.11,33,0.0997,0.2529,0.2407,47,129,0
"Louisiana",5,"selfscored","own",0.05,41403,20000,0.11,21,0.0493,0.3023,0.174,40,61,0
"Louisiana",5,"selfscored","own",0.1,41403,20000,0.11,43,0.0997,0.2299,0.2467,64,144,0
"Maine",1,"outoffold","common",0.05,36875,20000,0.1239,20,0.0496,0.2609,0.1231,32,76,0
"Maine",1,"outoffold","common",0.1,36875,20000,0.1239,39,0.0991,0.2609,0.3121,74,163,0
"Maine",1,"selfscored","common",0.05,36875,20000,0.1239,20,0.0496,0.2609,0.177,37,66,0
"Maine",1,"selfscored","common",0.1,36875,20000,0.1239,37,0.0991,0.2717,0.3323,63,148,0
"Maine",1,"outoffold","own",0.05,36875,20000,0.1239,20,0.0496,0.2609,0.1231,32,76,0
"Maine",1,"outoffold","own",0.1,36875,20000,0.1239,39,0.0991,0.2609,0.3121,74,163,0
"Maine",1,"selfscored","own",0.05,41541,20000,0.1239,24,0.0496,0.2609,0.1913,36,66,0
"Maine",1,"selfscored","own",0.1,41541,20000,0.1239,40,0.0991,0.2717,0.32,69,147,0
"Maine",2,"outoffold","common",0.05,36511,20000,0.1239,20,0.0496,0.3043,0.1614,34,56,0
"Maine",2,"outoffold","common",0.1,36511,20000,0.1239,36,0.0991,0.2717,0.2828,60,141,0
"Maine",2,"selfscored","common",0.05,36511,20000,0.1239,22,0.0496,0.2609,0.1822,39,67,0
"Maine",2,"selfscored","common",0.1,36511,20000,0.1239,35,0.0991,0.25,0.2712,69,141,0
"Maine",2,"outoffold","own",0.05,36511,20000,0.1239,20,0.0496,0.3043,0.1614,34,56,0
"Maine",2,"outoffold","own",0.1,36511,20000,0.1239,36,0.0991,0.2717,0.2828,60,141,0
"Maine",2,"selfscored","own",0.05,41821,20000,0.1239,19,0.0496,0.2391,0.1717,26,87,0
"Maine",2,"selfscored","own",0.1,41821,20000,0.1239,38,0.0991,0.2609,0.3101,68,167,0
"Maine",3,"outoffold","common",0.05,38402,20000,0.1239,23,0.0496,0.2826,0.1988,38,63,0
"Maine",3,"outoffold","common",0.1,38402,20000,0.1239,39,0.0991,0.2609,0.3214,65,161,0
"Maine",3,"selfscored","common",0.05,38402,20000,0.1239,23,0.0496,0.2174,0.1322,34,55,0
"Maine",3,"selfscored","common",0.1,38402,20000,0.1239,43,0.0991,0.2391,0.2636,63,135,0
"Maine",3,"outoffold","own",0.05,38402,20000,0.1239,23,0.0496,0.2826,0.1988,38,63,0
"Maine",3,"outoffold","own",0.1,38402,20000,0.1239,39,0.0991,0.2609,0.3214,65,161,0
"Maine",3,"selfscored","own",0.05,40777,20000,0.1239,14,0.0496,0.2174,0.1587,25,70,0
"Maine",3,"selfscored","own",0.1,40777,20000,0.1239,27,0.0991,0.2391,0.2753,64,161,0
"Maine",4,"outoffold","common",0.05,37609,20000,0.1239,22,0.0496,0.3043,0.216,34,83,0
"Maine",4,"outoffold","common",0.1,37609,20000,0.1239,38,0.0991,0.2826,0.3494,69,147,0
"Maine",4,"selfscored","common",0.05,37609,20000,0.1239,22,0.0496,0.2826,0.1505,30,73,0
"Maine",4,"selfscored","common",0.1,37609,20000,0.1239,43,0.0991,0.2935,0.296,61,144,0
"Maine",4,"outoffold","own",0.05,37609,20000,0.1239,22,0.0496,0.3043,0.216,34,83,0
"Maine",4,"outoffold","own",0.1,37609,20000,0.1239,38,0.0991,0.2826,0.3494,69,147,0
"Maine",4,"selfscored","own",0.05,41674,20000,0.1239,21,0.0496,0.2391,0.1538,32,74,0
"Maine",4,"selfscored","own",0.1,41674,20000,0.1239,43,0.0991,0.2283,0.2421,62,152,0
"Maine",5,"outoffold","common",0.05,37278,20000,0.1239,17,0.0496,0.2609,0.1845,31,68,0
"Maine",5,"outoffold","common",0.1,37278,20000,0.1239,44,0.0991,0.2717,0.3046,69,151,0
"Maine",5,"selfscored","common",0.05,37278,20000,0.1239,26,0.0496,0.2174,0.1317,31,56,0
"Maine",5,"selfscored","common",0.1,37278,20000,0.1239,35,0.0991,0.2283,0.2012,58,136,0
"Maine",5,"outoffold","own",0.05,37278,20000,0.1239,17,0.0496,0.2609,0.1845,31,68,0
"Maine",5,"outoffold","own",0.1,37278,20000,0.1239,44,0.0991,0.2717,0.3046,69,151,0
"Maine",5,"selfscored","own",0.05,41403,20000,0.1239,24,0.0496,0.1957,0.1363,32,60,0
"Maine",5,"selfscored","own",0.1,41403,20000,0.1239,38,0.0991,0.2174,0.2489,62,155,0
"Maryland",1,"outoffold","common",0.05,36875,20000,0.1443,14,0.05,0.1143,0.086,25,63,0
"Maryland",1,"outoffold","common",0.1,36875,20000,0.1443,32,0.1,0.2143,0.17,61,119,0
"Maryland",1,"selfscored","common",0.05,36875,20000,0.1443,8,0.05,0.2,0.0717,18,51,0
"Maryland",1,"selfscored","common",0.1,36875,20000,0.1443,21,0.1,0.3,0.1825,45,107,0
"Maryland",1,"outoffold","own",0.05,36875,20000,0.1443,14,0.05,0.1143,0.086,25,63,0
"Maryland",1,"outoffold","own",0.1,36875,20000,0.1443,32,0.1,0.2143,0.17,61,119,0
"Maryland",1,"selfscored","own",0.05,41541,20000,0.1443,10,0.05,0.2,0.0592,18,58,0
"Maryland",1,"selfscored","own",0.1,41541,20000,0.1443,27,0.1,0.2857,0.1833,48,124,0
"Maryland",2,"outoffold","common",0.05,36511,20000,0.1443,12,0.05,0.1714,0.063,26,45,0
"Maryland",2,"outoffold","common",0.1,36511,20000,0.1443,27,0.1,0.2571,0.1515,49,116,0
"Maryland",2,"selfscored","common",0.05,36511,20000,0.1443,12,0.05,0.1429,0.0623,26,55,0
"Maryland",2,"selfscored","common",0.1,36511,20000,0.1443,28,0.1,0.1714,0.0927,56,105,0
"Maryland",2,"outoffold","own",0.05,36511,20000,0.1443,12,0.05,0.1714,0.063,26,45,0
"Maryland",2,"outoffold","own",0.1,36511,20000,0.1443,27,0.1,0.2571,0.1515,49,116,0
"Maryland",2,"selfscored","own",0.05,41821,20000,0.1443,10,0.05,0.1714,0.0888,27,62,0
"Maryland",2,"selfscored","own",0.1,41821,20000,0.1443,26,0.1,0.2,0.1699,60,116,0
"Maryland",3,"outoffold","common",0.05,38402,20000,0.1443,15,0.05,0.2286,0.0747,23,59,0
"Maryland",3,"outoffold","common",0.1,38402,20000,0.1443,25,0.1,0.2714,0.1615,51,119,0
"Maryland",3,"selfscored","common",0.05,38402,20000,0.1443,10,0.05,0.2,0.045,32,48,0
"Maryland",3,"selfscored","common",0.1,38402,20000,0.1443,31,0.1,0.2429,0.1475,60,108,0
"Maryland",3,"outoffold","own",0.05,38402,20000,0.1443,15,0.05,0.2286,0.0747,23,59,0
"Maryland",3,"outoffold","own",0.1,38402,20000,0.1443,25,0.1,0.2714,0.1615,51,119,0
"Maryland",3,"selfscored","own",0.05,40777,20000,0.1443,11,0.05,0.1714,0.0339,32,60,0
"Maryland",3,"selfscored","own",0.1,40777,20000,0.1443,29,0.1,0.2143,0.1153,64,124,0
"Maryland",4,"outoffold","common",0.05,37609,20000,0.1443,16,0.05,0.2571,0.0813,18,51,0
"Maryland",4,"outoffold","common",0.1,37609,20000,0.1443,30,0.1,0.2286,0.1563,47,112,0
"Maryland",4,"selfscored","common",0.05,37609,20000,0.1443,11,0.05,0.1429,0.0559,21,54,0
"Maryland",4,"selfscored","common",0.1,37609,20000,0.1443,22,0.1,0.2571,0.1879,44,122,0
"Maryland",4,"outoffold","own",0.05,37609,20000,0.1443,16,0.05,0.2571,0.0813,18,51,0
"Maryland",4,"outoffold","own",0.1,37609,20000,0.1443,30,0.1,0.2286,0.1563,47,112,0
"Maryland",4,"selfscored","own",0.05,41674,20000,0.1443,10,0.05,0.1143,0.0476,20,61,0
"Maryland",4,"selfscored","own",0.1,41674,20000,0.1443,25,0.1,0.2286,0.1382,48,132,0
"Maryland",5,"outoffold","common",0.05,37278,20000,0.1443,11,0.05,0.2571,0.0893,20,53,0
"Maryland",5,"outoffold","common",0.1,37278,20000,0.1443,27,0.1,0.2571,0.1859,49,110,0
"Maryland",5,"selfscored","common",0.05,37278,20000,0.1443,13,0.05,0.1143,0.038,28,62,0
"Maryland",5,"selfscored","common",0.1,37278,20000,0.1443,30,0.1,0.2429,0.1595,54,115,0
"Maryland",5,"outoffold","own",0.05,37278,20000,0.1443,11,0.05,0.2571,0.0893,20,53,0
"Maryland",5,"outoffold","own",0.1,37278,20000,0.1443,27,0.1,0.2571,0.1859,49,110,0
"Maryland",5,"selfscored","own",0.05,41403,20000,0.1443,16,0.05,0.2,0.0747,28,61,0
"Maryland",5,"selfscored","own",0.1,41403,20000,0.1443,30,0.1,0.2286,0.1519,59,124,0
"Massachusetts",1,"outoffold","common",0.05,36875,20000,0.1366,12,0.0494,0.4186,0.1439,33,60,0
"Massachusetts",1,"outoffold","common",0.1,36875,20000,0.1366,24,0.0999,0.3563,0.2456,63,152,0
"Massachusetts",1,"selfscored","common",0.05,36875,20000,0.1366,22,0.0494,0.4419,0.1548,35,81,0
"Massachusetts",1,"selfscored","common",0.1,36875,20000,0.1366,36,0.0999,0.3333,0.2526,76,122,0
"Massachusetts",1,"outoffold","own",0.05,36875,20000,0.1366,12,0.0494,0.4186,0.1439,33,60,0
"Massachusetts",1,"outoffold","own",0.1,36875,20000,0.1366,24,0.0999,0.3563,0.2456,63,152,0
"Massachusetts",1,"selfscored","own",0.05,41541,20000,0.1366,22,0.0494,0.4884,0.1812,36,92,0
"Massachusetts",1,"selfscored","own",0.1,41541,20000,0.1366,37,0.0999,0.3678,0.2748,85,139,0
"Massachusetts",2,"outoffold","common",0.05,36511,20000,0.1366,18,0.0494,0.4651,0.1665,29,72,0
