"state","budget","hh","rank","rule_id","rule","n_new","k_new","own_n_flagged","f","pred_n","dpred_i1_fresh_overlap","dpred_min_i2_spectral","dpred_swm_i2_spectral","dpred_min_i3_nb_hellinger","dpred_swm_i3_nb_hellinger","dpred_min_i4_profile_tv","dpred_swm_i4_profile_tv","dpred_min_i5_signature","dpred_swm_i5_signature","dpred_min_i6_consensus","dpred_swm_i6_consensus","dpred_min_sec_profile_tv_nature","dpred_swm_sec_profile_tv_nature","dpred_min_sec_profile_tv_timing","dpred_swm_sec_profile_tv_timing","dpred_min_sec_profile_tv_cause","dpred_swm_sec_profile_tv_cause"
"New Hampshire",10,"4+",54,351,"cat_elig >   0.5 & HH_size_n >   5.5 & total_deductions_by_hh_size > 180.0 & utilities > 821.0",7,1,9,0.777777777777778,5,0.777777777777778,0.00424734264940779,0.0288193276425462,0.137170948442811,0.143755122741004,NA,NA,0.666666666666667,0.677442357974804,0.35327836448862,0.389310048784803,NA,NA,NA,NA,NA,NA
"New Hampshire",10,"4+",77,307,"HH_size_n >   4.500 & married <=   0.500 & total_deductions_by_hh_size > 223.000 & unc_rawben_rel_max <=   0.983",1,1,5,0.2,6,0.2,0.00511007229813886,0.00877983890535351,0.0441091358820673,0.0660346820251221,0.0698507462686567,0.0815366361284491,0.4,0.546556719411634,0.092959720576807,0.149998689744129,0.064392523364486,0.0894868908108926,0.0518181818181818,0.0875544429306327,0.0395522388059701,0.0538928656872506
"New Hampshire",10,"4+",82,396,"expedited_i <=   0.500 & months_since_cert_n >   4.500 & total_deductions_by_hh_size > 219.000 & unc_rawben_rel_max <=   0.988",1,0,3,0.333333333333333,7,0.333333333333333,0.0191609623911063,0.0265338283888414,0.0439860231521369,0.087175750650949,0.0913674868898749,0.133291871749114,0.4,0.645497287522604,0.148059068311436,0.259884966480394,0.0540540540540541,0.125751186818448,0.0276321097216619,0.138971469916985,0.0532432432432432,0.0809195052164911
"New Jersey",5,"1",24,69,"months_since_cert_n >   2.50 & total_deductions_by_hh_size <= 919.00 & unc_rawben_rel_max >   1.93 & unc_rawben_rel_max <=   2.23",6,0,6,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"New Jersey",5,"1",35,8,"cat_elig >=    1.00 & shelter_expenses_by_hh_size < 1720.00 & unc_rawben_rel_max >=    2.49 & utilities <  875.00",1,0,1,1,1,1,0.100200904976424,0.100200904976424,0.0886748531544378,0.0886748531544378,0.174166666666667,0.174166666666667,0.857142857142857,0.857142857142857,0.549653844495978,0.549653844495978,0.185833333333333,0.185833333333333,0.16875,0.16875,0.117083333333333,0.117083333333333
"New Jersey",5,"1",37,102,"rawben_rel_max <=   0.998 & total_deductions_by_hh_size > 602.000 & utilities <= 272.000",2,0,2,1,2,1,0.152703716197597,0.195739946993928,0.227086588728672,0.229813621831522,0.497991967871486,0.569975213353414,0.833333333333333,0.932291666666667,0.846860245776006,0.870166341488697,0.313253012048193,0.33867218875502,0.207630522088353,0.307825834588353,0.0589558232931727,0.105323167670683
"New Jersey",5,"2-3",2,163,"cat_elig > 0.500 & children_i > 0.500 & rawben_rel_max > 0.996 & unc_rawben_rel_max > 1.690",1,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"New Jersey",5,"2-3",30,227,"medical_deductions > 143 & total_deductions_by_hh_size > 503",5,0,5,1,1,1,0.299440631673698,0.299440631673698,0.245615960889343,0.245615960889343,0.542857142857143,0.542857142857143,1,1,0.861143315907228,0.861143315907228,0.326190476190476,0.326190476190476,0.295238095238095,0.295238095238095,0.0523809523809524,0.0523809523809524
"New Jersey",5,"2-3",33,221,"medical_deductions >   3.500 & rawben_rel_max <=   0.998 & shelter_expenses_by_hh_size > 953.000",2,1,3,0.666666666666667,2,0.666666666666667,0.0837633698018539,0.127572004449922,0.110926046489278,0.160956488853199,0.168154761904762,0.273194176319176,0.75,0.819256756756757,0.362918410551264,0.518346764509333,0.120535714285714,0.183361486486486,0.0372023809523809,0.109509732947233,0.00148809523809523,0.0151745495495495
"New Jersey",5,"4+",5,482,"months_since_cert_n >=  11 & total_deductions_by_hh_size >= 228 & total_deductions_by_hh_size < 261",1,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"New Jersey",5,"4+",13,364,"count_divisible_by_100 >   0.500 & months_since_cert_n >   5.500 & rawben_rel_max <=   0.947 & total_deductions_by_hh_size > 218.000",1,0,1,1,1,1,0.00331209351159279,0.00331209351159279,0.090732829287836,0.090732829287836,0.338768115942029,0.338768115942029,0.6,0.6,0.340056431945474,0.340056431945474,0.232789855072464,0.232789855072464,0.283514492753623,0.283514492753623,0.103260869565217,0.103260869565217
"New Jersey",5,"4+",16,514,"rawben_rel_max >=   0.366 & shelter_expenses_by_hh_size >= 472.000 & total_deductions_by_hh_size >= 236.000 & total_deductions_by_hh_size < 255.000",2,0,2,1,2,1,0.00733767660661465,0.0088963088473642,0.108088695290834,0.121537255427799,NA,NA,0.6,0.736134453781513,0.248404585757045,0.264016557094403,NA,NA,NA,NA,NA,NA
"New Jersey",5,"4+",19,311,"HH_size_n >   4.500 & months_since_cert_n >   5.500 & total_deductions_by_hh_size > 231.000 & unc_rawben_rel_max <=   0.998",3,0,4,0.75,3,0.75,0.012388305531486,0.0166835693301476,0.053382079096086,0.110532244077827,0.147401908801697,0.210508805855322,0.6,0.698679471788716,0.243924371533993,0.346923851817891,0.116648992576882,0.124643919073462,0.113313008130081,0.143430436861913,0.0556733828207847,0.0710810305033997
"New Jersey",5,"4+",25,303,"HH_size_n >   4.5 & medical_deductions <= 157.0 & total_deductions_by_hh_size > 362.0",2,0,3,0.666666666666667,4,0.666666666666667,0.00318700082167901,0.0115864547606622,0.149385502943924,0.163198756781481,NA,NA,0.6,0.723520249221184,0.339787152601294,0.386715076688787,NA,NA,NA,NA,NA,NA
"New Jersey",5,"4+",38,439,"months_since_cert_n >   5.500 & rawben_rel_max <=   0.997 & shelter_expenses_by_hh_size <= 494.000 & total_deductions_by_hh_size > 227.000",5,2,8,0.625,5,0.625,0.0196049122724054,0.0302201288844708,0.071475752845509,0.119449871294114,0.0933727519093373,0.131216578415235,0.4,0.654324586977648,0.151828676919926,0.308480980775804,0.0693520571569352,0.10073412932197,0.0700757575757576,0.131033440330012,0.0463168268046317,0.0487520723911675
"New Jersey",10,"1",24,69,"months_since_cert_n >   2.50 & total_deductions_by_hh_size <= 919.00 & unc_rawben_rel_max >   1.93 & unc_rawben_rel_max <=   2.23",6,0,6,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"New Jersey",10,"1",35,8,"cat_elig >=    1.00 & shelter_expenses_by_hh_size < 1720.00 & unc_rawben_rel_max >=    2.49 & utilities <  875.00",1,0,1,1,1,1,0.100200904976424,0.100200904976424,0.0886748531544378,0.0886748531544378,0.174166666666667,0.174166666666667,0.857142857142857,0.857142857142857,0.549653844495978,0.549653844495978,0.185833333333333,0.185833333333333,0.16875,0.16875,0.117083333333333,0.117083333333333
"New Jersey",10,"1",37,102,"rawben_rel_max <=   0.998 & total_deductions_by_hh_size > 602.000 & utilities <= 272.000",2,0,2,1,2,1,0.152703716197597,0.195739946993928,0.227086588728672,0.229813621831522,0.497991967871486,0.569975213353414,0.833333333333333,0.932291666666667,0.846860245776006,0.870166341488697,0.313253012048193,0.33867218875502,0.207630522088353,0.307825834588353,0.0589558232931727,0.105323167670683
"New Jersey",10,"1",42,13,"count_divisible_by_100 <=    0.500 & shelter_expenses_by_hh_size > 1300.000 & total_deductions_by_hh_size > 1370.000 & unc_rawben_rel_max <=    0.998",5,2,5,1,3,1,0.0387317423749585,0.129882460150485,0.136274416605642,0.160507335211781,0.222997252166561,0.376469544600921,0.833333333333333,0.874988166240651,0.517402131280355,0.662343350840782,0.126188966391883,0.211359019839954,0.0296977383217079,0.178081143239905,0.0455043859649122,0.0904641102864949
"New Jersey",10,"1",47,95,"rawben_rel_max <=    0.998 & shelter_expenses_by_hh_size > 2260.000",3,0,5,0.6,4,0.6,0.0254940770656681,0.111600698953323,0.0649896069935384,0.154707691645148,0.2354272778721,0.35832970746382,0.75,0.865625,0.282530206682024,0.631223831121106,0.118279569892473,0.190696454081365,0.0682083171395259,0.162762127180774,0.0856854838709678,0.163063246308779
"New Jersey",10,"1",58,123,"shelter_expenses_by_hh_size > 2070.000 & unc_rawben_rel_max <=    0.991",1,0,7,0.142857142857143,5,0.142857142857143,0.012755193915388,0.103497667901235,0.0332440700673684,0.134227090167182,0.0934139784946237,0.320353607487217,0.5,0.857076205287714,0.111962328914721,0.57349112538201,0.073252688172043,0.191184994329397,0.0477150537634409,0.13820087533143,0.0441666666666667,0.0742862749744512
"New Jersey",10,"1",69,124,"shelter_expenses_by_hh_size > 504.0 & total_deductions_by_hh_size > 647.0 & utilities <=  29.5",1,0,2,0.5,6,0.5,0.0503756780171859,0.0922348286299917,0.0854611452514577,0.138825622306155,0.132210256957032,0.285302110249439,0.5,0.711209640745794,0.29804545163089,0.536588236378677,0.0680243096278921,0.208810020014606,0.0484882005899705,0.137004585825048,0.0442477876106194,0.0781459561647231
"New Jersey",10,"2-3",2,163,"cat_elig > 0.500 & children_i > 0.500 & rawben_rel_max > 0.996 & unc_rawben_rel_max > 1.690",1,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"New Jersey",10,"2-3",30,227,"medical_deductions > 143 & total_deductions_by_hh_size > 503",5,0,5,1,1,1,0.299440631673698,0.299440631673698,0.245615960889343,0.245615960889343,0.542857142857143,0.542857142857143,1,1,0.861143315907228,0.861143315907228,0.326190476190476,0.326190476190476,0.295238095238095,0.295238095238095,0.0523809523809524,0.0523809523809524
"New Jersey",10,"2-3",33,221,"medical_deductions >   3.500 & rawben_rel_max <=   0.998 & shelter_expenses_by_hh_size > 953.000",2,1,3,0.666666666666667,2,0.666666666666667,0.0837633698018539,0.127572004449922,0.110926046489278,0.160956488853199,0.168154761904762,0.273194176319176,0.75,0.819256756756757,0.362918410551264,0.518346764509333,0.120535714285714,0.183361486486486,0.0372023809523809,0.109509732947233,0.00148809523809523,0.0151745495495495
"New Jersey",10,"2-3",41,146,"HH_size_n >=   3 & shelter_expenses_by_hh_size < 700 & total_deductions_by_hh_size >= 510",2,0,2,1,3,1,0.0919021187371592,0.175447671287192,0.185136033535191,0.234106600972247,0.303571428571429,0.450861026228673,0.75,0.856951871657754,0.620223100816363,0.788155364011913,0.1,0.277076967150497,0.075,0.119483702571938,0.0803571428571428,0.120943149987268
"New Jersey",10,"2-3",53,135,"HH_size_n >   2.5 & medical_deductions > 131.0 & months_since_cert_n <=   7.5 & shelter_expenses_by_hh_size > 298.0",2,0,2,1,4,1,0.0581653063632449,0.128974277117703,0.200996454500965,0.22927608654774,NA,NA,0.6,0.812937062937063,0.667598501534233,0.734908338525552,NA,NA,NA,NA,NA,NA
"New Jersey",10,"2-3",54,139,"HH_size_n >   2.5 & total_deductions_by_hh_size > 516.0",1,0,3,0.333333333333333,5,0.333333333333333,0.00378702479605561,0.117259078740764,0.0434651208215288,0.160067210775669,0.0403225806451613,0.291332759981954,0.333333333333333,0.661041666666667,0.030117445011117,0.516365119936356,0.0439516129032258,0.182729266701041,0.0245967741935483,0.0800060154898864,0.0106182795698925,0.0758110505086311
"New Jersey",10,"2-3",63,164,"cat_elig > 0.500 & percent_abawd > 0.125 & unc_rawben_rel_max > 0.673 & unc_rawben_rel_max <= 0.710",2,1,2,1,6,1,0.0706060219347593,0.140035246830052,0.23148554593603,0.24803635051192,0.3,0.412759103641457,0.666666666666667,0.969219219219219,0.767418566875311,0.818826231012168,0.367488931056293,0.462469384095101,0.0992647058823529,0.172566099610576,0.0294117647058824,0.0825106323017012
"New Jersey",10,"2-3",65,191,"elderly_disabled_i >=   1.00 & shelter_expenses_by_hh_size < 680.00 & unc_rawben_rel_max >=   1.34",2,0,2,1,7,1,0.0322356954122914,0.131162325572598,0.157375233804481,0.227401331713376,0.29047619047619,0.459522488482572,0.8,0.930197682344922,0.44709712200105,0.751488329054426,0.0847222222222223,0.189093817013985,0.0434587813620072,0.0924028585793292,0.0714285714285714,0.131241535075569
"New Jersey",10,"2-3",74,183,"elderly_disabled_i >    0.50 & shelter_expenses_by_hh_size <= 1150.00 & unc_rawben_rel_max >    1.39",1,1,4,0.25,8,0.25,0.0147802284514742,0.114378302110916,0.0419586005706874,0.182716786165643,0.0722222222222222,0.345250295274805,0,0.734841141626279,0.10442484456809,0.59549971643927,0.0361111111111111,0.146418885217905,0.0311827956989247,0.0857713455752671,0.0222222222222222,0.124298971725442
"New Jersey",10,"4+",5,482,"months_since_cert_n >=  11 & total_deductions_by_hh_size >= 228 & total_deductions_by_hh_size < 261",1,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"New Jersey",10,"4+",13,364,"count_divisible_by_100 >   0.500 & months_since_cert_n >   5.500 & rawben_rel_max <=   0.947 & total_deductions_by_hh_size > 218.000",1,0,1,1,1,1,0.00331209351159279,0.00331209351159279,0.090732829287836,0.090732829287836,0.338768115942029,0.338768115942029,0.6,0.6,0.340056431945474,0.340056431945474,0.232789855072464,0.232789855072464,0.283514492753623,0.283514492753623,0.103260869565217,0.103260869565217
"New Jersey",10,"4+",16,514,"rawben_rel_max >=   0.366 & shelter_expenses_by_hh_size >= 472.000 & total_deductions_by_hh_size >= 236.000 & total_deductions_by_hh_size < 255.000",2,0,2,1,2,1,0.00733767660661465,0.0088963088473642,0.108088695290834,0.121537255427799,NA,NA,0.6,0.736134453781513,0.248404585757045,0.264016557094403,NA,NA,NA,NA,NA,NA
"New Jersey",10,"4+",19,311,"HH_size_n >   4.500 & months_since_cert_n >   5.500 & total_deductions_by_hh_size > 231.000 & unc_rawben_rel_max <=   0.998",3,0,4,0.75,3,0.75,0.012388305531486,0.0166835693301476,0.053382079096086,0.110532244077827,0.147401908801697,0.210508805855322,0.6,0.698679471788716,0.243924371533993,0.346923851817891,0.116648992576882,0.124643919073462,0.113313008130081,0.143430436861913,0.0556733828207847,0.0710810305033997
"New Jersey",10,"4+",25,303,"HH_size_n >   4.5 & medical_deductions <= 157.0 & total_deductions_by_hh_size > 362.0",2,0,3,0.666666666666667,4,0.666666666666667,0.00318700082167901,0.0115864547606622,0.149385502943924,0.163198756781481,NA,NA,0.6,0.723520249221184,0.339787152601294,0.386715076688787,NA,NA,NA,NA,NA,NA
"New Jersey",10,"4+",38,439,"months_since_cert_n >   5.500 & rawben_rel_max <=   0.997 & shelter_expenses_by_hh_size <= 494.000 & total_deductions_by_hh_size > 227.000",5,2,8,0.625,5,0.625,0.0196049122724054,0.0302201288844708,0.071475752845509,0.119449871294114,0.0933727519093373,0.131216578415235,0.4,0.654324586977648,0.151828676919926,0.308480980775804,0.0693520571569352,0.10073412932197,0.0700757575757576,0.131033440330012,0.0463168268046317,0.0487520723911675
"New Jersey",10,"4+",39,477,"months_since_cert_n >=   8.000 & rawben_rel_max <   0.965 & total_deductions_by_hh_size >= 178.000 & unc_rawben_rel_max >=   0.793",3,1,4,0.75,6,0.75,0.00494263925380711,0.0190718459599998,0.112747737897807,0.131557663590396,0.111111111111111,0.138534443301264,0.4,0.51206748886605,0.296052947041791,0.330839759876023,0.124098124098124,0.133377734144883,0.0792748917748918,0.139579123638966,0.0266955266955267,0.0400200242461691
"New Jersey",10,"4+",61,413,"married >=   1.000 & months_since_cert_n >=   7.000 & shelter_expenses_by_hh_size >= 336.000 & unc_rawben_rel_max >=   0.282",2,0,6,0.333333333333333,7,0.333333333333333,0.00332736332946179,0.0148260969892313,0.100735751886018,0.116834068851341,0.110576923076923,0.147388819758336,0.666666666666667,0.827995504986655,0.254402735037569,0.29140964426133,0.142773892773893,0.159889951054218,0.126248751248751,0.174150795370256,0.0166510318949343,0.0532907908206105
"New Jersey",10,"4+",67,320,"HH_size_n >   5.5 & months_since_cert_n >   4.5 & shelter_expenses_by_hh_size > 347.0 & utilities > 390.0",1,0,2,0.5,8,0.5,0.00122694187205231,0.0235856647502474,0.0982848123770432,0.137270770853913,0.129962779156328,0.198530994944674,0.666666666666667,0.794869647741864,0.234655795502632,0.395411472472338,0.189205955334988,0.225830902540997,0.0499606608969316,0.120019281556591,0.0161290322580645,0.0314761556498804
"New Jersey",10,"4+",70,433,"months_since_cert_n >   5.5 & total_deductions_by_hh_size > 215.0 & total_deductions_by_hh_size <= 251.0",3,0,5,0.6,9,0.6,0.00395157691835637,0.0137173271358979,0.0644882253583867,0.0963670552437144,0.0412531017369727,0.102739152091417,0,0.639072847682119,0.161636346022325,0.222993053287417,0.0717660475724992,0.121695919266038,0.0210166177908114,0.0862681560775177,0.0389784946236559,0.0830181372236049
"New Jersey",10,"4+",82,310,"HH_size_n >   4.500 & months_since_cert_n >   5.500 & rawben_rel_max <=   0.997 & shelter_expenses_by_hh_size > 263.000",2,1,11,0.181818181818182,10,0.181818181818182,0.00567199445353575,0.0137335142316374,0.0578764426607306,0.088243227636539,0.061770761839396,0.105864810887411,0.4,0.700340752242926,0.14437167475633,0.228647027753749,0.0619423472889499,0.102222877235651,0.0204169353105524,0.0717589061198213,0.0094371997254633,0.0660720871668355
"New Mexico",5,"1",1,129,"total_deductions_by_hh_size > 336.000 & unc_rawben_rel_max >   0.891 & unc_rawben_rel_max <=   0.991 & utilities <=  29.500",2,1,2,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"New Mexico",5,"1",2,107,"rawben_rel_max >   0.751 & rawben_rel_max <=   0.992 & shelter_expenses_by_hh_size > 832.000 & utilities <=  29.500",2,2,4,0.5,1,0.5,0.00867618625741169,0.00867618625741169,0.0711428518153715,0.0711428518153715,0.153809523809524,0.153809523809524,0.857142857142857,0.857142857142857,0.190546102041443,0.190546102041443,0.0928571428571429,0.0928571428571429,0.101428571428571,0.101428571428571,0.0628571428571429,0.0628571428571429
"New Mexico",5,"1",8,82,"months_since_cert_n >=   8.00 & shelter_expenses_by_hh_size < 648.00 & unc_rawben_rel_max >=   1.82 & utilities < 493.00",1,1,1,1,2,1,0.157159430724472,0.158915743628645,0.230034241540643,0.238715482478716,0.548701298701299,0.596538060479666,0.666666666666667,0.754257907542579,0.852866354861895,0.868231017505936,0.390692640692641,0.398735109173065,0.441558441558442,0.468711726229974,0.16017316017316,0.189078269662211
"New Mexico",5,"1",11,113,"rawben_rel_max >=   0.484 & rawben_rel_max <   0.989 & shelter_expenses_by_hh_size >= 879.000 & utilities <  31.000",1,1,3,0.333333333333333,3,0.333333333333333,0.0043976708521167,0.0442460810211428,0.0772573276695439,0.133258927477869,0.045,0.210600860963989,0,0.555466879489226,0.0516830101630066,0.326191217994051,0.104437229437229,0.171425548380856,0.0804545454545455,0.177751698952816,0.0454545454545455,0.0868461147790757
"New Mexico",5,"1",14,16,"count_divisible_by_100 <=   0.50 & months_since_cert_n >   3.50 & total_deductions_by_hh_size <= 810.00 & unc_rawben_rel_max >   1.93",1,0,1,1,4,1,0.0520469362651007,0.179133309688023,0.104942974151611,0.223255749489093,0.204545454545454,0.6260478306155,0.666666666666667,0.907626208378088,0.40212500461597,0.824139716813612,0.121212121212121,0.38821225140774,0.106060606060606,0.315025713634736,0.106060606060606,0.242347101520034
"New Mexico",5,"1",19,38,"expedited_i <=   0.50 & total_deductions_by_hh_size <= 920.00 & unc_rawben_rel_max >   1.93 & utilities <= 684.00",2,2,3,0.666666666666667,5,0.666666666666667,0.0152014534120108,0.149177315829098,0.0489120992506234,0.171677031269059,0.0683364254792826,0.458975384058582,0.666666666666667,0.747835497835498,0.113010116777668,0.641371220952661,0.111626468769326,0.28555639301175,0.0538033395176252,0.227224394923259,0.0185528756957328,0.174397593748243
"New Mexico",5,"1",20,116,"rawben_rel_max >=   0.988 & rawben_rel_max <   0.992 & total_deductions_by_hh_size >= 198.000 & utilities < 452.000",3,1,5,0.6,6,0.6,0.0231177093312284,0.133358495437615,0.149837857224975,0.192643075045933,0.201801801801802,0.498361779484228,0.4,0.711426599625357,0.417768973658343,0.68657325162401,0.0299099099099099,0.25337935562869,0.0803603603603604,0.30258098295809,0.0225225225225225,0.144641605386947
"New Mexico",5,"1",25,54,"medical_deductions > 200.000 & rawben_rel_max >   0.473 & rawben_rel_max <=   0.991 & utilities <= 392.000",1,1,1,1,7,1,0.0140388388750057,0.096573738387642,0.104855898941063,0.17842913769485,0.588336192109777,0.653976932829526,0.4,0.651550895587593,0.486645912641334,0.708826416876522,0.160462349141594,0.280702671157121,0.0568553459119497,0.233399393710789,0.062187139006546,0.210108912052457
"New Mexico",5,"1",26,12,"count_divisible_by_100 <   1.00 & months_since_cert_n >=   7.00 & unc_rawben_rel_max >=   1.63 & utilities < 353.00",1,0,2,0.5,8,0.5,0.0261649418743417,0.132264905662764,0.104029943049109,0.185930388345469,0.227272727272727,0.548792660792293,0.4,0.723679239137516,0.306579367538163,0.721514344729221,0.107655502392344,0.31676418521888,0.0279106858054226,0.296098508592504,0.0676691729323309,0.133818459809235
"New Mexico",5,"1",44,32,"elderly_disabled_i >=   1.00 & total_deductions_by_hh_size < 914.00 & unc_rawben_rel_max >=   1.57 & utilities < 462.00",7,0,9,0.777777777777778,9,0.777777777777778,0.00744758227893731,0.125878639469153,0.110223062416869,0.172435923953658,0.0390417036379769,0.434754760506641,0.4,0.71338231292517,0.123858223674764,0.586199870158567,0.152032749858837,0.265441545952588,0.0350488021295474,0.216795448051642,0.00621118012422365,0.155654385304928
"New Mexico",5,"1",53,31,"elderly_disabled_i >=   1.00 & shelter_expenses_by_hh_size < 860.00 & unc_rawben_rel_max >=   1.45 & utilities < 462.00",2,1,11,0.181818181818182,10,0.181818181818182,0.00739572398907092,0.094962087166534,0.027223921401967,0.148516436755212,0.0137984899765686,0.341718973058299,0.4,0.6752397631557,0.037410248677201,0.473143940479938,0.0136125264997954,0.208052589404417,0.0176665302934504,0.169335047386717,0.011242820481486,0.117907868888979
"New Mexico",5,"1",54,8,"cat_elig >=    1.00 & shelter_expenses_by_hh_size < 1720.00 & unc_rawben_rel_max >=    2.49 & utilities <  875.00",1,0,1,1,11,1,0.0352808888328027,0.103602502861798,0.0764175491445149,0.17053288080931,0.133877551020408,0.317759633432563,0.4,0.668657706985233,0.513078737809656,0.67557139848626,0.116363636363636,0.273260841634176,0.0722554890219561,0.158469525950214,0.0656140350877193,0.134191019597727
"New Mexico",5,"2-3",5,188,"elderly_disabled_i > 0.500 & married <= 0.500 & rawben_rel_max > 0.996 & unc_rawben_rel_max > 1.550",1,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"New Mexico",5,"2-3",24,190,"elderly_disabled_i >=   1.00 & shelter_expenses_by_hh_size < 455.00 & unc_rawben_rel_max >=   1.25 & utilities < 447.00",2,1,2,1,1,1,0.12528836508526,0.12528836508526,0.160405086785917,0.160405086785917,NA,NA,0.666666666666667,0.666666666666667,0.562815710045619,0.562815710045619,NA,NA,NA,NA,NA,NA
"New Mexico",5,"2-3",29,248,"months_since_cert_n >=  14 & total_deductions_by_hh_size >= 245",3,1,3,1,2,1,0.0921720012029235,0.161168283689065,0.233997803053098,0.258087373828504,0.452380952380952,0.452380952380952,1,1,0.778885312148993,0.77906263201265,0.178571428571429,0.178571428571429,0.303571428571429,0.303571428571429,0.148809523809524,0.148809523809524
"New Mexico",5,"2-3",40,181,"elderly_disabled_i <=  0.500 & months_since_cert_n > 13.500 & percent_abawd <=  0.583 & rawben_rel_max <=  0.971",3,1,4,0.75,3,0.75,0.0458751144606156,0.0643161135109968,0.22268453883907,0.243799709601097,0.147321428571429,0.189028314028314,0.8,0.834526315789474,0.516055266516852,0.581355264796198,0.126488095238095,0.131957850707851,0.13536866359447,0.142492578984514,0.0622119815668203,0.0837964981110142
"New Mexico",5,"2-3",47,142,"HH_size_n >   2.500 & total_deductions_by_hh_size > 440.000 & unc_rawben_rel_max >   0.640 & unc_rawben_rel_max <=   0.996",1,1,1,1,4,1,0.0468598981740385,0.0717710253135161,0.246438076089577,0.277448018245899,0.268518518518518,0.284570009347157,0.8,0.860626102292769,0.757976090163388,0.769524950975372,0.140873015873016,0.158152660938317,0.0529100529100529,0.301616381784469,0.0416666666666667,0.0749878008399993
"New Mexico",5,"4+",7,482,"months_since_cert_n >=  11 & total_deductions_by_hh_size >= 228 & total_deductions_by_hh_size < 261",1,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"New Mexico",5,"4+",16,451,"months_since_cert_n >  12.5 & total_deductions_by_hh_size > 231.0",3,1,4,0.75,1,0.75,0.00676358264494909,0.00676358264494909,0.080706751660348,0.080706751660348,NA,NA,0.333333333333333,0.333333333333333,0.0975069495428676,0.0975069495428676,NA,NA,NA,NA,NA,NA
"New Mexico",5,"4+",21,364,"count_divisible_by_100 >   0.500 & months_since_cert_n >   5.500 & rawben_rel_max <=   0.947 & total_deductions_by_hh_size > 218.000",1,1,1,1,2,1,0.00331209351159279,0.00337404712126546,0.090732829287836,0.0975901808359216,0.338768115942029,0.338768115942029,0.5,0.555555555555556,0.226580197410942,0.289622549930126,0.232789855072464,0.232789855072464,0.283514492753623,0.283514492753623,0.103260869565217,0.103260869565217
"New Mexico",5,"4+",33,443,"months_since_cert_n >   5.500 & rawben_rel_max >   0.794 & rawben_rel_max <=   0.975 & total_deductions_by_hh_size > 229.000",1,0,2,0.5,3,0.5,0.0031692399466018,0.0062929908240381,0.115980458165493,0.147456600382121,0.163227708179808,0.180465848830321,0.4,0.495726495726496,0.307317593916611,0.341799352257344,0.10759027266028,0.145693354718453,0.0102401129943503,0.152484575259728,0.0331920903954802,0.0534628000057798
"New Mexico",5,"4+",37,434,"months_since_cert_n >   5.5 & total_deductions_by_hh_size > 215.0 & utilities <= 442.0",4,1,10,0.4,4,0.4,0.0138928377333889,0.0178513319614128,0.129969180572634,0.145651250327071,0.0809792843691149,0.129637639033365,0.333333333333333,0.532616487455197,0.211193644635586,0.295324634079528,0.132551064754455,0.144690935037287,0.105461393596987,0.178781281765806,0.0458937198067633,0.0855003712409755
"New Mexico",5,"4+",62,477,"months_since_cert_n >=   8.000 & rawben_rel_max <   0.965 & total_deductions_by_hh_size >= 178.000 & unc_rawben_rel_max >=   0.793",2,0,3,0.666666666666667,5,0.666666666666667,0.00177339930720531,0.00857292096434028,0.0513388133876238,0.12419351087983,0.100154083204931,0.13318375588453,0.4,0.522388059701492,0.0977718137508701,0.283008991588255,0.0981730134272508,0.129146452723505,0.0532800532800533,0.109643401762739,0.012987012987013,0.0690601469766342
"New Mexico",5,"4+",67,400,"expedited_i >   0.500 & months_since_cert_n >   5.500 & unc_rawben_rel_max <=   0.912 & utilities <= 356.000",1,0,1,1,6,1,0.00542083386321925,0.0187455768296969,0.179117916358851,0.195994770967457,NA,NA,0.6,0.767218922579973,0.509161474118836,0.568340969245296,NA,NA,NA,NA,NA,NA
"New Mexico",10,"1",1,129,"total_deductions_by_hh_size > 336.000 & unc_rawben_rel_max >   0.891 & unc_rawben_rel_max <=   0.991 & utilities <=  29.500",2,1,2,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
