"hh","id_i","id_j","n_lists_codeployed","n_catch_i","n_catch_j","catch_inter","complementarity","n_flag_tr_i","n_flag_tr_j","n_errcase_tr_i","n_errcase_tr_j","d_i1_fresh_overlap","d_i2_spectral","d_i3_nb_hellinger","d_i4_profile_tv","d_i5_signature","d_i6_consensus","d_sec_profile_tv_nature","d_sec_profile_tv_timing","d_sec_profile_tv_cause","rule_i","rule_j"
"4+",316,488,1,77,9,0,1,357,77,118,32,1,0.0211772973995916,0.226197292479151,0.13632307005801,1,0.597565927752792,0.170013386880857,0.0408299866131191,0.157742079428826,"HH_size_n >   4.500 & shelter_expenses_by_hh_size > 239.000 & unc_rawben_rel_max >   0.734 & unc_rawben_rel_max <=   0.997","months_since_cert_n >= 5.000 & rawben_rel_max >= 0.607 & rawben_rel_max < 0.625"
"4+",316,494,1,77,9,0,1,357,71,118,27,1,0.0289144693859568,0.173159821850708,0.0734366035570855,0.833333333333333,0.482092976333748,0.122489959839357,0.0763052208835341,0.0312679288582903,"HH_size_n >   4.500 & shelter_expenses_by_hh_size > 239.000 & unc_rawben_rel_max >   0.734 & unc_rawben_rel_max <=   0.997","rawben_rel_max <   0.703 & shelter_expenses_by_hh_size < 135.000 & unc_rawben_rel_max >=   0.679"
"4+",316,497,2,77,74,5,0.932432432432432,357,255,118,88,0.964705882352941,0.00352325481240147,0.155367703412504,0.325588066551922,1,0.454303811866739,0.272149823784936,0.13150561429391,0.0474961068764856,"HH_size_n >   4.500 & shelter_expenses_by_hh_size > 239.000 & unc_rawben_rel_max >   0.734 & unc_rawben_rel_max <=   0.997","rawben_rel_max <   0.873 & shelter_expenses_by_hh_size < 486.000 & total_deductions_by_hh_size >= 286.000"
"4+",316,498,1,77,17,2,0.882352941176471,357,105,118,39,0.895238095238095,0.0196095941929498,0.136430032623136,0.0793459552495697,0.857142857142857,0.317768106473145,0.170051635111876,0.0963855421686747,0.0896729776247849,"HH_size_n >   4.500 & shelter_expenses_by_hh_size > 239.000 & unc_rawben_rel_max >   0.734 & unc_rawben_rel_max <=   0.997","rawben_rel_max <   0.965 & shelter_expenses_by_hh_size >= 466.000 & shelter_expenses_by_hh_size < 569.000 & total_deductions_by_hh_size < 255.000"
"4+",316,499,1,77,40,2,0.95,357,305,118,96,0.950819672131147,0.000319629199603842,0.141512806936151,0.329166376488613,1,0.414297216402046,0.303607493558047,0.108816769970054,0.0573159690786267,"HH_size_n >   4.500 & shelter_expenses_by_hh_size > 239.000 & unc_rawben_rel_max >   0.734 & unc_rawben_rel_max <=   0.997","rawben_rel_max <   0.988 & shelter_expenses_by_hh_size < 293.000 & total_deductions_by_hh_size >= 200.000 & utilities < 645.000"
"4+",316,500,1,77,12,0,1,357,110,118,39,1,0.0291228570940295,0.196428506207346,0.298424467099166,1,0.665878324270647,0.218257645968489,0.0669737774627923,0.0442948263642807,"HH_size_n >   4.500 & shelter_expenses_by_hh_size > 239.000 & unc_rawben_rel_max >   0.734 & unc_rawben_rel_max <=   0.997","rawben_rel_max <  0.879 & total_deductions_by_hh_size >= 11.200 & total_deductions_by_hh_size < 20.600"
"4+",316,515,1,77,43,0,1,357,155,118,55,1,0.00591881371587975,0.15569175854874,0.354892095855951,1,0.522844826316194,0.29465113200053,0.139878194095062,0.138024625976433,"HH_size_n >   4.500 & shelter_expenses_by_hh_size > 239.000 & unc_rawben_rel_max >   0.734 & unc_rawben_rel_max <=   0.997","rawben_rel_max >=   0.477 & rawben_rel_max <   0.718 & shelter_expenses_by_hh_size < 454.000 & total_deductions_by_hh_size >= 268.000"
"4+",316,517,1,77,13,3,0.769230769230769,357,53,118,23,0.754716981132076,0.0298812374909099,0.109343668440738,0.101606425702811,1,0.300251472752713,0.221285140562249,0.0429718875502008,0.0281124497991968,"HH_size_n >   4.500 & shelter_expenses_by_hh_size > 239.000 & unc_rawben_rel_max >   0.734 & unc_rawben_rel_max <=   0.997","rawben_rel_max >=   0.832 & rawben_rel_max <   0.843 & utilities >= 410.000"
"4+",316,519,1,77,11,2,0.818181818181818,357,62,118,29,0.935483870967742,0.014460439645382,0.170189236867682,0.366059984619328,0.857142857142857,0.519996571107622,0.284542425019226,0.105742117405793,0.0155088438861831,"HH_size_n >   4.500 & shelter_expenses_by_hh_size > 239.000 & unc_rawben_rel_max >   0.734 & unc_rawben_rel_max <=   0.997","shelter_expenses_by_hh_size < 341.00 & total_deductions_by_hh_size >= 323.00 & unc_rawben_rel_max <   1.02 & utilities >= 368.00"
"4+",316,522,2,77,41,5,0.878048780487805,357,286,118,102,0.944055944055944,0.00860235913064101,0.117735439366802,0.367469879518072,0.833333333333333,0.425477971235139,0.301204819277108,0.126506024096386,0.0542168674698795,"HH_size_n >   4.500 & shelter_expenses_by_hh_size > 239.000 & unc_rawben_rel_max >   0.734 & unc_rawben_rel_max <=   0.997","shelter_expenses_by_hh_size <= 341.000 & total_deductions_by_hh_size > 233.000 & unc_rawben_rel_max <=   0.976"
"4+",316,526,1,77,181,9,0.883116883116883,357,864,118,253,0.913165266106443,0.0280134725338447,0.129203914865189,0.258188308790718,0.833333333333333,0.46954035286736,0.20150230551837,0.0875650751152759,0.0819128365313105,"HH_size_n >   4.500 & shelter_expenses_by_hh_size > 239.000 & unc_rawben_rel_max >   0.734 & unc_rawben_rel_max <=   0.997","shelter_expenses_by_hh_size <= 494.000 & total_deductions_by_hh_size > 235.000 & unc_rawben_rel_max <=   0.997"
"4+",316,527,1,77,167,9,0.883116883116883,357,689,118,213,0.92156862745098,0.0230396261824858,0.139474101889681,0.237951807228916,0.857142857142857,0.462012549893277,0.189759036144578,0.0933734939759036,0.0722891566265061,"HH_size_n >   4.500 & shelter_expenses_by_hh_size > 239.000 & unc_rawben_rel_max >   0.734 & unc_rawben_rel_max <=   0.997","shelter_expenses_by_hh_size <= 494.000 & total_deductions_by_hh_size > 235.000 & unc_rawben_rel_max <=   0.997 & utilities > 373.000"
"4+",317,319,1,194,215,140,0.278350515463918,1216,1499,278,355,0.260690789473684,0.00855490618038968,0.0490535990579269,0.040289711390174,0.8,0.0618724143668176,0.0973782771535581,0.122907027979731,0.0202963207755013,"HH_size_n >   5.5 & months_since_cert_n <=   8.0 & shelter_expenses_by_hh_size > 116.0","HH_size_n >   5.5 & months_since_cert_n >   1.5 & utilities > 202.0"
"4+",317,398,1,194,170,122,0.282352941176471,1216,1123,278,269,0.348174532502226,0.00342044059816705,0.0662332365482062,0.0290002862458852,0.8,0.0438970382930598,0.0661943609560613,0.0763024187777301,0.00978603120080148,"HH_size_n >   5.5 & months_since_cert_n <=   8.0 & shelter_expenses_by_hh_size > 116.0","expedited_i <= 0.500 & HH_size_n > 5.500 & unc_rawben_rel_max <= 0.718"
"4+",317,434,1,194,15,1,0.933333333333333,1216,149,278,66,0.966442953020134,0.00320828174998407,0.179521030304903,0.115510306686777,1,0.383460190323479,0.173139768728004,0.250439919557567,0.225804424333836,"HH_size_n >   5.5 & months_since_cert_n <=   8.0 & shelter_expenses_by_hh_size > 116.0","months_since_cert_n >   5.5 & total_deductions_by_hh_size > 215.0 & utilities <= 442.0"
"4+",317,482,1,194,2,0,1,1216,40,278,25,1,0.0202703594299747,0.213839750843923,0.143382352941176,1,0.585087087019849,0.147058823529412,0.182598039215686,0.102941176470588,"HH_size_n >   5.5 & months_since_cert_n <=   8.0 & shelter_expenses_by_hh_size > 116.0","months_since_cert_n >=  11 & total_deductions_by_hh_size >= 228 & total_deductions_by_hh_size < 261"
"4+",317,533,1,194,240,58,0.701030927835051,1216,1699,278,367,0.765625,0.00218657561943236,0.0832910716323724,0.0671680886094896,0.833333333333333,0.144259483866422,0.0680474479868283,0.0749326448136507,0.0543706032031133,"HH_size_n >   5.5 & months_since_cert_n <=   8.0 & shelter_expenses_by_hh_size > 116.0","shelter_expenses_by_hh_size > 213 & shelter_expenses_by_hh_size <= 334 & total_deductions_by_hh_size > 121 & utilities > 390"
"4+",318,400,1,183,1,0,1,1078,33,266,17,1,0.0363754940963512,0.213525133820202,NA,0.833333333333333,0.709615782835413,NA,NA,NA,"HH_size_n >   5.5 & months_since_cert_n >   0.5 & shelter_expenses_by_hh_size > 154.0","expedited_i >   0.500 & months_since_cert_n >   5.500 & unc_rawben_rel_max <=   0.912 & utilities <= 356.000"
"4+",318,420,1,183,161,36,0.77639751552795,1078,799,266,216,0.828535669586984,0.00388825964747175,0.133517314941885,0.0519507993593037,0.6,0.202251688572609,0.0588261960168032,0.133415435139573,0.0755184577023658,"HH_size_n >   5.5 & months_since_cert_n >   0.5 & shelter_expenses_by_hh_size > 154.0","months_since_cert_n >   3.50 & shelter_expenses_by_hh_size > 204.00 & unc_rawben_rel_max <=   1.08 & utilities > 590.00"
"4+",318,480,2,183,16,3,0.8125,1078,111,266,49,0.864864864864865,0.0193280203745848,0.178127835989233,0.0661313179026925,0.833333333333333,0.358995065105961,0.160199743572441,0.237296713678386,0.114312706660368,"HH_size_n >   5.5 & months_since_cert_n >   0.5 & shelter_expenses_by_hh_size > 154.0","months_since_cert_n >=   9.000 & rawben_rel_max <   0.822 & total_deductions_by_hh_size >= 109.000 & unc_rawben_rel_max >=   0.725"
"4+",318,512,2,183,212,65,0.644808743169399,1078,1823,266,374,0.593692022263451,0.00310830235300495,0.0717559502637211,0.133022839229736,0.833333333333333,0.167001962712508,0.058898343036274,0.0435888677142138,0.0518859444104851,"HH_size_n >   5.5 & months_since_cert_n >   0.5 & shelter_expenses_by_hh_size > 154.0","rawben_rel_max >   0.55 & shelter_expenses_by_hh_size > 161.00 & total_deductions_by_hh_size <= 168.00 & unc_rawben_rel_max <=   1.23"
"4+",318,532,1,183,149,41,0.724832214765101,1078,1206,266,248,0.750463821892393,0.0110270158046116,0.0639571687481194,0.170262517927293,0.75,0.266596571786404,0.0701814553844235,0.00356330174289215,0.0178165087144607,"HH_size_n >   5.5 & months_since_cert_n >   0.5 & shelter_expenses_by_hh_size > 154.0","shelter_expenses_by_hh_size > 198 & total_deductions_by_hh_size <= 136"
"4+",319,398,1,215,170,120,0.294117647058823,1499,1123,355,269,0.291184327693678,0.00513446558222264,0.0788930070893157,0.0295524754640641,0.8,0.0507867960067742,0.0450805106755242,0.0715437819513929,0.0187402608053802,"HH_size_n >   5.5 & months_since_cert_n >   1.5 & utilities > 202.0","expedited_i <= 0.500 & HH_size_n > 5.500 & unc_rawben_rel_max <= 0.718"
"4+",319,434,1,215,15,2,0.866666666666667,1499,149,355,66,0.939597315436242,0.0117631879303738,0.171156564835252,0.143042350907519,0.8,0.420347613984217,0.1868817823874,0.127532891577835,0.206664745990589,"HH_size_n >   5.5 & months_since_cert_n >   1.5 & utilities > 202.0","months_since_cert_n >   5.5 & total_deductions_by_hh_size > 215.0 & utilities <= 442.0"
"4+",319,482,1,215,2,0,1,1499,40,355,25,0.975,0.0288252656103644,0.211977640368641,0.153323970037453,0.8,0.576322465053191,0.140917602996255,0.059691011235955,0.0838014981273408,"HH_size_n >   5.5 & months_since_cert_n >   1.5 & utilities > 202.0","months_since_cert_n >=  11 & total_deductions_by_hh_size >= 228 & total_deductions_by_hh_size < 261"
"4+",319,533,1,215,240,59,0.725581395348837,1499,1699,355,367,0.816544362908606,0.00636833056095732,0.0930517619514053,0.0904880349944249,0.833333333333333,0.206105384387297,0.113896274694799,0.0530634416902536,0.0446364753981188,"HH_size_n >   5.5 & months_since_cert_n >   1.5 & utilities > 202.0","shelter_expenses_by_hh_size > 213 & shelter_expenses_by_hh_size <= 334 & total_deductions_by_hh_size > 121 & utilities > 390"
"4+",320,335,1,9,16,0,1,53,68,24,32,1,0.00764509976554512,0.156438603590381,0.375746714456392,0.857142857142857,0.535766167704333,0.376941457586619,0.164874551971326,0.0459976105137396,"HH_size_n >   5.5 & months_since_cert_n >   4.5 & shelter_expenses_by_hh_size > 347.0 & utilities > 390.0","HH_size_n >=   5 & married <   1 & shelter_expenses_by_hh_size < 293 & total_deductions_by_hh_size >= 212"
"4+",320,338,1,9,9,3,0.666666666666667,53,39,24,18,0.974358974358974,0.00890217979589635,0.106357403571422,NA,0.666666666666667,0.317896876941323,NA,NA,NA,"HH_size_n >   5.5 & months_since_cert_n >   4.5 & shelter_expenses_by_hh_size > 347.0 & utilities > 390.0","HH_size_n >=   5 & shelter_expenses_by_hh_size >= 401 & shelter_expenses_by_hh_size < 424 & utilities < 646"
"4+",320,340,1,9,56,4,0.555555555555556,53,157,24,62,0.792452830188679,0.0241171643343445,0.14785522304078,0.277962013867953,0.666666666666667,0.448691511353239,0.281579740729575,0.149231233041905,0.0726560144709074,"HH_size_n >   5.5 & months_since_cert_n >   4.5 & shelter_expenses_by_hh_size > 347.0 & utilities > 390.0","HH_size_n >=   5.00 & months_since_cert_n >=   2.00 & total_deductions_by_hh_size >= 245.00 & unc_rawben_rel_max <   1.01"
"4+",320,343,1,9,69,4,0.555555555555556,53,199,24,74,0.867924528301887,0.0264051401234755,0.170989624548737,0.283622828784119,0.857142857142857,0.519504360873447,0.291563275434243,0.0933002481389578,0.0761786600496278,"HH_size_n >   5.5 & months_since_cert_n >   4.5 & shelter_expenses_by_hh_size > 347.0 & utilities > 390.0","HH_size_n >=   5.000 & rawben_rel_max >=   0.302 & rawben_rel_max <   0.942 & total_deductions_by_hh_size >= 236.000"
"4+",320,364,1,9,5,1,0.8,53,45,24,25,0.955555555555556,0.00537761765698795,0.108486490062974,0.316970546984572,0.857142857142857,0.397414194248895,0.296633941093969,0.191444600280505,0.0596072931276297,"HH_size_n >   5.5 & months_since_cert_n >   4.5 & shelter_expenses_by_hh_size > 347.0 & utilities > 390.0","count_divisible_by_100 >   0.500 & months_since_cert_n >   5.500 & rawben_rel_max <=   0.947 & total_deductions_by_hh_size > 218.000"
"4+",320,412,1,9,11,0,1,53,86,24,37,0.924528301886792,0.00398255355254219,0.133053824952897,0.0910138248847926,1,0.271589437173391,0.233870967741935,0.122695852534562,0.0800691244239632,"HH_size_n >   5.5 & months_since_cert_n >   4.5 & shelter_expenses_by_hh_size > 347.0 & utilities > 390.0","married >=   1 & shelter_expenses_by_hh_size < 454 & total_deductions_by_hh_size >= 232 & total_deductions_by_hh_size < 247"
"4+",320,413,1,9,22,3,0.666666666666667,53,175,24,68,0.566037735849057,0.017750653370605,0.0982848123770432,0.129962779156328,0.666666666666667,0.234655795502632,0.189205955334988,0.189826302729529,0.0452853598014888,"HH_size_n >   5.5 & months_since_cert_n >   4.5 & shelter_expenses_by_hh_size > 347.0 & utilities > 390.0","married >=   1.000 & months_since_cert_n >=   7.000 & shelter_expenses_by_hh_size >= 336.000 & unc_rawben_rel_max >=   0.282"
"4+",320,433,1,9,40,2,0.777777777777778,53,198,24,75,0.867924528301887,0.0250295936184231,0.143317920628476,0.120967741935484,0.833333333333333,0.378224020125844,0.201612903225806,0.0887096774193548,0.0645161290322581,"HH_size_n >   5.5 & months_since_cert_n >   4.5 & shelter_expenses_by_hh_size > 347.0 & utilities > 390.0","months_since_cert_n >   5.5 & total_deductions_by_hh_size > 215.0 & total_deductions_by_hh_size <= 251.0"
"4+",320,439,1,9,58,3,0.666666666666667,53,311,24,122,0.773584905660377,0.0406829289724722,0.147493376683197,0.207396546106224,0.857142857142857,0.46128934489363,0.242261322906484,0.0724991854024112,0.0161290322580645,"HH_size_n >   5.5 & months_since_cert_n >   4.5 & shelter_expenses_by_hh_size > 347.0 & utilities > 390.0","months_since_cert_n >   5.500 & rawben_rel_max <=   0.997 & shelter_expenses_by_hh_size <= 494.000 & total_deductions_by_hh_size > 227.000"
"4+",320,477,1,9,21,1,0.888888888888889,53,122,24,52,0.962264150943396,0.0136323504223879,0.180201507949333,0.163385002094679,0.857142857142857,0.469489085775553,0.224968579807289,0.17134478424801,0.0263929618768329,"HH_size_n >   5.5 & months_since_cert_n >   4.5 & shelter_expenses_by_hh_size > 347.0 & utilities > 390.0","months_since_cert_n >=   8.000 & rawben_rel_max <   0.965 & total_deductions_by_hh_size >= 178.000 & unc_rawben_rel_max >=   0.793"
"4+",320,482,1,9,2,0,1,53,40,24,25,0.975,0.00868971116858075,0.129431123386113,0.211693548387097,0.833333333333333,0.408705749576899,0.205645161290323,0.113575268817204,0.0443548387096774,"HH_size_n >   5.5 & months_since_cert_n >   4.5 & shelter_expenses_by_hh_size > 347.0 & utilities > 390.0","months_since_cert_n >=  11 & total_deductions_by_hh_size >= 228 & total_deductions_by_hh_size < 261"
"4+",320,514,1,9,11,1,0.888888888888889,53,34,24,19,1,0.0019600589496267,0.154250220222725,NA,0.857142857142857,0.413794293531121,NA,NA,NA,"HH_size_n >   5.5 & months_since_cert_n >   4.5 & shelter_expenses_by_hh_size > 347.0 & utilities > 390.0","rawben_rel_max >=   0.366 & shelter_expenses_by_hh_size >= 472.000 & total_deductions_by_hh_size >= 236.000 & total_deductions_by_hh_size < 255.000"
"4+",320,522,1,9,41,0,1,53,286,24,102,1,0.0274924376235272,0.195415702225234,0.278468713563933,1,0.652472655972467,0.363777691410805,0.143995336183443,0.0621842207539837,"HH_size_n >   5.5 & months_since_cert_n >   4.5 & shelter_expenses_by_hh_size > 347.0 & utilities > 390.0","shelter_expenses_by_hh_size <= 341.000 & total_deductions_by_hh_size > 233.000 & unc_rawben_rel_max <=   0.976"
"4+",320,535,1,9,16,1,0.888888888888889,53,39,24,20,1,0.0011877548601425,0.147759110743927,0.16893039049236,0.833333333333333,0.419715023346312,0.147707979626486,0.15195246179966,0.106960950764007,"HH_size_n >   5.5 & months_since_cert_n >   4.5 & shelter_expenses_by_hh_size > 347.0 & utilities > 390.0","shelter_expenses_by_hh_size > 484 & total_deductions_by_hh_size > 234 & total_deductions_by_hh_size <= 259"
"4+",321,365,2,5,4,0,1,51,33,24,17,1,0.0049445611287345,0.169038325238439,NA,0.833333333333333,0.463008979499633,NA,NA,NA,"HH_size_n >   5.5 & months_since_cert_n >  10.5 & utilities <= 390.0","count_divisible_by_100 >   1.5 & HH_size_n <=   4.5 & months_since_cert_n <=  10.5 & utilities <= 588.0"
"4+",321,400,2,5,1,0,1,51,33,24,17,1,0.00270752730211565,0.129263843843403,NA,0.6,0.370873414782603,NA,NA,NA,"HH_size_n >   5.5 & months_since_cert_n >  10.5 & utilities <= 390.0","expedited_i >   0.500 & months_since_cert_n >   5.500 & unc_rawben_rel_max <=   0.912 & utilities <= 356.000"
"4+",321,402,1,5,10,1,0.8,51,82,24,34,1,0.00272525905422367,0.163665092546519,0.0911111111111111,1,0.381448212440098,0.242222222222222,0.128888888888889,0.117777777777778,"HH_size_n >   5.5 & months_since_cert_n >  10.5 & utilities <= 390.0","expedited_i >   0.500 & rawben_rel_max <=   0.932 & shelter_expenses_by_hh_size <= 155.000 & unc_rawben_rel_max >   0.654"
"4+",321,412,2,5,11,0,1,51,86,24,37,1,0.0101847861942454,0.220508689528192,0.31468253968254,1,0.634936302348034,0.239285714285714,0.0849206349206349,0.157539682539683,"HH_size_n >   5.5 & months_since_cert_n >  10.5 & utilities <= 390.0","married >=   1 & shelter_expenses_by_hh_size < 454 & total_deductions_by_hh_size >= 232 & total_deductions_by_hh_size < 247"
"4+",321,426,2,5,26,0,1,51,188,24,76,1,0.0357050139644957,0.228116407696776,0.184601924759405,0.6,0.681609615390119,0.217322834645669,0.232195975503062,0.309536307961505,"HH_size_n >   5.5 & months_since_cert_n >  10.5 & utilities <= 390.0","months_since_cert_n >   4.500 & rawben_rel_max <=   0.977 & total_deductions_by_hh_size > 221.000 & utilities <= 454.000"
"4+",321,434,2,5,15,0,1,51,149,24,66,1,0.0319540214902746,0.191823876409413,0.162393162393162,0.5,0.605400008588969,0.218803418803419,0.235897435897436,0.292307692307692,"HH_size_n >   5.5 & months_since_cert_n >  10.5 & utilities <= 390.0","months_since_cert_n >   5.5 & total_deductions_by_hh_size > 215.0 & utilities <= 442.0"
"4+",321,468,1,5,17,0,1,51,151,24,60,1,0.0245779536211601,0.204933043387068,0.194784580498866,0.6,0.622586964623468,0.180498866213152,0.0868480725623583,0.231519274376417,"HH_size_n >   5.5 & months_since_cert_n >  10.5 & utilities <= 390.0","months_since_cert_n >=   4 & total_deductions_by_hh_size >= 217 & total_deductions_by_hh_size < 261 & utilities < 462"
"4+",321,487,2,5,19,0,1,51,173,24,69,0.862745098039216,0.025165174022139,0.170557705203202,0.139393939393939,0.833333333333333,0.437272358234072,0.16969696969697,0.297979797979798,0.186868686868687,"HH_size_n >   5.5 & months_since_cert_n >  10.5 & utilities <= 390.0","months_since_cert_n >= 10.000 & rawben_rel_max >=  0.683 & rawben_rel_max <  0.820 & total_deductions_by_hh_size >= 27.000"
"4+",322,335,1,27,16,0,1,220,68,78,32,0.970588235294118,0.00572328407529065,0.176266046581434,0.279527559055118,0.857142857142857,0.489044806067598,0.271653543307087,0.226596675415573,0.129483814523185,"HH_size_n >   5.500 & months_since_cert_n >   4.500 & rawben_rel_max <=   0.825 & utilities <= 424.000","HH_size_n >=   5 & married <   1 & shelter_expenses_by_hh_size < 293 & total_deductions_by_hh_size >= 212"
"4+",322,336,1,27,23,0,1,220,115,78,49,0.965217391304348,0.00286564666580218,0.1625839279225,0.27128731001648,0.833333333333333,0.446791709359304,0.251144479033144,0.204632851126167,0.0687603003112982,"HH_size_n >   5.500 & months_since_cert_n >   4.500 & rawben_rel_max <=   0.825 & utilities <= 424.000","HH_size_n >=   5 & shelter_expenses_by_hh_size < 293 & total_deductions_by_hh_size >= 212"
"4+",322,342,1,27,22,0,1,220,58,78,28,1,0.00321495980027194,0.20633054882774,0.352723766672023,0.666666666666667,0.592906551542536,0.218865498955488,0.244737264984734,0.0538325566447051,"HH_size_n >   5.500 & months_since_cert_n >   4.500 & rawben_rel_max <=   0.825 & utilities <= 424.000","HH_size_n >=   5.000 & rawben_rel_max <   0.873 & shelter_expenses_by_hh_size < 486.000 & total_deductions_by_hh_size >= 286.000"
"4+",322,344,1,27,116,1,0.962962962962963,220,594,78,182,0.959090909090909,0.0150679368501526,0.208519069861855,0.138979338109052,0.666666666666667,0.499179623059594,0.11515007992422,0.0841572435024569,0.0609792197028003,"HH_size_n >   5.500 & months_since_cert_n >   4.500 & rawben_rel_max <=   0.825 & utilities <= 424.000","HH_size_n >=   5.000 & rawben_rel_max >=   0.681 & rawben_rel_max <   0.959 & shelter_expenses_by_hh_size >= 199.000"
"4+",322,345,1,27,1,1,0,220,30,78,18,0.1,0.0219272538569024,0.137570884670795,NA,0,0.207808587940739,NA,NA,NA,"HH_size_n >   5.500 & months_since_cert_n >   4.500 & rawben_rel_max <=   0.825 & utilities <= 424.000","HH_size_n >=   6.000 & months_since_cert_n >=  11.000 & rawben_rel_max <   0.887 & utilities < 388.000"
"4+",322,346,3,27,8,0,1,220,31,78,15,0.67741935483871,0.0241257055947781,0.165289797562265,NA,0.25,0.36187509020287,NA,NA,NA,"HH_size_n >   5.500 & months_since_cert_n >   4.500 & rawben_rel_max <=   0.825 & utilities <= 424.000","HH_size_n >=   7 & months_since_cert_n >=  11 & utilities < 612"
"4+",322,347,1,27,66,14,0.481481481481482,220,417,78,136,0.359090909090909,0.0166196362726298,0.105433578168142,0.0759009691096305,0.4,0.155222683978859,0.0665127195639007,0.0748788612961842,0.0168837068443368,"HH_size_n >   5.500 & months_since_cert_n >   4.500 & rawben_rel_max <=   0.825 & utilities <= 424.000","HH_size_n >= 6.000 & months_since_cert_n >= 6.000 & rawben_rel_max >= 0.391 & rawben_rel_max < 0.920"
"4+",322,353,1,27,86,0,1,220,423,78,145,0.995454545454545,0.0240143089318839,0.211064616899783,0.103923431984795,0.666666666666667,0.522871233098975,0.138304371436329,0.118313874558784,0.141935921802878,"HH_size_n >   5.500 & months_since_cert_n >   4.500 & rawben_rel_max <=   0.825 & utilities <= 424.000","cat_elig >   0.500 & months_since_cert_n >   5.500 & rawben_rel_max <=   0.976 & shelter_expenses_by_hh_size > 350.000"
"4+",322,354,1,27,105,14,0.481481481481482,220,581,78,182,0.554545454545455,0.0101311936725755,0.117489486399691,0.0979314026424663,0.666666666666667,0.186479103450624,0.107647137328173,0.143734151875083,0.0375817429600961,"HH_size_n >   5.500 & months_since_cert_n >   4.500 & rawben_rel_max <=   0.825 & utilities <= 424.000","cat_elig > 0.5 & HH_size_n > 5.5 & married <= 0.5 & rawben_rel_max <= 0.9"
"4+",322,365,3,27,4,0,1,220,33,78,17,1,0.0245151776112735,0.201707841934513,NA,0.857142857142857,0.638727308095355,NA,NA,NA,"HH_size_n >   5.500 & months_since_cert_n >   4.500 & rawben_rel_max <=   0.825 & utilities <= 424.000","count_divisible_by_100 >   1.5 & HH_size_n <=   4.5 & months_since_cert_n <=  10.5 & utilities <= 588.0"
"4+",322,367,1,27,1,0,1,220,33,78,17,0.939393939393939,0.0184741174854034,0.152557489653663,NA,0.857142857142857,0.41912802846332,NA,NA,NA,"HH_size_n >   5.500 & months_since_cert_n >   4.500 & rawben_rel_max <=   0.825 & utilities <= 424.000","count_divisible_by_100 >   1.500 & shelter_expenses_by_hh_size >  27.100 & unc_rawben_rel_max <=   0.783 & utilities <= 446.000"
"4+",322,368,1,27,5,0,1,220,49,78,22,0.959183673469388,0.0164849258234823,0.133670506167063,0.195573526282188,0.857142857142857,0.427049366990807,0.228984890402213,0.0789529687167482,0.159182804852096,"HH_size_n >   5.500 & months_since_cert_n >   4.500 & rawben_rel_max <=   0.825 & utilities <= 424.000","count_divisible_by_100 >   1.500 & total_deductions_by_hh_size >   6.620 & unc_rawben_rel_max <=   0.903 & utilities <= 454.000"
"4+",322,369,1,27,6,0,1,220,32,78,15,0.625,0.0186103521123355,0.140388696771882,NA,0.4,0.26896770266624,NA,NA,NA,"HH_size_n >   5.500 & months_since_cert_n >   4.500 & rawben_rel_max <=   0.825 & utilities <= 424.000","count_divisible_by_100 > 0.500 & HH_size_n > 5.500 & months_since_cert_n > 5.500 & rawben_rel_max <= 0.845"
"4+",322,370,2,27,23,0,1,220,211,78,74,0.943127962085308,0.00263828109192239,0.111957143217765,0.198770885346649,0.6,0.338365663986853,0.158632609948147,0.0504449138979579,0.11593367902183,"HH_size_n >   5.500 & months_since_cert_n >   4.500 & rawben_rel_max <=   0.825 & utilities <= 424.000","count_divisible_by_100 > 0.500 & months_since_cert_n > 5.500 & rawben_rel_max <= 0.947"
"4+",322,372,2,27,28,1,0.962962962962963,220,125,78,47,0.96,0.0111286682108708,0.176384435721013,0.21634338390628,1,0.482204415880059,0.243998463606683,0.214250996403227,0.148454004225082,"HH_size_n >   5.500 & months_since_cert_n >   4.500 & rawben_rel_max <=   0.825 & utilities <= 424.000","count_divisible_by_100 >=   1.000 & married >=   1.000 & rawben_rel_max >=   0.511 & utilities >= 367.000"
"4+",322,400,1,27,1,0,1,220,33,78,17,0.848484848484849,0.0168630891804234,0.14465259625696,NA,0.666666666666667,0.350012236215433,NA,NA,NA,"HH_size_n >   5.500 & months_since_cert_n >   4.500 & rawben_rel_max <=   0.825 & utilities <= 424.000","expedited_i >   0.500 & months_since_cert_n >   5.500 & unc_rawben_rel_max <=   0.912 & utilities <= 356.000"
"4+",322,402,1,27,10,0,1,220,82,78,34,0.939024390243902,0.0168453574283153,0.166413989519568,0.14992125984252,0.857142857142857,0.43820316757705,0.176692913385827,0.0185826771653543,0.0393700787401575,"HH_size_n >   5.500 & months_since_cert_n >   4.500 & rawben_rel_max <=   0.825 & utilities <= 424.000","expedited_i >   0.500 & rawben_rel_max <=   0.932 & shelter_expenses_by_hh_size <= 155.000 & unc_rawben_rel_max >   0.654"
