"rule","hh","pool","engines","mined_frames","n_flagged_train","precision_train","precision_train_lcb","dollars_per_flag_train","n_flagged_state","n_new_at_rank","rank","role"
"medical_deductions <=  87.500 & shelter_expenses_by_hh_size > 254.000 & unc_rawben_rel_max <=   0.861","4+","state","ranger","any_error",34,0.5,0.3147,68.97,34,5,101,"buffer"
"elderly_disabled_i >  0.500 & medical_deductions <= 87.500 & rawben_rel_max >  0.373 & unc_rawben_rel_max <=  0.836","4+","state","ranger","any_error",44,0.4773,0.3145,91.34,44,2,102,"buffer"
"elderly_disabled_i > 0.500 & total_deductions_by_hh_size > 0.125 & unc_rawben_rel_max <= 0.849","4+","state","ranger","any_error",44,0.4773,0.3145,94.61,44,1,103,"buffer"
"elderly_disabled_i >= 0.500 & rawben_rel_max >= 0.984 & rawben_rel_max < 0.998","2-3","national","xgboost","any_error",152,0.4013,0.3138,80.55,5,2,104,"buffer"
"married <=   0.500 & total_deductions_by_hh_size >   0.800 & unc_rawben_rel_max <=   0.998 & utilities > 356.000","4+","state","ranger","any_error",60,0.45,0.311,94.62,60,1,105,"buffer"
"cat_elig >   1.500 & rawben_rel_max <=   0.998 & total_deductions_by_hh_size >   0.800 & total_deductions_by_hh_size <= 173.000","4+","state","ranger","any_error",95,0.4211,0.3106,100.75,95,4,106,"buffer"
"married <=   0.5 & months_since_cert_n <=   2.5 & utilities > 356.0","4+","state","ranger","any_error",42,0.4762,0.3102,101.93,42,1,107,"buffer"
"total_deductions_by_hh_size > 468.00 & unc_rawben_rel_max <=   0.78 & utilities <= 578.00","2-3","national","ranger","any_error",623,0.3531,0.31,63.15,11,3,108,"buffer"
"months_since_cert_n <= 2.500 & rawben_rel_max > 0.575 & unc_rawben_rel_max <= 1.000","4+","state","ranger","any_error",87,0.4253,0.31,77.78,87,1,109,"buffer"
"shelter_expenses_by_hh_size > 243.000 & total_deductions_by_hh_size <= 217.000 & unc_rawben_rel_max <=   0.998","4+","state","ranger","any_error",32,0.5,0.3099,85.5,32,1,110,"buffer"
"rawben_rel_max <=   0.884 & total_deductions_by_hh_size >   0.125 & unc_rawben_rel_max >   0.531 & utilities > 356.000","4+","state","ranger","any_error",55,0.4545,0.3095,94.49,55,1,111,"buffer"
"married <   0.500 & rawben_rel_max <   0.996 & total_deductions_by_hh_size <  79.600 & utilities >= 170.000","4+","state","xgboost","any_error",63,0.4444,0.309,94.73,63,3,112,"buffer"
"percent_abawd > 0.125 & rawben_rel_max <= 0.700 & unc_rawben_rel_max > 0.675","2-3","national","ranger","any_error",50,0.46,0.3081,79.32,1,1,113,"buffer"
"married <=  0.500 & rawben_rel_max >  0.688 & total_deductions_by_hh_size <= 61.400 & unc_rawben_rel_max <=  1.000","4+","state","ranger","any_error",50,0.46,0.3081,82.5,50,1,114,"buffer"
"medical_deductions >= 108.000 & rawben_rel_max >=   0.953 & rawben_rel_max <   0.970","1","national","xgboost","any_error",74,0.4324,0.3076,47.61,3,3,115,"buffer"
"married <=   0.500 & rawben_rel_max >   0.358 & unc_rawben_rel_max <=   0.846 & utilities > 328.000","4+","state","ranger","any_error",74,0.4324,0.3076,77.27,74,3,116,"buffer"
"married <=   0.500 & months_since_cert_n <=   2.500 & unc_rawben_rel_max <=   0.928 & utilities > 156.000","4+","state","ranger","any_error",66,0.4394,0.3073,84.59,66,1,117,"buffer"
"cat_elig >=  1.5 & HH_size_n <  4.5 & months_since_cert_n <  3.5 & shelter_expenses_by_hh_size >= 75.7","4+","state","xgboost","any_error",45,0.4667,0.3068,107.24,45,1,118,"buffer"
"count_divisible_by_100 <=   0.500 & medical_deductions > 173.000 & months_since_cert_n >   5.500 & rawben_rel_max >   0.149","2-3","national","ranger","any_error",153,0.3922,0.3055,49.41,3,1,119,"buffer"
