"rule","hh","pool","engines","mined_frames","n_flagged_train","precision_train","precision_train_lcb","dollars_per_flag_train","n_flagged_state","n_new_at_rank","rank","role"
"months_since_cert_n >=   4.500 & rawben_rel_max >=   0.778 & total_deductions_by_hh_size >= 222.000 & utilities <  76.500","1","national","xgboost","any_error",678,0.3009,0.2616,56,7,2,141,"buffer"
"months_since_cert_n >=   5.500 & rawben_rel_max >=   0.576 & total_deductions_by_hh_size < 469.000 & unc_rawben_rel_max <   1.010","4+","national","xgboost","any_error",2269,0.2829,0.2615,63.75,33,1,142,"buffer"
"months_since_cert_n >=  3.500 & rawben_rel_max >=  0.661 & rawben_rel_max <  0.933 & utilities >= 53.500","4+","national","xgboost","any_error",2100,0.2838,0.2615,62.47,39,8,143,"buffer"
"elderly_disabled_i >=   0.5 & total_deductions_by_hh_size >= 505.0 & utilities < 346.0","1","national","xgboost","any_error",1419,0.2882,0.2611,41.11,60,11,144,"buffer"
"elderly_disabled_i >=   0.500 & rawben_rel_max <   0.867 & total_deductions_by_hh_size >= 261.000 & utilities < 460.000","2-3","national","xgboost","any_error",453,0.3091,0.2611,50.55,3,1,145,"buffer"
"shelter_expenses_by_hh_size < 676.00 & unc_rawben_rel_max >=   1.79 & utilities < 490.00","1","national","xgboost","any_error",300,0.32,0.261,61.93,4,1,146,"buffer"
"cat_elig >   0.5 & elderly_disabled_i >   0.5 & total_deductions_by_hh_size > 346.0 & utilities <=  30.5","1","national","ranger","any_error",845,0.2959,0.2607,45.35,9,4,147,"buffer"
"HH_size_n >   4.500 & total_deductions_by_hh_size > 139.000 & unc_rawben_rel_max <=   0.998 & utilities >  30.500","4+","national","ranger","any_error",2342,0.2818,0.2607,65.29,20,1,148,"buffer"
"HH_size_n >=   4.500 & rawben_rel_max >=   0.700 & rawben_rel_max <   0.936 & utilities < 796.000","4+","national","xgboost","any_error",1805,0.2837,0.2597,61.98,50,5,149,"buffer"
"rawben_rel_max <=   0.998 & total_deductions_by_hh_size > 147.000 & unc_rawben_rel_max >   0.778","4+","national","ranger","any_error",1512,0.2857,0.2595,69.74,19,1,150,"buffer"
"HH_size_n >   5.500 & rawben_rel_max <=   0.976 & shelter_expenses_by_hh_size > 177.000 & utilities <= 648.000","4+","national","ranger","any_error",1009,0.2914,0.2593,71.76,12,1,151,"buffer"
"cat_elig >   0.500 & rawben_rel_max >   0.341 & shelter_expenses_by_hh_size > 255.000 & unc_rawben_rel_max <=   0.999","4+","national","ranger","any_error",3633,0.2761,0.2592,59.65,1,1,152,"buffer"
"rawben_rel_max >=   0.694 & rawben_rel_max <   0.702 & shelter_expenses_by_hh_size < 412.000","2-3","national","xgboost","any_error",116,0.3534,0.2589,52.64,4,3,153,"buffer"
"rawben_rel_max >= 0.694 & rawben_rel_max < 0.702","2-3","national","xgboost","any_error",193,0.3316,0.2583,50.32,5,1,154,"buffer"
"cat_elig >   1.500 & shelter_expenses_by_hh_size > 163.000 & unc_rawben_rel_max >   0.168 & unc_rawben_rel_max <=   0.998","4+","national","ranger","any_error",2252,0.2798,0.2583,61.11,1,1,155,"buffer"
"HH_size_n >   4.500 & married <=   0.500 & shelter_expenses_by_hh_size > 160.000 & unc_rawben_rel_max <=   0.998","4+","national","ranger","any_error",1853,0.2817,0.2581,58.82,27,1,156,"buffer"
"children_i >= 0.500 & married >= 0.500 & rawben_rel_max >= 0.761 & rawben_rel_max < 0.818","4+","national","xgboost","any_error",328,0.314,0.2578,74.36,7,2,157,"buffer"
"children_i >   0.500 & months_since_cert_n >   4.500 & rawben_rel_max <=   0.998 & shelter_expenses_by_hh_size > 155.000","4+","national","ranger","any_error",3376,0.2749,0.2574,57.89,31,1,158,"buffer"
"HH_size_n >   2.500 & rawben_rel_max <=   0.908 & shelter_expenses_by_hh_size > 341.000 & utilities <=  29.500","2-3","national","ranger","any_error",56,0.3929,0.257,77.77,1,1,159,"buffer"
"months_since_cert_n >=   6.500 & rawben_rel_max <   0.997 & total_deductions_by_hh_size >= 144.000 & utilities < 392.000","2-3","national","xgboost","any_error",789,0.2928,0.2566,49.2,15,11,160,"buffer"
"elderly_disabled_i >   0.5 & total_deductions_by_hh_size > 343.0 & utilities <=   8.0","1","national","ranger","any_error",870,0.2908,0.2564,43.99,18,2,161,"buffer"
"HH_size_n >= 5.500 & rawben_rel_max >= 0.473 & rawben_rel_max < 0.895","4+","national","xgboost","any_error",1682,0.2812,0.2564,64.07,39,4,162,"buffer"
"months_since_cert_n >   5.5 & shelter_expenses_by_hh_size > 161.0 & utilities <= 292.0","4+","national","ranger","any_error",137,0.3431,0.2563,64.71,13,2,163,"buffer"
"HH_size_n >  4.500 & rawben_rel_max >  0.589 & rawben_rel_max <=  0.998 & utilities > 30.500","4+","national","ranger","any_error",2951,0.2748,0.2561,63.38,75,1,164,"buffer"
"cat_elig > 0.500 & rawben_rel_max > 0.567 & rawben_rel_max <= 0.977 & total_deductions_by_hh_size > 0.575","4+","national","ranger","any_error",5068,0.2703,0.2561,59.92,2,1,165,"buffer"
"elderly_disabled_i <= 0.500 & months_since_cert_n > 4.500 & rawben_rel_max <= 0.998 & unc_rawben_rel_max > 0.351","4+","national","ranger","any_error",3235,0.2739,0.256,59.26,44,3,166,"buffer"
"medical_deductions >= 102.000 & rawben_rel_max >=   0.124 & total_deductions_by_hh_size >=  86.200","2-3","national","xgboost","any_error",737,0.2931,0.2557,42.99,4,1,167,"buffer"
"HH_size_n >  4.500 & rawben_rel_max <=  0.998 & shelter_expenses_by_hh_size > 26.300 & unc_rawben_rel_max >  0.510","4+","national","ranger","any_error",3701,0.2724,0.2557,61.45,103,6,168,"buffer"
"months_since_cert_n >=   4.50 & unc_rawben_rel_max >=   1.45 & unc_rawben_rel_max <   2.93 & utilities < 382.00","1","national","xgboost","any_error",592,0.2973,0.2556,59.13,11,1,169,"buffer"
"HH_size_n >   5.500 & HH_size_n <=   8.500 & rawben_rel_max <=   0.977 & utilities <= 420.000","4+","national","ranger","any_error",1042,0.2869,0.2555,65.69,56,3,170,"buffer"
"rawben_rel_max >=  0.678 & rawben_rel_max <  0.936 & total_deductions_by_hh_size >= 11.600","4+","national","xgboost","any_error",3792,0.2716,0.2552,58.61,63,6,171,"buffer"
"months_since_cert_n >=   1.500 & months_since_cert_n <  30.500 & rawben_rel_max <   0.998 & shelter_expenses_by_hh_size >= 254.000","4+","national","xgboost","any_error",3804,0.2716,0.2551,57.98,19,1,172,"buffer"
"HH_size_n > 4.500 & rawben_rel_max <= 0.976 & unc_rawben_rel_max > 0.678","4+","national","ranger","any_error",2499,0.2753,0.255,62.7,62,1,173,"buffer"
"HH_size_n >   4.500 & medical_deductions <= 156.000 & rawben_rel_max <=   0.976 & shelter_expenses_by_hh_size > 188.000","4+","national","ranger","any_error",3151,0.2729,0.2549,61.07,33,1,174,"buffer"
"shelter_expenses_by_hh_size >= 323 & shelter_expenses_by_hh_size < 327 & utilities < 481","4+","national","xgboost","any_error",69,0.3768,0.2548,67.17,1,1,175,"buffer"
"elderly_disabled_i >=   0.5 & shelter_expenses_by_hh_size >= 166.0 & total_deductions_by_hh_size >= 115.0 & utilities < 448.0","4+","national","xgboost","any_error",382,0.3063,0.2544,62.34,13,1,176,"buffer"
"rawben_rel_max >= 0.699 & rawben_rel_max < 0.945 & total_deductions_by_hh_size >= 0.175","4+","national","xgboost","any_error",3709,0.2707,0.2541,58.83,68,1,177,"buffer"
"shelter_expenses_by_hh_size < 101.00 & total_deductions_by_hh_size >=  13.60 & total_deductions_by_hh_size <  57.70 & unc_rawben_rel_max <   1.01","4+","national","xgboost","any_error",654,0.2936,0.254,65.84,23,1,178,"buffer"
"HH_size_n >  4.500 & months_since_cert_n <= 23.500 & rawben_rel_max <=  0.961 & total_deductions_by_hh_size > 99.000","4+","national","ranger","any_error",3560,0.2708,0.2538,60.5,49,4,179,"buffer"
"rawben_rel_max <  0.9090 & shelter_expenses_by_hh_size < 20.4000 & total_deductions_by_hh_size >=  0.0833 & total_deductions_by_hh_size < 53.2000","2-3","national","xgboost","any_error",132,0.3409,0.2529,57.06,1,1,180,"buffer"
"shelter_expenses_by_hh_size > 626.0 & total_deductions_by_hh_size >  31.3 & utilities <= 360.0","2-3","national","ranger","any_error",313,0.3099,0.2528,70.36,5,1,181,"buffer"
"rawben_rel_max <   0.997 & total_deductions_by_hh_size >= 280.000 & utilities < 340.000","2-3","national","xgboost","any_error",661,0.292,0.2527,52.35,14,2,182,"buffer"
"shelter_expenses_by_hh_size > 232.000 & total_deductions_by_hh_size >   9.060 & unc_rawben_rel_max <=   0.998 & utilities <= 304.000","4+","national","ranger","any_error",328,0.3079,0.2522,53.66,12,1,183,"buffer"
"elderly_disabled_i >  0.500 & rawben_rel_max >  0.997 & total_deductions_by_hh_size > 48.000 & utilities <= 14.000","1","national","ranger","any_error",250,0.316,0.2521,58.44,3,1,184,"buffer"
"children_i <= 0.500 & count_divisible_by_100 > 0.500 & months_since_cert_n > 2.500 & rawben_rel_max <= 0.846","2-3","national","ranger","any_error",146,0.3356,0.252,53,2,1,185,"buffer"
"count_divisible_by_100 > 0.500 & married > 0.500 & rawben_rel_max > 0.350 & rawben_rel_max <= 0.998","4+","national","ranger","any_error",293,0.3106,0.2516,61.27,4,1,186,"buffer"
"married > 0.500 & months_since_cert_n > 5.500 & rawben_rel_max > 0.493","4+","national","ranger","any_error",1159,0.2813,0.2516,67.87,13,1,187,"buffer"
"rawben_rel_max >  0.595 & rawben_rel_max <=  0.820 & total_deductions_by_hh_size > 35.700 & unc_rawben_rel_max <=  0.998","4+","national","ranger","any_error",3133,0.2694,0.2514,56.13,56,1,188,"buffer"
"count_divisible_by_100 >=   0.5 & months_since_cert_n <   1.5 & shelter_expenses_by_hh_size >= 267.0 & utilities < 412.0","2-3","national","xgboost","any_error",116,0.3448,0.2512,59.51,3,2,189,"buffer"
"rawben_rel_max <   0.769 & shelter_expenses_by_hh_size < 305.000 & total_deductions_by_hh_size >= 194.000 & total_deductions_by_hh_size < 199.000","4+","national","xgboost","any_error",51,0.3922,0.2509,72.49,1,1,190,"buffer"
"rawben_rel_max < 0.774 & total_deductions_by_hh_size >= 0.165 & total_deductions_by_hh_size < 3.650","4+","national","xgboost","any_error",48,0.3958,0.2504,55.21,1,1,191,"buffer"
"children_i >=   0.500 & rawben_rel_max >=   0.187 & rawben_rel_max <   0.735 & total_deductions_by_hh_size < 321.000","1","national","xgboost","any_error",67,0.3731,0.2501,55.85,4,1,192,"buffer"
"elderly_disabled_i >=   0.5 & total_deductions_by_hh_size >= 373.0 & utilities < 263.0","1","national","xgboost","any_error",1276,0.2782,0.25,41.48,20,2,193,"buffer"
"months_since_cert_n >=  29.500 & rawben_rel_max >=   0.783 & shelter_expenses_by_hh_size >= 412.000 & utilities < 398.000","1","national","xgboost","any_error",45,0.4,0.2499,55.67,9,3,194,"buffer"
"HH_size_n >  4.500 & rawben_rel_max >  0.345 & rawben_rel_max <=  0.998 & shelter_expenses_by_hh_size > 51.200","4+","national","ranger","any_error",4774,0.2643,0.2498,57.21,118,2,195,"buffer"
"rawben_rel_max <=   0.998 & shelter_expenses_by_hh_size > 253.000 & unc_rawben_rel_max >   0.341","4+","national","ranger","any_error",4138,0.2653,0.2497,56.76,31,1,196,"buffer"
"months_since_cert_n <=  0.500 & percent_abawd <=  0.125 & total_deductions_by_hh_size > 80.600 & utilities <= 22.000","2-3","national","ranger","any_error",158,0.3291,0.2491,53.53,7,5,197,"buffer"
"count_divisible_by_100 <=   1.500 & rawben_rel_max <=   0.961 & shelter_expenses_by_hh_size > 198.000 & unc_rawben_rel_max >   0.463","4+","national","ranger","any_error",4350,0.2641,0.2489,56.11,53,2,198,"buffer"
"months_since_cert_n >=   3.50 & shelter_expenses_by_hh_size >= 523.00 & unc_rawben_rel_max <   1.49 & utilities < 360.00","2-3","national","xgboost","any_error",289,0.308,0.2488,63.09,6,1,199,"buffer"
"children_i >   0.500 & rawben_rel_max >   0.351 & shelter_expenses_by_hh_size > 206.000 & unc_rawben_rel_max <=   0.977","4+","national","ranger","any_error",5180,0.2622,0.2482,54.48,53,1,200,"buffer"
"expedited_i <=   0.5000 & percent_abawd >   0.0885 & shelter_expenses_by_hh_size > 231.0000 & total_deductions_by_hh_size >   9.0600","4+","national","ranger","any_error",384,0.2995,0.2482,67.17,4,1,201,"buffer"
"homeless <=   0.500 & rawben_rel_max <=   0.976 & shelter_expenses_by_hh_size > 166.000 & unc_rawben_rel_max >   0.452","4+","national","ranger","any_error",5290,0.262,0.2482,55.47,74,2,202,"buffer"
"medical_deductions > 102.000 & percent_abawd <=   0.417 & unc_rawben_rel_max >   0.154 & utilities <= 794.000","2-3","national","ranger","any_error",643,0.2877,0.2481,40.56,7,2,203,"buffer"
"count_divisible_by_100 >= 0.500 & rawben_rel_max >= 0.308 & rawben_rel_max < 0.479","2-3","national","xgboost","any_error",222,0.3153,0.2479,42.47,5,2,204,"buffer"
"elderly_disabled_i <= 0.500 & months_since_cert_n > 5.500 & percent_abawd > 0.125 & unc_rawben_rel_max <= 0.884","2-3","national","ranger","any_error",272,0.3088,0.2479,67.29,5,2,205,"buffer"
"months_since_cert_n >=  3.500 & rawben_rel_max <  0.977 & total_deductions_by_hh_size >= 12.400","4+","national","xgboost","any_error",5562,0.2614,0.2479,56.56,83,2,206,"buffer"
"HH_size_n >=  4.5 & months_since_cert_n >=  4.5 & total_deductions_by_hh_size >= 93.7","4+","national","xgboost","any_error",1972,0.2703,0.2477,67.34,19,2,207,"buffer"
"rawben_rel_max <   0.975 & total_deductions_by_hh_size >= 260.000 & utilities < 360.000","2-3","national","xgboost","any_error",865,0.2809,0.2468,48.67,24,6,208,"buffer"
"HH_size_n > 4.500 & homeless <= 0.500 & rawben_rel_max > 0.351 & unc_rawben_rel_max <= 0.977","4+","national","ranger","any_error",5083,0.2609,0.2468,56.49,129,1,209,"buffer"
"rawben_rel_max <   0.993 & total_deductions_by_hh_size >= 494.000 & utilities < 346.000","1","national","xgboost","any_error",1524,0.2723,0.2466,37.99,58,5,210,"buffer"
"rawben_rel_max > 0.653 & rawben_rel_max <= 0.976 & utilities > 9.000","4+","national","ranger","any_error",4610,0.2614,0.2466,56.87,99,2,211,"buffer"
"total_deductions_by_hh_size > 12.200 & unc_rawben_rel_max >  0.566 & unc_rawben_rel_max <=  0.998","4+","national","ranger","any_error",6324,0.259,0.2464,55.55,123,1,212,"buffer"
"rawben_rel_max <   0.601 & shelter_expenses_by_hh_size >= 502.000 & utilities < 340.000","2-3","national","xgboost","any_error",245,0.3102,0.2462,50.47,6,2,213,"buffer"
"shelter_expenses_by_hh_size >=  50.10 & unc_rawben_rel_max <   1.01 & utilities >=  84.00 & utilities < 304.00","4+","national","xgboost","any_error",528,0.2898,0.2462,50.57,80,6,214,"buffer"
"shelter_expenses_by_hh_size > 185.000 & unc_rawben_rel_max >   0.351 & unc_rawben_rel_max <=   0.977","4+","national","ranger","any_error",5803,0.259,0.2459,53.83,73,3,215,"buffer"
"rawben_rel_max <=  0.944 & unc_rawben_rel_max >  0.370 & unc_rawben_rel_max <=  0.430 & utilities <= 29.500","4+","national","ranger","any_error",52,0.3846,0.2457,63.9,3,1,216,"buffer"
"rawben_rel_max >   0.306 & shelter_expenses_by_hh_size > 227.000 & unc_rawben_rel_max <=   0.947 & utilities <= 625.000","4+","national","ranger","any_error",3280,0.2628,0.2453,54.84,43,2,217,"buffer"
"count_divisible_by_100 <=   0.5 & elderly_disabled_i >   0.5 & total_deductions_by_hh_size > 314.0 & utilities <=   5.0","1","national","ranger","any_error",947,0.2777,0.2452,41.01,23,5,218,"buffer"
"total_deductions_by_hh_size > 376 & utilities <= 450","2-3","national","ranger","any_error",1302,0.2727,0.2449,53.28,11,1,219,"buffer"
"cat_elig < 2.500 & months_since_cert_n >= 5.500 & rawben_rel_max >= 0.207 & unc_rawben_rel_max < 1.060","4+","national","xgboost","any_error",3790,0.2609,0.2447,57.26,56,2,220,"buffer"
"months_since_cert_n >   1.5 & shelter_expenses_by_hh_size > 160.0 & total_deductions_by_hh_size > 175.0","4+","national","ranger","any_error",3289,0.2618,0.2444,56.84,13,1,221,"buffer"
"rawben_rel_max >   0.341 & shelter_expenses_by_hh_size > 163.000 & unc_rawben_rel_max <=   0.998","4+","national","ranger","any_error",6648,0.2559,0.2436,52.54,94,1,222,"buffer"
"medical_deductions <= 11.500 & total_deductions_by_hh_size >  0.600 & unc_rawben_rel_max >  0.364 & unc_rawben_rel_max <=  0.947","4+","national","ranger","any_error",8429,0.254,0.2431,51.73,176,2,223,"buffer"
"rawben_rel_max >=   0.406 & rawben_rel_max <   0.740 & total_deductions_by_hh_size >= 132.000 & utilities < 392.000","2-3","national","xgboost","any_error",1297,0.2706,0.2429,41.73,46,23,224,"buffer"
"expedited_i <=   0.5 & HH_size_n >   4.5 & married <=   0.5 & shelter_expenses_by_hh_size > 187.0","4+","national","ranger","any_error",1768,0.2658,0.2421,58.94,25,1,225,"buffer"
"cat_elig >=   0.500 & medical_deductions >= 124.000 & unc_rawben_rel_max >=  -0.012","2-3","national","xgboost","any_error",740,0.2784,0.2418,41.61,1,1,226,"buffer"
"elderly_disabled_i <= 0.500 & HH_size_n > 2.500 & percent_abawd > 0.125 & unc_rawben_rel_max <= 0.905","2-3","national","ranger","any_error",338,0.2959,0.2417,58.16,5,1,227,"buffer"
"percent_abawd >   0.125 & percent_abawd <=   0.417 & shelter_expenses_by_hh_size > 252.000 & utilities <= 793.000","2-3","national","ranger","any_error",257,0.3035,0.2414,60.48,3,2,228,"buffer"
"married > 0.50 & months_since_cert_n <= 0.50 & unc_rawben_rel_max > 1.18","4+","national","ranger","any_error",34,0.4118,0.2411,103.21,2,2,229,"buffer"
"rawben_rel_max <= 0.945 & unc_rawben_rel_max > 0.708","4+","national","ranger","any_error",4006,0.2566,0.2409,55.35,85,1,230,"buffer"
"total_deductions_by_hh_size >= 37.3 & total_deductions_by_hh_size < 63.0 & utilities < 84.0","4+","national","xgboost","any_error",265,0.3019,0.2408,59.27,6,1,231,"buffer"
"medical_deductions > 108.000 & unc_rawben_rel_max >   0.266 & utilities <= 390.000","1","national","ranger","any_error",674,0.2789,0.2406,33.01,10,1,232,"buffer"
"elderly_disabled_i >   0.500 & rawben_rel_max >   0.774 & total_deductions_by_hh_size >   7.800 & utilities <= 360.000","1","national","ranger","any_error",1768,0.2636,0.24,41.43,73,17,233,"buffer"
"shelter_expenses_by_hh_size <  79.80 & unc_rawben_rel_max <   1.03 & utilities >= 302.00","4+","national","xgboost","any_error",412,0.2888,0.2399,63.68,24,3,234,"buffer"
"HH_size_n >   5.5 & medical_deductions <=  65.0 & shelter_expenses_by_hh_size >  87.2 & utilities <= 472.0","4+","national","ranger","any_error",1125,0.2693,0.2397,65.75,41,2,235,"buffer"
"HH_size_n >=   4.5 & months_since_cert_n >=   2.5 & shelter_expenses_by_hh_size >= 174.0 & total_deductions_by_hh_size >=  96.4","4+","national","xgboost","any_error",2388,0.2601,0.2397,62.17,22,1,236,"buffer"
"homeless <= 0.500 & unc_rawben_rel_max > 0.672 & unc_rawben_rel_max <= 0.976","4+","national","ranger","any_error",5009,0.2537,0.2397,55.57,106,1,237,"buffer"
"cat_elig >=   0.5 & shelter_expenses_by_hh_size >= 453.0 & utilities < 360.0","2-3","national","xgboost","any_error",867,0.2734,0.2396,56.3,3,1,238,"buffer"
"total_deductions_by_hh_size >= 679 & utilities < 338","1","national","xgboost","any_error",755,0.2755,0.2394,45.26,25,1,239,"buffer"
"HH_size_n >   5.5 & married <=   0.5 & medical_deductions <= 179.0 & utilities >  30.5","4+","national","ranger","any_error",1412,0.2656,0.2392,62.78,30,1,240,"buffer"
"children_i > 0.5 & elderly_disabled_i <= 0.5 & HH_size_n > 4.5 & months_since_cert_n > 5.5","4+","national","ranger","any_error",1858,0.2621,0.2391,64.88,19,1,241,"buffer"
"rawben_rel_max >=   0.944 & unc_rawben_rel_max >=   1.470 & utilities >=  13.500 & utilities < 392.000","2-3","national","xgboost","any_error",245,0.302,0.2387,90.91,3,3,242,"buffer"
"months_since_cert_n >   5.5 & shelter_expenses_by_hh_size >  59.8 & utilities <= 442.0","4+","national","ranger","any_error",1771,0.262,0.2384,56.53,48,2,243,"buffer"
"shelter_expenses_by_hh_size >= 502 & utilities < 340","2-3","national","xgboost","any_error",599,0.2788,0.2383,57.52,17,1,244,"buffer"
"married <=  0.500 & shelter_expenses_by_hh_size > 50.100 & unc_rawben_rel_max >  0.350 & unc_rawben_rel_max <=  0.998","4+","national","ranger","any_error",5919,0.2511,0.2382,49.49,134,1,245,"buffer"
"total_deductions_by_hh_size >= 311 & utilities >= 304 & utilities < 364","2-3","national","xgboost","any_error",358,0.2905,0.2381,55.95,18,3,246,"buffer"
"cat_elig >   0.500 & medical_deductions >  99.000 & rawben_rel_max >   0.262 & utilities <= 680.000","1","national","ranger","any_error",1687,0.262,0.2379,29.49,15,7,247,"buffer"
"months_since_cert_n <  1.500 & rawben_rel_max >=  0.837 & rawben_rel_max <  0.904 & total_deductions_by_hh_size >= 38.700","2-3","national","xgboost","any_error",283,0.2968,0.2379,47.45,7,5,248,"buffer"
"total_deductions_by_hh_size >= 233.0 & unc_rawben_rel_max >=   1.9 & utilities < 474.0","1","national","xgboost","any_error",639,0.2754,0.2363,49.47,5,1,249,"buffer"
"rawben_rel_max >   0.129 & shelter_expenses_by_hh_size > 414.000 & unc_rawben_rel_max <=   1.000 & utilities <= 436.000","2-3","national","ranger","any_error",2123,0.2577,0.2362,44.36,35,7,250,"buffer"
"rawben_rel_max >=   0.694 & rawben_rel_max <   0.707 & shelter_expenses_by_hh_size < 740.000","2-3","national","xgboost","any_error",289,0.2941,0.236,45.28,7,1,251,"buffer"
"months_since_cert_n >=   5.5 & total_deductions_by_hh_size >= 446.0 & utilities < 346.0","1","national","xgboost","any_error",1375,0.2625,0.2359,40.36,66,13,252,"buffer"
"cat_elig >=   0.50 & shelter_expenses_by_hh_size >= 440.00 & unc_rawben_rel_max <   1.75 & utilities < 360.00","2-3","national","xgboost","any_error",936,0.2682,0.2359,54.86,6,1,253,"buffer"
"HH_size_n >=  4.5 & months_since_cert_n >=  2.5 & total_deductions_by_hh_size >= 96.4","4+","national","xgboost","any_error",3052,0.2536,0.2357,60.83,35,1,254,"buffer"
"medical_deductions >= 6.50 & rawben_rel_max >= 0.41","2-3","national","xgboost","any_error",571,0.2767,0.2354,45.33,3,1,255,"buffer"
"percent_abawd > 0.125 & rawben_rel_max <= 0.792 & total_deductions_by_hh_size > 0.233 & unc_rawben_rel_max > 0.364","2-3","national","ranger","any_error",622,0.2749,0.2354,48.2,13,2,256,"buffer"
"months_since_cert_n >= 11.500 & rawben_rel_max <  0.444 & total_deductions_by_hh_size >=  8.800 & total_deductions_by_hh_size < 11.500","1","national","xgboost","any_error",78,0.3462,0.2346,31.17,4,3,257,"buffer"
"months_since_cert_n >=   4.5 & shelter_expenses_by_hh_size >= 398.0 & utilities < 362.0","2-3","national","xgboost","any_error",569,0.2759,0.2346,54.9,18,1,258,"buffer"
"medical_deductions <= 738.000 & rawben_rel_max >   0.353 & unc_rawben_rel_max <=   0.998 & utilities >  30.500","4+","national","ranger","any_error",9077,0.2449,0.2346,50.42,203,1,259,"buffer"
"HH_size_n >=  2.500 & months_since_cert_n <  0.500 & rawben_rel_max <  0.982 & utilities < 12.500","2-3","national","xgboost","any_error",106,0.3302,0.2345,60.02,4,1,260,"buffer"
"rawben_rel_max >   0.476 & shelter_expenses_by_hh_size > 878.000 & total_deductions_by_hh_size >   7.800 & utilities <= 360.000","1","national","ranger","any_error",1267,0.262,0.2344,39.71,52,4,261,"buffer"
"HH_size_n >= 4.500 & rawben_rel_max >= 0.324 & unc_rawben_rel_max < 1.040","4+","national","xgboost","any_error",5681,0.2475,0.2344,53.8,148,2,262,"buffer"
"expedited_i <=   0.5 & total_deductions_by_hh_size > 159.0 & utilities <= 454.0","4+","national","ranger","any_error",1948,0.2551,0.2329,52.41,37,1,263,"buffer"
"medical_deductions >= 2.5 & medical_deductions < 8.5","2-3","national","xgboost","any_error",32,0.4062,0.2325,27.62,1,1,264,"buffer"
"rawben_rel_max <   0.996 & shelter_expenses_by_hh_size < 210.000 & total_deductions_by_hh_size >= 108.000 & total_deductions_by_hh_size < 119.000","2-3","national","xgboost","any_error",206,0.301,0.2325,50.46,7,6,265,"buffer"
"rawben_rel_max <=   0.997 & total_deductions_by_hh_size > 238.000 & utilities <= 432.000","2-3","national","ranger","any_error",2602,0.2513,0.2321,44.74,34,2,266,"buffer"
"HH_size_n >= 4.50 & months_since_cert_n >= 4.50 & unc_rawben_rel_max < 1.18","4+","national","xgboost","any_error",2958,0.2498,0.2318,57.91,42,1,267,"buffer"
"months_since_cert_n >=   7.500 & rawben_rel_max <   0.997 & total_deductions_by_hh_size >=  99.200 & utilities < 470.000","2-3","national","xgboost","any_error",1523,0.2567,0.2316,44.24,23,3,268,"buffer"
"cat_elig < 0.500 & months_since_cert_n < 3.500 & rawben_rel_max >= 0.345 & rawben_rel_max < 0.991","1","state","xgboost","any_error",45,0.3778,0.2315,34.33,45,29,269,"buffer"
"count_divisible_by_100 <   0.5 & total_deductions_by_hh_size >= 498.0 & utilities < 278.0","1","national","xgboost","any_error",1356,0.2581,0.2315,43.81,10,1,270,"buffer"
"cat_elig <   1.50 & total_deductions_by_hh_size >= 346.00 & unc_rawben_rel_max <   1.49 & utilities < 293.00","2-3","national","xgboost","any_error",241,0.2946,0.2314,57.05,6,1,271,"buffer"
"rawben_rel_max >=   0.537 & rawben_rel_max <   0.547 & utilities < 472.000","2-3","national","xgboost","any_error",133,0.3158,0.2308,58.47,2,1,272,"buffer"
"rawben_rel_max >=   0.245 & rawben_rel_max <   0.282 & shelter_expenses_by_hh_size >= 306.000 & utilities < 548.000","2-3","national","xgboost","any_error",170,0.3059,0.2307,34.47,2,1,273,"buffer"
"rawben_rel_max >=   0.683 & rawben_rel_max <   0.746 & total_deductions_by_hh_size >=  30.000 & utilities < 316.000","2-3","national","xgboost","any_error",257,0.2918,0.2307,49.67,17,13,274,"buffer"
"elderly_disabled_i <=  0.500 & months_since_cert_n >  4.500 & unc_rawben_rel_max > -0.058 & unc_rawben_rel_max <=  0.855","1","national","ranger","any_error",986,0.2617,0.2305,37.08,3,1,275,"buffer"
"count_divisible_by_100 > 0.500 & rawben_rel_max <= 0.997 & unc_rawben_rel_max > 0.129 & unc_rawben_rel_max <= 0.524","2-3","national","ranger","any_error",437,0.2769,0.2301,36.78,8,2,276,"buffer"
"rawben_rel_max >=   0.987 & rawben_rel_max <   0.998 & shelter_expenses_by_hh_size >= 139.000","2-3","national","xgboost","any_error",289,0.2872,0.2296,50.25,1,1,277,"buffer"
"medical_deductions < 20.00000 & unc_rawben_rel_max >= -0.00700 & unc_rawben_rel_max <  0.00172","1","national","xgboost","any_error",340,0.2824,0.2293,49.3,9,1,278,"buffer"
"elderly_disabled_i <=  0.50 & months_since_cert_n >  5.50 & rawben_rel_max <=  0.95 & shelter_expenses_by_hh_size > 99.80","2-3","national","ranger","any_error",2469,0.2487,0.229,44.37,16,1,279,"buffer"
"count_divisible_by_100 <= 0.500 & HH_size_n > 2.500 & percent_abawd > 0.125 & unc_rawben_rel_max <= 0.879","2-3","national","ranger","any_error",451,0.2749,0.2289,51.68,8,1,280,"buffer"
"medical_deductions >=    4.500 & rawben_rel_max >=    0.131 & shelter_expenses_by_hh_size < 1230.000","2-3","national","xgboost","any_error",907,0.2613,0.2289,36.74,10,2,281,"buffer"
"married <   0.5 & shelter_expenses_by_hh_size >= 440.0 & utilities < 340.0","2-3","national","xgboost","any_error",676,0.2663,0.2287,57.97,29,1,282,"buffer"
