"rule","hh","pool","engines","mined_frames","n_flagged_train","precision_train","precision_train_lcb","dollars_per_flag_train","n_flagged_state","n_new_at_rank","rank","role"
"cat_elig >=  0.500 & rawben_rel_max <  0.814 & shelter_expenses_by_hh_size < 69.200 & utilities >= 55.500","4+","national","xgboost","any_error",159,0.3459,0.2645,79.89,3,2,142,"buffer"
"count_divisible_by_100 >=   0.50 & months_since_cert_n <  21.50 & unc_rawben_rel_max >=   1.35 & utilities < 598.00","2-3","national","xgboost","any_error",79,0.3797,0.2643,107.46,2,1,143,"buffer"
"count_divisible_by_100 >   0.5 & married >   0.5 & shelter_expenses_by_hh_size > 154.0 & shelter_expenses_by_hh_size <= 428.0","4+","national","ranger","any_error",239,0.3305,0.2642,69.87,11,8,144,"buffer"
"rawben_rel_max >=    0.237 & total_deductions_by_hh_size >= 1100.000 & unc_rawben_rel_max <    1.020 & utilities <  660.000","1","national","xgboost","any_error",256,0.3281,0.264,52.96,2,1,145,"buffer"
"percent_abawd >   0.583 & rawben_rel_max <=   0.798 & shelter_expenses_by_hh_size <= 296.000 & utilities <= 376.000","2-3","national","ranger","any_error",70,0.3857,0.2633,65.64,1,1,146,"buffer"
"rawben_rel_max >=   0.541 & rawben_rel_max <   0.546 & total_deductions_by_hh_size < 276.000","2-3","national","xgboost","any_error",70,0.3857,0.2633,66.73,2,2,147,"buffer"
"months_since_cert_n >   3.500 & shelter_expenses_by_hh_size <= 212.000 & total_deductions_by_hh_size <=   0.980 & unc_rawben_rel_max <=   0.369","4+","national","ranger","any_error",40,0.425,0.2631,95.95,1,1,148,"buffer"
"rawben_rel_max >=   0.635 & rawben_rel_max <   0.697 & total_deductions_by_hh_size >= 336.000 & utilities < 591.000","2-3","national","xgboost","any_error",207,0.3333,0.2622,54.82,9,5,149,"buffer"
"shelter_expenses_by_hh_size >= 407 & shelter_expenses_by_hh_size < 431 & total_deductions_by_hh_size >= 158","4+","national","xgboost","any_error",292,0.3219,0.2621,68.15,6,3,150,"buffer"
"married <=  0.5 & total_deductions_by_hh_size > 47.7 & total_deductions_by_hh_size <= 56.3 & utilities <= 30.5","4+","national","ranger","any_error",52,0.4038,0.262,78.31,2,1,151,"buffer"
"medical_deductions >= 144.000 & medical_deductions < 276.000 & rawben_rel_max >=   0.162 & rawben_rel_max <   0.996","2-3","national","xgboost","any_error",242,0.3264,0.2608,43.69,1,1,152,"buffer"
"rawben_rel_max >=   0.694 & rawben_rel_max <   0.702 & shelter_expenses_by_hh_size < 412.000","2-3","national","xgboost","any_error",116,0.3534,0.2589,52.64,2,2,153,"buffer"
"elderly_disabled_i >=   0.5 & months_since_cert_n <   3.5 & total_deductions_by_hh_size >= 538.0 & utilities < 773.0","2-3","national","xgboost","any_error",156,0.3397,0.2582,77.58,4,2,154,"buffer"
"rawben_rel_max >=   0.870 & rawben_rel_max <   0.882 & unc_rawben_rel_max <   1.170 & utilities < 446.000","4+","national","xgboost","any_error",123,0.3496,0.2578,80.35,2,1,155,"buffer"
"percent_abawd >=   0.155 & rawben_rel_max >=   0.306 & rawben_rel_max <   0.977 & utilities >= 446.000","4+","national","xgboost","any_error",290,0.3172,0.2575,71.99,2,1,156,"buffer"
"rawben_rel_max >= 0.207 & rawben_rel_max < 0.220 & unc_rawben_rel_max < 1.260","4+","national","xgboost","any_error",59,0.3898,0.2574,90.61,6,4,157,"buffer"
"rawben_rel_max >=   0.947 & rawben_rel_max <   0.991 & total_deductions_by_hh_size >= 856.000","1","national","xgboost","any_error",385,0.3091,0.2573,52.23,1,1,158,"buffer"
"medical_deductions >= 118.000 & medical_deductions < 130.000 & rawben_rel_max >=   0.281 & utilities >= 500.000","1","national","xgboost","any_error",56,0.3929,0.257,31.98,1,1,159,"buffer"
"rawben_rel_max <=   0.998 & shelter_expenses_by_hh_size <= 226.000 & total_deductions_by_hh_size > 147.000 & unc_rawben_rel_max >   0.778","4+","national","ranger","any_error",232,0.3233,0.2566,73.05,7,5,160,"buffer"
"HH_size_n >=   6.50 & months_since_cert_n >=   3.50 & rawben_rel_max <   0.91 & utilities < 279.00","4+","national","xgboost","any_error",50,0.4,0.2564,65.68,2,2,161,"buffer"
"shelter_expenses_by_hh_size > 436.000 & unc_rawben_rel_max >   0.175 & unc_rawben_rel_max <=   0.940 & utilities <=  40.500","2-3","national","ranger","any_error",137,0.3431,0.2563,70.31,1,1,162,"buffer"
"rawben_rel_max <  0.9090 & shelter_expenses_by_hh_size < 20.4000 & total_deductions_by_hh_size >=  0.0833 & total_deductions_by_hh_size < 53.2000","2-3","national","xgboost","any_error",132,0.3409,0.2529,57.06,4,4,163,"buffer"
"children_i <= 0.500 & count_divisible_by_100 > 0.500 & months_since_cert_n > 2.500 & rawben_rel_max <= 0.846","2-3","national","ranger","any_error",146,0.3356,0.252,53,2,1,164,"buffer"
"rawben_rel_max <   0.977 & shelter_expenses_by_hh_size >= 420.000 & total_deductions_by_hh_size >= 156.000 & total_deductions_by_hh_size < 203.000","4+","national","xgboost","any_error",146,0.3356,0.252,89.76,2,1,165,"buffer"
"count_divisible_by_100 >=   0.5 & months_since_cert_n <   1.5 & shelter_expenses_by_hh_size >= 267.0 & utilities < 412.0","2-3","national","xgboost","any_error",116,0.3448,0.2512,59.51,2,1,166,"buffer"
"rawben_rel_max <   0.769 & shelter_expenses_by_hh_size < 305.000 & total_deductions_by_hh_size >= 194.000 & total_deductions_by_hh_size < 199.000","4+","national","xgboost","any_error",51,0.3922,0.2509,72.49,3,2,167,"buffer"
"medical_deductions >=   4.000 & rawben_rel_max >=   0.777 & shelter_expenses_by_hh_size < 501.000","2-3","national","xgboost","any_error",83,0.3614,0.2508,61.95,2,1,168,"buffer"
"months_since_cert_n >=   2.5 & shelter_expenses_by_hh_size >= 631.0 & total_deductions_by_hh_size >= 434.0 & total_deductions_by_hh_size < 460.0","2-3","national","xgboost","any_error",202,0.3218,0.2508,59.02,2,2,169,"buffer"
"shelter_expenses_by_hh_size >= 426 & total_deductions_by_hh_size >= 176 & total_deductions_by_hh_size < 203","4+","national","xgboost","any_error",83,0.3614,0.2508,103.51,1,1,170,"buffer"
"months_since_cert_n >=   0.500 & rawben_rel_max <   0.866 & shelter_expenses_by_hh_size >= 283.000 & shelter_expenses_by_hh_size < 290.000","4+","national","xgboost","any_error",157,0.3312,0.2507,59.03,6,4,171,"buffer"
"cat_elig >  1.5 & elderly_disabled_i >  0.5 & HH_size_n >  5.5 & total_deductions_by_hh_size > 53.8","4+","national","ranger","any_error",103,0.3495,0.2502,71.82,2,1,172,"buffer"
"HH_size_n >   4.500 & shelter_expenses_by_hh_size <= 244.000 & total_deductions_by_hh_size > 148.000 & unc_rawben_rel_max <=   0.965","4+","national","ranger","any_error",465,0.2968,0.2501,67.68,24,12,173,"buffer"
"medical_deductions <= 167.000 & unc_rawben_rel_max >   0.352 & utilities >  32.500 & utilities <= 386.000","1","state","ranger","any_error",30,0.4333,0.2496,46.4,30,22,174,"buffer"
"children_i < 0.500 & married < 0.500 & rawben_rel_max >= 0.249 & rawben_rel_max < 0.273","2-3","national","xgboost","any_error",30,0.4333,0.2496,65,2,1,175,"buffer"
"months_since_cert_n <=  0.500 & percent_abawd <=  0.125 & total_deductions_by_hh_size > 80.600 & utilities <= 22.000","2-3","national","ranger","any_error",158,0.3291,0.2491,53.53,4,3,176,"buffer"
"count_divisible_by_100 >   0.500 & months_since_cert_n <=  26.500 & rawben_rel_max <=   0.701 & shelter_expenses_by_hh_size > 657.000","2-3","national","ranger","any_error",141,0.3333,0.2487,61.62,1,1,177,"buffer"
"HH_size_n >   2.500 & percent_abawd >   0.125 & rawben_rel_max <=   0.768 & utilities > 358.000","2-3","national","ranger","any_error",283,0.3074,0.2477,59.45,7,4,178,"buffer"
"count_divisible_by_100 >=   0.500 & months_since_cert_n >=   2.500 & rawben_rel_max <   0.532 & shelter_expenses_by_hh_size >= 381.000","4+","national","xgboost","any_error",58,0.3793,0.2475,93,1,1,179,"buffer"
"count_divisible_by_100 >   0.500 & rawben_rel_max >   0.225 & rawben_rel_max <=   0.997 & shelter_expenses_by_hh_size > 625.000","2-3","national","ranger","any_error",255,0.3098,0.247,53.95,1,1,180,"buffer"
"shelter_expenses_by_hh_size >=  50.10 & unc_rawben_rel_max <   1.01 & utilities >=  84.00 & utilities < 304.00","4+","national","xgboost","any_error",528,0.2898,0.2462,50.57,6,3,181,"buffer"
"months_since_cert_n >=   3.500 & rawben_rel_max >=   0.991 & unc_rawben_rel_max >=   1.790 & utilities < 566.000","1","national","xgboost","any_error",943,0.2778,0.2452,53.93,21,12,182,"buffer"
"expedited_i >=   0.500 & rawben_rel_max <   0.998 & shelter_expenses_by_hh_size < 280.000 & utilities < 454.000","4+","national","xgboost","any_error",239,0.3096,0.2449,57.49,4,2,183,"buffer"
"shelter_expenses_by_hh_size >= 370.00 & shelter_expenses_by_hh_size < 618.00 & unc_rawben_rel_max >=   1.49 & utilities < 675.00","2-3","national","xgboost","any_error",207,0.314,0.2445,90.68,5,3,184,"buffer"
"elderly_disabled_i <   0.500 & rawben_rel_max >=   0.840 & rawben_rel_max <   0.974 & utilities >= 504.000","4+","national","xgboost","any_error",528,0.2879,0.2444,76.34,16,8,185,"buffer"
"cat_elig >   0.500 & elderly_disabled_i >   0.500 & rawben_rel_max <=   0.958 & shelter_expenses_by_hh_size > 241.000","4+","national","ranger","any_error",827,0.2781,0.2434,56.65,29,15,186,"buffer"
"shelter_expenses_by_hh_size >= 563.00 & unc_rawben_rel_max >=   1.49 & utilities >= 468.00 & utilities < 710.00","2-3","national","xgboost","any_error",99,0.3434,0.2431,92.35,4,2,187,"buffer"
"cat_elig >=   0.500 & medical_deductions >= 109.000 & rawben_rel_max >=   0.453 & total_deductions_by_hh_size < 711.000","1","national","xgboost","any_error",611,0.2831,0.2428,26.2,27,16,188,"buffer"
"homeless <=   0.500 & months_since_cert_n >   5.500 & rawben_rel_max <=   0.996 & total_deductions_by_hh_size > 311.000","2-3","national","ranger","any_error",1915,0.2642,0.2415,46.22,3,2,189,"buffer"
"married > 0.50 & months_since_cert_n <= 0.50 & unc_rawben_rel_max > 1.18","4+","national","ranger","any_error",34,0.4118,0.2411,103.21,3,3,190,"buffer"
"rawben_rel_max <  0.626 & total_deductions_by_hh_size >= 38.100 & total_deductions_by_hh_size < 90.800","4+","state","xgboost","any_error",34,0.4118,0.2411,71.38,34,20,191,"buffer"
"medical_deductions >= 182 & medical_deductions < 268","2-3","national","xgboost","any_error",135,0.3259,0.2404,46.13,2,1,192,"buffer"
"cat_elig >   0.500 & months_since_cert_n >   6.500 & total_deductions_by_hh_size > 288.000 & unc_rawben_rel_max <=   0.996","2-3","national","ranger","any_error",1810,0.2635,0.2402,46.63,2,1,193,"buffer"
"months_since_cert_n <  12.500 & shelter_expenses_by_hh_size >= 700.000 & total_deductions_by_hh_size >= 229.000 & unc_rawben_rel_max <  -0.172","2-3","national","xgboost","any_error",73,0.3562,0.2399,111.84,1,1,194,"buffer"
"months_since_cert_n <   1.500 & rawben_rel_max >=   0.665 & rawben_rel_max <   0.711 & utilities < 360.000","4+","national","xgboost","any_error",50,0.38,0.2396,48.82,3,3,195,"buffer"
"elderly_disabled_i >    0.500 & shelter_expenses_by_hh_size > 1660.000 & unc_rawben_rel_max >    0.312 & unc_rawben_rel_max <=    0.998","1","national","ranger","any_error",466,0.2854,0.2394,42.07,2,1,196,"buffer"
"months_since_cert_n <   0.50 & rawben_rel_max >=   0.79 & rawben_rel_max <   0.89 & utilities >= 310.00","4+","national","xgboost","any_error",104,0.3365,0.2392,61.67,7,4,197,"buffer"
"total_deductions_by_hh_size > 254.000 & unc_rawben_rel_max <=   0.952 & utilities >  80.500 & utilities <= 430.000","2-3","national","ranger","any_error",1755,0.2627,0.239,45.92,4,3,198,"buffer"
"shelter_expenses_by_hh_size >=  872 & shelter_expenses_by_hh_size < 1030 & utilities <  754","2-3","national","xgboost","any_error",384,0.2891,0.2385,69.08,2,1,199,"buffer"
"rawben_rel_max <   0.738 & shelter_expenses_by_hh_size >=  62.300 & shelter_expenses_by_hh_size <  72.100 & utilities < 401.000","4+","national","xgboost","any_error",94,0.3404,0.2382,69.24,2,1,200,"buffer"
"months_since_cert_n <  1.500 & rawben_rel_max >=  0.837 & rawben_rel_max <  0.904 & total_deductions_by_hh_size >= 38.700","2-3","national","xgboost","any_error",283,0.2968,0.2379,47.45,4,4,201,"buffer"
"cat_elig >   1.500 & medical_deductions > 257.000 & unc_rawben_rel_max >   0.268 & unc_rawben_rel_max <=   0.991","1","national","ranger","any_error",105,0.3333,0.2368,46.63,1,1,202,"buffer"
"HH_size_n >=   2.50 & months_since_cert_n >=   2.50 & shelter_expenses_by_hh_size >= 604.00 & unc_rawben_rel_max <   1.34","2-3","national","xgboost","any_error",515,0.2796,0.2361,57.87,4,2,203,"buffer"
"rawben_rel_max >=   0.694 & rawben_rel_max <   0.707 & shelter_expenses_by_hh_size < 740.000","2-3","national","xgboost","any_error",289,0.2941,0.236,45.28,6,3,204,"buffer"
"elderly_disabled_i < 0.500 & expedited_i >= 0.500 & rawben_rel_max < 0.226 & total_deductions_by_hh_size >= 7.800","1","national","xgboost","any_error",95,0.3368,0.2356,73.56,1,1,205,"buffer"
"medical_deductions > 146.000 & rawben_rel_max >   0.313 & total_deductions_by_hh_size > 636.000 & unc_rawben_rel_max <=   0.998","1","national","ranger","any_error",918,0.268,0.2354,34.26,8,4,206,"buffer"
"expedited_i <   0.5 & HH_size_n >=   2.5 & shelter_expenses_by_hh_size >= 679.0 & shelter_expenses_by_hh_size < 785.0","2-3","national","xgboost","any_error",249,0.2972,0.2347,57.1,1,1,207,"buffer"
"HH_size_n >   2.5 & months_since_cert_n <=   0.5 & total_deductions_by_hh_size > 342.0","2-3","national","ranger","any_error",131,0.3206,0.2345,62.46,6,3,208,"buffer"
"cat_elig <= 1.500 & elderly_disabled_i > 0.500 & unc_rawben_rel_max > 0.977 & unc_rawben_rel_max <= 0.998","4+","national","ranger","any_error",61,0.3607,0.2345,77.18,2,1,209,"buffer"
"months_since_cert_n >=   4.500 & rawben_rel_max <   0.997 & total_deductions_by_hh_size >= 147.000 & utilities <  39.000","4+","national","xgboost","any_error",61,0.3607,0.2345,56.98,1,1,210,"buffer"
"cat_elig >= 0.50 & count_divisible_by_100 >= 0.50 & total_deductions_by_hh_size < 3.92 & unc_rawben_rel_max >= 1.07","2-3","national","xgboost","any_error",58,0.3621,0.233,61.16,1,1,211,"buffer"
"children_i <   0.500 & shelter_expenses_by_hh_size >= 432.000 & unc_rawben_rel_max <  -0.615","2-3","national","xgboost","any_error",58,0.3621,0.233,85.5,1,1,212,"buffer"
"elderly_disabled_i >   0.5 & HH_size_n >   2.5 & shelter_expenses_by_hh_size > 460.0","2-3","national","ranger","any_error",436,0.2798,0.2327,55.25,9,6,213,"buffer"
"rawben_rel_max <   0.996 & shelter_expenses_by_hh_size < 210.000 & total_deductions_by_hh_size >= 108.000 & total_deductions_by_hh_size < 119.000","2-3","national","xgboost","any_error",206,0.301,0.2325,50.46,4,4,214,"buffer"
"medical_deductions >=  166.000 & months_since_cert_n >=    8.500 & rawben_rel_max >=    0.381 & shelter_expenses_by_hh_size < 1050.000","1","national","xgboost","any_error",240,0.2958,0.2324,38.65,2,1,215,"buffer"
"rawben_rel_max >=   0.237 & rawben_rel_max <   0.996 & total_deductions_by_hh_size >= 848.000 & utilities < 810.000","1","national","xgboost","any_error",1653,0.2553,0.2312,36.39,18,10,216,"buffer"
"rawben_rel_max >=   0.245 & rawben_rel_max <   0.282 & shelter_expenses_by_hh_size >= 306.000 & utilities < 548.000","2-3","national","xgboost","any_error",170,0.3059,0.2307,34.47,6,4,217,"buffer"
"rawben_rel_max >=   0.683 & rawben_rel_max <   0.746 & total_deductions_by_hh_size >=  30.000 & utilities < 316.000","2-3","national","xgboost","any_error",257,0.2918,0.2307,49.67,4,3,218,"buffer"
"elderly_disabled_i <=  0.500 & months_since_cert_n >  4.500 & unc_rawben_rel_max > -0.058 & unc_rawben_rel_max <=  0.855","1","national","ranger","any_error",986,0.2617,0.2305,37.08,12,8,219,"buffer"
"count_divisible_by_100 > 0.500 & rawben_rel_max <= 0.997 & unc_rawben_rel_max > 0.129 & unc_rawben_rel_max <= 0.524","2-3","national","ranger","any_error",437,0.2769,0.2301,36.78,13,7,220,"buffer"
"elderly_disabled_i >=   0.500 & rawben_rel_max >=   0.132 & rawben_rel_max <   0.279 & shelter_expenses_by_hh_size >= 607.000","2-3","national","xgboost","any_error",163,0.3067,0.2301,29.92,1,1,221,"buffer"
"rawben_rel_max <=   0.998 & shelter_expenses_by_hh_size > 198.000 & utilities <=  72.500","4+","national","ranger","any_error",239,0.2929,0.2296,52.23,5,3,222,"buffer"
"medical_deductions < 20.00000 & unc_rawben_rel_max >= -0.00700 & unc_rawben_rel_max <  0.00172","1","national","xgboost","any_error",340,0.2824,0.2293,49.3,4,3,223,"buffer"
"children_i >   0.500 & elderly_disabled_i >   0.500 & rawben_rel_max <=   0.996 & total_deductions_by_hh_size > 366.000","2-3","national","ranger","any_error",325,0.2831,0.2289,48.1,2,1,224,"buffer"
"count_divisible_by_100 >= 0.500 & rawben_rel_max >= 0.334 & rawben_rel_max < 0.638","2-3","national","xgboost","any_error",404,0.2772,0.2286,39.15,14,7,225,"buffer"
"elderly_disabled_i >   0.5 & married <=   0.5 & shelter_expenses_by_hh_size <= 217.0 & total_deductions_by_hh_size > 115.0","4+","national","ranger","any_error",80,0.3375,0.2283,98.31,1,1,226,"buffer"
"count_divisible_by_100 <   1.5 & months_since_cert_n >=   2.5 & shelter_expenses_by_hh_size >= 466.0 & total_deductions_by_hh_size < 333.0","4+","national","xgboost","any_error",478,0.272,0.2274,67.44,4,2,227,"buffer"
"HH_size_n >=  7.5 & months_since_cert_n >=  2.5 & total_deductions_by_hh_size < 71.3","4+","national","xgboost","any_error",150,0.3067,0.2271,79.31,2,1,228,"buffer"
"cat_elig > 1.500 & elderly_disabled_i <= 0.500 & expedited_i > 0.500 & rawben_rel_max <= 0.997","2-3","national","ranger","any_error",178,0.2978,0.225,70.96,1,1,229,"buffer"
"HH_size_n >  2.500 & rawben_rel_max >  0.995 & rawben_rel_max <=  0.998 & total_deductions_by_hh_size > 54.700","2-3","national","ranger","any_error",74,0.3378,0.2249,57.09,2,1,230,"buffer"
"children_i <=  0.5 & expedited_i <=  0.5 & married >  0.5 & total_deductions_by_hh_size > 66.5","4+","national","ranger","any_error",43,0.3721,0.2242,99.74,2,1,231,"buffer"
"cat_elig >   0.500 & total_deductions_by_hh_size >  91.000 & unc_rawben_rel_max <=   0.997 & utilities <= 434.000","2-3","national","ranger","any_error",4964,0.2371,0.2234,40.78,58,30,232,"buffer"
"cat_elig >   0.5 & elderly_disabled_i >   0.5 & HH_size_n >   2.5 & total_deductions_by_hh_size > 183.0","2-3","national","ranger","any_error",725,0.2593,0.2233,52.71,16,9,233,"buffer"
"HH_size_n >   2.500 & shelter_expenses_by_hh_size <= 280.000 & total_deductions_by_hh_size > 221.000 & unc_rawben_rel_max <=   0.923","2-3","national","ranger","any_error",100,0.32,0.2232,40.53,2,1,234,"buffer"
"cat_elig <   1.50 & total_deductions_by_hh_size >= 290.00 & unc_rawben_rel_max >=   1.39 & utilities < 390.00","2-3","national","xgboost","any_error",230,0.287,0.2231,86.24,1,1,235,"buffer"
"shelter_expenses_by_hh_size > 227 & shelter_expenses_by_hh_size <= 228 & utilities >   9","4+","national","ranger","any_error",50,0.36,0.2231,56.5,2,1,236,"buffer"
"cat_elig >=   1.5 & shelter_expenses_by_hh_size >= 754.0 & utilities < 872.0","2-3","national","xgboost","any_error",520,0.2654,0.2229,61.67,7,4,237,"buffer"
"cat_elig >=   0.50000 & unc_rawben_rel_max >=  -0.01400 & unc_rawben_rel_max <  -0.00172 & utilities >= 226.00000","1","national","xgboost","any_error",227,0.2863,0.2222,51.68,4,2,238,"buffer"
"shelter_expenses_by_hh_size < 628.00 & total_deductions_by_hh_size < 624.00 & unc_rawben_rel_max >=   1.82 & utilities < 488.00","1","national","xgboost","any_error",108,0.3148,0.2218,60.69,1,1,239,"buffer"
"months_since_cert_n <  25.500 & rawben_rel_max >=   0.541 & rawben_rel_max <   0.552 & total_deductions_by_hh_size < 265.000","2-3","national","xgboost","any_error",142,0.3028,0.2217,55.94,6,3,240,"buffer"
"medical_deductions > 110.0 & months_since_cert_n <=   5.5 & total_deductions_by_hh_size > 475.0 & utilities <= 380.0","1","national","ranger","any_error",209,0.2871,0.2204,35.21,2,1,241,"buffer"
"months_since_cert_n <   8.500 & rawben_rel_max >=   0.372 & rawben_rel_max <   0.413 & utilities < 562.000","4+","national","xgboost","any_error",317,0.2744,0.2203,48.35,12,6,242,"buffer"
"elderly_disabled_i < 0.500 & rawben_rel_max >= 0.637 & rawben_rel_max < 0.795","2-3","national","xgboost","any_error",2070,0.2406,0.2194,39.84,50,25,243,"buffer"
"cat_elig >   0.500 & months_since_cert_n >   7.500 & shelter_expenses_by_hh_size > 544.000 & unc_rawben_rel_max >   0.154","2-3","national","ranger","any_error",1619,0.2427,0.2188,45.33,4,2,244,"buffer"
"rawben_rel_max >=   0.0892 & rawben_rel_max <   0.0923 & shelter_expenses_by_hh_size < 881.0000","1","national","xgboost","any_error",144,0.2986,0.2185,35.67,2,2,245,"buffer"
"elderly_disabled_i <=  0.500 & months_since_cert_n >  6.500 & rawben_rel_max <=  0.823 & total_deductions_by_hh_size > 53.900","1","national","ranger","any_error",678,0.2552,0.2183,39.77,2,1,246,"buffer"
"cat_elig >=   1.500 & married >=   0.500 & rawben_rel_max >=   0.641 & shelter_expenses_by_hh_size >= 425.000","4+","national","xgboost","any_error",80,0.325,0.2177,104.97,2,1,247,"buffer"
"shelter_expenses_by_hh_size >= 129.0 & total_deductions_by_hh_size >=  96.4 & total_deductions_by_hh_size < 103.0","4+","national","xgboost","any_error",305,0.2721,0.2172,63,10,6,248,"buffer"
"HH_size_n >=   7.5 & shelter_expenses_by_hh_size >= 206.0 & shelter_expenses_by_hh_size < 298.0 & total_deductions_by_hh_size >=  36.7","4+","national","xgboost","any_error",103,0.3107,0.2163,78.9,2,1,249,"buffer"
"unc_rawben_rel_max >=  -0.00545 & unc_rawben_rel_max <   0.00000 & utilities < 916.00000","2-3","national","xgboost","any_error",66,0.3333,0.2156,73.52,2,1,250,"buffer"
"HH_size_n <   4.500 & rawben_rel_max >=   0.908 & rawben_rel_max <   0.917 & total_deductions_by_hh_size < 428.000","4+","national","xgboost","any_error",66,0.3333,0.2156,63.77,1,1,251,"buffer"
"children_i >=   0.500 & married >=   0.500 & rawben_rel_max <   0.409 & total_deductions_by_hh_size >= 183.000","2-3","national","xgboost","any_error",174,0.2874,0.2149,57.29,4,4,252,"buffer"
"elderly_disabled_i <= 0.500 & expedited_i > 0.500 & months_since_cert_n > 0.500 & unc_rawben_rel_max <= 0.908","2-3","national","ranger","any_error",550,0.2545,0.2139,49.82,2,2,253,"buffer"
"cat_elig > 1.50 & count_divisible_by_100 > 0.50 & elderly_disabled_i > 0.50 & total_deductions_by_hh_size > 7.63","4+","national","ranger","any_error",45,0.3556,0.2135,65.27,2,1,254,"buffer"
"children_i >  0.500 & months_since_cert_n >  5.500 & rawben_rel_max <=  0.996 & total_deductions_by_hh_size > 62.200","2-3","national","ranger","any_error",3454,0.2293,0.2131,39.44,9,5,255,"buffer"
"rawben_rel_max >=   0.0892 & rawben_rel_max <   0.0962 & shelter_expenses_by_hh_size >= 558.0000 & shelter_expenses_by_hh_size < 922.0000","1","national","xgboost","any_error",144,0.2917,0.2124,32.8,2,1,256,"buffer"
"cat_elig >=  1.500 & months_since_cert_n >=  4.500 & rawben_rel_max >=  0.653 & total_deductions_by_hh_size >= 65.200","4+","national","xgboost","any_error",801,0.2459,0.2123,65.61,7,4,257,"buffer"
"total_deductions_by_hh_size >=  13.7 & total_deductions_by_hh_size <  21.2 & utilities < 451.0","4+","national","xgboost","any_error",156,0.2885,0.2123,64.56,1,1,258,"buffer"
"elderly_disabled_i <   0.500 & rawben_rel_max >=   0.343 & rawben_rel_max <   0.764 & utilities < 454.000","1","national","xgboost","any_error",933,0.2433,0.2122,30.29,10,6,259,"buffer"
"elderly_disabled_i >=   0.500 & HH_size_n <   4.500 & rawben_rel_max >=   0.974 & total_deductions_by_hh_size < 253.000","4+","national","xgboost","any_error",105,0.3048,0.212,68.86,2,2,260,"buffer"
"rawben_rel_max >=   0.316 & rawben_rel_max <   0.998 & total_deductions_by_hh_size >= 650.000 & utilities < 684.000","1","national","xgboost","any_error",3691,0.227,0.2114,30.17,81,44,261,"buffer"
"expedited_i > 0.50 & HH_size_n > 6.50 & months_since_cert_n > 1.50 & percent_abawd <= 0.05","4+","national","ranger","any_error",60,0.3333,0.2108,76.33,2,1,262,"buffer"
"cat_elig >=   1.5 & months_since_cert_n <   0.5 & shelter_expenses_by_hh_size >= 100.0 & total_deductions_by_hh_size < 107.0","4+","national","xgboost","any_error",83,0.3133,0.2094,50.47,7,5,263,"buffer"
"medical_deductions <   2.5000 & rawben_rel_max >=   0.0887 & rawben_rel_max <   0.0923 & total_deductions_by_hh_size < 360.0000","1","national","xgboost","any_error",115,0.2957,0.2077,35.8,2,1,264,"buffer"
"shelter_expenses_by_hh_size >= 346 & shelter_expenses_by_hh_size < 363 & utilities < 889","4+","national","xgboost","any_error",349,0.2579,0.2074,57.15,8,4,265,"buffer"
"elderly_disabled_i <   0.500 & rawben_rel_max <   0.886 & total_deductions_by_hh_size < 113.000 & utilities >= 436.000","2-3","national","xgboost","any_error",197,0.2741,0.207,47.15,13,8,266,"buffer"
