"rule","hh","pool","engines","mined_frames","n_flagged_train","precision_train","precision_train_lcb","dollars_per_flag_train","n_flagged_state","n_new_at_rank","rank","role"
"count_divisible_by_100 >=   0.500 & rawben_rel_max <   0.689 & shelter_expenses_by_hh_size < 228.000 & total_deductions_by_hh_size <  97.900","2-3","national","xgboost","any_error",111,0.3153,0.2234,48.14,2,2,276,"buffer"
"HH_size_n >   2.500 & shelter_expenses_by_hh_size <= 280.000 & total_deductions_by_hh_size > 221.000 & unc_rawben_rel_max <=   0.923","2-3","national","ranger","any_error",100,0.32,0.2232,40.53,2,1,277,"buffer"
"expedited_i >   0.5 & married >   0.5 & months_since_cert_n >   4.5 & utilities <= 786.0","4+","national","ranger","any_error",126,0.3095,0.2232,88.23,5,4,278,"buffer"
"cat_elig <   1.50 & total_deductions_by_hh_size >= 290.00 & unc_rawben_rel_max >=   1.39 & utilities < 390.00","2-3","national","xgboost","any_error",230,0.287,0.2231,86.24,4,2,279,"buffer"
"cat_elig >  1.500 & count_divisible_by_100 >  0.500 & total_deductions_by_hh_size > 12.300 & unc_rawben_rel_max <=  0.915","4+","national","ranger","any_error",230,0.287,0.2231,63.99,2,1,280,"buffer"
"medical_deductions < 202.000 & months_since_cert_n >=   5.500 & rawben_rel_max >=   0.353 & rawben_rel_max <   0.362","2-3","national","xgboost","any_error",64,0.3438,0.2228,49.94,2,1,281,"buffer"
"elderly_disabled_i < 0.500 & rawben_rel_max >= 0.895 & rawben_rel_max < 0.928","4+","national","xgboost","any_error",398,0.2714,0.2228,65.41,4,2,282,"buffer"
"shelter_expenses_by_hh_size >= 1500.000 & unc_rawben_rel_max <   -0.478","1","national","xgboost","any_error",57,0.3509,0.2227,78.88,1,1,283,"buffer"
"homeless >  0.5 & total_deductions_by_hh_size > 70.8 & utilities <=  9.5","2-3","national","ranger","any_error",40,0.375,0.2221,72.33,1,1,284,"buffer"
"shelter_expenses_by_hh_size >= 149.0 & total_deductions_by_hh_size >=  53.7 & total_deductions_by_hh_size <  85.1","4+","national","xgboost","any_error",424,0.2689,0.2219,53.46,9,9,285,"buffer"
"rawben_rel_max >=   0.601 & rawben_rel_max <   0.635 & shelter_expenses_by_hh_size < 425.000 & utilities >= 292.000","4+","national","xgboost","any_error",408,0.2696,0.2218,61.07,5,3,286,"buffer"
"total_deductions_by_hh_size >= 12.7 & total_deductions_by_hh_size < 21.1","4+","national","xgboost","any_error",220,0.2864,0.2213,63.46,4,2,287,"buffer"
"children_i <= 0.500 & count_divisible_by_100 > 0.500 & married > 0.500 & rawben_rel_max <= 0.653","2-3","national","ranger","any_error",105,0.3143,0.2202,54.43,2,1,288,"buffer"
"rawben_rel_max <   0.2600 & shelter_expenses_by_hh_size >= 457.0000 & unc_rawben_rel_max >=   0.0278 & utilities < 414.0000","2-3","national","xgboost","any_error",175,0.2914,0.2187,45.63,4,2,289,"buffer"
"rawben_rel_max >=   0.0892 & rawben_rel_max <   0.0923 & shelter_expenses_by_hh_size < 881.0000","1","national","xgboost","any_error",144,0.2986,0.2185,35.67,4,4,290,"buffer"
"elderly_disabled_i <= 0.500 & percent_abawd > 0.500 & rawben_rel_max > 0.799 & unc_rawben_rel_max <= 0.822","1","national","ranger","any_error",34,0.3824,0.2177,52.71,2,1,291,"buffer"
"HH_size_n >=   5.500 & rawben_rel_max >=   0.484 & shelter_expenses_by_hh_size >= 226.000 & total_deductions_by_hh_size < 112.000","4+","national","xgboost","any_error",99,0.3131,0.2168,108.97,4,2,292,"buffer"
"expedited_i >   0.5 & medical_deductions <= 135.0 & shelter_expenses_by_hh_size >  62.6 & total_deductions_by_hh_size <=  68.4","4+","national","ranger","any_error",73,0.3288,0.2166,59.52,1,1,293,"buffer"
"months_since_cert_n >=  15.5 & total_deductions_by_hh_size >= 281.0 & total_deductions_by_hh_size < 977.0 & utilities <  48.5","1","national","xgboost","any_error",263,0.2738,0.2149,41.58,2,1,294,"buffer"
"children_i >=   0.500 & married >=   0.500 & rawben_rel_max <   0.409 & total_deductions_by_hh_size >= 183.000","2-3","national","xgboost","any_error",174,0.2874,0.2149,57.29,12,6,295,"buffer"
"cat_elig > 0.500 & HH_size_n > 2.500 & months_since_cert_n <= 0.500 & rawben_rel_max <= 0.997","2-3","national","ranger","any_error",650,0.2523,0.2148,45.6,19,12,296,"buffer"
"months_since_cert_n >=  15.5 & total_deductions_by_hh_size >= 616.0 & utilities < 481.0","1","national","xgboost","any_error",528,0.2557,0.2142,39.72,13,9,297,"buffer"
"cat_elig <=   1.5 & count_divisible_by_100 >   0.5 & shelter_expenses_by_hh_size > 631.0 & total_deductions_by_hh_size >  21.7","2-3","national","ranger","any_error",272,0.2721,0.2142,55.89,6,3,298,"buffer"
"HH_size_n >   5.5000 & percent_abawd >   0.0885 & shelter_expenses_by_hh_size <=  93.7000 & total_deductions_by_hh_size <= 125.0000","4+","national","ranger","any_error",45,0.3556,0.2135,99.82,2,1,299,"buffer"
"homeless >  0.5 & married <=  0.5 & shelter_expenses_by_hh_size > 26.2","4+","national","ranger","any_error",49,0.3469,0.2113,58.69,4,2,300,"buffer"
