"rule","hh","pool","engines","mined_frames","n_flagged_train","precision_train","precision_train_lcb","n_flagged_state","n_new_at_rank","rank","role"
"months_since_cert_n >   8.500 & rawben_rel_max >   0.569 & rawben_rel_max <=   0.998 & utilities > 387.000","4+","national","ranger","any_error",799,0.3354,0.2978,45,7,144,"buffer"
"months_since_cert_n >=  15.0 & shelter_expenses_by_hh_size >= 439.0 & unc_rawben_rel_max >=   1.3","2-3","national","xgboost","any_error",41,0.4634,0.2974,3,1,145,"buffer"
"rawben_rel_max >=   0.372 & rawben_rel_max <   0.387 & total_deductions_by_hh_size >= 238.000","4+","national","xgboost","any_error",41,0.4634,0.2974,1,1,146,"buffer"
"HH_size_n >   4.500 & rawben_rel_max <=   0.998 & shelter_expenses_by_hh_size <= 248.000 & total_deductions_by_hh_size > 178.000","4+","national","ranger","any_error",178,0.3764,0.2968,3,2,147,"buffer"
"months_since_cert_n >  8.500 & total_deductions_by_hh_size > 12.200 & unc_rawben_rel_max >  0.566 & unc_rawben_rel_max <=  0.998","4+","national","ranger","any_error",1035,0.3295,0.2964,89,12,148,"buffer"
"cat_elig >   0.500 & rawben_rel_max <=   0.991 & shelter_expenses_by_hh_size > 868.000 & utilities <= 276.000","1","national","ranger","any_error",532,0.3421,0.2961,9,2,149,"buffer"
"months_since_cert_n >=  9.000 & rawben_rel_max <  0.939 & total_deductions_by_hh_size >= 38.000 & unc_rawben_rel_max >=  0.455","4+","national","xgboost","any_error",1018,0.3291,0.2958,71,6,150,"buffer"
"cat_elig >   0.500 & children_i <=   0.500 & medical_deductions > 144.000 & unc_rawben_rel_max >   0.152","2-3","national","ranger","any_error",309,0.356,0.2956,14,2,151,"buffer"
"elderly_disabled_i <=   0.5 & expedited_i >   0.5 & total_deductions_by_hh_size > 991.0","1","national","ranger","any_error",36,0.4722,0.2954,1,1,152,"buffer"
"count_divisible_by_100 >   0.5 & months_since_cert_n >   5.5 & shelter_expenses_by_hh_size > 297.0 & utilities >  30.5","4+","national","ranger","any_error",114,0.3947,0.2954,4,1,153,"buffer"
"cat_elig >=   1 & total_deductions_by_hh_size >= 577 & utilities >= 318 & utilities < 452","2-3","national","xgboost","any_error",158,0.3797,0.2953,16,1,154,"buffer"
"months_since_cert_n >=  2.00000 & rawben_rel_max >=  0.08000 & unc_rawben_rel_max >= -0.00400 & unc_rawben_rel_max < -0.00344","1","national","xgboost","any_error",164,0.378,0.2952,15,2,155,"buffer"
"expedited_i <=   0.500 & medical_deductions > 140.000 & rawben_rel_max >   0.131 & utilities <= 578.000","2-3","national","ranger","any_error",285,0.3579,0.2951,26,4,156,"buffer"
"cat_elig >=   2 & shelter_expenses_by_hh_size < 482 & total_deductions_by_hh_size >= 276","4+","national","xgboost","any_error",265,0.3585,0.2934,24,1,157,"buffer"
"medical_deductions > 0.500 & medical_deductions <= 7.500 & unc_rawben_rel_max <= 0.751","1","national","ranger","any_error",112,0.3929,0.2928,3,1,158,"buffer"
"shelter_expenses_by_hh_size < 407 & total_deductions_by_hh_size >= 535 & utilities >= 364","2-3","national","xgboost","any_error",47,0.4468,0.2925,3,1,159,"buffer"
"months_since_cert_n >=  10.000 & rawben_rel_max >=   0.581 & unc_rawben_rel_max <   0.823 & utilities < 732.000","4+","national","xgboost","any_error",409,0.3447,0.2924,47,4,160,"buffer"
"expedited_i >  0.500 & rawben_rel_max <=  0.947 & unc_rawben_rel_max >  0.910 & utilities > 30.500","4+","national","ranger","any_error",39,0.4615,0.2922,1,1,161,"buffer"
"HH_size_n >   2.5 & months_since_cert_n <=  10.5 & total_deductions_by_hh_size > 468.0","2-3","national","ranger","any_error",267,0.3558,0.2911,5,1,162,"buffer"
"count_divisible_by_100 <   1.00 & elderly_disabled_i >=   1.00 & total_deductions_by_hh_size < 755.00 & unc_rawben_rel_max >=   1.51","1","national","xgboost","any_error",468,0.3397,0.2909,11,1,163,"buffer"
"elderly_disabled_i <=   0.500 & months_since_cert_n >   5.500 & shelter_expenses_by_hh_size > 265.000 & unc_rawben_rel_max <=   0.972","4+","national","ranger","any_error",1074,0.3231,0.2909,21,2,164,"buffer"
"homeless <=   0.5 & months_since_cert_n >   5.5 & total_deductions_by_hh_size > 426.0 & utilities <=  29.5","1","national","ranger","any_error",462,0.3398,0.2907,14,1,165,"buffer"
"HH_size_n >=   6.0 & total_deductions_by_hh_size >=  59.3 & utilities >= 402.0 & utilities < 414.0","4+","national","xgboost","any_error",50,0.44,0.2906,7,3,166,"buffer"
"total_deductions_by_hh_size >= 361.000 & unc_rawben_rel_max <   0.998 & utilities < 361.000","2-3","national","xgboost","any_error",396,0.3434,0.2904,5,3,167,"buffer"
"cat_elig >= 1.000 & HH_size_n >= 6.000 & rawben_rel_max >= 0.655 & rawben_rel_max < 0.949","4+","national","xgboost","any_error",903,0.3256,0.2904,19,3,168,"buffer"
"expedited_i <=   0.500 & total_deductions_by_hh_size > 482.000 & unc_rawben_rel_max <=   0.997 & utilities <=  30.500","1","national","ranger","any_error",466,0.3391,0.2902,5,1,169,"buffer"
"HH_size_n >=   6.000 & rawben_rel_max <   0.362 & total_deductions_by_hh_size < 109.000 & utilities < 426.000","4+","national","xgboost","any_error",34,0.4706,0.2896,2,1,170,"buffer"
"count_divisible_by_100 > 0.500 & HH_size_n > 5.500 & unc_rawben_rel_max > 0.417 & unc_rawben_rel_max <= 0.923","4+","national","ranger","any_error",167,0.3713,0.2896,1,1,171,"buffer"
"months_since_cert_n > 11.50 & unc_rawben_rel_max >  1.36","2-3","national","ranger","any_error",87,0.4023,0.2892,4,1,172,"buffer"
"HH_size_n <=   6.500 & months_since_cert_n >   6.500 & total_deductions_by_hh_size > 175.000 & unc_rawben_rel_max <=   0.998","4+","national","ranger","any_error",963,0.3229,0.289,26,1,173,"buffer"
"cat_elig >=   2 & married >=   1 & shelter_expenses_by_hh_size >= 276 & total_deductions_by_hh_size < 156","4+","national","xgboost","any_error",90,0.4,0.2889,3,2,174,"buffer"
"months_since_cert_n >   5.500 & percent_abawd <=   0.279 & total_deductions_by_hh_size > 218.000","4+","national","ranger","any_error",787,0.3253,0.2878,18,1,175,"buffer"
