"rule","hh","pool","engines","mined_frames","n_flagged_train","precision_train","precision_train_lcb","dollars_per_flag_train","n_flagged_state","n_new_at_rank","rank","role"
"HH_size_n >=   2.5 & months_since_cert_n >=   5.5 & shelter_expenses_by_hh_size >= 542.0 & total_deductions_by_hh_size >= 216.0","2-3","national","xgboost","any_error",346,0.3179,0.2629,63.42,1,1,139,"buffer"
"expedited_i <=   0.5 & shelter_expenses_by_hh_size > 159.0 & utilities > 284.0 & utilities <= 304.0","4+","national","ranger","any_error",147,0.3469,0.2625,54.46,1,1,140,"buffer"
"children_i > 0.500 & months_since_cert_n <= 1.500 & rawben_rel_max <= 0.991 & unc_rawben_rel_max <= 0.710","1","national","ranger","any_error",46,0.413,0.2622,53.83,1,1,141,"buffer"
"HH_size_n > 5.500 & percent_abawd > 0.155","4+","national","ranger","any_error",131,0.3511,0.2618,86.85,2,1,142,"buffer"
"cat_elig >   1.5 & elderly_disabled_i >   0.5 & medical_deductions <= 132.0 & total_deductions_by_hh_size >  46.2","4+","national","ranger","any_error",466,0.309,0.2617,67.78,1,1,143,"buffer"
"medical_deductions > 128.000 & percent_abawd <=   0.417 & rawben_rel_max >   0.157 & rawben_rel_max <=   0.997","2-3","national","ranger","any_error",626,0.3003,0.2596,39.2,23,12,144,"buffer"
"rawben_rel_max >=   0.694 & rawben_rel_max <   0.702 & shelter_expenses_by_hh_size < 412.000","2-3","national","xgboost","any_error",116,0.3534,0.2589,52.64,4,2,145,"buffer"
"HH_size_n >= 5.50 & rawben_rel_max >= 0.15 & rawben_rel_max < 0.26","4+","national","xgboost","any_error",126,0.3492,0.2585,82.35,1,1,146,"buffer"
"rawben_rel_max >=   0.349 & rawben_rel_max <   0.386 & shelter_expenses_by_hh_size >= 258.000","4+","national","xgboost","any_error",210,0.3286,0.2583,58.89,4,3,147,"buffer"
"elderly_disabled_i > 0.500 & months_since_cert_n > 8.500 & percent_abawd > 0.250 & rawben_rel_max > 0.311","1","national","ranger","any_error",62,0.3871,0.2579,55.42,3,2,148,"buffer"
"rawben_rel_max >=   0.947 & rawben_rel_max <   0.991 & total_deductions_by_hh_size >= 856.000","1","national","xgboost","any_error",385,0.3091,0.2573,52.23,2,1,149,"buffer"
"months_since_cert_n >=   6.500 & rawben_rel_max <   0.997 & total_deductions_by_hh_size >= 144.000 & utilities < 392.000","2-3","national","xgboost","any_error",789,0.2928,0.2566,49.2,7,4,150,"buffer"
"shelter_expenses_by_hh_size > 436.000 & unc_rawben_rel_max >   0.175 & unc_rawben_rel_max <=   0.940 & utilities <=  40.500","2-3","national","ranger","any_error",137,0.3431,0.2563,70.31,1,1,151,"buffer"
"months_since_cert_n >=   7.5 & shelter_expenses_by_hh_size >= 349.0 & shelter_expenses_by_hh_size < 424.0 & utilities < 938.0","4+","national","xgboost","any_error",264,0.3182,0.2557,70.8,4,2,152,"buffer"
"rawben_rel_max >=   0.890 & rawben_rel_max <   0.908 & utilities < 378.000","4+","national","xgboost","any_error",134,0.3433,0.2556,84.19,2,1,153,"buffer"
"HH_size_n >=   5.500 & rawben_rel_max <   0.324 & total_deductions_by_hh_size < 280.000 & utilities < 442.000","4+","national","xgboost","any_error",98,0.3571,0.2548,103.1,2,1,154,"buffer"
"shelter_expenses_by_hh_size >= 323 & shelter_expenses_by_hh_size < 327 & utilities < 481","4+","national","xgboost","any_error",69,0.3768,0.2548,67.17,7,4,155,"buffer"
"cat_elig >   0.5 & HH_size_n >   5.5 & shelter_expenses_by_hh_size > 177.0 & shelter_expenses_by_hh_size <= 360.0","4+","national","ranger","any_error",1238,0.2819,0.2532,70.92,2,1,156,"buffer"
