"rule","hh","pool","engines","mined_frames","n_flagged_train","precision_train","precision_train_lcb","n_flagged_state","n_new_at_rank","rank","role"
"months_since_cert_n >=   9.000 & rawben_rel_max >=   0.521 & rawben_rel_max <   0.900 & utilities >= 852.000","4+","national","xgboost","any_error",95,0.4211,0.3106,8,3,150,"buffer"
"HH_size_n >=   3 & months_since_cert_n <   5 & total_deductions_by_hh_size >= 327","2-3","state","xgboost","any_error",32,0.5,0.3099,32,13,151,"buffer"
"months_since_cert_n >=    3 & shelter_expenses_by_hh_size < 1520 & unc_rawben_rel_max >=    2 & utilities <  714","1","national","xgboost","any_error",352,0.3665,0.3092,5,1,152,"buffer"
"medical_deductions >=  5.00000 & medical_deductions <  8.00000 & unc_rawben_rel_max >= -0.00344","1","national","xgboost","any_error",90,0.4222,0.3089,5,2,153,"buffer"
"rawben_rel_max <   0.992 & total_deductions_by_hh_size >= 504.000 & utilities < 277.000","1","national","xgboost","any_error",721,0.3481,0.3081,14,1,154,"buffer"
"months_since_cert_n >=   7.00 & unc_rawben_rel_max >=   1.63 & utilities < 462.00","1","national","xgboost","any_error",512,0.3555,0.308,8,1,155,"buffer"
"HH_size_n > 4.500 & months_since_cert_n > 8.500 & rawben_rel_max <= 0.976 & unc_rawben_rel_max > 0.678","4+","national","ranger","any_error",392,0.3622,0.308,8,2,156,"buffer"
"cat_elig <   2.000 & medical_deductions >= 141.000 & rawben_rel_max >=   0.688","2-3","national","xgboost","any_error",96,0.4167,0.3072,11,1,157,"buffer"
"count_divisible_by_100 <   1.00 & elderly_disabled_i >=   1.00 & unc_rawben_rel_max >=   1.24 & utilities < 385.00","1","national","xgboost","any_error",511,0.3542,0.3068,9,1,158,"buffer"
"children_i <   1.000 & rawben_rel_max <   0.764 & shelter_expenses_by_hh_size >= 673.000 & total_deductions_by_hh_size >= 535.000","2-3","national","xgboost","any_error",213,0.3803,0.3068,18,2,159,"buffer"
"count_divisible_by_100 <   1.000 & shelter_expenses_by_hh_size >= 731.000 & total_deductions_by_hh_size >= 372.000 & unc_rawben_rel_max <  -0.203","2-3","national","xgboost","any_error",45,0.4667,0.3068,2,2,160,"buffer"
"unc_rawben_rel_max >=   2.52 & utilities >= 571.00 & utilities < 875.00","1","national","xgboost","any_error",113,0.4071,0.3062,19,4,161,"buffer"
"medical_deductions >= 153 & medical_deductions < 264 & shelter_expenses_by_hh_size >= 355 & total_deductions_by_hh_size >= 395","2-3","national","xgboost","any_error",88,0.4205,0.3062,14,1,162,"buffer"
"rawben_rel_max <=    0.998 & shelter_expenses_by_hh_size > 1640.000 & total_deductions_by_hh_size > 1320.000","1","national","ranger","any_error",196,0.3827,0.3061,32,1,163,"buffer"
"HH_size_n >   2.500 & total_deductions_by_hh_size > 522.000 & unc_rawben_rel_max <=   0.997 & utilities >  57.000","2-3","national","ranger","any_error",130,0.4,0.306,14,1,164,"buffer"
"months_since_cert_n >=  6.000 & rawben_rel_max >=  0.785 & rawben_rel_max <  0.963 & total_deductions_by_hh_size >= 80.300","4+","national","xgboost","any_error",628,0.3487,0.306,12,2,165,"buffer"
"rawben_rel_max >=   0.988 & rawben_rel_max <   0.992 & shelter_expenses_by_hh_size >= 856.000","1","national","xgboost","any_error",656,0.3476,0.3057,45,23,166,"buffer"
"rawben_rel_max <   0.405 & shelter_expenses_by_hh_size >= 970.000 & utilities < 860.000","2-3","national","xgboost","any_error",116,0.4052,0.3057,14,1,167,"buffer"
"rawben_rel_max >=   0.988 & total_deductions_by_hh_size >=   5.000 & unc_rawben_rel_max <   1.000 & utilities < 612.000","1","national","xgboost","any_error",562,0.3505,0.3053,11,1,168,"buffer"
"rawben_rel_max <=   0.157 & shelter_expenses_by_hh_size > 862.000 & unc_rawben_rel_max <=   0.997 & utilities <= 825.000","2-3","national","ranger","any_error",91,0.4176,0.3053,5,1,169,"buffer"
"elderly_disabled_i >   0.500 & total_deductions_by_hh_size > 502.000 & unc_rawben_rel_max <=   0.997 & utilities >  30.500","2-3","national","ranger","any_error",462,0.355,0.3051,28,1,170,"buffer"
"months_since_cert_n >=   6 & total_deductions_by_hh_size >= 489 & utilities < 277","1","national","xgboost","any_error",572,0.3497,0.3049,24,1,171,"buffer"
"medical_deductions >= 145.000 & rawben_rel_max >=   0.142 & total_deductions_by_hh_size >= 256.000","2-3","national","xgboost","any_error",330,0.3636,0.3047,26,1,172,"buffer"
"unc_rawben_rel_max >   0.494 & unc_rawben_rel_max <=   0.876 & utilities > 783.000","4+","state","ranger","any_error",35,0.4857,0.3047,35,12,173,"buffer"
"HH_size_n >   4.500 & medical_deductions <=  77.500 & rawben_rel_max <=   0.861 & shelter_expenses_by_hh_size > 236.000","4+","state","ranger","any_error",30,0.5,0.3046,30,11,174,"buffer"
"children_i <=   0.500 & shelter_expenses_by_hh_size > 869.000 & unc_rawben_rel_max <=   0.998","2-3","national","ranger","any_error",373,0.3592,0.3039,31,3,175,"buffer"
"rawben_rel_max <   0.436 & shelter_expenses_by_hh_size >= 907.000 & utilities >= 441.000 & utilities < 860.000","2-3","national","xgboost","any_error",151,0.3907,0.3037,21,1,176,"buffer"
"months_since_cert_n >=   7 & total_deductions_by_hh_size >= 231 & total_deductions_by_hh_size < 264","4+","national","xgboost","any_error",204,0.3775,0.3026,3,1,177,"buffer"
"medical_deductions <   9 & months_since_cert_n >=   6 & shelter_expenses_by_hh_size >= 522 & utilities < 325","2-3","national","xgboost","any_error",120,0.4,0.3025,2,2,178,"buffer"
"rawben_rel_max <    0.992 & shelter_expenses_by_hh_size >= 1770.000 & total_deductions_by_hh_size >= 1210.000 & unc_rawben_rel_max <    0.316","1","national","xgboost","any_error",43,0.4651,0.3022,10,1,179,"buffer"
"cat_elig >    0.500 & rawben_rel_max <=    0.991 & total_deductions_by_hh_size > 1300.000","1","national","ranger","any_error",270,0.3667,0.3017,39,1,180,"buffer"
"elderly_disabled_i <=  0.500 & expedited_i >  0.500 & rawben_rel_max <=  0.535 & utilities > 18.500","1","national","ranger","any_error",112,0.4018,0.301,4,3,181,"buffer"
"elderly_disabled_i <=   0.500 & percent_abawd >   0.279 & rawben_rel_max <=   0.974 & utilities > 591.000","4+","national","ranger","any_error",38,0.4737,0.3007,6,1,182,"buffer"
"homeless <=    0.500 & rawben_rel_max <=    0.997 & shelter_expenses_by_hh_size > 2040.000 & total_deductions_by_hh_size >  839.000","1","national","ranger","any_error",182,0.3791,0.3001,30,1,183,"buffer"
"medical_deductions > 116.000 & rawben_rel_max >   0.940 & rawben_rel_max <=   0.991","1","national","ranger","any_error",185,0.3784,0.3,13,3,184,"buffer"
"children_i <= 0.500 & elderly_disabled_i <= 0.500 & expedited_i > 0.500 & unc_rawben_rel_max <= 0.997","2-3","national","ranger","any_error",73,0.4247,0.2999,4,1,185,"buffer"
"rawben_rel_max >=   0.346 & rawben_rel_max <   0.444 & shelter_expenses_by_hh_size >= 401.000 & total_deductions_by_hh_size < 286.000","4+","national","xgboost","any_error",73,0.4247,0.2999,2,1,186,"buffer"
"rawben_rel_max >=    0.962 & rawben_rel_max <    0.992 & shelter_expenses_by_hh_size >= 1360.000","1","national","xgboost","any_error",206,0.3738,0.2996,21,6,187,"buffer"
"HH_size_n >=   3 & months_since_cert_n <   8 & total_deductions_by_hh_size >= 376","2-3","state","xgboost","any_error",33,0.4848,0.2994,33,3,188,"buffer"
"rawben_rel_max >=   0.338 & rawben_rel_max <   0.885 & total_deductions_by_hh_size >= 315.000 & utilities >= 379.000","4+","national","xgboost","any_error",327,0.3578,0.2989,16,4,189,"buffer"
"expedited_i >  0.500 & total_deductions_by_hh_size >  9.500 & unc_rawben_rel_max <=  0.914 & utilities <= 31.500","2-3","national","ranger","any_error",110,0.4,0.2985,1,1,190,"buffer"
"HH_size_n > 4.500 & months_since_cert_n > 5.500 & percent_abawd > 0.191 & percent_abawd <= 0.550","4+","national","ranger","any_error",93,0.4086,0.2983,5,1,191,"buffer"
"cat_elig >   0.500 & rawben_rel_max >   0.917 & shelter_expenses_by_hh_size > 862.000 & unc_rawben_rel_max <=   0.996","2-3","national","ranger","any_error",79,0.4177,0.298,5,1,192,"buffer"
"HH_size_n >=   3.000 & months_since_cert_n <   6.000 & rawben_rel_max >=   0.762 & shelter_expenses_by_hh_size >= 312.000","2-3","state","xgboost","any_error",41,0.4634,0.2974,41,22,193,"buffer"
"medical_deductions >= 117.000 & medical_deductions < 130.000 & rawben_rel_max >=   0.268","1","national","xgboost","any_error",157,0.3822,0.2973,2,1,194,"buffer"
"HH_size_n >   4.500 & rawben_rel_max <=   0.998 & shelter_expenses_by_hh_size <= 248.000 & total_deductions_by_hh_size > 178.000","4+","national","ranger","any_error",178,0.3764,0.2968,1,1,195,"buffer"
"months_since_cert_n >=   3 & total_deductions_by_hh_size >= 375","4+","national","xgboost","any_error",175,0.3771,0.2968,6,2,196,"buffer"
"months_since_cert_n >  8.500 & total_deductions_by_hh_size > 12.200 & unc_rawben_rel_max >  0.566 & unc_rawben_rel_max <=  0.998","4+","national","ranger","any_error",1035,0.3295,0.2964,22,1,197,"buffer"
"children_i <   1.000 & rawben_rel_max <   0.996 & shelter_expenses_by_hh_size >= 590.000 & total_deductions_by_hh_size >= 518.000","2-3","national","xgboost","any_error",376,0.3511,0.2963,30,2,198,"buffer"
"months_since_cert_n >=  9.000 & rawben_rel_max <  0.939 & total_deductions_by_hh_size >= 38.000 & unc_rawben_rel_max >=  0.455","4+","national","xgboost","any_error",1018,0.3291,0.2958,20,1,199,"buffer"
"cat_elig <=    1.50 & count_divisible_by_100 <=    0.50 & total_deductions_by_hh_size > 1180.00 & unc_rawben_rel_max <=    1.03","1","state","ranger","any_error",36,0.4722,0.2954,36,7,200,"buffer"
"elderly_disabled_i <=   0.5 & expedited_i >   0.5 & total_deductions_by_hh_size > 991.0","1","national","ranger","any_error",36,0.4722,0.2954,2,1,201,"buffer"
"rawben_rel_max >   0.0441 & shelter_expenses_by_hh_size > 986.0000 & total_deductions_by_hh_size > 438.0000 & total_deductions_by_hh_size <= 497.0000","2-3","national","ranger","any_error",52,0.4423,0.2952,6,2,202,"buffer"
"HH_size_n >   2.500 & percent_abawd >   0.125 & total_deductions_by_hh_size > 355.000","2-3","national","ranger","any_error",77,0.4156,0.2947,4,1,203,"buffer"
"medical_deductions <=  184.00 & months_since_cert_n >    6.50 & shelter_expenses_by_hh_size <= 2120.00 & unc_rawben_rel_max >    1.96","1","national","ranger","any_error",431,0.3457,0.2946,21,4,204,"buffer"
"HH_size_n >   4.500 & rawben_rel_max <=   0.961 & shelter_expenses_by_hh_size > 251.000 & unc_rawben_rel_max >   0.813","4+","national","ranger","any_error",307,0.355,0.2945,8,2,205,"buffer"
"months_since_cert_n >=   16.00 & shelter_expenses_by_hh_size < 1660.00 & total_deductions_by_hh_size <  794.00 & unc_rawben_rel_max >=    1.69","1","national","xgboost","any_error",138,0.3841,0.2939,4,2,206,"buffer"
"months_since_cert_n >= 11.00 & unc_rawben_rel_max >=  1.49","2-3","national","xgboost","any_error",83,0.4096,0.2934,4,1,207,"buffer"
"expedited_i <=   0.500 & percent_abawd <=   1.750 & rawben_rel_max <=   0.997 & shelter_expenses_by_hh_size > 969.000","2-3","national","ranger","any_error",408,0.3456,0.2932,35,2,208,"buffer"
"shelter_expenses_by_hh_size < 464 & total_deductions_by_hh_size >= 279 & utilities >= 441 & utilities < 886","4+","national","xgboost","any_error",352,0.3494,0.293,12,1,209,"buffer"
"rawben_rel_max >=   0.515 & total_deductions_by_hh_size >= 535.000","2-3","state","xgboost","any_error",47,0.4468,0.2925,47,2,210,"buffer"
"months_since_cert_n >   6.500 & rawben_rel_max <=   0.998 & total_deductions_by_hh_size > 218.000 & utilities >  30.500","4+","national","ranger","any_error",602,0.3355,0.2924,16,1,211,"buffer"
"months_since_cert_n >=  10.000 & rawben_rel_max >=   0.581 & unc_rawben_rel_max <   0.823 & utilities < 732.000","4+","national","xgboost","any_error",409,0.3447,0.2924,6,1,212,"buffer"
"elderly_disabled_i > 0.500 & percent_abawd <= 0.417 & rawben_rel_max > 0.997 & unc_rawben_rel_max > 1.390","2-3","national","ranger","any_error",273,0.3553,0.2913,11,1,213,"buffer"
"count_divisible_by_100 <   1.00 & elderly_disabled_i >=   1.00 & total_deductions_by_hh_size < 755.00 & unc_rawben_rel_max >=   1.51","1","national","xgboost","any_error",468,0.3397,0.2909,10,7,214,"buffer"
"rawben_rel_max >=   0.194 & total_deductions_by_hh_size >= 504.000 & unc_rawben_rel_max <   0.998 & utilities < 860.000","2-3","national","xgboost","any_error",818,0.3276,0.2907,40,1,215,"buffer"
"cat_elig >= 1.000 & HH_size_n >= 6.000 & rawben_rel_max >= 0.655 & rawben_rel_max < 0.949","4+","national","xgboost","any_error",903,0.3256,0.2904,8,1,216,"buffer"
"rawben_rel_max >=    0.299 & shelter_expenses_by_hh_size >= 1000.000 & total_deductions_by_hh_size >=  185.000 & utilities <  277.000","1","national","xgboost","any_error",352,0.3466,0.2903,15,1,217,"buffer"
"months_since_cert_n > 11.50 & unc_rawben_rel_max >  1.36","2-3","national","ranger","any_error",87,0.4023,0.2892,3,1,218,"buffer"
"shelter_expenses_by_hh_size < 1820 & total_deductions_by_hh_size >=    9 & unc_rawben_rel_max >=    2 & utilities <  860","1","national","xgboost","any_error",606,0.3317,0.2889,21,1,219,"buffer"
"rawben_rel_max <   0.787 & shelter_expenses_by_hh_size >= 851.000 & utilities < 703.000","2-3","national","xgboost","any_error",342,0.345,0.2881,6,1,220,"buffer"
"shelter_expenses_by_hh_size < 457.000 & total_deductions_by_hh_size >= 269.000 & unc_rawben_rel_max >=   0.347 & unc_rawben_rel_max <   0.945","4+","national","xgboost","any_error",537,0.3333,0.2879,8,1,221,"buffer"
"HH_size_n >=   5.00 & total_deductions_by_hh_size >= 246.00 & unc_rawben_rel_max <   1.01","4+","national","xgboost","any_error",409,0.3399,0.2878,12,1,222,"buffer"
"months_since_cert_n >  6.500 & rawben_rel_max <=  0.998 & total_deductions_by_hh_size > 12.300 & unc_rawben_rel_max >  0.550","4+","national","ranger","any_error",1731,0.3131,0.2878,35,2,223,"buffer"
"months_since_cert_n >=  11 & shelter_expenses_by_hh_size >= 345 & shelter_expenses_by_hh_size < 636","4+","national","xgboost","any_error",168,0.369,0.2878,5,1,224,"buffer"
"medical_deductions >= 148.000 & rawben_rel_max >=   0.876 & rawben_rel_max <   0.992","1","national","xgboost","any_error",236,0.3559,0.2874,21,6,225,"buffer"
"HH_size_n >  5.500 & married <=  0.500 & rawben_rel_max <=  0.976 & total_deductions_by_hh_size > 11.900","4+","national","ranger","any_error",1047,0.32,0.2874,7,1,226,"buffer"
"married >   0.500 & rawben_rel_max <=   0.996 & total_deductions_by_hh_size > 490.000","2-3","national","ranger","any_error",378,0.3413,0.2871,23,1,227,"buffer"
"expedited_i <=    0.500 & shelter_expenses_by_hh_size > 2030.000 & unc_rawben_rel_max <=    0.991","1","national","ranger","any_error",184,0.3641,0.2866,30,1,228,"buffer"
"shelter_expenses_by_hh_size >  648 & total_deductions_by_hh_size <= 1030 & utilities <=  240","1","state","ranger","any_error",37,0.4595,0.2866,37,4,229,"buffer"
"elderly_disabled_i >    0.50 & shelter_expenses_by_hh_size > 2490.00 & unc_rawben_rel_max <=    1.79","1","national","ranger","any_error",48,0.4375,0.2858,9,3,230,"buffer"
"children_i <=   0.50 & elderly_disabled_i >   0.50 & unc_rawben_rel_max >   1.79 & utilities <= 810.00","1","national","ranger","any_error",862,0.3213,0.2856,23,2,231,"buffer"
"HH_size_n >   4.500 & months_since_cert_n >   5.500 & rawben_rel_max <=   0.998 & shelter_expenses_by_hh_size > 198.000","4+","national","ranger","any_error",919,0.3199,0.2853,21,1,232,"buffer"
"total_deductions_by_hh_size >= 992 & utilities < 288","1","national","xgboost","any_error",124,0.379,0.2848,6,1,233,"buffer"
"rawben_rel_max <=   0.996 & shelter_expenses_by_hh_size > 955.000","2-3","national","ranger","any_error",481,0.3326,0.2848,43,1,234,"buffer"
"cat_elig >   0.500 & months_since_cert_n >   5.500 & shelter_expenses_by_hh_size > 260.000 & unc_rawben_rel_max <=   0.973","4+","national","ranger","any_error",1311,0.3135,0.2845,39,1,235,"buffer"
"months_since_cert_n >=   4 & shelter_expenses_by_hh_size >= 476 & total_deductions_by_hh_size >= 150 & total_deductions_by_hh_size < 264","4+","national","xgboost","any_error",173,0.3642,0.2844,7,3,236,"buffer"
"rawben_rel_max >   0.987 & rawben_rel_max <=   0.997 & total_deductions_by_hh_size > 752.000","1","national","ranger","any_error",372,0.3387,0.2843,30,2,237,"buffer"
"children_i > 0.500 & married <= 0.500 & months_since_cert_n <= 2.500 & unc_rawben_rel_max <= 0.582","1","national","ranger","any_error",40,0.45,0.2841,1,1,238,"buffer"
"count_divisible_by_100 <    1 & shelter_expenses_by_hh_size >=  560 & shelter_expenses_by_hh_size < 1910 & utilities <  421","1","state","xgboost","any_error",40,0.45,0.2841,40,4,239,"buffer"
"HH_size_n >   2.5 & total_deductions_by_hh_size > 387.0","2-3","state","ranger","any_error",40,0.45,0.2841,40,3,240,"buffer"
"children_i >   0.5 & months_since_cert_n <=   5.5 & total_deductions_by_hh_size > 454.0","2-3","state","ranger","any_error",32,0.4688,0.2834,32,2,241,"buffer"
"shelter_expenses_by_hh_size >= 372 & total_deductions_by_hh_size >= 231 & total_deductions_by_hh_size < 261 & utilities >= 487","4+","national","xgboost","any_error",224,0.3527,0.2827,9,3,242,"buffer"
"cat_elig >=  1.00 & months_since_cert_n >= 10.00 & percent_abawd <  0.75 & unc_rawben_rel_max >=  1.49","2-3","national","xgboost","any_error",95,0.3895,0.2821,5,1,243,"buffer"
"cat_elig >=   1.000 & medical_deductions >= 222.000 & rawben_rel_max >=   0.304 & unc_rawben_rel_max <   1.030","1","national","xgboost","any_error",389,0.3342,0.2812,20,8,244,"buffer"
"months_since_cert_n >=  12.00 & percent_abawd <   0.50 & shelter_expenses_by_hh_size >= 522.00 & unc_rawben_rel_max >=   1.19","2-3","national","xgboost","any_error",63,0.4127,0.281,5,1,245,"buffer"
"expedited_i <= 0.500 & months_since_cert_n <= 9.500 & unc_rawben_rel_max > 0.511 & unc_rawben_rel_max <= 0.861","4+","state","ranger","any_error",46,0.4348,0.2807,46,7,246,"buffer"
"children_i <=   0.5 & shelter_expenses_by_hh_size > 858.0 & total_deductions_by_hh_size >  23.6 & utilities <= 851.0","2-3","national","ranger","any_error",354,0.3362,0.2806,15,2,247,"buffer"
"months_since_cert_n >   3.500 & months_since_cert_n <=  30.500 & rawben_rel_max <=   0.977 & total_deductions_by_hh_size > 233.000","4+","national","ranger","any_error",1029,0.3129,0.2804,27,2,248,"buffer"
"count_divisible_by_100 <=    1.500 & homeless <=    0.500 & shelter_expenses_by_hh_size > 1990.000 & unc_rawben_rel_max <=    0.991","1","national","ranger","any_error",239,0.3473,0.2797,34,1,249,"buffer"
"elderly_disabled_i >=   1.00 & rawben_rel_max >=   0.26 & shelter_expenses_by_hh_size < 969.00 & unc_rawben_rel_max >=   1.67","1","national","xgboost","any_error",616,0.3214,0.2794,21,6,250,"buffer"
"HH_size_n >=   3.000 & rawben_rel_max <   0.922 & shelter_expenses_by_hh_size >= 677.000 & unc_rawben_rel_max >=   0.696","2-3","national","xgboost","any_error",81,0.3951,0.2791,7,3,251,"buffer"
"rawben_rel_max <=   0.975 & total_deductions_by_hh_size > 176.000 & unc_rawben_rel_max >   0.784 & utilities <= 362.000","4+","national","ranger","any_error",105,0.381,0.2791,1,1,252,"buffer"
"cat_elig >   0.500 & medical_deductions > 609.000 & unc_rawben_rel_max >   0.316","1","national","ranger","any_error",87,0.3908,0.279,4,1,253,"buffer"
"rawben_rel_max >   0.785 & rawben_rel_max <=   0.998 & total_deductions_by_hh_size > 233.000","4+","national","ranger","any_error",370,0.3324,0.2782,9,1,254,"buffer"
"shelter_expenses_by_hh_size >= 614 & utilities < 688","1","state","xgboost","any_error",55,0.4182,0.2777,55,10,255,"buffer"
"HH_size_n >=   5.000 & rawben_rel_max >=   0.731 & rawben_rel_max <   0.972 & shelter_expenses_by_hh_size >= 125.000","4+","national","xgboost","any_error",1249,0.3066,0.2772,23,1,256,"buffer"
"cat_elig >   1.500 & HH_size_n <=   2.500 & rawben_rel_max <=   0.998 & shelter_expenses_by_hh_size > 860.000","2-3","national","ranger","any_error",267,0.3408,0.2771,19,1,257,"buffer"
"count_divisible_by_100 <=   0.50 & married <=   0.50 & medical_deductions >   3.84 & medical_deductions <= 152.00","1","state","ranger","any_error",30,0.4667,0.2767,30,18,258,"buffer"
"shelter_expenses_by_hh_size >= 1620.000 & total_deductions_by_hh_size >=    5.000 & unc_rawben_rel_max <   -0.484","1","national","xgboost","any_error",41,0.439,0.2765,6,1,259,"buffer"
"HH_size_n >   4.500 & rawben_rel_max <=   0.861 & shelter_expenses_by_hh_size <= 507.000","4+","state","ranger","any_error",41,0.439,0.2765,41,2,260,"buffer"
"cat_elig <=   1.5 & HH_size_n >   2.5 & months_since_cert_n <=   5.5 & shelter_expenses_by_hh_size > 313.0","2-3","state","ranger","any_error",64,0.4062,0.2762,64,12,261,"buffer"
"months_since_cert_n >   5.500 & percent_abawd >   0.167 & shelter_expenses_by_hh_size > 632.000 & unc_rawben_rel_max <=   0.997","2-3","national","ranger","any_error",103,0.3786,0.2762,2,1,262,"buffer"
"shelter_expenses_by_hh_size < 544.000 & total_deductions_by_hh_size >= 326.000 & unc_rawben_rel_max <   0.997","4+","national","xgboost","any_error",340,0.3324,0.276,14,1,263,"buffer"
"total_deductions_by_hh_size >= 192.000 & unc_rawben_rel_max >=   0.353 & unc_rawben_rel_max <   0.402","4+","national","xgboost","any_error",156,0.359,0.2758,4,1,264,"buffer"
"HH_size_n >=   3 & months_since_cert_n <   6 & shelter_expenses_by_hh_size >= 312","2-3","state","xgboost","any_error",79,0.3924,0.2755,79,4,265,"buffer"
"months_since_cert_n >=   6 & shelter_expenses_by_hh_size >= 444 & utilities < 364","2-3","national","xgboost","any_error",334,0.3323,0.2755,3,1,266,"buffer"
"total_deductions_by_hh_size >= 490.000 & unc_rawben_rel_max <   0.998 & utilities < 875.000","2-3","national","xgboost","any_error",1120,0.3062,0.2752,77,1,267,"buffer"
"months_since_cert_n >   4.500 & rawben_rel_max <=   0.859 & total_deductions_by_hh_size > 466.000","2-3","national","ranger","any_error",663,0.3152,0.2749,43,1,268,"buffer"
"cat_elig <    2 & shelter_expenses_by_hh_size >= 1540 & total_deductions_by_hh_size >= 1020 & unc_rawben_rel_max <    1","1","state","xgboost","any_error",47,0.4255,0.2742,47,7,269,"buffer"
"married >   0.5 & months_since_cert_n >   6.5 & shelter_expenses_by_hh_size > 288.0","4+","national","ranger","any_error",452,0.323,0.2742,13,1,270,"buffer"
"married <=   0.5 & total_deductions_by_hh_size > 582.0 & utilities <=  59.5","1","state","ranger","any_error",33,0.4545,0.274,33,1,271,"buffer"
"medical_deductions > 164.0 & medical_deductions <= 276.0 & months_since_cert_n >  16.5","2-3","national","ranger","any_error",33,0.4545,0.274,4,1,272,"buffer"
"expedited_i >=   1.000 & rawben_rel_max >=   0.496 & rawben_rel_max <   0.963 & utilities < 679.000","4+","national","xgboost","any_error",323,0.3313,0.2736,1,1,273,"buffer"
"elderly_disabled_i >   0.500 & shelter_expenses_by_hh_size > 296.000 & total_deductions_by_hh_size > 434.000 & unc_rawben_rel_max <=   0.996","2-3","national","ranger","any_error",743,0.3109,0.2729,40,2,274,"buffer"
"elderly_disabled_i >=   1.000 & rawben_rel_max <   0.992 & unc_rawben_rel_max >=   0.779 & utilities < 287.000","1","national","xgboost","any_error",655,0.313,0.2725,11,3,275,"buffer"
"HH_size_n >   2.500 & rawben_rel_max <=   0.996 & total_deductions_by_hh_size > 333.000 & unc_rawben_rel_max >   0.637","2-3","national","ranger","any_error",411,0.3236,0.2725,16,3,276,"buffer"
"cat_elig > 1.500 & percent_abawd <= 0.333 & rawben_rel_max > 0.154 & rawben_rel_max <= 0.732","2-3","state","ranger","any_error",36,0.4444,0.2719,36,12,277,"buffer"
"cat_elig >=   1.000 & medical_deductions >= 115.000 & unc_rawben_rel_max >=   0.512 & utilities < 452.000","1","national","xgboost","any_error",497,0.3179,0.2715,7,1,278,"buffer"
"months_since_cert_n >=   2.00 & total_deductions_by_hh_size >= 232.00 & unc_rawben_rel_max <   1.01","4+","national","xgboost","any_error",1552,0.2977,0.2714,37,1,279,"buffer"
"rawben_rel_max <=    0.991 & total_deductions_by_hh_size >  509.000 & total_deductions_by_hh_size <= 1120.000 & unc_rawben_rel_max >    0.986","1","national","ranger","any_error",665,0.3113,0.2712,42,1,280,"buffer"
"elderly_disabled_i >   0.5 & HH_size_n >   2.5 & total_deductions_by_hh_size > 339.0","2-3","national","ranger","any_error",266,0.3346,0.2712,27,2,281,"buffer"
"months_since_cert_n >    5.5 & shelter_expenses_by_hh_size > 1160.0 & total_deductions_by_hh_size >   29.9 & utilities >  364.0","2-3","national","ranger","any_error",105,0.3714,0.2706,10,1,282,"buffer"
"cat_elig > 1.500 & married <= 0.500 & months_since_cert_n <= 5.500 & rawben_rel_max > 0.179","2-3","state","ranger","any_error",39,0.4359,0.2705,39,13,283,"buffer"
"children_i >=   1 & months_since_cert_n <   5 & total_deductions_by_hh_size >= 386","2-3","state","xgboost","any_error",39,0.4359,0.2705,39,4,284,"buffer"
"cat_elig >   0.500 & rawben_rel_max <=   0.997 & total_deductions_by_hh_size > 311.000 & utilities <= 364.000","2-3","national","ranger","any_error",557,0.3142,0.2704,3,1,285,"buffer"
"children_i <=  0.500 & expedited_i >  0.500 & rawben_rel_max <=  0.997 & total_deductions_by_hh_size > 31.000","2-3","national","ranger","any_error",159,0.3522,0.2703,5,1,286,"buffer"
"cat_elig >=   1.000 & rawben_rel_max <   0.963 & shelter_expenses_by_hh_size >= 381.000 & shelter_expenses_by_hh_size < 457.000","4+","national","xgboost","any_error",821,0.3057,0.2697,18,3,287,"buffer"
"count_divisible_by_100 >   0.500 & HH_size_n >   4.500 & shelter_expenses_by_hh_size > 182.000 & unc_rawben_rel_max >   0.515","4+","national","ranger","any_error",231,0.3377,0.2697,2,1,288,"buffer"
"months_since_cert_n <=    5.500 & shelter_expenses_by_hh_size > 1260.000 & unc_rawben_rel_max >    0.956 & unc_rawben_rel_max <=    1.000","1","national","ranger","any_error",134,0.3582,0.2691,6,1,289,"buffer"
"expedited_i > 0.500 & months_since_cert_n <= 1.500 & rawben_rel_max <= 0.904","2-3","national","ranger","any_error",147,0.3537,0.2687,4,1,290,"buffer"
"percent_abawd <=   0.500 & total_deductions_by_hh_size > 838.000 & unc_rawben_rel_max >   0.591 & unc_rawben_rel_max <=   0.802","1","state","ranger","any_error",45,0.4222,0.2685,45,26,291,"buffer"
"months_since_cert_n >=   9 & months_since_cert_n <  21 & shelter_expenses_by_hh_size >= 862","2-3","national","xgboost","any_error",239,0.3347,0.2681,21,1,292,"buffer"
"total_deductions_by_hh_size >=   9 & unc_rawben_rel_max >=   2 & utilities < 860","1","national","xgboost","any_error",687,0.3071,0.2678,26,1,293,"buffer"
"elderly_disabled_i <= 0.500 & expedited_i > 0.500 & rawben_rel_max <= 0.997 & unc_rawben_rel_max <= 0.537","1","national","ranger","any_error",180,0.3444,0.2677,5,1,294,"buffer"
"shelter_expenses_by_hh_size >= 560 & utilities < 525","1","state","xgboost","any_error",57,0.4035,0.2672,57,1,295,"buffer"
"homeless <=   0.50 & medical_deductions >   3.84 & medical_deductions <= 152.00","1","state","ranger","any_error",31,0.4516,0.2668,31,1,296,"buffer"
"shelter_expenses_by_hh_size <= 315.000 & unc_rawben_rel_max <=   0.861 & utilities <= 856.000","4+","state","ranger","any_error",31,0.4516,0.2668,31,4,297,"buffer"
