"rule","hh","pool","engines","mined_frames","n_flagged_train","precision_train","precision_train_lcb","n_flagged_state","n_new_at_rank","rank","role"
"HH_size_n >  5.500 & married <=  0.500 & rawben_rel_max <=  0.976 & total_deductions_by_hh_size > 11.900","4+","national","ranger","any_error",1047,0.32,0.2874,17,8,148,"buffer"
"percent_abawd >   0.125 & shelter_expenses_by_hh_size > 836.000 & utilities <= 547.000","2-3","national","ranger","any_error",37,0.4595,0.2866,3,2,149,"buffer"
"count_divisible_by_100 <=   2.5 & HH_size_n >   5.5 & months_since_cert_n >   5.5 & shelter_expenses_by_hh_size > 252.0","4+","national","ranger","any_error",212,0.3585,0.2863,8,1,150,"buffer"
"HH_size_n >  4.500 & months_since_cert_n >  5.500 & rawben_rel_max <=  0.976 & total_deductions_by_hh_size > 93.500","4+","national","ranger","any_error",1161,0.317,0.2861,29,3,151,"buffer"
"children_i <=   0.5 & homeless <=   0.5 & total_deductions_by_hh_size > 447.0 & utilities <= 470.0","2-3","national","ranger","any_error",234,0.3547,0.286,12,1,152,"buffer"
"cat_elig > 0.500 & HH_size_n > 5.500 & months_since_cert_n > 5.500 & rawben_rel_max <= 0.976","4+","national","ranger","any_error",734,0.3243,0.2855,17,1,153,"buffer"
"cat_elig >   0.5 & shelter_expenses_by_hh_size > 278.0 & total_deductions_by_hh_size > 440.0 & utilities <= 436.0","2-3","national","ranger","any_error",610,0.3279,0.2853,1,1,154,"buffer"
"HH_size_n >   4.500 & months_since_cert_n >   5.500 & rawben_rel_max <=   0.998 & shelter_expenses_by_hh_size > 198.000","4+","national","ranger","any_error",919,0.3199,0.2853,27,1,155,"buffer"
"months_since_cert_n >=   6.000 & rawben_rel_max >=   0.610 & unc_rawben_rel_max <   0.955 & utilities >= 412.000","4+","national","xgboost","any_error",1095,0.3169,0.2852,33,1,156,"buffer"
"cat_elig >   0.5 & HH_size_n >   4.5 & months_since_cert_n >   5.5 & shelter_expenses_by_hh_size > 227.0","4+","national","ranger","any_error",781,0.3227,0.2851,27,2,157,"buffer"
"HH_size_n >=   6 & months_since_cert_n >=  12 & utilities < 475","4+","national","xgboost","any_error",68,0.4118,0.2845,2,1,158,"buffer"
"cat_elig >   0.500 & months_since_cert_n >   5.500 & shelter_expenses_by_hh_size > 260.000 & unc_rawben_rel_max <=   0.973","4+","national","ranger","any_error",1311,0.3135,0.2845,37,1,159,"buffer"
"months_since_cert_n >=   4 & shelter_expenses_by_hh_size >= 476 & total_deductions_by_hh_size >= 150 & total_deductions_by_hh_size < 264","4+","national","xgboost","any_error",173,0.3642,0.2844,8,3,160,"buffer"
"percent_abawd <   0.273 & shelter_expenses_by_hh_size < 436.000 & total_deductions_by_hh_size >= 264.000 & utilities >= 388.000","4+","national","xgboost","any_error",537,0.3296,0.2843,9,1,161,"buffer"
"cat_elig >   0.5 & shelter_expenses_by_hh_size > 279.0 & shelter_expenses_by_hh_size <= 626.0 & total_deductions_by_hh_size > 513.0","2-3","national","ranger","any_error",290,0.3448,0.2833,6,1,162,"buffer"
"rawben_rel_max <=    0.991 & shelter_expenses_by_hh_size > 1960.000 & utilities >   14.500 & utilities <=  680.000","1","national","ranger","any_error",104,0.3846,0.282,7,1,163,"buffer"
"HH_size_n >   2.50 & months_since_cert_n <=   5.50 & rawben_rel_max <=   0.95 & total_deductions_by_hh_size > 436.00","2-3","national","ranger","any_error",209,0.3541,0.2817,4,2,164,"buffer"
"cat_elig >=   1.000 & medical_deductions >= 222.000 & rawben_rel_max >=   0.304 & unc_rawben_rel_max <   1.030","1","national","xgboost","any_error",389,0.3342,0.2812,7,5,165,"buffer"
"months_since_cert_n >=  12.00 & percent_abawd <   0.50 & shelter_expenses_by_hh_size >= 522.00 & unc_rawben_rel_max >=   1.19","2-3","national","xgboost","any_error",63,0.4127,0.281,3,2,166,"buffer"
"months_since_cert_n >   3.500 & months_since_cert_n <=  30.500 & rawben_rel_max <=   0.977 & total_deductions_by_hh_size > 233.000","4+","national","ranger","any_error",1029,0.3129,0.2804,27,6,167,"buffer"
"homeless >=   1 & shelter_expenses_by_hh_size >= 602 & utilities < 651","1","national","xgboost","any_error",129,0.3721,0.2801,22,17,168,"buffer"
"count_divisible_by_100 <= 0.500 & rawben_rel_max > 0.994 & unc_rawben_rel_max <= 0.997","2-3","national","ranger","any_error",160,0.3625,0.2799,5,1,169,"buffer"
"rawben_rel_max <   0.691 & total_deductions_by_hh_size >= 417.000 & utilities < 494.000","2-3","national","xgboost","any_error",556,0.3237,0.2795,33,4,170,"buffer"
"HH_size_n >   4.500 & rawben_rel_max >   0.861 & rawben_rel_max <=   0.998 & shelter_expenses_by_hh_size > 255.000","4+","national","ranger","any_error",230,0.3478,0.279,5,1,171,"buffer"
"total_deductions_by_hh_size > 646 & utilities <=   5","1","national","ranger","any_error",406,0.33,0.2783,6,1,172,"buffer"
"HH_size_n >   5.5 & months_since_cert_n >   5.5 & total_deductions_by_hh_size >  11.9 & utilities <= 622.0","4+","national","ranger","any_error",670,0.3179,0.2777,24,4,173,"buffer"
"HH_size_n >=   5.000 & rawben_rel_max >=   0.731 & rawben_rel_max <   0.972 & shelter_expenses_by_hh_size >= 125.000","4+","national","xgboost","any_error",1249,0.3066,0.2772,23,3,174,"buffer"
"months_since_cert_n >   5.500 & shelter_expenses_by_hh_size > 183.000 & unc_rawben_rel_max >   0.767 & utilities <= 472.000","4+","state","ranger","any_error",30,0.4667,0.2767,30,7,175,"buffer"
"shelter_expenses_by_hh_size >= 1620.000 & total_deductions_by_hh_size >=    5.000 & unc_rawben_rel_max <   -0.484","1","national","xgboost","any_error",41,0.439,0.2765,2,1,176,"buffer"
"months_since_cert_n >   5.500 & rawben_rel_max >   0.341 & shelter_expenses_by_hh_size > 163.000 & unc_rawben_rel_max <=   0.998","4+","national","ranger","any_error",2113,0.2991,0.2765,46,2,177,"buffer"
"months_since_cert_n >   5.500 & percent_abawd >   0.167 & shelter_expenses_by_hh_size > 632.000 & unc_rawben_rel_max <=   0.997","2-3","national","ranger","any_error",103,0.3786,0.2762,2,1,178,"buffer"
"rawben_rel_max <   0.969 & shelter_expenses_by_hh_size >= 157.000 & shelter_expenses_by_hh_size < 476.000 & total_deductions_by_hh_size >= 248.000","4+","national","xgboost","any_error",1044,0.3084,0.2762,17,2,179,"buffer"
"total_deductions_by_hh_size >= 192.000 & unc_rawben_rel_max >=   0.353 & unc_rawben_rel_max <   0.402","4+","national","xgboost","any_error",156,0.359,0.2758,5,1,180,"buffer"
"children_i <=  0.500 & expedited_i >  0.500 & months_since_cert_n <= 21.000 & unc_rawben_rel_max <=  0.702","2-3","national","ranger","any_error",91,0.3846,0.2757,2,1,181,"buffer"
"months_since_cert_n >=   6 & shelter_expenses_by_hh_size >= 444 & utilities < 364","2-3","national","xgboost","any_error",334,0.3323,0.2755,1,1,182,"buffer"
"HH_size_n >   4.5 & months_since_cert_n >   1.5 & total_deductions_by_hh_size > 182.0","4+","national","ranger","any_error",1096,0.3066,0.2752,22,2,183,"buffer"
"shelter_expenses_by_hh_size < 263.000 & total_deductions_by_hh_size >= 192.000 & unc_rawben_rel_max <   0.626","4+","national","xgboost","any_error",141,0.3617,0.2743,2,1,184,"buffer"
"cat_elig >   0.500 & HH_size_n >   4.500 & shelter_expenses_by_hh_size > 257.000 & unc_rawben_rel_max <=   0.977","4+","national","ranger","any_error",1713,0.2989,0.2738,42,3,185,"buffer"
"months_since_cert_n >=   7.0 & unc_rawben_rel_max >=   1.6 & utilities < 493.0","1","national","xgboost","any_error",670,0.3134,0.2734,34,10,186,"buffer"
"rawben_rel_max <   0.874 & total_deductions_by_hh_size >=  13.200 & total_deductions_by_hh_size <  21.600 & utilities < 503.000","4+","national","xgboost","any_error",104,0.375,0.2733,5,1,187,"buffer"
"elderly_disabled_i >=   1.000 & HH_size_n <   7.000 & rawben_rel_max <   0.874 & total_deductions_by_hh_size >= 112.000","4+","national","xgboost","any_error",640,0.3141,0.2731,8,1,188,"buffer"
"elderly_disabled_i >   0.500 & shelter_expenses_by_hh_size > 296.000 & total_deductions_by_hh_size > 434.000 & unc_rawben_rel_max <=   0.996","2-3","national","ranger","any_error",743,0.3109,0.2729,13,1,189,"buffer"
"HH_size_n >   2.500 & rawben_rel_max <=   0.996 & total_deductions_by_hh_size > 333.000 & unc_rawben_rel_max >   0.637","2-3","national","ranger","any_error",411,0.3236,0.2725,4,3,190,"buffer"
"total_deductions_by_hh_size > 447 & utilities <= 470","2-3","national","ranger","any_error",828,0.308,0.272,28,1,191,"buffer"
"cat_elig <    2 & medical_deductions >=  365 & months_since_cert_n <   11 & utilities < 1020","2-3","national","xgboost","any_error",74,0.3919,0.2716,3,1,192,"buffer"
"months_since_cert_n <   4.000 & rawben_rel_max >=   0.866 & rawben_rel_max <   0.882 & shelter_expenses_by_hh_size >= 136.000","4+","national","xgboost","any_error",74,0.3919,0.2716,2,1,193,"buffer"
"months_since_cert_n >=   2.00 & total_deductions_by_hh_size >= 232.00 & unc_rawben_rel_max <   1.01","4+","national","xgboost","any_error",1552,0.2977,0.2714,32,1,194,"buffer"
"cat_elig >   0.500 & HH_size_n >   4.500 & shelter_expenses_by_hh_size > 246.000 & unc_rawben_rel_max <=   0.976","4+","national","ranger","any_error",1845,0.2954,0.2713,43,1,195,"buffer"
"cat_elig >=   1.000 & rawben_rel_max <   0.963 & shelter_expenses_by_hh_size >= 381.000 & shelter_expenses_by_hh_size < 457.000","4+","national","xgboost","any_error",821,0.3057,0.2697,20,1,196,"buffer"
"expedited_i <=   0.5 & total_deductions_by_hh_size > 507.0 & utilities <=  14.5","1","national","ranger","any_error",615,0.3106,0.269,8,2,197,"buffer"
"expedited_i > 0.500 & months_since_cert_n <= 1.500 & rawben_rel_max <= 0.904","2-3","national","ranger","any_error",147,0.3537,0.2687,1,1,198,"buffer"
"medical_deductions <= 738.000 & months_since_cert_n >   4.500 & rawben_rel_max <=   0.977 & shelter_expenses_by_hh_size > 297.000","4+","national","ranger","any_error",1440,0.2958,0.2687,39,1,199,"buffer"
"count_divisible_by_100 > 0.5000 & HH_size_n > 5.5000 & total_deductions_by_hh_size > 0.0111 & unc_rawben_rel_max <= 0.9050","4+","national","ranger","any_error",199,0.3417,0.2686,7,1,200,"buffer"
"cat_elig >   0.500 & months_since_cert_n >   3.500 & rawben_rel_max <=   0.998 & shelter_expenses_by_hh_size > 256.000","4+","national","ranger","any_error",2343,0.2894,0.2681,64,3,201,"buffer"
"cat_elig >  0.500 & HH_size_n >  5.500 & total_deductions_by_hh_size > 12.800 & unc_rawben_rel_max <=  0.957","4+","national","ranger","any_error",2024,0.2905,0.2676,38,3,202,"buffer"
"months_since_cert_n >= 5.000 & rawben_rel_max >= 0.604 & rawben_rel_max < 0.619","4+","national","xgboost","any_error",100,0.37,0.2671,1,1,203,"buffer"
"months_since_cert_n >=   2.000 & rawben_rel_max <   0.917 & total_deductions_by_hh_size >= 212.000 & unc_rawben_rel_max >=   0.494","4+","national","xgboost","any_error",1252,0.2955,0.2665,17,1,204,"buffer"
"cat_elig >=   1.000 & rawben_rel_max >=   0.258 & rawben_rel_max <   0.972 & total_deductions_by_hh_size >= 232.000","4+","national","xgboost","any_error",1660,0.2916,0.2663,28,1,205,"buffer"
"months_since_cert_n >=   5.00 & unc_rawben_rel_max >=   1.67 & utilities < 469.00","1","national","xgboost","any_error",713,0.3043,0.2659,47,9,206,"buffer"
"count_divisible_by_100 >=   1.00 & shelter_expenses_by_hh_size >= 377.00 & unc_rawben_rel_max >=   1.32","2-3","national","xgboost","any_error",91,0.3736,0.2659,4,1,207,"buffer"
"count_divisible_by_100 <=   0.500 & shelter_expenses_by_hh_size > 260.000 & shelter_expenses_by_hh_size <= 270.000 & unc_rawben_rel_max <=   0.998","4+","national","ranger","any_error",290,0.3241,0.2639,4,1,208,"buffer"
"total_deductions_by_hh_size >= 456.000 & unc_rawben_rel_max <   0.998 & utilities < 860.000","2-3","national","xgboost","any_error",1510,0.2901,0.2637,38,2,209,"buffer"
"HH_size_n >   4.5 & HH_size_n <=   8.5 & months_since_cert_n >   5.5 & shelter_expenses_by_hh_size > 160.0","4+","national","ranger","any_error",1333,0.2918,0.2637,41,3,210,"buffer"
"percent_abawd >=    0.500 & rawben_rel_max >=    0.625 & rawben_rel_max <    0.701 & utilities < 1010.000","2-3","national","xgboost","any_error",95,0.3684,0.2633,4,1,211,"buffer"
"total_deductions_by_hh_size >=  28.4 & total_deductions_by_hh_size <  61.8 & unc_rawben_rel_max <   1.0 & utilities < 274.0","4+","national","xgboost","any_error",312,0.3205,0.2626,1,1,212,"buffer"
"children_i <=   0.500 & rawben_rel_max <=   0.995 & total_deductions_by_hh_size > 339.000 & utilities <= 856.000","2-3","national","ranger","any_error",1063,0.2935,0.2621,31,11,213,"buffer"
"months_since_cert_n >=   6.00 & rawben_rel_max >=   0.89 & total_deductions_by_hh_size >= 301.00 & utilities < 361.00","1","national","xgboost","any_error",766,0.299,0.262,13,2,214,"buffer"
"cat_elig >   0.5 & HH_size_n >   4.5 & HH_size_n <=   8.5 & total_deductions_by_hh_size > 149.0","4+","national","ranger","any_error",2052,0.2841,0.2615,46,1,215,"buffer"
"HH_size_n > 4.500 & months_since_cert_n > 4.500 & unc_rawben_rel_max <= 0.977","4+","national","ranger","any_error",2419,0.2819,0.2612,55,1,216,"buffer"
"cat_elig >   0.500 & rawben_rel_max >   0.463 & rawben_rel_max <=   0.998 & shelter_expenses_by_hh_size > 196.000","4+","national","ranger","any_error",4105,0.2765,0.2606,68,1,217,"buffer"
"medical_deductions <  131 & shelter_expenses_by_hh_size >= 1520 & total_deductions_by_hh_size >= 1110 & unc_rawben_rel_max <    1","1","national","xgboost","any_error",318,0.3176,0.2604,3,1,218,"buffer"
"shelter_expenses_by_hh_size > 610.000 & unc_rawben_rel_max <=   0.996 & utilities <= 470.000","2-3","national","ranger","any_error",886,0.2946,0.2603,37,15,219,"buffer"
"HH_size_n >=  5.000 & months_since_cert_n >=  2.000 & rawben_rel_max <  0.951 & total_deductions_by_hh_size >= 41.200","4+","national","xgboost","any_error",3721,0.2747,0.258,58,1,220,"buffer"
"elderly_disabled_i <    1.000 & months_since_cert_n >=    4.000 & rawben_rel_max <    0.804 & shelter_expenses_by_hh_size < 1380.000","1","state","xgboost","any_error",32,0.4375,0.2577,32,30,221,"buffer"
"months_since_cert_n <=   9.500 & rawben_rel_max >   0.794 & shelter_expenses_by_hh_size > 137.000 & total_deductions_by_hh_size <= 151.000","4+","state","ranger","any_error",32,0.4375,0.2577,32,10,222,"buffer"
"children_i >   0.500 & months_since_cert_n >   4.500 & rawben_rel_max <=   0.998 & shelter_expenses_by_hh_size > 155.000","4+","national","ranger","any_error",3376,0.2749,0.2574,78,1,223,"buffer"
"expedited_i <=   0.5 & shelter_expenses_by_hh_size > 958.0 & utilities <= 847.0","2-3","national","ranger","any_error",357,0.3109,0.2571,13,3,224,"buffer"
"cat_elig <   2 & shelter_expenses_by_hh_size >= 531 & shelter_expenses_by_hh_size < 776 & utilities < 281","2-3","national","xgboost","any_error",140,0.3429,0.257,1,1,225,"buffer"
"elderly_disabled_i < 1.000 & months_since_cert_n >= 4.000 & rawben_rel_max < 0.804","1","state","xgboost","any_error",35,0.4286,0.2568,35,2,226,"buffer"
"medical_deductions >= 201 & shelter_expenses_by_hh_size >= 454 & utilities < 494","2-3","national","xgboost","any_error",91,0.3626,0.2562,3,1,227,"buffer"
"shelter_expenses_by_hh_size >= 768.000 & total_deductions_by_hh_size >=   2.500 & unc_rawben_rel_max <   0.998 & utilities < 819.000","2-3","national","xgboost","any_error",959,0.2888,0.2561,25,2,228,"buffer"
"cat_elig > 0.500 & rawben_rel_max > 0.567 & rawben_rel_max <= 0.977 & total_deductions_by_hh_size > 0.575","4+","national","ranger","any_error",5068,0.2703,0.2561,88,3,229,"buffer"
"cat_elig >  0.500 & rawben_rel_max <=  0.949 & shelter_expenses_by_hh_size > 59.800 & unc_rawben_rel_max >  0.605","4+","national","ranger","any_error",4114,0.2715,0.2557,77,1,230,"buffer"
"HH_size_n >= 3.000 & rawben_rel_max >= 0.695 & unc_rawben_rel_max < 0.706","2-3","national","xgboost","any_error",131,0.3435,0.2549,2,2,231,"buffer"
"cat_elig >   0.500 & rawben_rel_max <=   0.998 & unc_rawben_rel_max >   0.511 & utilities > 378.000","4+","national","ranger","any_error",4406,0.2694,0.2541,109,1,232,"buffer"
"elderly_disabled_i >    0.500 & shelter_expenses_by_hh_size > 1830.000 & unc_rawben_rel_max <=    0.995","1","national","ranger","any_error",301,0.3123,0.2539,7,1,233,"buffer"
"elderly_disabled_i >   0.500 & rawben_rel_max <=   0.982 & total_deductions_by_hh_size > 110.000","4+","national","ranger","any_error",856,0.2886,0.2539,10,1,234,"buffer"
"expedited_i <   1.00 & HH_size_n <   3.00 & shelter_expenses_by_hh_size >= 500.00 & unc_rawben_rel_max >=   1.49","2-3","national","xgboost","any_error",252,0.3175,0.2537,6,1,235,"buffer"
"HH_size_n >=  5.000 & months_since_cert_n >=  9.000 & rawben_rel_max >=  0.661 & shelter_expenses_by_hh_size >= 88.500","4+","national","xgboost","any_error",499,0.2986,0.2533,17,1,236,"buffer"
"HH_size_n >=   3 & months_since_cert_n >=   5 & total_deductions_by_hh_size >= 346","2-3","national","xgboost","any_error",449,0.3007,0.253,7,1,237,"buffer"
"months_since_cert_n >=   6.000 & rawben_rel_max >=   0.452 & unc_rawben_rel_max <   1.070 & utilities >= 284.000","4+","national","xgboost","any_error",2536,0.2725,0.2524,56,1,238,"buffer"
"children_i <= 0.500 & count_divisible_by_100 > 0.500 & months_since_cert_n > 2.500 & rawben_rel_max <= 0.846","2-3","national","ranger","any_error",146,0.3356,0.252,5,3,239,"buffer"
"cat_elig >   0.500 & elderly_disabled_i >   0.500 & rawben_rel_max <=   0.995 & total_deductions_by_hh_size > 361.000","2-3","national","ranger","any_error",1143,0.2817,0.2519,24,1,240,"buffer"
"homeless <   1 & shelter_expenses_by_hh_size >= 909 & total_deductions_by_hh_size >= 457 & utilities <  74","1","national","xgboost","any_error",491,0.2974,0.2518,7,1,241,"buffer"
"shelter_expenses_by_hh_size >= 322.00 & shelter_expenses_by_hh_size < 717.00 & unc_rawben_rel_max >=   1.49 & utilities < 783.00","2-3","national","xgboost","any_error",340,0.3059,0.2512,4,1,242,"buffer"
"HH_size_n >=   3.000 & shelter_expenses_by_hh_size >= 634.000 & unc_rawben_rel_max <   0.865 & utilities < 783.000","2-3","national","xgboost","any_error",269,0.3123,0.2508,11,1,243,"buffer"
"HH_size_n >  5.5 & married <=  0.5 & months_since_cert_n >  4.5 & utilities > 30.5","4+","national","ranger","any_error",581,0.2926,0.2508,17,1,244,"buffer"
"elderly_disabled_i >=   1.000 & rawben_rel_max >=   0.628 & total_deductions_by_hh_size >= 141.000 & utilities < 144.000","1","national","xgboost","any_error",1213,0.2795,0.2505,11,1,245,"buffer"
"percent_abawd >=   0.667 & shelter_expenses_by_hh_size < 297.000 & total_deductions_by_hh_size < 148.000 & unc_rawben_rel_max <   0.925","2-3","national","xgboost","any_error",48,0.3958,0.2504,1,1,246,"buffer"
"cat_elig >   0.500 & homeless <=   0.500 & total_deductions_by_hh_size > 149.000 & unc_rawben_rel_max <=   0.976","4+","national","ranger","any_error",4517,0.2654,0.2504,94,1,247,"buffer"
"months_since_cert_n >=   5.000 & percent_abawd >=   0.333 & shelter_expenses_by_hh_size >= 605.000","2-3","national","xgboost","any_error",220,0.3182,0.2503,5,1,248,"buffer"
"months_since_cert_n >=   6.00 & unc_rawben_rel_max >=   1.69 & utilities < 646.00","1","national","xgboost","any_error",940,0.283,0.2501,44,1,249,"buffer"
"count_divisible_by_100 >  0.5 & months_since_cert_n >  5.5 & utilities > 30.5","4+","national","ranger","any_error",371,0.3019,0.2496,17,1,250,"buffer"
"shelter_expenses_by_hh_size <=  878.00 & total_deductions_by_hh_size >  512.00 & total_deductions_by_hh_size <= 1050.00 & unc_rawben_rel_max <=    0.99","1","state","ranger","any_error",33,0.4242,0.2491,33,21,251,"buffer"
"shelter_expenses_by_hh_size >= 819.0 & shelter_expenses_by_hh_size < 880.0 & total_deductions_by_hh_size >= 360.0 & unc_rawben_rel_max <   1.1","1","state","xgboost","any_error",33,0.4242,0.2491,33,13,252,"buffer"
"medical_deductions >= 176.000 & months_since_cert_n <  35.000 & rawben_rel_max <   0.992 & unc_rawben_rel_max >=   0.625","1","national","xgboost","any_error",445,0.2966,0.249,3,1,253,"buffer"
"married >  0.500 & rawben_rel_max <=  0.157 & unc_rawben_rel_max <= -0.971","2-3","national","ranger","any_error",36,0.4167,0.249,1,1,254,"buffer"
"married >= 1.00 & months_since_cert_n < 1.00 & unc_rawben_rel_max >= 1.17","4+","national","xgboost","any_error",36,0.4167,0.249,2,2,255,"buffer"
"rawben_rel_max >= 0.541 & unc_rawben_rel_max < 0.548","2-3","national","xgboost","any_error",148,0.3311,0.2485,3,2,256,"buffer"
"cat_elig >   0.500 & expedited_i >   0.500 & shelter_expenses_by_hh_size > 249.000 & unc_rawben_rel_max <=   0.908","2-3","national","ranger","any_error",446,0.296,0.2484,7,2,257,"buffer"
"rawben_rel_max <   0.887 & total_deductions_by_hh_size >= 369.000 & unc_rawben_rel_max <   1.470 & utilities < 580.000","2-3","national","xgboost","any_error",1553,0.2737,0.2482,65,8,258,"buffer"
"months_since_cert_n >=   4.000 & rawben_rel_max >=   0.263 & shelter_expenses_by_hh_size >= 321.000 & shelter_expenses_by_hh_size < 636.000","4+","national","xgboost","any_error",1627,0.2729,0.248,47,1,259,"buffer"
"elderly_disabled_i <= 0.500 & months_since_cert_n > 5.500 & percent_abawd > 0.125 & unc_rawben_rel_max <= 0.884","2-3","national","ranger","any_error",272,0.3088,0.2479,8,3,260,"buffer"
"HH_size_n >   2.500 & percent_abawd >   0.125 & rawben_rel_max <=   0.768 & utilities > 358.000","2-3","national","ranger","any_error",283,0.3074,0.2477,8,3,261,"buffer"
"cat_elig >   0.500 & total_deductions_by_hh_size > 236.000 & unc_rawben_rel_max <=   0.996 & utilities <= 346.000","2-3","national","ranger","any_error",896,0.2812,0.2477,2,2,262,"buffer"
"shelter_expenses_by_hh_size >= 907 & utilities >= 456 & utilities < 488","2-3","national","xgboost","any_error",58,0.3793,0.2475,21,2,263,"buffer"
"rawben_rel_max <=   0.997 & shelter_expenses_by_hh_size > 629.000 & unc_rawben_rel_max >   0.129 & utilities <= 856.000","2-3","national","ranger","any_error",2144,0.2691,0.2474,55,2,264,"buffer"
"rawben_rel_max >=   0.695 & shelter_expenses_by_hh_size >= 138.000 & unc_rawben_rel_max <   0.701","2-3","national","xgboost","any_error",111,0.3423,0.2471,3,1,265,"buffer"
"elderly_disabled_i >=   1.000 & rawben_rel_max >=   0.765 & shelter_expenses_by_hh_size < 793.000 & total_deductions_by_hh_size >= 565.000","1","national","xgboost","any_error",556,0.2896,0.247,7,4,266,"buffer"
"months_since_cert_n >=   8.000 & rawben_rel_max >=   0.469 & shelter_expenses_by_hh_size >= 156.000","4+","national","xgboost","any_error",1582,0.2718,0.2466,45,1,267,"buffer"
"cat_elig >   0.500 & percent_abawd <=   0.279 & total_deductions_by_hh_size > 137.000 & unc_rawben_rel_max <=   0.976","4+","national","ranger","any_error",4899,0.2609,0.2465,100,1,268,"buffer"
"count_divisible_by_100 >   0.5 & medical_deductions <= 187.0 & shelter_expenses_by_hh_size > 167.0 & unc_rawben_rel_max <=   0.9","4+","national","ranger","any_error",587,0.2879,0.2465,9,1,269,"buffer"
"months_since_cert_n >=   6.00000 & shelter_expenses_by_hh_size >= 472.00000 & unc_rawben_rel_max >=  -0.00935 & utilities < 471.00000","2-3","national","xgboost","any_error",846,0.2801,0.2457,44,15,270,"buffer"
"months_since_cert_n >=    6.00 & shelter_expenses_by_hh_size >= 2330.00 & unc_rawben_rel_max <    1.93","1","national","xgboost","any_error",78,0.359,0.2456,3,1,271,"buffer"
"elderly_disabled_i < 1.000 & months_since_cert_n >= 8.000 & rawben_rel_max >= 0.671 & rawben_rel_max < 0.731","2-3","national","xgboost","any_error",164,0.3232,0.245,1,1,272,"buffer"
"expedited_i > 0.500 & homeless <= 0.500 & total_deductions_by_hh_size > 0.217 & unc_rawben_rel_max <= 0.908","2-3","national","ranger","any_error",666,0.2838,0.245,10,1,273,"buffer"
"expedited_i >  0.500 & total_deductions_by_hh_size > 31.200 & unc_rawben_rel_max <=  0.908","2-3","national","ranger","any_error",655,0.284,0.2449,11,1,274,"buffer"
"shelter_expenses_by_hh_size >= 496 & total_deductions_by_hh_size < 300 & utilities < 479","4+","national","xgboost","any_error",126,0.3333,0.2443,12,1,275,"buffer"
"medical_deductions >= 117.000 & medical_deductions < 139.000 & rawben_rel_max >=   0.326 & unc_rawben_rel_max <   0.968","1","national","xgboost","any_error",473,0.2896,0.2437,3,1,276,"buffer"
"elderly_disabled_i <   1.000 & percent_abawd >=   0.250 & rawben_rel_max <   0.874 & utilities < 730.000","2-3","national","xgboost","any_error",656,0.282,0.2431,17,2,277,"buffer"
"total_deductions_by_hh_size >= 372.00 & unc_rawben_rel_max <   1.17 & utilities >= 379.00 & utilities < 471.00","2-3","national","xgboost","any_error",694,0.281,0.2431,42,4,278,"buffer"
"cat_elig >=    1.000 & total_deductions_by_hh_size >=  114.000 & unc_rawben_rel_max <    0.952 & utilities < 1020.000","4+","national","xgboost","any_error",5668,0.2556,0.2424,113,1,279,"buffer"
"HH_size_n >   2.500 & percent_abawd <=   1.750 & rawben_rel_max <=   0.996 & shelter_expenses_by_hh_size > 600.000","2-3","national","ranger","any_error",674,0.2804,0.242,15,1,280,"buffer"
"cat_elig >=   1.00 & rawben_rel_max <   0.74 & total_deductions_by_hh_size >= 240.00 & utilities < 471.00","2-3","national","xgboost","any_error",1723,0.2658,0.2418,72,19,281,"buffer"
"months_since_cert_n >=   3 & total_deductions_by_hh_size >= 392 & utilities < 503","2-3","national","xgboost","any_error",1015,0.2729,0.2417,54,2,282,"buffer"
"homeless <=   0.500 & months_since_cert_n >   5.500 & rawben_rel_max <=   0.996 & total_deductions_by_hh_size > 311.000","2-3","national","ranger","any_error",1915,0.2642,0.2415,43,3,283,"buffer"
"medical_deductions > 116 & medical_deductions <= 124 & total_deductions_by_hh_size > 320","1","national","ranger","any_error",76,0.3553,0.2411,1,1,284,"buffer"
"HH_size_n >   2.5 & months_since_cert_n >   5.5 & shelter_expenses_by_hh_size > 545.0 & total_deductions_by_hh_size >  33.0","2-3","national","ranger","any_error",399,0.2907,0.2409,17,1,285,"buffer"
"cat_elig >   0.500 & expedited_i >   0.500 & shelter_expenses_by_hh_size > 119.000 & unc_rawben_rel_max <=   0.996","2-3","national","ranger","any_error",651,0.2796,0.2406,14,2,286,"buffer"
"months_since_cert_n >   5.500 & total_deductions_by_hh_size > 289.000 & unc_rawben_rel_max <=   0.996","2-3","national","ranger","any_error",2224,0.2617,0.2406,50,3,287,"buffer"
"homeless >  0.500 & shelter_expenses_by_hh_size > 16.500 & unc_rawben_rel_max >  0.638 & unc_rawben_rel_max <=  0.993","1","national","ranger","any_error",214,0.3084,0.2405,10,2,288,"buffer"
"elderly_disabled_i >   0.500 & rawben_rel_max >   0.774 & total_deductions_by_hh_size >   7.800 & utilities <= 360.000","1","national","ranger","any_error",1768,0.2636,0.24,13,1,289,"buffer"
"shelter_expenses_by_hh_size >= 828.00000 & unc_rawben_rel_max >=  -0.00935 & utilities < 580.00000","2-3","national","xgboost","any_error",530,0.283,0.2399,30,1,290,"buffer"
"cat_elig >   0.5 & medical_deductions <=   1.5 & total_deductions_by_hh_size > 171.0","4+","national","ranger","any_error",4061,0.2554,0.2398,82,1,291,"buffer"
