"rule","hh","pool","engines","mined_frames","n_flagged_train","precision_train","precision_train_lcb","dollars_per_flag_train","n_flagged_state","n_new_at_rank","rank","role"
"HH_size_n < 4.500 & rawben_rel_max >= 0.787 & rawben_rel_max < 0.791","4+","national","xgboost","any_error",46,0.4565,0.2994,93.57,2,1,139,"buffer"
"HH_size_n >   2.500 & shelter_expenses_by_hh_size >  94.800 & total_deductions_by_hh_size > 504.000 & unc_rawben_rel_max <=   0.996","2-3","national","ranger","any_error",156,0.3846,0.2993,78.92,6,1,140,"buffer"
"months_since_cert_n >=  10.5 & months_since_cert_n <  18.5 & shelter_expenses_by_hh_size >= 315.0","4+","national","xgboost","any_error",198,0.3737,0.2981,77.7,11,1,141,"buffer"
"cat_elig >   0.500 & rawben_rel_max >   0.917 & shelter_expenses_by_hh_size > 862.000 & unc_rawben_rel_max <=   0.996","2-3","national","ranger","any_error",79,0.4177,0.298,115.97,6,1,142,"buffer"
"HH_size_n >=   5.5 & married <   0.5 & total_deductions_by_hh_size >= 182.0 & utilities >= 491.0","4+","national","xgboost","any_error",79,0.4177,0.298,102.43,4,1,143,"buffer"
"HH_size_n >   4.500 & rawben_rel_max <=   0.998 & total_deductions_by_hh_size > 265.000","4+","national","ranger","any_error",277,0.361,0.2971,81.01,10,1,144,"buffer"
"HH_size_n >=   4.500 & rawben_rel_max >=   0.324 & total_deductions_by_hh_size >= 249.000 & unc_rawben_rel_max <   1.040","4+","national","xgboost","any_error",305,0.3574,0.2965,78.44,11,1,145,"buffer"
"cat_elig >   0.500 & children_i <=   0.500 & medical_deductions > 144.000 & unc_rawben_rel_max >   0.152","2-3","national","ranger","any_error",309,0.356,0.2956,55.4,27,4,146,"buffer"
"elderly_disabled_i <=   0.5 & expedited_i >   0.5 & total_deductions_by_hh_size > 991.0","1","national","ranger","any_error",36,0.4722,0.2954,99.86,1,1,147,"buffer"
"medical_deductions <= 132.00 & unc_rawben_rel_max >   2.16 & unc_rawben_rel_max <=   2.21","1","national","ranger","any_error",52,0.4423,0.2952,65.35,1,1,148,"buffer"
"HH_size_n >= 6.50 & married < 0.50 & rawben_rel_max < 0.91 & total_deductions_by_hh_size >= 2.04","4+","national","xgboost","any_error",359,0.351,0.295,83.44,6,2,149,"buffer"
"HH_size_n >   2.500 & percent_abawd >   0.125 & total_deductions_by_hh_size > 355.000","2-3","national","ranger","any_error",77,0.4156,0.2947,71.36,2,2,150,"buffer"
"medical_deductions <=  184.00 & months_since_cert_n >    6.50 & shelter_expenses_by_hh_size <= 2120.00 & unc_rawben_rel_max >    1.96","1","national","ranger","any_error",431,0.3457,0.2946,58.72,20,5,151,"buffer"
"HH_size_n >   4.500 & rawben_rel_max <=   0.961 & shelter_expenses_by_hh_size > 251.000 & unc_rawben_rel_max >   0.813","4+","national","ranger","any_error",307,0.355,0.2945,99.49,8,2,152,"buffer"
"cat_elig <=   1.5 & months_since_cert_n >   6.5 & shelter_expenses_by_hh_size > 187.0 & total_deductions_by_hh_size > 233.0","4+","national","ranger","any_error",338,0.3521,0.2944,67.64,20,1,153,"buffer"
"cat_elig <=   1.5 & expedited_i <=   0.5 & months_since_cert_n >   5.5 & total_deductions_by_hh_size > 219.0","4+","national","ranger","any_error",504,0.3413,0.2941,71.6,25,1,154,"buffer"
"rawben_rel_max >=   0.509 & rawben_rel_max <   0.928 & shelter_expenses_by_hh_size < 369.000 & total_deductions_by_hh_size >= 255.000","4+","national","xgboost","any_error",268,0.3582,0.2935,71.59,3,1,155,"buffer"
"months_since_cert_n >=   5.50 & rawben_rel_max <   0.98 & shelter_expenses_by_hh_size >= 337.00 & total_deductions_by_hh_size < 201.00","4+","national","xgboost","any_error",205,0.3659,0.292,86.34,12,2,156,"buffer"
"rawben_rel_max >=   0.983 & rawben_rel_max <   0.997 & shelter_expenses_by_hh_size >= 497.000","2-3","national","xgboost","any_error",130,0.3846,0.2919,91.21,8,2,157,"buffer"
"shelter_expenses_by_hh_size > 254 & total_deductions_by_hh_size > 636","2-3","national","ranger","any_error",626,0.3339,0.2916,74.91,34,2,158,"buffer"
"months_since_cert_n >=   6.50 & total_deductions_by_hh_size >= 176.00 & unc_rawben_rel_max >=   2.42 & utilities >= 346.00","1","national","xgboost","any_error",157,0.3758,0.2914,71.11,14,1,159,"buffer"
"months_since_cert_n >= 6.500 & rawben_rel_max >= 0.769 & rawben_rel_max < 0.982 & total_deductions_by_hh_size >= 6.800","4+","national","xgboost","any_error",865,0.3272,0.2912,79.32,26,1,160,"buffer"
"HH_size_n >   2.5 & months_since_cert_n <=  10.5 & total_deductions_by_hh_size > 468.0","2-3","national","ranger","any_error",267,0.3558,0.2911,82.67,12,6,161,"buffer"
"cat_elig >   0.5 & HH_size_n >   5.5 & total_deductions_by_hh_size > 183.0","4+","national","ranger","any_error",370,0.3459,0.291,92.26,16,3,162,"buffer"
"rawben_rel_max <   0.886 & shelter_expenses_by_hh_size < 331.000 & total_deductions_by_hh_size >= 235.000 & utilities >= 282.000","4+","national","xgboost","any_error",286,0.3531,0.2907,69.28,5,1,163,"buffer"
"months_since_cert_n >   5.500 & rawben_rel_max <=   0.998 & utilities > 902.000","4+","national","ranger","any_error",216,0.3611,0.2893,91.89,60,1,164,"buffer"
"shelter_expenses_by_hh_size >= 1830.00 & total_deductions_by_hh_size >= 1120.00 & unc_rawben_rel_max <    1.02","1","national","xgboost","any_error",300,0.35,0.2891,55.34,32,12,165,"buffer"
"count_divisible_by_100 <   0.500 & rawben_rel_max <   0.892 & shelter_expenses_by_hh_size < 450.000 & total_deductions_by_hh_size >= 280.000","4+","national","xgboost","any_error",376,0.3431,0.2887,68.35,12,2,166,"buffer"
"months_since_cert_n >   5.5 & shelter_expenses_by_hh_size > 629.0 & shelter_expenses_by_hh_size <= 667.0 & total_deductions_by_hh_size > 412.0","2-3","national","ranger","any_error",99,0.3939,0.2881,63.52,2,1,167,"buffer"
"medical_deductions > 708.00 & shelter_expenses_by_hh_size >   5.50 & unc_rawben_rel_max <=   1.18","1","national","ranger","any_error",45,0.4444,0.2875,76.29,3,1,168,"buffer"
"months_since_cert_n >=   9.500 & rawben_rel_max <   0.861 & total_deductions_by_hh_size >= 458.000","2-3","national","xgboost","any_error",264,0.3523,0.2875,59.12,13,1,169,"buffer"
"medical_deductions > 108.000 & months_since_cert_n >  11.500 & rawben_rel_max >   0.160 & unc_rawben_rel_max >   0.157","2-3","national","ranger","any_error",150,0.3733,0.2874,55.47,16,2,170,"buffer"
"HH_size_n >  5.500 & married <=  0.500 & rawben_rel_max <=  0.976 & total_deductions_by_hh_size > 11.900","4+","national","ranger","any_error",1047,0.32,0.2874,73.47,10,1,171,"buffer"
"married >   0.500 & rawben_rel_max <=   0.996 & total_deductions_by_hh_size > 490.000","2-3","national","ranger","any_error",378,0.3413,0.2871,65.44,24,1,172,"buffer"
"married <   0.500 & rawben_rel_max <   0.998 & shelter_expenses_by_hh_size < 473.000 & total_deductions_by_hh_size >= 254.000","4+","national","xgboost","any_error",640,0.3281,0.2866,67.15,15,2,173,"buffer"
"HH_size_n >  4.500 & months_since_cert_n >  5.500 & rawben_rel_max <=  0.976 & total_deductions_by_hh_size > 93.500","4+","national","ranger","any_error",1161,0.317,0.2861,75.28,31,1,174,"buffer"
"HH_size_n >=   2.500 & rawben_rel_max >=   0.491 & shelter_expenses_by_hh_size < 686.000 & total_deductions_by_hh_size >= 445.000","2-3","national","xgboost","any_error",206,0.3592,0.286,74.18,5,1,175,"buffer"
"months_since_cert_n >   4.500 & rawben_rel_max >   0.921 & rawben_rel_max <=   0.976 & shelter_expenses_by_hh_size > 283.000","4+","national","ranger","any_error",88,0.3977,0.2857,105.3,6,2,176,"buffer"
"rawben_rel_max <=   0.996 & shelter_expenses_by_hh_size > 955.000","2-3","national","ranger","any_error",481,0.3326,0.2848,69.48,24,1,177,"buffer"
"medical_deductions >= 117.000 & rawben_rel_max >=   0.866 & rawben_rel_max <   0.991","1","national","xgboost","any_error",394,0.3376,0.2847,45.68,19,7,178,"buffer"
"shelter_expenses_by_hh_size > 986.0 & total_deductions_by_hh_size > 441.0 & utilities >  33.5","2-3","national","ranger","any_error",407,0.3366,0.2846,75.07,22,1,179,"buffer"
"cat_elig >   0.500 & months_since_cert_n >   5.500 & shelter_expenses_by_hh_size > 260.000 & unc_rawben_rel_max <=   0.973","4+","national","ranger","any_error",1311,0.3135,0.2845,71.69,63,1,180,"buffer"
"expedited_i <=   0.500 & rawben_rel_max <=   0.997 & shelter_expenses_by_hh_size > 932.000 & total_deductions_by_hh_size >  26.800","2-3","national","ranger","any_error",512,0.3301,0.2837,69.34,25,1,181,"buffer"
"cat_elig >   0.5 & shelter_expenses_by_hh_size > 279.0 & shelter_expenses_by_hh_size <= 626.0 & total_deductions_by_hh_size > 513.0","2-3","national","ranger","any_error",290,0.3448,0.2833,73.66,8,2,182,"buffer"
"cat_elig >=   1.50 & total_deductions_by_hh_size >= 283.00 & unc_rawben_rel_max <   1.07","4+","national","xgboost","any_error",367,0.3379,0.2832,73.79,10,1,183,"buffer"
"cat_elig >= 0.50 & months_since_cert_n >= 2.50 & unc_rawben_rel_max >= 2.44","1","national","xgboost","any_error",246,0.3496,0.2828,69.4,15,1,184,"buffer"
"months_since_cert_n >=   3.50 & months_since_cert_n <   8.50 & total_deductions_by_hh_size >= 347.00 & unc_rawben_rel_max <   1.26","4+","national","xgboost","any_error",137,0.3723,0.2828,81.49,6,1,185,"buffer"
"elderly_disabled_i >   0.500 & rawben_rel_max <=   0.996 & total_deductions_by_hh_size > 459.000 & unc_rawben_rel_max <=   0.353","2-3","national","ranger","any_error",119,0.3782,0.2822,60.77,5,1,186,"buffer"
"count_divisible_by_100 <    0.50 & shelter_expenses_by_hh_size < 1370.00 & total_deductions_by_hh_size < 1030.00 & unc_rawben_rel_max >=    1.93","1","national","xgboost","any_error",378,0.336,0.2821,53.69,5,2,187,"buffer"
"elderly_disabled_i <= 0.500 & HH_size_n > 5.500 & months_since_cert_n > 4.500 & rawben_rel_max <= 0.963","4+","national","ranger","any_error",829,0.3185,0.2821,73.29,12,1,188,"buffer"
"cat_elig >   0.500 & months_since_cert_n >   5.500 & unc_rawben_rel_max <=   0.976 & utilities > 770.000","4+","national","ranger","any_error",470,0.3298,0.2815,81.39,77,1,189,"buffer"
"HH_size_n >=   4.500 & rawben_rel_max >=   0.809 & total_deductions_by_hh_size >= 182.000 & utilities >= 784.000","4+","national","xgboost","any_error",63,0.4127,0.281,116.65,6,1,190,"buffer"
"elderly_disabled_i >   0.5 & HH_size_n >   2.5 & months_since_cert_n <=   7.5 & total_deductions_by_hh_size > 339.0","2-3","national","ranger","any_error",194,0.3557,0.2806,83.4,5,1,191,"buffer"
"percent_abawd >   0.0885 & rawben_rel_max <=   0.9820 & shelter_expenses_by_hh_size > 249.0000 & total_deductions_by_hh_size <= 211.0000","4+","national","ranger","any_error",154,0.3636,0.2795,75.82,3,1,192,"buffer"
"elderly_disabled_i >   0.500 & rawben_rel_max >   0.987 & rawben_rel_max <=   0.993 & total_deductions_by_hh_size > 638.000","1","national","ranger","any_error",666,0.3198,0.2794,46.3,34,2,193,"buffer"
"months_since_cert_n > 6.500 & rawben_rel_max > 0.993 & unc_rawben_rel_max > 1.960","1","national","ranger","any_error",477,0.327,0.2793,55.98,26,3,194,"buffer"
"count_divisible_by_100 <= 0.50 & months_since_cert_n > 5.50 & unc_rawben_rel_max > 1.96","1","national","ranger","any_error",487,0.3265,0.2792,57.56,25,1,195,"buffer"
"rawben_rel_max >=    0.987 & shelter_expenses_by_hh_size >= 1210.000 & unc_rawben_rel_max <    1.010","1","national","xgboost","any_error",278,0.3417,0.2791,58.24,22,9,196,"buffer"
"rawben_rel_max >=   0.994 & total_deductions_by_hh_size >= 160.000 & unc_rawben_rel_max <   1.000","2-3","national","xgboost","any_error",148,0.3649,0.2791,70.22,6,1,197,"buffer"
"cat_elig >   0.500 & medical_deductions > 609.000 & unc_rawben_rel_max >   0.316","1","national","ranger","any_error",87,0.3908,0.279,69.22,10,3,198,"buffer"
"HH_size_n >   4.500 & rawben_rel_max >   0.861 & rawben_rel_max <=   0.998 & shelter_expenses_by_hh_size > 255.000","4+","national","ranger","any_error",230,0.3478,0.279,101.17,8,1,199,"buffer"
"cat_elig <   1.5 & months_since_cert_n >=   3.5 & total_deductions_by_hh_size >= 165.0 & utilities >= 978.0","4+","national","xgboost","any_error",84,0.3929,0.279,84.64,32,3,200,"buffer"
"HH_size_n >   2.5 & total_deductions_by_hh_size > 465.0 & utilities >  34.5","2-3","national","ranger","any_error",293,0.3379,0.2771,76.31,13,1,201,"buffer"
"cat_elig >   1.500 & rawben_rel_max <=   0.996 & shelter_expenses_by_hh_size > 849.000","2-3","national","ranger","any_error",319,0.3354,0.2771,71.33,18,1,202,"buffer"
"percent_abawd <=   1.420 & rawben_rel_max <=   0.997 & total_deductions_by_hh_size > 524.000","2-3","national","ranger","any_error",1000,0.31,0.2771,57.37,50,2,203,"buffer"
"cat_elig > 0.500 & HH_size_n > 5.500 & rawben_rel_max > 0.569 & unc_rawben_rel_max <= 0.977","4+","national","ranger","any_error",1281,0.306,0.2769,74.53,18,3,204,"buffer"
"medical_deductions >=   0.500 & medical_deductions <  29.500 & rawben_rel_max <   0.615 & utilities >= 558.000","1","national","xgboost","any_error",61,0.4098,0.2766,30.13,2,1,205,"buffer"
"medical_deductions >= 116.000 & medical_deductions < 130.000 & rawben_rel_max >=   0.455 & rawben_rel_max <   0.991","1","national","xgboost","any_error",103,0.3786,0.2762,28.65,13,12,206,"buffer"
"months_since_cert_n >   5.500 & percent_abawd >   0.167 & shelter_expenses_by_hh_size > 632.000 & unc_rawben_rel_max <=   0.997","2-3","national","ranger","any_error",103,0.3786,0.2762,75.4,3,1,207,"buffer"
"expedited_i >=   0.50 & months_since_cert_n <  10.50 & total_deductions_by_hh_size >= 971.00 & unc_rawben_rel_max <   1.16","1","national","xgboost","any_error",94,0.383,0.2758,70.73,2,1,208,"buffer"
"HH_size_n >   4.5 & months_since_cert_n >   1.5 & total_deductions_by_hh_size > 182.0","4+","national","ranger","any_error",1096,0.3066,0.2752,71.52,31,2,209,"buffer"
"rawben_rel_max <    0.543 & total_deductions_by_hh_size >= 1210.000","1","national","xgboost","any_error",125,0.368,0.2751,51.47,10,2,210,"buffer"
"months_since_cert_n >   4.500 & rawben_rel_max <=   0.859 & total_deductions_by_hh_size > 466.000","2-3","national","ranger","any_error",663,0.3152,0.2749,57.33,33,1,211,"buffer"
"months_since_cert_n >=   2.500 & rawben_rel_max <   0.884 & shelter_expenses_by_hh_size < 740.000 & total_deductions_by_hh_size >= 466.000","2-3","national","xgboost","any_error",405,0.3259,0.2744,54.08,15,1,212,"buffer"
"cat_elig >   0.500 & HH_size_n >   4.500 & shelter_expenses_by_hh_size > 257.000 & unc_rawben_rel_max <=   0.977","4+","national","ranger","any_error",1713,0.2989,0.2738,69.21,49,3,213,"buffer"
"months_since_cert_n >   6.50 & shelter_expenses_by_hh_size >  14.00 & total_deductions_by_hh_size > 288.00 & unc_rawben_rel_max >   1.93","1","national","ranger","any_error",510,0.3196,0.2737,54.33,30,3,214,"buffer"
"rawben_rel_max >=   0.139 & shelter_expenses_by_hh_size >= 933.000 & unc_rawben_rel_max <   1.010","2-3","national","xgboost","any_error",480,0.3208,0.2735,62.68,26,1,215,"buffer"
"expedited_i <   0.50 & shelter_expenses_by_hh_size >= 972.00 & unc_rawben_rel_max <   1.08","2-3","national","xgboost","any_error",427,0.3232,0.273,67.68,23,1,216,"buffer"
"cat_elig >  0.5 & HH_size_n >  5.5 & months_since_cert_n >  5.5 & shelter_expenses_by_hh_size > 70.5","4+","national","ranger","any_error",753,0.3108,0.273,77.94,17,1,217,"buffer"
"elderly_disabled_i >   0.500 & shelter_expenses_by_hh_size > 296.000 & total_deductions_by_hh_size > 434.000 & unc_rawben_rel_max <=   0.996","2-3","national","ranger","any_error",743,0.3109,0.2729,53.79,47,6,218,"buffer"
"expedited_i <=   0.50 & months_since_cert_n >   4.50 & rawben_rel_max <=   0.96 & utilities > 880.00","4+","national","ranger","any_error",294,0.3333,0.2729,87.62,62,3,219,"buffer"
"cat_elig >= 0.500 & HH_size_n >= 5.500 & rawben_rel_max >= 0.473 & rawben_rel_max < 0.895","4+","national","xgboost","any_error",1360,0.3007,0.2726,70.12,20,1,220,"buffer"
"HH_size_n >   2.500 & rawben_rel_max <=   0.996 & total_deductions_by_hh_size > 333.000 & unc_rawben_rel_max >   0.637","2-3","national","ranger","any_error",411,0.3236,0.2725,60.34,7,3,221,"buffer"
"count_divisible_by_100 <= 0.50 & months_since_cert_n > 5.50 & unc_rawben_rel_max > 1.93","1","national","ranger","any_error",523,0.3174,0.2721,55.53,30,1,222,"buffer"
"cat_elig >   0.500 & medical_deductions > 114.000 & rawben_rel_max >   0.162 & rawben_rel_max <=   0.997","2-3","national","ranger","any_error",558,0.3154,0.2716,41.64,32,1,223,"buffer"
"rawben_rel_max >=   0.446 & shelter_expenses_by_hh_size >= 453.000 & total_deductions_by_hh_size >= 223.000 & total_deductions_by_hh_size < 259.000","4+","national","xgboost","any_error",136,0.3603,0.2716,89.41,4,1,224,"buffer"
"elderly_disabled_i >   0.5 & HH_size_n >   2.5 & total_deductions_by_hh_size > 339.0","2-3","national","ranger","any_error",266,0.3346,0.2712,75.41,11,1,225,"buffer"
"medical_deductions <= 2110.000 & rawben_rel_max <=    0.996 & total_deductions_by_hh_size >  519.000 & utilities >   80.500","2-3","national","ranger","any_error",1011,0.3037,0.2711,55.47,54,1,226,"buffer"
"months_since_cert_n >    5.5 & shelter_expenses_by_hh_size > 1160.0 & total_deductions_by_hh_size >   29.9 & utilities >  364.0","2-3","national","ranger","any_error",105,0.3714,0.2706,99.97,4,1,227,"buffer"
"count_divisible_by_100 >= 0.500 & elderly_disabled_i < 0.500 & months_since_cert_n >= 4.500 & rawben_rel_max < 0.925","4+","national","xgboost","any_error",320,0.3281,0.2704,66.79,3,1,228,"buffer"
"elderly_disabled_i >   0.50 & months_since_cert_n >   2.50 & total_deductions_by_hh_size > 110.00 & unc_rawben_rel_max <=   1.01","4+","national","ranger","any_error",627,0.311,0.2698,65.42,31,2,229,"buffer"
"months_since_cert_n >=   1.5 & total_deductions_by_hh_size >= 235.0 & unc_rawben_rel_max <   1.0","4+","national","xgboost","any_error",1494,0.2965,0.2698,61.06,47,1,230,"buffer"
"married >   0.5 & months_since_cert_n >   5.5 & shelter_expenses_by_hh_size > 288.0","4+","national","ranger","any_error",555,0.3135,0.2697,75.01,35,1,231,"buffer"
"HH_size_n >= 5.500 & rawben_rel_max >= 0.178 & rawben_rel_max < 0.217","4+","national","xgboost","any_error",42,0.4286,0.2694,93,3,2,232,"buffer"
"months_since_cert_n <=    5.500 & shelter_expenses_by_hh_size > 1260.000 & unc_rawben_rel_max >    0.956 & unc_rawben_rel_max <=    1.000","1","national","ranger","any_error",134,0.3582,0.2691,63.33,7,1,233,"buffer"
"cat_elig >   0.500 & months_since_cert_n >   3.500 & rawben_rel_max <=   0.998 & shelter_expenses_by_hh_size > 256.000","4+","national","ranger","any_error",2343,0.2894,0.2681,65.57,93,2,234,"buffer"
"elderly_disabled_i <= 0.500 & HH_size_n > 4.500 & rawben_rel_max > 0.852 & unc_rawben_rel_max <= 0.960","4+","national","ranger","any_error",670,0.3075,0.2677,76.96,12,1,235,"buffer"
"medical_deductions <= 612.000 & rawben_rel_max >   0.987 & rawben_rel_max <=   0.996 & total_deductions_by_hh_size > 604.000","1","national","ranger","any_error",762,0.3045,0.2672,43.44,36,1,236,"buffer"
"months_since_cert_n >=   9.500 & rawben_rel_max >=   0.942 & unc_rawben_rel_max >=   1.490 & utilities >= 300.000","2-3","national","xgboost","any_error",100,0.37,0.2671,115.3,3,2,237,"buffer"
"HH_size_n >  4.500 & total_deductions_by_hh_size > 11.700 & unc_rawben_rel_max >  0.673 & unc_rawben_rel_max <=  0.976","4+","national","ranger","any_error",2215,0.2889,0.2671,66.39,30,1,238,"buffer"
"shelter_expenses_by_hh_size >= 405.00 & shelter_expenses_by_hh_size < 422.00 & unc_rawben_rel_max <   1.04","4+","national","xgboost","any_error",204,0.3382,0.2663,69.73,10,3,239,"buffer"
"months_since_cert_n >   5.5 & shelter_expenses_by_hh_size > 160.0 & total_deductions_by_hh_size > 175.0","4+","national","ranger","any_error",1309,0.2941,0.2657,67.93,54,1,240,"buffer"
"cat_elig >=   1.5 & months_since_cert_n >=   0.5 & shelter_expenses_by_hh_size >= 407.0","4+","national","xgboost","any_error",512,0.3105,0.2652,77.15,22,1,241,"buffer"
"elderly_disabled_i >   0.500 & rawben_rel_max <=   0.998 & total_deductions_by_hh_size > 148.000","4+","national","ranger","any_error",585,0.3077,0.2652,63.05,23,2,242,"buffer"
"cat_elig >   0.5 & medical_deductions > 176.0 & total_deductions_by_hh_size > 339.0","2-3","national","ranger","any_error",235,0.3319,0.265,55.87,19,1,243,"buffer"
"shelter_expenses_by_hh_size >= 1930 & total_deductions_by_hh_size >=  944 & unc_rawben_rel_max <    1","1","national","xgboost","any_error",242,0.3306,0.2646,53.36,20,1,244,"buffer"
"months_since_cert_n > 3.50 & unc_rawben_rel_max > 1.97","1","national","ranger","any_error",643,0.3048,0.2644,53.73,31,2,245,"buffer"
"married >=   0.500 & rawben_rel_max <   0.676 & shelter_expenses_by_hh_size >= 382.000 & shelter_expenses_by_hh_size < 419.000","4+","national","xgboost","any_error",133,0.3534,0.2644,59.74,8,2,246,"buffer"
"HH_size_n >   4.500 & rawben_rel_max >   0.406 & rawben_rel_max <=   0.998 & shelter_expenses_by_hh_size > 177.000","4+","national","ranger","any_error",2584,0.2844,0.2643,64.88,55,1,247,"buffer"
"months_since_cert_n >=   6.500 & rawben_rel_max >=   0.137 & shelter_expenses_by_hh_size >= 363.000 & utilities >= 938.000","4+","national","xgboost","any_error",79,0.3797,0.2643,92.91,39,1,248,"buffer"
"medical_deductions <   15.500 & total_deductions_by_hh_size >= 1120.000 & unc_rawben_rel_max <   -0.104 & utilities >=  364.000","1","national","xgboost","any_error",37,0.4324,0.2639,96.76,1,1,249,"buffer"
"count_divisible_by_100 <   0.5 & shelter_expenses_by_hh_size < 543.0 & total_deductions_by_hh_size >= 466.0","2-3","national","xgboost","any_error",290,0.3241,0.2639,67.07,6,1,250,"buffer"
"rawben_rel_max <   0.999 & shelter_expenses_by_hh_size >= 404.000 & shelter_expenses_by_hh_size < 462.000","4+","national","xgboost","any_error",624,0.3045,0.2635,68.52,33,1,251,"buffer"
"medical_deductions > 146.000 & percent_abawd <=   0.125 & rawben_rel_max <=   0.997 & unc_rawben_rel_max >   0.129","2-3","national","ranger","any_error",401,0.3142,0.2631,40.77,28,1,252,"buffer"
"HH_size_n >=   2.5 & months_since_cert_n >=   5.5 & shelter_expenses_by_hh_size >= 542.0 & total_deductions_by_hh_size >= 216.0","2-3","national","xgboost","any_error",346,0.3179,0.2629,63.42,16,7,253,"buffer"
"rawben_rel_max <=    0.991 & shelter_expenses_by_hh_size > 1960.000 & utilities >   14.500","1","national","ranger","any_error",264,0.3258,0.2628,54.64,14,1,254,"buffer"
"medical_deductions <   2.000 & rawben_rel_max <   0.619 & shelter_expenses_by_hh_size >= 377.000 & shelter_expenses_by_hh_size < 486.000","4+","national","xgboost","any_error",630,0.3032,0.2624,58.04,26,1,255,"buffer"
"cat_elig > 0.500 & expedited_i > 0.500 & months_since_cert_n <= 1.500 & unc_rawben_rel_max <= 0.997","2-3","national","ranger","any_error",157,0.3439,0.2623,67.74,2,1,256,"buffer"
"homeless >    0.500 & shelter_expenses_by_hh_size > 1040.000 & unc_rawben_rel_max <=    0.991","1","national","ranger","any_error",46,0.413,0.2622,60.74,7,4,257,"buffer"
"months_since_cert_n >   5.500 & rawben_rel_max <=   0.804 & total_deductions_by_hh_size > 403.000","2-3","national","ranger","any_error",762,0.2992,0.2622,53.17,39,2,258,"buffer"
"months_since_cert_n >=   6.5 & shelter_expenses_by_hh_size >= 856.0 & shelter_expenses_by_hh_size < 906.0 & total_deductions_by_hh_size < 465.0","2-3","national","xgboost","any_error",46,0.413,0.2622,87.89,3,1,259,"buffer"
"shelter_expenses_by_hh_size >= 406 & shelter_expenses_by_hh_size < 411","4+","national","xgboost","any_error",55,0.4,0.2621,86.18,5,1,260,"buffer"
"cat_elig <   1.5 & months_since_cert_n >=   3.5 & utilities >= 978.0","4+","national","xgboost","any_error",141,0.3475,0.2614,87.78,58,4,261,"buffer"
"cat_elig >   0.500 & rawben_rel_max >   0.463 & rawben_rel_max <=   0.998 & shelter_expenses_by_hh_size > 196.000","4+","national","ranger","any_error",4105,0.2765,0.2606,60.47,115,5,262,"buffer"
"months_since_cert_n >   5.500 & rawben_rel_max <=   0.996 & total_deductions_by_hh_size > 412.000","2-3","national","ranger","any_error",983,0.293,0.2604,53.21,52,2,263,"buffer"
"medical_deductions > 164.0 & medical_deductions <= 276.0 & months_since_cert_n >   5.5","2-3","national","ranger","any_error",122,0.3525,0.2601,51.58,4,1,264,"buffer"
"children_i <=    0.50 & shelter_expenses_by_hh_size <= 1720.00 & unc_rawben_rel_max >    1.93","1","national","ranger","any_error",802,0.2955,0.2595,51.59,28,4,265,"buffer"
"children_i <=   0.5 & shelter_expenses_by_hh_size > 869.0","2-3","national","ranger","any_error",509,0.3045,0.2593,64.84,23,1,266,"buffer"
"cat_elig >   0.500 & rawben_rel_max >   0.341 & shelter_expenses_by_hh_size > 255.000 & unc_rawben_rel_max <=   0.999","4+","national","ranger","any_error",3633,0.2761,0.2592,59.65,111,2,267,"buffer"
"elderly_disabled_i >   0.5 & total_deductions_by_hh_size > 503.0","2-3","national","ranger","any_error",865,0.2936,0.259,64.4,49,1,268,"buffer"
"rawben_rel_max >= 0.694 & rawben_rel_max < 0.702","2-3","national","xgboost","any_error",193,0.3316,0.2583,50.32,1,1,269,"buffer"
"HH_size_n >   4.500 & married <=   0.500 & shelter_expenses_by_hh_size > 160.000 & unc_rawben_rel_max <=   0.998","4+","national","ranger","any_error",1853,0.2817,0.2581,58.82,28,1,270,"buffer"
"cat_elig >   0.5 & HH_size_n >   5.5 & shelter_expenses_by_hh_size > 227.0","4+","national","ranger","any_error",926,0.2916,0.2581,77.23,29,1,271,"buffer"
"months_since_cert_n >=   5.500 & rawben_rel_max >=   0.991 & total_deductions_by_hh_size >= 624.000 & unc_rawben_rel_max >=   1.910","1","national","xgboost","any_error",577,0.2998,0.2575,52.58,34,1,272,"buffer"
"rawben_rel_max >=   0.987 & rawben_rel_max <   0.997 & total_deductions_by_hh_size >= 193.000","2-3","national","xgboost","any_error",221,0.3258,0.2574,60.79,8,1,273,"buffer"
"rawben_rel_max >= 0.207 & rawben_rel_max < 0.220 & unc_rawben_rel_max < 1.260","4+","national","xgboost","any_error",59,0.3898,0.2574,90.61,1,1,274,"buffer"
"rawben_rel_max >=   0.947 & rawben_rel_max <   0.991 & total_deductions_by_hh_size >= 856.000","1","national","xgboost","any_error",385,0.3091,0.2573,52.23,39,20,275,"buffer"
"medical_deductions >= 116.000 & medical_deductions < 130.000 & rawben_rel_max >=   0.354","1","national","xgboost","any_error",164,0.3354,0.2561,26.77,23,9,276,"buffer"
"rawben_rel_max <   0.998 & shelter_expenses_by_hh_size >= 832.000","2-3","national","xgboost","any_error",1051,0.2873,0.256,63.13,54,1,277,"buffer"
"cat_elig >   0.500 & total_deductions_by_hh_size > 178.000 & unc_rawben_rel_max >   0.147 & unc_rawben_rel_max <=   0.967","4+","national","ranger","any_error",3157,0.274,0.2559,57.39,85,1,278,"buffer"
