"rule","hh","pool","engines","mined_frames","n_flagged_train","precision_train","precision_train_lcb","n_flagged_state","n_new_at_rank","rank","role"
"married <=   0.500 & rawben_rel_max <=   0.991 & shelter_expenses_by_hh_size > 874.000 & utilities <=   8.000","1","national","ranger","any_error",333,0.3604,0.3018,11,1,148,"buffer"
"rawben_rel_max <=   0.997 & shelter_expenses_by_hh_size > 837.000 & utilities <= 598.000","2-3","national","ranger","any_error",376,0.3564,0.3013,29,5,149,"buffer"
"elderly_disabled_i <=  0.500 & expedited_i >  0.500 & rawben_rel_max <=  0.535 & utilities > 18.500","1","national","ranger","any_error",112,0.4018,0.301,1,1,150,"buffer"
"rawben_rel_max <   0.866 & shelter_expenses_by_hh_size < 482.000 & total_deductions_by_hh_size >= 286.000","4+","national","xgboost","any_error",444,0.3514,0.3007,14,1,151,"buffer"
"percent_abawd <   0.667 & total_deductions_by_hh_size >=  84.000 & utilities >= 353.000 & utilities < 361.000","2-3","national","xgboost","any_error",98,0.4082,0.3004,5,1,152,"buffer"
"cat_elig >=   2 & months_since_cert_n >=   3 & total_deductions_by_hh_size >= 332","4+","national","xgboost","any_error",118,0.3983,0.3002,2,1,153,"buffer"
"homeless <=    0.500 & rawben_rel_max <=    0.997 & shelter_expenses_by_hh_size > 2040.000 & total_deductions_by_hh_size >  839.000","1","national","ranger","any_error",182,0.3791,0.3001,11,2,154,"buffer"
"medical_deductions > 116.000 & rawben_rel_max >   0.940 & rawben_rel_max <=   0.991","1","national","ranger","any_error",185,0.3784,0.3,10,1,155,"buffer"
"shelter_expenses_by_hh_size >= 276.00000 & total_deductions_by_hh_size < 287.00000 & unc_rawben_rel_max >=  -0.00400 & unc_rawben_rel_max <  -0.00344","1","national","xgboost","any_error",73,0.4247,0.2999,2,1,156,"buffer"
"children_i <= 0.500 & elderly_disabled_i <= 0.500 & expedited_i > 0.500 & unc_rawben_rel_max <= 0.997","2-3","national","ranger","any_error",73,0.4247,0.2999,1,1,157,"buffer"
"rawben_rel_max >=    0.962 & rawben_rel_max <    0.992 & shelter_expenses_by_hh_size >= 1360.000","1","national","xgboost","any_error",206,0.3738,0.2996,5,1,158,"buffer"
"elderly_disabled_i > 0.500 & expedited_i <= 0.500 & percent_abawd > 0.250 & unc_rawben_rel_max > 0.794","1","national","ranger","any_error",46,0.4565,0.2994,1,1,159,"buffer"
"months_since_cert_n >   5.50 & unc_rawben_rel_max >   1.81 & utilities <= 606.00","1","national","ranger","any_error",645,0.3411,0.2991,6,2,160,"buffer"
"rawben_rel_max >=   0.338 & rawben_rel_max <   0.885 & total_deductions_by_hh_size >= 315.000 & utilities >= 379.000","4+","national","xgboost","any_error",327,0.3578,0.2989,6,2,161,"buffer"
"expedited_i >  0.500 & total_deductions_by_hh_size >  9.500 & unc_rawben_rel_max <=  0.914 & utilities <= 31.500","2-3","national","ranger","any_error",110,0.4,0.2985,2,2,162,"buffer"
"rawben_rel_max >=   0.918 & rawben_rel_max <   0.990 & shelter_expenses_by_hh_size >= 370.000 & utilities < 412.000","1","national","xgboost","any_error",585,0.3419,0.2979,10,1,163,"buffer"
"rawben_rel_max >  0.155 & rawben_rel_max <=  0.997 & total_deductions_by_hh_size > 41.600 & unc_rawben_rel_max >  0.994","2-3","national","ranger","any_error",163,0.3804,0.2971,8,1,164,"buffer"
"cat_elig >   0.500 & rawben_rel_max <=   0.991 & shelter_expenses_by_hh_size > 868.000 & utilities <= 276.000","1","national","ranger","any_error",532,0.3421,0.2961,37,3,165,"buffer"
"cat_elig >   0.500 & children_i <=   0.500 & medical_deductions > 144.000 & unc_rawben_rel_max >   0.152","2-3","national","ranger","any_error",309,0.356,0.2956,8,1,166,"buffer"
"elderly_disabled_i <   1.000 & rawben_rel_max >=   0.267 & shelter_expenses_by_hh_size < 366.000 & total_deductions_by_hh_size >= 189.000","4+","state","xgboost","any_error",36,0.4722,0.2954,36,2,167,"buffer"
"months_since_cert_n >=  2.00000 & rawben_rel_max >=  0.08000 & unc_rawben_rel_max >= -0.00400 & unc_rawben_rel_max < -0.00344","1","national","xgboost","any_error",164,0.378,0.2952,3,2,168,"buffer"
"months_since_cert_n <    7.00 & shelter_expenses_by_hh_size >= 1490.00 & total_deductions_by_hh_size >= 1280.00 & unc_rawben_rel_max <    1.15","1","national","xgboost","any_error",117,0.3932,0.2951,5,1,169,"buffer"
"expedited_i <=   0.500 & medical_deductions > 140.000 & rawben_rel_max >   0.131 & utilities <= 578.000","2-3","national","ranger","any_error",285,0.3579,0.2951,11,1,170,"buffer"
"HH_size_n >   2.500 & percent_abawd >   0.125 & total_deductions_by_hh_size > 355.000","2-3","national","ranger","any_error",77,0.4156,0.2947,2,2,171,"buffer"
"cat_elig > 0.500 & expedited_i > 0.500 & percent_abawd > 0.750 & rawben_rel_max <= 0.808","1","national","ranger","any_error",100,0.4,0.294,2,1,172,"buffer"
"months_since_cert_n >=   16.00 & shelter_expenses_by_hh_size < 1660.00 & total_deductions_by_hh_size <  794.00 & unc_rawben_rel_max >=    1.69","1","national","xgboost","any_error",138,0.3841,0.2939,3,2,173,"buffer"
"cat_elig >=   2.000 & percent_abawd <   0.375 & total_deductions_by_hh_size >= 320.000","4+","national","xgboost","any_error",225,0.3644,0.2938,5,1,174,"buffer"
"percent_abawd <=   0.225 & rawben_rel_max <=   0.998 & unc_rawben_rel_max >   0.546 & utilities > 512.000","4+","state","ranger","any_error",47,0.4468,0.2925,47,13,175,"buffer"
"expedited_i <=   0.5 & HH_size_n <=   6.5 & shelter_expenses_by_hh_size <= 446.0 & total_deductions_by_hh_size > 189.0","4+","state","ranger","any_error",72,0.4167,0.292,72,1,176,"buffer"
"cat_elig >   0.500 & rawben_rel_max >   0.335 & shelter_expenses_by_hh_size > 828.000 & utilities <=  30.500","1","national","ranger","any_error",413,0.3438,0.2918,19,8,177,"buffer"
"cat_elig >   0.5 & HH_size_n >   5.5 & total_deductions_by_hh_size > 183.0","4+","national","ranger","any_error",370,0.3459,0.291,23,1,178,"buffer"
"count_divisible_by_100 <   1.00 & elderly_disabled_i >=   1.00 & total_deductions_by_hh_size < 755.00 & unc_rawben_rel_max >=   1.51","1","national","xgboost","any_error",468,0.3397,0.2909,11,4,179,"buffer"
"homeless <=   0.5 & months_since_cert_n >   5.5 & total_deductions_by_hh_size > 426.0 & utilities <=  29.5","1","national","ranger","any_error",462,0.3398,0.2907,8,1,180,"buffer"
"total_deductions_by_hh_size >= 361.000 & unc_rawben_rel_max <   0.998 & utilities < 361.000","2-3","national","xgboost","any_error",396,0.3434,0.2904,8,3,181,"buffer"
"cat_elig >= 1.000 & HH_size_n >= 6.000 & rawben_rel_max >= 0.655 & rawben_rel_max < 0.949","4+","national","xgboost","any_error",903,0.3256,0.2904,16,7,182,"buffer"
"rawben_rel_max >=    0.299 & shelter_expenses_by_hh_size >= 1000.000 & total_deductions_by_hh_size >=  185.000 & utilities <  277.000","1","national","xgboost","any_error",352,0.3466,0.2903,23,4,183,"buffer"
"total_deductions_by_hh_size >= 685 & utilities <  27","1","national","xgboost","any_error",290,0.3517,0.2898,9,1,184,"buffer"
"children_i >   0.50 & total_deductions_by_hh_size <= 174.00 & unc_rawben_rel_max <=   0.71","1","national","ranger","any_error",42,0.4524,0.2896,1,1,185,"buffer"
"count_divisible_by_100 > 0.500 & HH_size_n > 5.500 & unc_rawben_rel_max > 0.417 & unc_rawben_rel_max <= 0.923","4+","national","ranger","any_error",167,0.3713,0.2896,4,1,186,"buffer"
"months_since_cert_n >   1.50 & rawben_rel_max <=   0.95 & total_deductions_by_hh_size > 219.00 & utilities > 512.00","4+","state","ranger","any_error",34,0.4706,0.2896,34,1,187,"buffer"
"count_divisible_by_100 >=   1 & months_since_cert_n >=   3 & total_deductions_by_hh_size >= 310","4+","national","xgboost","any_error",53,0.434,0.2891,5,1,188,"buffer"
"children_i <=   0.5 & married >   0.5 & total_deductions_by_hh_size > 472.0 & utilities <= 530.0","2-3","national","ranger","any_error",207,0.3623,0.289,7,1,189,"buffer"
"count_divisible_by_100 <=   1.500 & rawben_rel_max >   0.499 & total_deductions_by_hh_size > 173.000 & utilities > 512.000","4+","state","ranger","any_error",45,0.4444,0.2875,45,1,190,"buffer"
"HH_size_n >  5.500 & married <=  0.500 & rawben_rel_max <=  0.976 & total_deductions_by_hh_size > 11.900","4+","national","ranger","any_error",1047,0.32,0.2874,18,6,191,"buffer"
"count_divisible_by_100 <=   2.5 & HH_size_n >   5.5 & months_since_cert_n >   5.5 & shelter_expenses_by_hh_size > 252.0","4+","national","ranger","any_error",212,0.3585,0.2863,1,1,192,"buffer"
"children_i > 0.500 & married <= 0.500 & months_since_cert_n <= 2.500 & unc_rawben_rel_max <= 0.582","1","national","ranger","any_error",40,0.45,0.2841,2,2,193,"buffer"
"shelter_expenses_by_hh_size < 582 & total_deductions_by_hh_size >= 518","2-3","national","xgboost","any_error",277,0.3466,0.2836,8,1,194,"buffer"
"shelter_expenses_by_hh_size < 717.00 & total_deductions_by_hh_size >= 339.00 & unc_rawben_rel_max >=   1.39","2-3","national","xgboost","any_error",236,0.3517,0.2835,8,1,195,"buffer"
"percent_abawd >   0.279 & total_deductions_by_hh_size > 112.000 & total_deductions_by_hh_size <= 137.000","4+","national","ranger","any_error",32,0.4688,0.2834,1,1,196,"buffer"
"shelter_expenses_by_hh_size >= 395.00 & total_deductions_by_hh_size < 260.00 & unc_rawben_rel_max <   1.09","4+","state","xgboost","any_error",32,0.4688,0.2834,32,3,197,"buffer"
"rawben_rel_max >=   0.487 & shelter_expenses_by_hh_size >= 228.000 & total_deductions_by_hh_size >= 220.000","4+","state","xgboost","any_error",54,0.4259,0.2833,54,1,198,"buffer"
"rawben_rel_max <    0.992 & shelter_expenses_by_hh_size >= 1240.000 & total_deductions_by_hh_size >=  917.000 & utilities <  361.000","1","national","xgboost","any_error",92,0.3913,0.2822,5,1,199,"buffer"
"elderly_disabled_i <= 0.500 & HH_size_n > 5.500 & months_since_cert_n > 4.500 & rawben_rel_max <= 0.963","4+","national","ranger","any_error",829,0.3185,0.2821,11,6,200,"buffer"
"months_since_cert_n >=   4 & total_deductions_by_hh_size >= 349 & utilities >= 435","4+","national","xgboost","any_error",162,0.3642,0.282,8,1,201,"buffer"
"elderly_disabled_i >=   1.00 & shelter_expenses_by_hh_size < 663.00 & total_deductions_by_hh_size < 711.00 & unc_rawben_rel_max >=   1.51","1","national","xgboost","any_error",385,0.3351,0.2817,14,2,202,"buffer"
"cat_elig >=   1.000 & medical_deductions >= 222.000 & rawben_rel_max >=   0.304 & unc_rawben_rel_max <   1.030","1","national","xgboost","any_error",389,0.3342,0.2812,8,2,203,"buffer"
"months_since_cert_n >=   1.000 & rawben_rel_max >=   0.257 & total_deductions_by_hh_size >= 173.000 & utilities >= 531.000","4+","state","xgboost","any_error",63,0.4127,0.281,63,1,204,"buffer"
"rawben_rel_max >=   0.37 & shelter_expenses_by_hh_size >= 353.00 & total_deductions_by_hh_size >= 173.00 & total_deductions_by_hh_size < 261.00","4+","state","xgboost","any_error",46,0.4348,0.2807,46,2,205,"buffer"
"children_i <=   0.5 & shelter_expenses_by_hh_size > 858.0 & total_deductions_by_hh_size >  23.6 & utilities <= 851.0","2-3","national","ranger","any_error",354,0.3362,0.2806,16,1,206,"buffer"
"cat_elig >=   2 & shelter_expenses_by_hh_size >= 257 & total_deductions_by_hh_size < 180 & utilities < 347","4+","national","xgboost","any_error",35,0.4571,0.2805,1,1,207,"buffer"
"homeless >=   1 & shelter_expenses_by_hh_size >= 602 & utilities < 651","1","national","xgboost","any_error",129,0.3721,0.2801,7,1,208,"buffer"
"rawben_rel_max <   0.691 & total_deductions_by_hh_size >= 417.000 & utilities < 494.000","2-3","national","xgboost","any_error",556,0.3237,0.2795,16,3,209,"buffer"
"percent_abawd >   0.0885 & rawben_rel_max <=   0.9820 & shelter_expenses_by_hh_size > 249.0000 & total_deductions_by_hh_size <= 211.0000","4+","national","ranger","any_error",154,0.3636,0.2795,4,1,210,"buffer"
"months_since_cert_n <  28 & utilities >= 353 & utilities < 361","2-3","national","xgboost","any_error",198,0.3535,0.2794,7,2,211,"buffer"
"shelter_expenses_by_hh_size > 631.000 & unc_rawben_rel_max <=   0.997 & utilities >  37.500 & utilities <= 360.000","2-3","national","ranger","any_error",151,0.3642,0.2793,2,1,212,"buffer"
"shelter_expenses_by_hh_size > 771 & total_deductions_by_hh_size >  62 & utilities <= 360","2-3","national","ranger","any_error",111,0.3784,0.2793,2,1,213,"buffer"
"HH_size_n >=   3.000 & rawben_rel_max <   0.922 & shelter_expenses_by_hh_size >= 677.000 & unc_rawben_rel_max >=   0.696","2-3","national","xgboost","any_error",81,0.3951,0.2791,2,1,214,"buffer"
"HH_size_n >   4.500 & rawben_rel_max >   0.861 & rawben_rel_max <=   0.998 & shelter_expenses_by_hh_size > 255.000","4+","national","ranger","any_error",230,0.3478,0.279,5,1,215,"buffer"
"total_deductions_by_hh_size > 646 & utilities <=   5","1","national","ranger","any_error",406,0.33,0.2783,16,1,216,"buffer"
"HH_size_n >=   5.000 & rawben_rel_max >=   0.731 & rawben_rel_max <   0.972 & shelter_expenses_by_hh_size >= 125.000","4+","national","xgboost","any_error",1249,0.3066,0.2772,23,5,217,"buffer"
"shelter_expenses_by_hh_size >= 643.00 & unc_rawben_rel_max >=   1.42 & utilities < 374.00","2-3","national","xgboost","any_error",58,0.4138,0.2771,1,1,218,"buffer"
"cat_elig > 0.500 & HH_size_n > 5.500 & rawben_rel_max > 0.569 & unc_rawben_rel_max <= 0.977","4+","national","ranger","any_error",1281,0.306,0.2769,22,1,219,"buffer"
"children_i <=  0.500 & expedited_i >  0.500 & months_since_cert_n <= 21.000 & unc_rawben_rel_max <=  0.702","2-3","national","ranger","any_error",91,0.3846,0.2757,3,2,220,"buffer"
"months_since_cert_n >=   6 & shelter_expenses_by_hh_size >= 444 & utilities < 364","2-3","national","xgboost","any_error",334,0.3323,0.2755,2,2,221,"buffer"
"HH_size_n >   4.5 & months_since_cert_n >   1.5 & total_deductions_by_hh_size > 182.0","4+","national","ranger","any_error",1096,0.3066,0.2752,42,1,222,"buffer"
"HH_size_n >  5.500 & months_since_cert_n >  4.500 & total_deductions_by_hh_size > 93.600 & unc_rawben_rel_max <=  0.986","4+","national","ranger","any_error",688,0.314,0.2744,10,1,223,"buffer"
"medical_deductions > 164.0 & medical_deductions <= 276.0 & months_since_cert_n >  16.5","2-3","national","ranger","any_error",33,0.4545,0.274,3,1,224,"buffer"
"cat_elig >   0.500 & HH_size_n >   4.500 & shelter_expenses_by_hh_size > 257.000 & unc_rawben_rel_max <=   0.977","4+","national","ranger","any_error",1713,0.2989,0.2738,71,3,225,"buffer"
"expedited_i >=   1.000 & rawben_rel_max >=   0.496 & rawben_rel_max <   0.963 & utilities < 679.000","4+","national","xgboost","any_error",323,0.3313,0.2736,1,1,226,"buffer"
"HH_size_n <=   6.5 & married >   0.5 & medical_deductions <=  82.5 & total_deductions_by_hh_size > 219.0","4+","state","ranger","any_error",50,0.42,0.2734,50,1,227,"buffer"
"rawben_rel_max <   0.874 & total_deductions_by_hh_size >=  13.200 & total_deductions_by_hh_size <  21.600 & utilities < 503.000","4+","national","xgboost","any_error",104,0.375,0.2733,1,1,228,"buffer"
"cat_elig >= 1.000 & count_divisible_by_100 >= 1.000 & married >= 1.000 & rawben_rel_max >= 0.417","4+","national","xgboost","any_error",274,0.3358,0.2732,16,3,229,"buffer"
"elderly_disabled_i >   0.500 & shelter_expenses_by_hh_size > 296.000 & total_deductions_by_hh_size > 434.000 & unc_rawben_rel_max <=   0.996","2-3","national","ranger","any_error",743,0.3109,0.2729,13,1,230,"buffer"
"total_deductions_by_hh_size > 468 & utilities <= 578","2-3","national","ranger","any_error",1075,0.3042,0.2726,59,5,231,"buffer"
"elderly_disabled_i >=   1.000 & rawben_rel_max <   0.992 & unc_rawben_rel_max >=   0.779 & utilities < 287.000","1","national","xgboost","any_error",655,0.313,0.2725,15,2,232,"buffer"
"HH_size_n >   2.500 & rawben_rel_max <=   0.996 & total_deductions_by_hh_size > 333.000 & unc_rawben_rel_max >   0.637","2-3","national","ranger","any_error",411,0.3236,0.2725,3,1,233,"buffer"
"rawben_rel_max >=   0.352 & shelter_expenses_by_hh_size >= 114.000 & shelter_expenses_by_hh_size < 447.000 & total_deductions_by_hh_size >= 169.000","4+","state","xgboost","any_error",77,0.3896,0.2717,77,4,234,"buffer"
"HH_size_n >   5.5 & months_since_cert_n >   4.5 & shelter_expenses_by_hh_size > 255.0","4+","national","ranger","any_error",292,0.3322,0.2716,6,1,235,"buffer"
"cat_elig >=   1.000 & medical_deductions >= 115.000 & unc_rawben_rel_max >=   0.512 & utilities < 452.000","1","national","xgboost","any_error",497,0.3179,0.2715,16,3,236,"buffer"
"months_since_cert_n >=   4.000 & rawben_rel_max <   0.619 & total_deductions_by_hh_size <  19.800 & utilities < 435.000","4+","national","xgboost","any_error",152,0.3553,0.2714,1,1,237,"buffer"
"cat_elig >   0.500 & HH_size_n >   4.500 & shelter_expenses_by_hh_size > 246.000 & unc_rawben_rel_max <=   0.976","4+","national","ranger","any_error",1845,0.2954,0.2713,75,3,238,"buffer"
"percent_abawd <= 0.583 & rawben_rel_max <= 0.997 & unc_rawben_rel_max > 0.994","2-3","national","ranger","any_error",178,0.3483,0.2708,9,1,239,"buffer"
"cat_elig >   0.500 & rawben_rel_max <=   0.997 & total_deductions_by_hh_size > 311.000 & utilities <= 364.000","2-3","national","ranger","any_error",557,0.3142,0.2704,11,2,240,"buffer"
"children_i <=  0.500 & expedited_i >  0.500 & rawben_rel_max <=  0.997 & total_deductions_by_hh_size > 31.000","2-3","national","ranger","any_error",159,0.3522,0.2703,4,1,241,"buffer"
"HH_size_n > 5.500 & rawben_rel_max > 0.652 & total_deductions_by_hh_size > 1.250 & unc_rawben_rel_max <= 0.999","4+","national","ranger","any_error",1183,0.3001,0.2701,18,2,242,"buffer"
"expedited_i >   0.500 & rawben_rel_max <=   0.998 & shelter_expenses_by_hh_size <= 149.000 & total_deductions_by_hh_size >   9.060","4+","national","ranger","any_error",140,0.3571,0.2699,1,1,243,"buffer"
"expedited_i <=   0.5 & total_deductions_by_hh_size > 507.0 & utilities <=  14.5","1","national","ranger","any_error",615,0.3106,0.269,19,3,244,"buffer"
"rawben_rel_max >=   0.994 & rawben_rel_max <   1.000 & total_deductions_by_hh_size >= 130.000","2-3","national","xgboost","any_error",163,0.3497,0.2689,5,1,245,"buffer"
"months_since_cert_n >=  3.0 & total_deductions_by_hh_size >= 28.4 & total_deductions_by_hh_size < 61.8 & utilities < 45.0","4+","national","xgboost","any_error",189,0.3439,0.2689,1,1,246,"buffer"
"expedited_i > 0.500 & months_since_cert_n <= 1.500 & rawben_rel_max <= 0.904","2-3","national","ranger","any_error",147,0.3537,0.2687,2,2,247,"buffer"
"medical_deductions <= 738.000 & months_since_cert_n >   4.500 & rawben_rel_max <=   0.977 & shelter_expenses_by_hh_size > 297.000","4+","national","ranger","any_error",1440,0.2958,0.2687,21,1,248,"buffer"
"count_divisible_by_100 > 0.5000 & HH_size_n > 5.5000 & total_deductions_by_hh_size > 0.0111 & unc_rawben_rel_max <= 0.9050","4+","national","ranger","any_error",199,0.3417,0.2686,6,1,249,"buffer"
"cat_elig >   1.500 & HH_size_n <=   6.500 & rawben_rel_max <=   0.998 & utilities > 224.000","4+","state","ranger","any_error",45,0.4222,0.2685,45,3,250,"buffer"
"shelter_expenses_by_hh_size >= 862 & total_deductions_by_hh_size >= 339 & utilities < 703","2-3","national","xgboost","any_error",448,0.317,0.2683,32,3,251,"buffer"
"cat_elig >   0.500 & months_since_cert_n >   3.500 & rawben_rel_max <=   0.998 & shelter_expenses_by_hh_size > 256.000","4+","national","ranger","any_error",2343,0.2894,0.2681,52,1,252,"buffer"
"elderly_disabled_i <   1.0000 & shelter_expenses_by_hh_size < 808.0000 & unc_rawben_rel_max >=  -0.0040 & unc_rawben_rel_max <   0.0142","1","national","xgboost","any_error",78,0.3846,0.268,5,2,253,"buffer"
"elderly_disabled_i <= 0.500 & expedited_i > 0.500 & rawben_rel_max <= 0.997 & unc_rawben_rel_max <= 0.537","1","national","ranger","any_error",180,0.3444,0.2677,2,1,254,"buffer"
"elderly_disabled_i <= 0.500 & HH_size_n > 4.500 & rawben_rel_max > 0.852 & unc_rawben_rel_max <= 0.960","4+","national","ranger","any_error",670,0.3075,0.2677,14,1,255,"buffer"
"cat_elig >  0.500 & HH_size_n >  5.500 & total_deductions_by_hh_size > 12.800 & unc_rawben_rel_max <=  0.957","4+","national","ranger","any_error",2024,0.2905,0.2676,60,6,256,"buffer"
"expedited_i >  0.500 & percent_abawd >  0.125 & rawben_rel_max <=  0.879 & total_deductions_by_hh_size > 31.300","2-3","national","ranger","any_error",54,0.4074,0.2673,2,1,257,"buffer"
"HH_size_n >  4.500 & total_deductions_by_hh_size > 11.700 & unc_rawben_rel_max >  0.673 & unc_rawben_rel_max <=  0.976","4+","national","ranger","any_error",2215,0.2889,0.2671,35,1,258,"buffer"
"cat_elig > 1.500 & HH_size_n > 4.500 & HH_size_n <= 6.500 & unc_rawben_rel_max <= 0.907","4+","state","ranger","any_error",31,0.4516,0.2668,31,2,259,"buffer"
"count_divisible_by_100 <   2 & shelter_expenses_by_hh_size >= 394 & utilities <  74","4+","national","xgboost","any_error",31,0.4516,0.2668,3,1,260,"buffer"
"expedited_i <=   0.500 & rawben_rel_max <=   0.992 & total_deductions_by_hh_size > 449.000 & utilities <=  30.500","1","national","ranger","any_error",568,0.3099,0.2667,15,2,261,"buffer"
"months_since_cert_n >=   5.00 & rawben_rel_max <   0.86 & total_deductions_by_hh_size >= 113.00 & utilities < 301.00","4+","national","xgboost","any_error",171,0.345,0.2664,3,1,262,"buffer"
"months_since_cert_n >=   5.00 & unc_rawben_rel_max >=   1.67 & utilities < 469.00","1","national","xgboost","any_error",713,0.3043,0.2659,11,2,263,"buffer"
"count_divisible_by_100 >=   1.00 & shelter_expenses_by_hh_size >= 377.00 & unc_rawben_rel_max >=   1.32","2-3","national","xgboost","any_error",91,0.3736,0.2659,4,1,264,"buffer"
"medical_deductions >= 146 & months_since_cert_n >=   8 & shelter_expenses_by_hh_size >= 544 & total_deductions_by_hh_size >= 107","2-3","national","xgboost","any_error",155,0.3484,0.2658,3,1,265,"buffer"
"homeless <=   0.500 & percent_abawd >   0.155 & rawben_rel_max <=   0.976 & shelter_expenses_by_hh_size > 207.000","4+","national","ranger","any_error",363,0.3196,0.2656,4,1,266,"buffer"
"cat_elig >   0.5 & medical_deductions > 176.0 & total_deductions_by_hh_size > 339.0","2-3","national","ranger","any_error",235,0.3319,0.265,4,1,267,"buffer"
"HH_size_n >  4.500 & rawben_rel_max >  0.569 & total_deductions_by_hh_size > 11.700 & unc_rawben_rel_max <=  0.977","4+","national","ranger","any_error",3027,0.2831,0.2645,50,1,268,"buffer"
"months_since_cert_n >   4.500 & shelter_expenses_by_hh_size > 227.000 & unc_rawben_rel_max <=   0.998","4+","national","ranger","any_error",2371,0.2855,0.2645,27,2,269,"buffer"
"HH_size_n >   4.500 & rawben_rel_max >   0.406 & rawben_rel_max <=   0.998 & shelter_expenses_by_hh_size > 177.000","4+","national","ranger","any_error",2584,0.2844,0.2643,64,1,270,"buffer"
"HH_size_n >   4.500 & total_deductions_by_hh_size > 148.000 & unc_rawben_rel_max <=   0.965","4+","national","ranger","any_error",2110,0.2863,0.2639,85,1,271,"buffer"
"count_divisible_by_100 <=   0.500 & shelter_expenses_by_hh_size > 260.000 & shelter_expenses_by_hh_size <= 270.000 & unc_rawben_rel_max <=   0.998","4+","national","ranger","any_error",290,0.3241,0.2639,5,1,272,"buffer"
"total_deductions_by_hh_size >= 456.000 & unc_rawben_rel_max <   0.998 & utilities < 860.000","2-3","national","xgboost","any_error",1510,0.2901,0.2637,45,1,273,"buffer"
"cat_elig >   0.500 & HH_size_n >   4.500 & rawben_rel_max <=   0.998 & shelter_expenses_by_hh_size > 207.000","4+","national","ranger","any_error",2549,0.284,0.2637,92,2,274,"buffer"
"months_since_cert_n >=   5.000 & months_since_cert_n <   6.000 & rawben_rel_max <   0.571 & utilities < 281.000","4+","national","xgboost","any_error",73,0.3836,0.2636,5,1,275,"buffer"
"percent_abawd >=    0.500 & rawben_rel_max >=    0.625 & rawben_rel_max <    0.701 & utilities < 1010.000","2-3","national","xgboost","any_error",95,0.3684,0.2633,2,1,276,"buffer"
"total_deductions_by_hh_size >=  28.4 & total_deductions_by_hh_size <  61.8 & unc_rawben_rel_max <   1.0 & utilities < 274.0","4+","national","xgboost","any_error",312,0.3205,0.2626,8,4,277,"buffer"
"cat_elig >=   1.000 & medical_deductions >= 107.000 & rawben_rel_max >=   0.118","2-3","national","xgboost","any_error",690,0.3014,0.2625,12,1,278,"buffer"
"HH_size_n >=   5 & months_since_cert_n >=   2 & shelter_expenses_by_hh_size < 444 & total_deductions_by_hh_size >= 163","4+","state","xgboost","any_error",43,0.4186,0.2625,43,1,279,"buffer"
"children_i > 0.500 & months_since_cert_n <= 1.500 & rawben_rel_max <= 0.991 & unc_rawben_rel_max <= 0.710","1","national","ranger","any_error",46,0.413,0.2622,2,1,280,"buffer"
"children_i <=   0.500 & rawben_rel_max <=   0.995 & total_deductions_by_hh_size > 339.000 & utilities <= 856.000","2-3","national","ranger","any_error",1063,0.2935,0.2621,27,5,281,"buffer"
"months_since_cert_n >=   6.00 & rawben_rel_max >=   0.89 & total_deductions_by_hh_size >= 301.00 & utilities < 361.00","1","national","xgboost","any_error",766,0.299,0.262,11,1,282,"buffer"
"percent_abawd >=   0.667 & total_deductions_by_hh_size < 164.000 & unc_rawben_rel_max <   0.998 & utilities < 361.000","2-3","national","xgboost","any_error",49,0.4082,0.262,1,1,283,"buffer"
"HH_size_n > 5.500 & percent_abawd > 0.155","4+","national","ranger","any_error",131,0.3511,0.2618,2,1,284,"buffer"
"cat_elig >   1.5 & elderly_disabled_i >   0.5 & medical_deductions <= 132.0 & total_deductions_by_hh_size >  46.2","4+","national","ranger","any_error",466,0.309,0.2617,7,1,285,"buffer"
"months_since_cert_n <   20.000 & rawben_rel_max >=    0.715 & shelter_expenses_by_hh_size >= 1890.000 & unc_rawben_rel_max <    1.000","1","national","xgboost","any_error",99,0.3636,0.261,5,1,286,"buffer"
"rawben_rel_max >=   0.227 & shelter_expenses_by_hh_size >= 388.000 & unc_rawben_rel_max >=   0.983 & unc_rawben_rel_max <   0.998","2-3","national","xgboost","any_error",198,0.3333,0.2608,4,1,287,"buffer"
"cat_elig >   0.5 & elderly_disabled_i >   0.5 & total_deductions_by_hh_size > 346.0 & utilities <=  30.5","1","national","ranger","any_error",845,0.2959,0.2607,22,9,288,"buffer"
"cat_elig >   0.500 & rawben_rel_max >   0.463 & rawben_rel_max <=   0.998 & shelter_expenses_by_hh_size > 196.000","4+","national","ranger","any_error",4105,0.2765,0.2606,111,2,289,"buffer"
"medical_deductions <  131 & shelter_expenses_by_hh_size >= 1520 & total_deductions_by_hh_size >= 1110 & unc_rawben_rel_max <    1","1","national","xgboost","any_error",318,0.3176,0.2604,7,1,290,"buffer"
"cat_elig >=    1.000 & rawben_rel_max >=    0.238 & total_deductions_by_hh_size >= 1130.000 & unc_rawben_rel_max <    1.000","1","national","xgboost","any_error",532,0.3045,0.2603,13,1,291,"buffer"
"rawben_rel_max >=   0.760 & total_deductions_by_hh_size < 199.000 & unc_rawben_rel_max <   0.766","4+","national","xgboost","any_error",77,0.3766,0.2603,3,1,292,"buffer"
"months_since_cert_n <=   16.500 & rawben_rel_max <=    0.991 & shelter_expenses_by_hh_size > 1900.000","1","national","ranger","any_error",270,0.3222,0.2601,13,1,293,"buffer"
