"rule","hh","pool","engines","mined_frames","n_flagged_train","precision_train","precision_train_lcb","n_flagged_state","n_new_at_rank","rank","role"
"HH_size_n > 4.500 & months_since_cert_n > 5.500 & percent_abawd > 0.191 & rawben_rel_max <= 0.977","4+","national","ranger","any_error",87,0.4253,0.31,9,1,149,"buffer"
"elderly_disabled_i > 0.500 & percent_abawd > 0.279 & percent_abawd <= 0.675 & rawben_rel_max <= 0.974","4+","national","ranger","any_error",32,0.5,0.3099,3,2,150,"buffer"
"elderly_disabled_i >   0.50 & percent_abawd >   0.75 & shelter_expenses_by_hh_size > 600.00 & total_deductions_by_hh_size > 684.00","1","national","ranger","any_error",37,0.4865,0.3097,6,1,151,"buffer"
"months_since_cert_n >=   9 & shelter_expenses_by_hh_size >= 907 & utilities < 571","2-3","national","xgboost","any_error",50,0.46,0.3081,12,2,152,"buffer"
"percent_abawd > 0.125 & rawben_rel_max <= 0.700 & unc_rawben_rel_max > 0.675","2-3","national","ranger","any_error",50,0.46,0.3081,3,3,153,"buffer"
"HH_size_n > 4.500 & months_since_cert_n > 8.500 & rawben_rel_max <= 0.976 & unc_rawben_rel_max > 0.678","4+","national","ranger","any_error",392,0.3622,0.308,12,4,154,"buffer"
"HH_size_n >=   5 & married <   1 & months_since_cert_n >=   3 & total_deductions_by_hh_size >= 236","4+","national","xgboost","any_error",193,0.3834,0.3062,2,1,155,"buffer"
"rawben_rel_max <=    0.998 & shelter_expenses_by_hh_size > 1640.000 & total_deductions_by_hh_size > 1320.000","1","national","ranger","any_error",196,0.3827,0.3061,14,1,156,"buffer"
"months_since_cert_n >=  6.000 & rawben_rel_max >=  0.785 & rawben_rel_max <  0.963 & total_deductions_by_hh_size >= 80.300","4+","national","xgboost","any_error",628,0.3487,0.306,19,6,157,"buffer"
"unc_rawben_rel_max >=  -0.00400 & unc_rawben_rel_max <  -0.00344 & utilities >= 284.00000","1","national","xgboost","any_error",102,0.4118,0.3057,2,2,158,"buffer"
"married >    0.5 & shelter_expenses_by_hh_size >  704.0 & shelter_expenses_by_hh_size <= 1260.0 & total_deductions_by_hh_size >  437.0","2-3","state","ranger","any_error",40,0.475,0.3056,40,6,159,"buffer"
"rawben_rel_max >=   0.988 & total_deductions_by_hh_size >=   5.000 & unc_rawben_rel_max <   1.000 & utilities < 612.000","1","national","xgboost","any_error",562,0.3505,0.3053,36,2,160,"buffer"
"expedited_i <=   0.500 & percent_abawd >   0.118 & percent_abawd <=   0.183 & shelter_expenses_by_hh_size > 238.000","4+","national","ranger","any_error",35,0.4857,0.3047,5,1,161,"buffer"
"elderly_disabled_i >    0.5 & months_since_cert_n <=   34.0 & shelter_expenses_by_hh_size <= 1270.0 & total_deductions_by_hh_size >  550.0","2-3","state","ranger","any_error",30,0.5,0.3046,30,1,162,"buffer"
"percent_abawd <=   0.325 & shelter_expenses_by_hh_size <= 513.000 & total_deductions_by_hh_size > 173.000 & unc_rawben_rel_max >   0.514","4+","state","ranger","any_error",30,0.5,0.3046,30,10,163,"buffer"
"rawben_rel_max >=   0.837 & shelter_expenses_by_hh_size >= 309.000 & total_deductions_by_hh_size < 203.000 & unc_rawben_rel_max <   0.935","4+","national","xgboost","any_error",148,0.3919,0.3039,6,2,164,"buffer"
"HH_size_n >   5.5 & married >   0.5 & months_since_cert_n >   5.5 & shelter_expenses_by_hh_size > 330.0","4+","national","ranger","any_error",64,0.4375,0.3038,5,1,165,"buffer"
"HH_size_n >   4.500 & months_since_cert_n >   4.500 & total_deductions_by_hh_size > 212.000 & unc_rawben_rel_max <=   0.977","4+","national","ranger","any_error",319,0.3636,0.3037,14,1,166,"buffer"
"HH_size_n > 5.500 & months_since_cert_n > 5.500 & rawben_rel_max > 0.558 & unc_rawben_rel_max <= 0.961","4+","national","ranger","any_error",498,0.3514,0.3035,7,1,167,"buffer"
"HH_size_n >=   6.000 & months_since_cert_n >=   2.000 & total_deductions_by_hh_size >= 183.000 & unc_rawben_rel_max <   0.528","4+","national","xgboost","any_error",131,0.3969,0.3035,7,1,168,"buffer"
"expedited_i >   0.500 & total_deductions_by_hh_size >   9.060 & total_deductions_by_hh_size <= 111.000 & unc_rawben_rel_max <=   0.948","4+","national","ranger","any_error",140,0.3929,0.3026,4,3,169,"buffer"
"count_divisible_by_100 <   1 & HH_size_n >=   3 & shelter_expenses_by_hh_size < 531 & total_deductions_by_hh_size >= 456","2-3","national","xgboost","any_error",120,0.4,0.3025,2,1,170,"buffer"
"medical_deductions <   9 & months_since_cert_n >=   6 & shelter_expenses_by_hh_size >= 522 & utilities < 325","2-3","national","xgboost","any_error",120,0.4,0.3025,2,2,171,"buffer"
"HH_size_n >   4.500 & months_since_cert_n >   5.500 & shelter_expenses_by_hh_size > 260.000 & unc_rawben_rel_max <=   0.987","4+","national","ranger","any_error",537,0.3482,0.3021,26,3,172,"buffer"
"rawben_rel_max >   0.151 & total_deductions_by_hh_size > 468.000 & unc_rawben_rel_max <=   0.997 & utilities <= 560.000","2-3","national","ranger","any_error",690,0.342,0.3014,33,1,173,"buffer"
"rawben_rel_max <=   0.997 & shelter_expenses_by_hh_size > 837.000 & utilities <= 598.000","2-3","national","ranger","any_error",376,0.3564,0.3013,48,4,174,"buffer"
"elderly_disabled_i <=  0.500 & expedited_i >  0.500 & rawben_rel_max <=  0.535 & utilities > 18.500","1","national","ranger","any_error",112,0.4018,0.301,6,2,175,"buffer"
"elderly_disabled_i <=   0.500 & percent_abawd >   0.279 & rawben_rel_max <=   0.974 & utilities > 591.000","4+","national","ranger","any_error",38,0.4737,0.3007,5,1,176,"buffer"
"rawben_rel_max <   0.866 & shelter_expenses_by_hh_size < 482.000 & total_deductions_by_hh_size >= 286.000","4+","national","xgboost","any_error",444,0.3514,0.3007,10,3,177,"buffer"
"homeless <=    0.500 & rawben_rel_max <=    0.997 & shelter_expenses_by_hh_size > 2040.000 & total_deductions_by_hh_size >  839.000","1","national","ranger","any_error",182,0.3791,0.3001,15,1,178,"buffer"
"medical_deductions > 116.000 & rawben_rel_max >   0.940 & rawben_rel_max <=   0.991","1","national","ranger","any_error",185,0.3784,0.3,3,1,179,"buffer"
"months_since_cert_n >=   9 & shelter_expenses_by_hh_size >= 744 & utilities < 488","2-3","national","xgboost","any_error",101,0.4059,0.2999,11,3,180,"buffer"
"rawben_rel_max >=   0.346 & rawben_rel_max <   0.444 & shelter_expenses_by_hh_size >= 401.000 & total_deductions_by_hh_size < 286.000","4+","national","xgboost","any_error",73,0.4247,0.2999,3,1,181,"buffer"
"rawben_rel_max >=    0.962 & rawben_rel_max <    0.992 & shelter_expenses_by_hh_size >= 1360.000","1","national","xgboost","any_error",206,0.3738,0.2996,10,3,182,"buffer"
"elderly_disabled_i > 0.500 & expedited_i <= 0.500 & percent_abawd > 0.250 & unc_rawben_rel_max > 0.794","1","national","ranger","any_error",46,0.4565,0.2994,6,1,183,"buffer"
"months_since_cert_n >=  8.000 & total_deductions_by_hh_size >= 30.000 & unc_rawben_rel_max >=  0.766 & unc_rawben_rel_max <  0.887","4+","national","xgboost","any_error",406,0.3522,0.2993,15,1,184,"buffer"
"months_since_cert_n >   5.50 & unc_rawben_rel_max >   1.81 & utilities <= 606.00","1","national","ranger","any_error",645,0.3411,0.2991,65,15,185,"buffer"
"rawben_rel_max >=   0.338 & rawben_rel_max <   0.885 & total_deductions_by_hh_size >= 315.000 & utilities >= 379.000","4+","national","xgboost","any_error",327,0.3578,0.2989,9,1,186,"buffer"
"expedited_i >  0.500 & total_deductions_by_hh_size >  9.500 & unc_rawben_rel_max <=  0.914 & utilities <= 31.500","2-3","national","ranger","any_error",110,0.4,0.2985,2,2,187,"buffer"
"months_since_cert_n >   8.500 & rawben_rel_max >   0.569 & rawben_rel_max <=   0.998 & utilities > 387.000","4+","national","ranger","any_error",799,0.3354,0.2978,34,3,188,"buffer"
"count_divisible_by_100 >=   1 & married <   1 & shelter_expenses_by_hh_size >= 428 & shelter_expenses_by_hh_size < 482","4+","national","xgboost","any_error",41,0.4634,0.2974,2,1,189,"buffer"
"rawben_rel_max >=   0.372 & rawben_rel_max <   0.387 & total_deductions_by_hh_size >= 238.000","4+","national","xgboost","any_error",41,0.4634,0.2974,1,1,190,"buffer"
"medical_deductions >= 117.000 & medical_deductions < 130.000 & rawben_rel_max >=   0.268","1","national","xgboost","any_error",157,0.3822,0.2973,23,7,191,"buffer"
"cat_elig >   0.500 & rawben_rel_max <=   0.991 & shelter_expenses_by_hh_size > 868.000 & utilities <= 276.000","1","national","ranger","any_error",532,0.3421,0.2961,8,1,192,"buffer"
"cat_elig >   1.500 & total_deductions_by_hh_size > 283.000 & unc_rawben_rel_max >   0.337 & utilities >  30.500","4+","national","ranger","any_error",327,0.3547,0.296,6,1,193,"buffer"
"months_since_cert_n >=  9.000 & rawben_rel_max <  0.939 & total_deductions_by_hh_size >= 38.000 & unc_rawben_rel_max >=  0.455","4+","national","xgboost","any_error",1018,0.3291,0.2958,35,1,194,"buffer"
"elderly_disabled_i >    0.500 & percent_abawd <=    0.167 & shelter_expenses_by_hh_size <= 1260.000 & total_deductions_by_hh_size >  437.000","2-3","state","ranger","any_error",52,0.4423,0.2952,52,2,195,"buffer"
"HH_size_n >   2.500 & percent_abawd >   0.125 & total_deductions_by_hh_size > 355.000","2-3","national","ranger","any_error",77,0.4156,0.2947,4,2,196,"buffer"
"HH_size_n >   4.500 & rawben_rel_max <=   0.961 & shelter_expenses_by_hh_size > 251.000 & unc_rawben_rel_max >   0.813","4+","national","ranger","any_error",307,0.355,0.2945,6,2,197,"buffer"
"cat_elig <=   1.5 & months_since_cert_n >   6.5 & shelter_expenses_by_hh_size > 187.0 & total_deductions_by_hh_size > 233.0","4+","national","ranger","any_error",338,0.3521,0.2944,14,1,198,"buffer"
"cat_elig <=   1.5 & expedited_i <=   0.5 & months_since_cert_n >   5.5 & total_deductions_by_hh_size > 219.0","4+","national","ranger","any_error",504,0.3413,0.2941,18,1,199,"buffer"
"cat_elig > 0.500 & expedited_i > 0.500 & percent_abawd > 0.750 & rawben_rel_max <= 0.808","1","national","ranger","any_error",100,0.4,0.294,6,3,200,"buffer"
"months_since_cert_n >= 11.00 & unc_rawben_rel_max >=  1.49","2-3","national","xgboost","any_error",83,0.4096,0.2934,5,1,201,"buffer"
"cat_elig >   0.500 & rawben_rel_max >   0.335 & shelter_expenses_by_hh_size > 828.000 & utilities <=  30.500","1","national","ranger","any_error",413,0.3438,0.2918,17,8,202,"buffer"
"elderly_disabled_i <= 0.500 & expedited_i > 0.500 & months_since_cert_n > 5.500 & unc_rawben_rel_max <= 0.939","4+","national","ranger","any_error",136,0.3824,0.2917,4,1,203,"buffer"
"cat_elig >   0.500 & children_i <=   0.500 & medical_deductions > 122.000 & unc_rawben_rel_max >   0.144","2-3","national","ranger","any_error",452,0.3407,0.291,17,8,204,"buffer"
"count_divisible_by_100 <   1.00 & elderly_disabled_i >=   1.00 & total_deductions_by_hh_size < 755.00 & unc_rawben_rel_max >=   1.51","1","national","xgboost","any_error",468,0.3397,0.2909,11,3,205,"buffer"
"elderly_disabled_i <=   0.500 & months_since_cert_n >   5.500 & shelter_expenses_by_hh_size > 265.000 & unc_rawben_rel_max <=   0.972","4+","national","ranger","any_error",1074,0.3231,0.2909,53,2,206,"buffer"
"cat_elig >= 1.000 & HH_size_n >= 6.000 & rawben_rel_max >= 0.655 & rawben_rel_max < 0.949","4+","national","xgboost","any_error",903,0.3256,0.2904,16,6,207,"buffer"
"shelter_expenses_by_hh_size > 304.0 & unc_rawben_rel_max >   0.5 & utilities > 524.0","4+","state","ranger","any_error",64,0.4219,0.29,64,10,208,"buffer"
"total_deductions_by_hh_size >= 685 & utilities <  27","1","national","xgboost","any_error",290,0.3517,0.2898,15,1,209,"buffer"
"children_i <=   0.5 & months_since_cert_n <=  26.5 & total_deductions_by_hh_size > 196.0 & utilities <= 524.0","2-3","state","ranger","any_error",42,0.4524,0.2896,42,8,210,"buffer"
"count_divisible_by_100 > 0.500 & HH_size_n > 5.500 & unc_rawben_rel_max > 0.417 & unc_rawben_rel_max <= 0.923","4+","national","ranger","any_error",167,0.3713,0.2896,3,1,211,"buffer"
"elderly_disabled_i <   1 & months_since_cert_n >=  11 & shelter_expenses_by_hh_size >= 352 & utilities >= 367","4+","national","xgboost","any_error",128,0.3828,0.2896,8,1,212,"buffer"
"months_since_cert_n > 11.50 & unc_rawben_rel_max >  1.36","2-3","national","ranger","any_error",87,0.4023,0.2892,7,1,213,"buffer"
"cat_elig >=   2 & married >=   1 & shelter_expenses_by_hh_size >= 276 & total_deductions_by_hh_size < 156","4+","national","xgboost","any_error",90,0.4,0.2889,3,1,214,"buffer"
"months_since_cert_n >   5.5 & shelter_expenses_by_hh_size > 629.0 & shelter_expenses_by_hh_size <= 667.0 & total_deductions_by_hh_size > 412.0","2-3","national","ranger","any_error",99,0.3939,0.2881,4,1,215,"buffer"
"married >=   1.000 & months_since_cert_n >=   7.000 & rawben_rel_max >=   0.685 & shelter_expenses_by_hh_size >= 436.000","4+","national","xgboost","any_error",56,0.4286,0.2878,5,1,216,"buffer"
"months_since_cert_n >  6.500 & rawben_rel_max <=  0.998 & total_deductions_by_hh_size > 12.300 & unc_rawben_rel_max >  0.550","4+","national","ranger","any_error",1731,0.3131,0.2878,49,2,217,"buffer"
"HH_size_n >  5.500 & married <=  0.500 & rawben_rel_max <=  0.976 & total_deductions_by_hh_size > 11.900","4+","national","ranger","any_error",1047,0.32,0.2874,12,2,218,"buffer"
"HH_size_n > 5.5000 & HH_size_n <= 8.5000 & percent_abawd > 0.0625 & rawben_rel_max <= 0.9760","4+","national","ranger","any_error",135,0.3778,0.2872,10,1,219,"buffer"
"expedited_i <=    0.500 & shelter_expenses_by_hh_size > 2030.000 & unc_rawben_rel_max <=    0.991","1","national","ranger","any_error",184,0.3641,0.2866,15,1,220,"buffer"
"HH_size_n >  4.500 & months_since_cert_n >  5.500 & rawben_rel_max <=  0.976 & total_deductions_by_hh_size > 93.500","4+","national","ranger","any_error",1161,0.317,0.2861,32,2,221,"buffer"
"shelter_expenses_by_hh_size >  704 & shelter_expenses_by_hh_size <= 1260 & total_deductions_by_hh_size >  437","2-3","state","ranger","any_error",62,0.4194,0.2859,62,4,222,"buffer"
"elderly_disabled_i >    0.50 & shelter_expenses_by_hh_size > 2490.00 & unc_rawben_rel_max <=    1.79","1","national","ranger","any_error",48,0.4375,0.2858,4,1,223,"buffer"
"HH_size_n >   4.500 & months_since_cert_n >   5.500 & rawben_rel_max <=   0.998 & shelter_expenses_by_hh_size > 198.000","4+","national","ranger","any_error",919,0.3199,0.2853,32,2,224,"buffer"
"HH_size_n >   4.500 & percent_abawd >   0.225 & rawben_rel_max >   0.112 & shelter_expenses_by_hh_size > 230.000","4+","national","ranger","any_error",68,0.4118,0.2845,9,2,225,"buffer"
"cat_elig <=    1.500 & percent_abawd <=    0.167 & shelter_expenses_by_hh_size <= 1260.000 & total_deductions_by_hh_size >  438.000","2-3","state","ranger","any_error",51,0.4314,0.2844,51,3,226,"buffer"
"HH_size_n >=   5.000 & months_since_cert_n >=   5.000 & percent_abawd >=   0.222 & shelter_expenses_by_hh_size < 496.000","4+","national","xgboost","any_error",71,0.4085,0.284,5,1,227,"buffer"
"shelter_expenses_by_hh_size < 717.00 & total_deductions_by_hh_size >= 339.00 & unc_rawben_rel_max >=   1.39","2-3","national","xgboost","any_error",236,0.3517,0.2835,8,1,228,"buffer"
"married > 0.500 & months_since_cert_n > 5.500 & rawben_rel_max > 0.493 & rawben_rel_max <= 0.973","4+","national","ranger","any_error",867,0.3183,0.2828,26,2,229,"buffer"
"married <    1.00 & total_deductions_by_hh_size >= 1390.00 & unc_rawben_rel_max <    1.13 & utilities <  679.00","1","national","xgboost","any_error",92,0.3913,0.2822,13,1,230,"buffer"
"elderly_disabled_i <= 0.500 & HH_size_n > 5.500 & months_since_cert_n > 4.500 & rawben_rel_max <= 0.963","4+","national","ranger","any_error",829,0.3185,0.2821,19,1,231,"buffer"
"rawben_rel_max <=    0.991 & shelter_expenses_by_hh_size > 1960.000 & utilities >   14.500 & utilities <=  680.000","1","national","ranger","any_error",104,0.3846,0.282,21,1,232,"buffer"
"months_since_cert_n >=  12.00 & percent_abawd <   0.50 & shelter_expenses_by_hh_size >= 522.00 & unc_rawben_rel_max >=   1.19","2-3","national","xgboost","any_error",63,0.4127,0.281,8,1,233,"buffer"
"months_since_cert_n >   1.500 & percent_abawd <=   0.450 & shelter_expenses_by_hh_size > 305.000 & unc_rawben_rel_max >   0.501","4+","state","ranger","any_error",63,0.4127,0.281,63,3,234,"buffer"
"children_i <=   0.5 & shelter_expenses_by_hh_size > 858.0 & total_deductions_by_hh_size >  23.6 & utilities <= 851.0","2-3","national","ranger","any_error",354,0.3362,0.2806,39,3,235,"buffer"
"elderly_disabled_i >   0.5 & HH_size_n >   2.5 & months_since_cert_n <=   7.5 & total_deductions_by_hh_size > 339.0","2-3","national","ranger","any_error",194,0.3557,0.2806,5,2,236,"buffer"
"months_since_cert_n >   3.500 & months_since_cert_n <=  30.500 & rawben_rel_max <=   0.977 & total_deductions_by_hh_size > 233.000","4+","national","ranger","any_error",1029,0.3129,0.2804,31,1,237,"buffer"
"homeless >=   1 & shelter_expenses_by_hh_size >= 602 & utilities < 651","1","national","xgboost","any_error",129,0.3721,0.2801,15,1,238,"buffer"
"percent_abawd >   0.0885 & rawben_rel_max <=   0.9820 & shelter_expenses_by_hh_size > 249.0000 & total_deductions_by_hh_size <= 211.0000","4+","national","ranger","any_error",154,0.3636,0.2795,12,2,239,"buffer"
"shelter_expenses_by_hh_size >= 2330.00 & unc_rawben_rel_max <    1.11 & utilities >=  435.00","1","national","xgboost","any_error",81,0.3951,0.2791,12,1,240,"buffer"
"HH_size_n >=   3.000 & rawben_rel_max <   0.922 & shelter_expenses_by_hh_size >= 677.000 & unc_rawben_rel_max >=   0.696","2-3","national","xgboost","any_error",81,0.3951,0.2791,3,1,241,"buffer"
"months_since_cert_n <=   15.500 & rawben_rel_max >    0.392 & rawben_rel_max <=    0.990 & shelter_expenses_by_hh_size > 1360.000","1","state","ranger","any_error",38,0.4474,0.2783,38,18,242,"buffer"
"cat_elig >=   2.00 & percent_abawd >=   0.25 & shelter_expenses_by_hh_size >= 598.00 & shelter_expenses_by_hh_size < 700.00","2-3","national","xgboost","any_error",38,0.4474,0.2783,4,2,243,"buffer"
"HH_size_n <=   2.5 & married >   0.5 & total_deductions_by_hh_size > 435.0","2-3","state","ranger","any_error",55,0.4182,0.2777,55,2,244,"buffer"
"HH_size_n >=   5.000 & rawben_rel_max >=   0.731 & rawben_rel_max <   0.972 & shelter_expenses_by_hh_size >= 125.000","4+","national","xgboost","any_error",1249,0.3066,0.2772,23,2,245,"buffer"
"cat_elig > 0.500 & HH_size_n > 5.500 & rawben_rel_max > 0.569 & unc_rawben_rel_max <= 0.977","4+","national","ranger","any_error",1281,0.306,0.2769,19,1,246,"buffer"
"months_since_cert_n <=   29.5 & shelter_expenses_by_hh_size >  938.0 & shelter_expenses_by_hh_size <= 1260.0","2-3","state","ranger","any_error",30,0.4667,0.2767,30,2,247,"buffer"
"months_since_cert_n >=  28.000 & rawben_rel_max >=   0.308 & shelter_expenses_by_hh_size >= 392.000 & utilities < 571.000","2-3","national","xgboost","any_error",30,0.4667,0.2767,13,6,248,"buffer"
"HH_size_n <   5 & shelter_expenses_by_hh_size < 496 & total_deductions_by_hh_size >= 315 & utilities >= 412","4+","national","xgboost","any_error",219,0.347,0.2767,9,1,249,"buffer"
"shelter_expenses_by_hh_size > 305 & shelter_expenses_by_hh_size <= 424 & utilities > 524","4+","state","ranger","any_error",41,0.439,0.2765,41,5,250,"buffer"
"months_since_cert_n >   5.500 & percent_abawd >   0.167 & shelter_expenses_by_hh_size > 632.000 & unc_rawben_rel_max <=   0.997","2-3","national","ranger","any_error",103,0.3786,0.2762,6,3,251,"buffer"
"HH_size_n >=   3 & months_since_cert_n >=  10 & total_deductions_by_hh_size >= 334 & total_deductions_by_hh_size < 402","2-3","national","xgboost","any_error",67,0.403,0.276,2,2,252,"buffer"
"cat_elig >=   2.00 & months_since_cert_n >=   4.00 & percent_abawd >=   0.25 & shelter_expenses_by_hh_size >= 598.00","2-3","national","xgboost","any_error",67,0.403,0.276,6,2,253,"buffer"
"children_i <=  0.500 & expedited_i >  0.500 & months_since_cert_n <= 21.000 & unc_rawben_rel_max <=  0.702","2-3","national","ranger","any_error",91,0.3846,0.2757,2,1,254,"buffer"
"HH_size_n >   4.500 & percent_abawd >   0.155 & rawben_rel_max <=   0.997 & utilities <= 740.000","4+","national","ranger","any_error",249,0.3414,0.2755,20,2,255,"buffer"
"expedited_i <=   0.50 & total_deductions_by_hh_size > 504.00 & unc_rawben_rel_max <=   1.45 & utilities <=  30.50","1","national","ranger","any_error",467,0.3233,0.2753,15,1,256,"buffer"
"months_since_cert_n >   7.500 & rawben_rel_max <=   0.990 & total_deductions_by_hh_size > 717.000 & unc_rawben_rel_max >   0.918","1","state","ranger","any_error",33,0.4545,0.274,33,17,257,"buffer"
"months_since_cert_n >=   3 & months_since_cert_n <   7 & shelter_expenses_by_hh_size >= 272 & shelter_expenses_by_hh_size < 483","4+","state","xgboost","any_error",33,0.4545,0.274,33,1,258,"buffer"
"cat_elig >   0.500 & HH_size_n >   4.500 & shelter_expenses_by_hh_size > 257.000 & unc_rawben_rel_max <=   0.977","4+","national","ranger","any_error",1713,0.2989,0.2738,52,1,259,"buffer"
"elderly_disabled_i >   0.50 & percent_abawd <=   0.25 & shelter_expenses_by_hh_size <= 716.00 & unc_rawben_rel_max >   1.43","1","national","ranger","any_error",500,0.32,0.2736,13,3,260,"buffer"
"expedited_i >=   1.000 & rawben_rel_max >=   0.496 & rawben_rel_max <   0.963 & utilities < 679.000","4+","national","xgboost","any_error",323,0.3313,0.2736,12,1,261,"buffer"
"months_since_cert_n >=   7.0 & unc_rawben_rel_max >=   1.6 & utilities < 493.0","1","national","xgboost","any_error",670,0.3134,0.2734,31,3,262,"buffer"
"cat_elig >= 1.000 & count_divisible_by_100 >= 1.000 & married >= 1.000 & rawben_rel_max >= 0.417","4+","national","xgboost","any_error",274,0.3358,0.2732,6,1,263,"buffer"
"months_since_cert_n >=  8.000 & months_since_cert_n < 18.000 & rawben_rel_max >=  0.459 & unc_rawben_rel_max <  0.972","4+","national","xgboost","any_error",1703,0.2977,0.2726,52,1,264,"buffer"
"elderly_disabled_i >=   1.000 & rawben_rel_max <   0.992 & unc_rawben_rel_max >=   0.779 & utilities < 287.000","1","national","xgboost","any_error",655,0.313,0.2725,6,2,265,"buffer"
"HH_size_n >   2.500 & rawben_rel_max <=   0.996 & total_deductions_by_hh_size > 333.000 & unc_rawben_rel_max >   0.637","2-3","national","ranger","any_error",411,0.3236,0.2725,15,8,266,"buffer"
"cat_elig >   0.500 & medical_deductions > 114.000 & rawben_rel_max >   0.162 & rawben_rel_max <=   0.997","2-3","national","ranger","any_error",558,0.3154,0.2716,17,2,267,"buffer"
"rawben_rel_max <=    0.991 & total_deductions_by_hh_size > 1280.000","1","national","ranger","any_error",322,0.3292,0.2715,17,1,268,"buffer"
"months_since_cert_n >   5.500 & rawben_rel_max <=   0.997 & shelter_expenses_by_hh_size > 206.000 & unc_rawben_rel_max <=   0.998","4+","national","ranger","any_error",2031,0.2944,0.2715,73,1,269,"buffer"
"expedited_i <=   0.500 & percent_abawd >   0.279 & rawben_rel_max <=   0.998 & total_deductions_by_hh_size > 112.000","4+","national","ranger","any_error",149,0.3557,0.271,20,1,270,"buffer"
"months_since_cert_n >= 6.000 & rawben_rel_max >= 0.610 & unc_rawben_rel_max < 0.955","4+","national","xgboost","any_error",1844,0.295,0.2709,52,1,271,"buffer"
"cat_elig >   0.500 & rawben_rel_max <=   0.997 & total_deductions_by_hh_size > 311.000 & utilities <= 364.000","2-3","national","ranger","any_error",557,0.3142,0.2704,7,2,272,"buffer"
"children_i <=  0.500 & expedited_i >  0.500 & rawben_rel_max <=  0.997 & total_deductions_by_hh_size > 31.000","2-3","national","ranger","any_error",159,0.3522,0.2703,5,2,273,"buffer"
"percent_abawd >   0.155 & total_deductions_by_hh_size <= 208.000 & unc_rawben_rel_max >   0.565 & unc_rawben_rel_max <=   0.976","4+","national","ranger","any_error",251,0.3347,0.2695,16,2,274,"buffer"
"expedited_i <=   0.5 & total_deductions_by_hh_size > 507.0 & utilities <=  14.5","1","national","ranger","any_error",615,0.3106,0.269,24,4,275,"buffer"
"cat_elig >   0.500 & homeless <=   0.500 & medical_deductions > 104.000 & rawben_rel_max >   0.144","2-3","national","ranger","any_error",674,0.3086,0.2689,22,2,276,"buffer"
"rawben_rel_max >=   0.994 & rawben_rel_max <   1.000 & total_deductions_by_hh_size >= 130.000","2-3","national","xgboost","any_error",163,0.3497,0.2689,1,1,277,"buffer"
"cat_elig >=   2.000 & percent_abawd >=   0.143 & utilities >= 342.000","4+","national","xgboost","any_error",160,0.35,0.2685,7,2,278,"buffer"
"elderly_disabled_i <   1.0000 & shelter_expenses_by_hh_size < 808.0000 & unc_rawben_rel_max >=  -0.0040 & unc_rawben_rel_max <   0.0142","1","national","xgboost","any_error",78,0.3846,0.268,3,2,279,"buffer"
"cat_elig >  0.500 & HH_size_n >  5.500 & total_deductions_by_hh_size > 12.800 & unc_rawben_rel_max <=  0.957","4+","national","ranger","any_error",2024,0.2905,0.2676,36,2,280,"buffer"
"medical_deductions > 116.0 & medical_deductions <= 124.0 & months_since_cert_n >   5.5 & total_deductions_by_hh_size > 320.0","1","national","ranger","any_error",54,0.4074,0.2673,19,3,281,"buffer"
"HH_size_n >  4.500 & total_deductions_by_hh_size > 11.700 & unc_rawben_rel_max >  0.673 & unc_rawben_rel_max <=  0.976","4+","national","ranger","any_error",2215,0.2889,0.2671,34,1,282,"buffer"
"expedited_i <=   0.500 & rawben_rel_max >   0.501 & shelter_expenses_by_hh_size > 304.000 & shelter_expenses_by_hh_size <= 394.000","4+","state","ranger","any_error",31,0.4516,0.2668,31,1,283,"buffer"
"months_since_cert_n >=   8.00 & unc_rawben_rel_max >=   0.58 & unc_rawben_rel_max <   1.06 & utilities >= 408.00","4+","national","xgboost","any_error",999,0.2993,0.2668,42,1,284,"buffer"
"expedited_i >   0.500 & total_deductions_by_hh_size >  12.800 & unc_rawben_rel_max <=   0.997 & utilities <= 684.000","4+","national","ranger","any_error",389,0.3188,0.2666,13,1,285,"buffer"
"percent_abawd >   0.279 & rawben_rel_max <=   0.959 & total_deductions_by_hh_size >  12.700 & utilities <= 796.000","4+","national","ranger","any_error",184,0.3424,0.2666,24,1,286,"buffer"
"count_divisible_by_100 >=   1.00 & shelter_expenses_by_hh_size >= 377.00 & unc_rawben_rel_max >=   1.32","2-3","national","xgboost","any_error",91,0.3736,0.2659,1,1,287,"buffer"
"rawben_rel_max <    0.605 & total_deductions_by_hh_size >= 1210.000","1","national","xgboost","any_error",152,0.3487,0.2654,7,1,288,"buffer"
"months_since_cert_n >   5.50 & shelter_expenses_by_hh_size > 810.00 & unc_rawben_rel_max <=   1.47 & utilities <=  14.00","1","national","ranger","any_error",252,0.3294,0.2647,4,1,289,"buffer"
