"rule","hh","pool","engines","mined_frames","n_flagged_train","precision_train","precision_train_lcb","dollars_per_flag_train","n_flagged_state","n_new_at_rank","rank","role"
"rawben_rel_max >=   0.351 & rawben_rel_max <   0.414 & total_deductions_by_hh_size >= 192.000 & total_deductions_by_hh_size < 294.000","4+","national","xgboost","any_error",134,0.3955,0.3032,70.13,3,2,139,"buffer"
"rawben_rel_max >=  0.994 & rawben_rel_max <  0.997 & total_deductions_by_hh_size >= 62.200","2-3","national","xgboost","any_error",160,0.3875,0.303,66.85,5,2,140,"buffer"
"months_since_cert_n >   5.5 & shelter_expenses_by_hh_size > 542.0 & total_deductions_by_hh_size <= 662.0 & utilities <= 315.0","2-3","national","ranger","any_error",89,0.4157,0.3025,93.67,4,1,141,"buffer"
"medical_deductions >= 176.000 & rawben_rel_max >=   0.863 & rawben_rel_max <   0.991","1","national","xgboost","any_error",172,0.3837,0.3023,59.26,8,3,142,"buffer"
"elderly_disabled_i < 0.500 & months_since_cert_n >= 2.500 & percent_abawd < 0.417 & rawben_rel_max < 0.743","2-3","state","xgboost","any_error",67,0.4328,0.3023,60.58,67,4,143,"buffer"
"cat_elig >=   0.5 & shelter_expenses_by_hh_size >= 707.0 & total_deductions_by_hh_size >= 224.0 & utilities < 346.0","2-3","national","xgboost","any_error",146,0.3904,0.302,97.52,8,3,144,"buffer"
"percent_abawd >=   0.167 & percent_abawd <   0.417 & shelter_expenses_by_hh_size >= 234.000","2-3","state","xgboost","any_error",51,0.451,0.3015,84.04,51,6,145,"buffer"
"count_divisible_by_100 <=   0.5 & months_since_cert_n >   5.5 & total_deductions_by_hh_size > 425.0 & utilities <=   5.0","1","national","ranger","any_error",434,0.3525,0.3013,59.01,8,1,146,"buffer"
"elderly_disabled_i <=  0.500 & expedited_i >  0.500 & rawben_rel_max <=  0.535 & utilities > 18.500","1","national","ranger","any_error",112,0.4018,0.301,76.62,3,1,147,"buffer"
"HH_size_n <= 8.500 & months_since_cert_n > 3.500 & months_since_cert_n <= 9.500 & rawben_rel_max <= 0.973","4+","state","ranger","any_error",112,0.4018,0.301,81.16,112,6,148,"buffer"
"expedited_i <= 0.5 & married > 0.5 & months_since_cert_n > 1.5 & total_deductions_by_hh_size > 1.1","4+","state","ranger","any_error",70,0.4286,0.301,102.71,70,7,149,"buffer"
"cat_elig >=   0.50000 & shelter_expenses_by_hh_size >= 280.00000 & unc_rawben_rel_max >=  -0.00544 & unc_rawben_rel_max <  -0.00172","1","national","xgboost","any_error",182,0.3791,0.3001,64.65,5,4,150,"buffer"
