"rule","hh","pool","engines","mined_frames","n_flagged_train","precision_train","precision_train_lcb","dollars_per_flag_train","n_flagged_state","n_new_at_rank","rank","role"
"children_i <=   0.500 & elderly_disabled_i >   0.500 & shelter_expenses_by_hh_size > 869.000 & unc_rawben_rel_max <=   0.998","2-3","national","ranger","any_error",298,0.3758,0.3133,70.57,22,3,141,"buffer"
"months_since_cert_n >   8.500 & rawben_rel_max >   0.507 & rawben_rel_max <=   0.998 & shelter_expenses_by_hh_size > 228.000","4+","national","ranger","any_error",563,0.3588,0.3133,76.54,16,4,142,"buffer"
"HH_size_n >   4.500 & months_since_cert_n >   5.500 & total_deductions_by_hh_size > 218.000 & unc_rawben_rel_max <=   0.998","4+","national","ranger","any_error",226,0.385,0.3132,95.68,9,1,143,"buffer"
"months_since_cert_n >=  13.500 & rawben_rel_max <   0.388 & total_deductions_by_hh_size >= 398.000","2-3","national","xgboost","any_error",52,0.4615,0.3121,83.37,2,1,144,"buffer"
"expedited_i <    0.5 & shelter_expenses_by_hh_size < 2220.0 & total_deductions_by_hh_size >=  280.0 & unc_rawben_rel_max >=    2.7","1","national","xgboost","any_error",114,0.4123,0.3114,83.54,8,2,145,"buffer"
"married <    0.500 & rawben_rel_max <    0.315 & shelter_expenses_by_hh_size >= 2110.000","1","national","xgboost","any_error",47,0.4681,0.311,94.77,7,1,146,"buffer"
"rawben_rel_max >=   0.508 & rawben_rel_max <   0.852 & utilities >= 783.000","4+","state","xgboost","any_error",32,0.5,0.3099,129.41,32,17,147,"buffer"
"shelter_expenses_by_hh_size >= 982.0000 & unc_rawben_rel_max <  -0.0271","2-3","national","xgboost","any_error",37,0.4865,0.3097,163.76,4,1,148,"buffer"
"months_since_cert_n >=  12.500 & rawben_rel_max >=   0.584 & shelter_expenses_by_hh_size < 794.000 & total_deductions_by_hh_size >= 602.000","1","national","xgboost","any_error",146,0.3973,0.3084,63.38,5,1,149,"buffer"
"percent_abawd > 0.125 & rawben_rel_max <= 0.700 & unc_rawben_rel_max > 0.675","2-3","national","ranger","any_error",50,0.46,0.3081,79.32,1,1,150,"buffer"
"HH_size_n > 4.500 & months_since_cert_n > 8.500 & rawben_rel_max <= 0.976 & unc_rawben_rel_max > 0.678","4+","national","ranger","any_error",392,0.3622,0.308,86.03,8,2,151,"buffer"
"count_divisible_by_100 <   0.5 & shelter_expenses_by_hh_size < 327.0 & total_deductions_by_hh_size >= 267.0 & utilities >= 420.0","4+","national","xgboost","any_error",93,0.4194,0.308,110.67,3,1,152,"buffer"
"medical_deductions >= 108.000 & rawben_rel_max >=   0.953 & rawben_rel_max <   0.970","1","national","xgboost","any_error",74,0.4324,0.3076,47.61,6,4,153,"buffer"
"married <   0.500 & rawben_rel_max >=   0.989 & rawben_rel_max <   0.991 & shelter_expenses_by_hh_size >= 907.000","1","national","xgboost","any_error",448,0.3571,0.3065,53.24,33,13,154,"buffer"
"shelter_expenses_by_hh_size >= 2230.00 & total_deductions_by_hh_size >=  675.00 & unc_rawben_rel_max <    1.05","1","national","xgboost","any_error",99,0.4141,0.3064,75.02,15,1,155,"buffer"
"shelter_expenses_by_hh_size >= 415 & shelter_expenses_by_hh_size < 473 & total_deductions_by_hh_size >= 303 & utilities >= 514","4+","national","xgboost","any_error",77,0.4286,0.3064,85.97,5,1,156,"buffer"
"rawben_rel_max <=    0.998 & shelter_expenses_by_hh_size > 1640.000 & total_deductions_by_hh_size > 1320.000","1","national","ranger","any_error",196,0.3827,0.3061,59.68,32,9,157,"buffer"
"HH_size_n >   2.500 & total_deductions_by_hh_size > 522.000 & unc_rawben_rel_max <=   0.997 & utilities >  57.000","2-3","national","ranger","any_error",130,0.4,0.306,86.7,14,1,158,"buffer"
"rawben_rel_max <=    0.0892 & shelter_expenses_by_hh_size > 2030.0000 & unc_rawben_rel_max <=    0.2710","1","national","ranger","any_error",40,0.475,0.3056,105.95,6,1,159,"buffer"
"rawben_rel_max <=   0.157 & shelter_expenses_by_hh_size > 862.000 & unc_rawben_rel_max <=   0.997 & utilities <= 825.000","2-3","national","ranger","any_error",91,0.4176,0.3053,119.89,5,1,160,"buffer"
"unc_rawben_rel_max >=  -0.00915 & unc_rawben_rel_max <  -0.00172 & utilities >= 506.00000","1","national","xgboost","any_error",80,0.425,0.3052,80.47,1,1,161,"buffer"
"elderly_disabled_i >   0.500 & total_deductions_by_hh_size > 502.000 & unc_rawben_rel_max <=   0.997 & utilities >  30.500","2-3","national","ranger","any_error",462,0.355,0.3051,65.8,28,1,162,"buffer"
"shelter_expenses_by_hh_size >= 2070 & total_deductions_by_hh_size >=  688 & unc_rawben_rel_max <    1","1","national","xgboost","any_error",162,0.3889,0.3048,65.32,26,3,163,"buffer"
"months_since_cert_n >=   8.500 & rawben_rel_max <   0.403 & shelter_expenses_by_hh_size >= 614.000 & total_deductions_by_hh_size >= 406.000","2-3","national","xgboost","any_error",122,0.4016,0.3047,75.94,10,1,164,"buffer"
"unc_rawben_rel_max >   0.494 & unc_rawben_rel_max <=   0.876 & utilities > 783.000","4+","state","ranger","any_error",35,0.4857,0.3047,120.8,35,1,165,"buffer"
"HH_size_n >   4.500 & medical_deductions <=  77.500 & rawben_rel_max <=   0.861 & shelter_expenses_by_hh_size > 236.000","4+","state","ranger","any_error",30,0.5,0.3046,109.43,30,11,166,"buffer"
"elderly_disabled_i >=   0.500 & rawben_rel_max <   0.817 & shelter_expenses_by_hh_size >= 401.000 & utilities < 740.000","4+","national","xgboost","any_error",108,0.4074,0.3044,98.24,3,3,167,"buffer"
"children_i <=   0.500 & shelter_expenses_by_hh_size > 869.000 & unc_rawben_rel_max <=   0.998","2-3","national","ranger","any_error",373,0.3592,0.3039,71.05,31,3,168,"buffer"
"cat_elig >=   1.50 & unc_rawben_rel_max >=   2.58 & utilities >= 412.00","1","national","xgboost","any_error",56,0.4464,0.3035,94.5,7,2,169,"buffer"
"HH_size_n > 5.500 & months_since_cert_n > 5.500 & rawben_rel_max > 0.558 & unc_rawben_rel_max <= 0.961","4+","national","ranger","any_error",498,0.3514,0.3035,82.45,5,1,170,"buffer"
"rawben_rel_max >=   0.351 & rawben_rel_max <   0.414 & total_deductions_by_hh_size >= 192.000 & total_deductions_by_hh_size < 294.000","4+","national","xgboost","any_error",134,0.3955,0.3032,70.13,3,1,171,"buffer"
"months_since_cert_n >   5.5 & shelter_expenses_by_hh_size > 542.0 & total_deductions_by_hh_size <= 662.0 & utilities <= 315.0","2-3","national","ranger","any_error",89,0.4157,0.3025,93.67,2,2,172,"buffer"
"cat_elig >    0.500 & rawben_rel_max <=    0.991 & total_deductions_by_hh_size > 1300.000","1","national","ranger","any_error",270,0.3667,0.3017,57.59,39,1,173,"buffer"
"months_since_cert_n >=   5.50 & shelter_expenses_by_hh_size < 668.00 & unc_rawben_rel_max >=   1.65 & utilities < 438.00","1","national","xgboost","any_error",205,0.3756,0.3011,68.63,2,1,174,"buffer"
"elderly_disabled_i <=  0.500 & expedited_i >  0.500 & rawben_rel_max <=  0.535 & utilities > 18.500","1","national","ranger","any_error",112,0.4018,0.301,76.62,4,3,175,"buffer"
"expedited_i < 0.50 & unc_rawben_rel_max >= 2.79","1","national","xgboost","any_error",112,0.4018,0.301,87.05,10,1,176,"buffer"
"homeless <=    0.500 & rawben_rel_max <=    0.997 & shelter_expenses_by_hh_size > 2040.000 & total_deductions_by_hh_size >  839.000","1","national","ranger","any_error",182,0.3791,0.3001,62.62,30,1,177,"buffer"
"medical_deductions > 116.000 & rawben_rel_max >   0.940 & rawben_rel_max <=   0.991","1","national","ranger","any_error",185,0.3784,0.3,49.81,13,1,178,"buffer"
"children_i <= 0.500 & elderly_disabled_i <= 0.500 & expedited_i > 0.500 & unc_rawben_rel_max <= 0.997","2-3","national","ranger","any_error",73,0.4247,0.2999,100.18,4,1,179,"buffer"
"HH_size_n >=   2.5 & months_since_cert_n <   4.5 & total_deductions_by_hh_size >= 322.0","2-3","state","xgboost","any_error",33,0.4848,0.2994,112,33,13,180,"buffer"
"shelter_expenses_by_hh_size < 2500.00 & unc_rawben_rel_max >=    2.74 & utilities >=  466.00","1","national","xgboost","any_error",110,0.4,0.2985,80.06,9,1,181,"buffer"
"expedited_i >  0.500 & total_deductions_by_hh_size >  9.500 & unc_rawben_rel_max <=  0.914 & utilities <= 31.500","2-3","national","ranger","any_error",110,0.4,0.2985,77.6,1,1,182,"buffer"
"shelter_expenses_by_hh_size >= 1350.00 & total_deductions_by_hh_size < 2000.00 & unc_rawben_rel_max >=    2.54","1","national","xgboost","any_error",136,0.3897,0.2984,79.07,12,1,183,"buffer"
"HH_size_n > 4.500 & months_since_cert_n > 5.500 & percent_abawd > 0.191 & percent_abawd <= 0.550","4+","national","ranger","any_error",93,0.4086,0.2983,109.15,5,1,184,"buffer"
"medical_deductions >= 146.000 & rawben_rel_max >=   0.506 & utilities < 916.000","2-3","national","xgboost","any_error",198,0.3737,0.2981,68.77,17,2,185,"buffer"
"HH_size_n >   4.500 & rawben_rel_max <=   0.998 & shelter_expenses_by_hh_size <= 248.000 & total_deductions_by_hh_size > 178.000","4+","national","ranger","any_error",178,0.3764,0.2968,83.79,1,1,186,"buffer"
"months_since_cert_n >  8.500 & total_deductions_by_hh_size > 12.200 & unc_rawben_rel_max >  0.566 & unc_rawben_rel_max <=  0.998","4+","national","ranger","any_error",1035,0.3295,0.2964,71.72,22,1,187,"buffer"
"months_since_cert_n >=  12.500 & rawben_rel_max >=   0.996 & shelter_expenses_by_hh_size >= 403.000 & unc_rawben_rel_max >=   1.290","2-3","national","xgboost","any_error",60,0.4333,0.2962,147.62,4,1,188,"buffer"
"cat_elig >   0.500 & children_i <=   0.500 & medical_deductions > 144.000 & unc_rawben_rel_max >   0.152","2-3","national","ranger","any_error",309,0.356,0.2956,55.4,20,2,189,"buffer"
"cat_elig <=    1.50 & count_divisible_by_100 <=    0.50 & total_deductions_by_hh_size > 1180.00 & unc_rawben_rel_max <=    1.03","1","state","ranger","any_error",36,0.4722,0.2954,48.89,36,9,190,"buffer"
"elderly_disabled_i <=   0.5 & expedited_i >   0.5 & total_deductions_by_hh_size > 991.0","1","national","ranger","any_error",36,0.4722,0.2954,99.86,2,1,191,"buffer"
"rawben_rel_max >   0.0441 & shelter_expenses_by_hh_size > 986.0000 & total_deductions_by_hh_size > 438.0000 & total_deductions_by_hh_size <= 497.0000","2-3","national","ranger","any_error",52,0.4423,0.2952,102.75,6,1,192,"buffer"
"HH_size_n >   2.500 & percent_abawd >   0.125 & total_deductions_by_hh_size > 355.000","2-3","national","ranger","any_error",77,0.4156,0.2947,71.36,4,1,193,"buffer"
"medical_deductions <=  184.00 & months_since_cert_n >    6.50 & shelter_expenses_by_hh_size <= 2120.00 & unc_rawben_rel_max >    1.96","1","national","ranger","any_error",431,0.3457,0.2946,58.72,21,2,194,"buffer"
"HH_size_n >   4.500 & rawben_rel_max <=   0.961 & shelter_expenses_by_hh_size > 251.000 & unc_rawben_rel_max >   0.813","4+","national","ranger","any_error",307,0.355,0.2945,99.49,8,2,195,"buffer"
"cat_elig <=   1.5 & months_since_cert_n >   6.5 & shelter_expenses_by_hh_size > 187.0 & total_deductions_by_hh_size > 233.0","4+","national","ranger","any_error",338,0.3521,0.2944,67.64,12,1,196,"buffer"
"months_since_cert_n >= 10.50 & unc_rawben_rel_max >=  1.49","2-3","national","xgboost","any_error",83,0.4096,0.2934,136.51,4,1,197,"buffer"
"homeless >=   0.500 & rawben_rel_max <   0.995 & shelter_expenses_by_hh_size >= 618.000 & utilities < 826.000","1","national","xgboost","any_error",171,0.3743,0.2933,51.16,5,3,198,"buffer"
"expedited_i <=   0.500 & percent_abawd <=   1.750 & rawben_rel_max <=   0.997 & shelter_expenses_by_hh_size > 969.000","2-3","national","ranger","any_error",408,0.3456,0.2932,72.17,35,2,199,"buffer"
"months_since_cert_n >=   3.5 & total_deductions_by_hh_size >= 397.0","4+","national","xgboost","any_error",109,0.3945,0.2931,107.93,5,1,200,"buffer"
"count_divisible_by_100 <   0.50 & elderly_disabled_i >=   0.50 & total_deductions_by_hh_size < 938.00 & unc_rawben_rel_max >=   1.65","1","national","xgboost","any_error",547,0.3382,0.2929,55.8,21,9,201,"buffer"
"months_since_cert_n >   6.500 & rawben_rel_max <=   0.998 & total_deductions_by_hh_size > 218.000 & utilities >  30.500","4+","national","ranger","any_error",602,0.3355,0.2924,74,16,1,202,"buffer"
"months_since_cert_n >=   5.50 & rawben_rel_max <   0.98 & shelter_expenses_by_hh_size >= 337.00 & total_deductions_by_hh_size < 201.00","4+","national","xgboost","any_error",205,0.3659,0.292,86.34,11,1,203,"buffer"
"rawben_rel_max >=   0.983 & rawben_rel_max <   0.997 & shelter_expenses_by_hh_size >= 497.000","2-3","national","xgboost","any_error",130,0.3846,0.2919,91.21,10,2,204,"buffer"
"elderly_disabled_i > 0.500 & percent_abawd <= 0.417 & rawben_rel_max > 0.997 & unc_rawben_rel_max > 1.390","2-3","national","ranger","any_error",273,0.3553,0.2913,106.47,11,1,205,"buffer"
"months_since_cert_n >= 6.500 & rawben_rel_max >= 0.769 & rawben_rel_max < 0.982 & total_deductions_by_hh_size >= 6.800","4+","national","xgboost","any_error",865,0.3272,0.2912,79.32,17,2,206,"buffer"
"rawben_rel_max >   0.316 & unc_rawben_rel_max >   0.987 & unc_rawben_rel_max <=   0.997 & utilities <= 392.000","1","national","ranger","any_error",324,0.3488,0.2901,54.69,11,1,207,"buffer"
"rawben_rel_max >=    0.593 & rawben_rel_max <    0.793 & total_deductions_by_hh_size >=  825.000 & total_deductions_by_hh_size < 1290.000","1","state","xgboost","any_error",42,0.4524,0.2896,48.48,42,33,208,"buffer"
"total_deductions_by_hh_size >= 476.00 & unc_rawben_rel_max >=  -1.63 & unc_rawben_rel_max <  -0.19","2-3","national","xgboost","any_error",42,0.4524,0.2896,155.05,1,1,209,"buffer"
"shelter_expenses_by_hh_size >= 1830.00 & total_deductions_by_hh_size >= 1120.00 & unc_rawben_rel_max <    1.02","1","national","xgboost","any_error",300,0.35,0.2891,55.34,39,3,210,"buffer"
"months_since_cert_n >=   9.500 & rawben_rel_max <   0.861 & total_deductions_by_hh_size >= 458.000","2-3","national","xgboost","any_error",264,0.3523,0.2875,59.12,19,3,211,"buffer"
"HH_size_n >  5.500 & married <=  0.500 & rawben_rel_max <=  0.976 & total_deductions_by_hh_size > 11.900","4+","national","ranger","any_error",1047,0.32,0.2874,73.47,7,2,212,"buffer"
"married >   0.500 & rawben_rel_max <=   0.996 & total_deductions_by_hh_size > 490.000","2-3","national","ranger","any_error",378,0.3413,0.2871,65.44,23,1,213,"buffer"
"HH_size_n >=   4.5 & shelter_expenses_by_hh_size < 456.0 & total_deductions_by_hh_size >= 239.0 & utilities < 880.0","4+","national","xgboost","any_error",356,0.3427,0.2869,68.64,8,1,214,"buffer"
"expedited_i <=    0.500 & shelter_expenses_by_hh_size > 2030.000 & unc_rawben_rel_max <=    0.991","1","national","ranger","any_error",184,0.3641,0.2866,61.43,30,1,215,"buffer"
"shelter_expenses_by_hh_size >  648 & total_deductions_by_hh_size <= 1030 & utilities <=  240","1","state","ranger","any_error",37,0.4595,0.2866,85.81,37,5,216,"buffer"
"married <   0.500 & rawben_rel_max <   0.998 & shelter_expenses_by_hh_size < 473.000 & total_deductions_by_hh_size >= 254.000","4+","national","xgboost","any_error",640,0.3281,0.2866,67.15,14,2,217,"buffer"
"rawben_rel_max >=    0.983 & rawben_rel_max <    0.991 & shelter_expenses_by_hh_size < 1970.000 & utilities <  820.000","1","national","xgboost","any_error",706,0.3258,0.2862,43.87,24,2,218,"buffer"
"HH_size_n >=   2.500 & rawben_rel_max >=   0.491 & shelter_expenses_by_hh_size < 686.000 & total_deductions_by_hh_size >= 445.000","2-3","national","xgboost","any_error",206,0.3592,0.286,74.18,12,1,219,"buffer"
"elderly_disabled_i >    0.50 & shelter_expenses_by_hh_size > 2490.00 & unc_rawben_rel_max <=    1.79","1","national","ranger","any_error",48,0.4375,0.2858,69,9,2,220,"buffer"
"children_i <=   0.50 & elderly_disabled_i >   0.50 & unc_rawben_rel_max >   1.79 & utilities <= 810.00","1","national","ranger","any_error",862,0.3213,0.2856,55.99,23,2,221,"buffer"
"HH_size_n >   4.500 & months_since_cert_n >   5.500 & rawben_rel_max <=   0.998 & shelter_expenses_by_hh_size > 198.000","4+","national","ranger","any_error",919,0.3199,0.2853,76.52,21,1,222,"buffer"
"rawben_rel_max <=   0.996 & shelter_expenses_by_hh_size > 955.000","2-3","national","ranger","any_error",481,0.3326,0.2848,69.48,43,1,223,"buffer"
"medical_deductions >= 117.000 & rawben_rel_max >=   0.866 & rawben_rel_max <   0.991","1","national","xgboost","any_error",394,0.3376,0.2847,45.68,23,6,224,"buffer"
"rawben_rel_max <   0.863 & total_deductions_by_hh_size >= 524.000 & utilities < 868.000","2-3","national","xgboost","any_error",680,0.325,0.2847,56.54,53,1,225,"buffer"
"count_divisible_by_100 <=   0.500 & rawben_rel_max >   0.138 & total_deductions_by_hh_size > 506.000 & utilities <= 856.000","2-3","state","ranger","any_error",51,0.4314,0.2844,99.31,51,1,226,"buffer"
"rawben_rel_max >   0.987 & rawben_rel_max <=   0.997 & total_deductions_by_hh_size > 752.000","1","national","ranger","any_error",372,0.3387,0.2843,54.69,30,2,227,"buffer"
"elderly_disabled_i >=   0.5 & homeless >=   0.5 & shelter_expenses_by_hh_size >= 526.0 & utilities < 798.0","1","national","xgboost","any_error",201,0.3582,0.2842,46.93,6,1,228,"buffer"
"children_i > 0.500 & married <= 0.500 & months_since_cert_n <= 2.500 & unc_rawben_rel_max <= 0.582","1","national","ranger","any_error",40,0.45,0.2841,57.95,1,1,229,"buffer"
"cat_elig >   0.5 & children_i <=   0.5 & total_deductions_by_hh_size > 541.0","2-3","national","ranger","any_error",541,0.329,0.2839,72.99,39,1,230,"buffer"
"children_i >   0.5 & months_since_cert_n <=   5.5 & total_deductions_by_hh_size > 454.0","2-3","state","ranger","any_error",32,0.4688,0.2834,96.97,32,1,231,"buffer"
"expedited_i < 0.50 & months_since_cert_n < 4.00 & unc_rawben_rel_max >= 1.31","2-3","state","xgboost","any_error",32,0.4688,0.2834,146.62,32,28,232,"buffer"
"shelter_expenses_by_hh_size > 632 & utilities <= 606","1","state","ranger","any_error",54,0.4259,0.2833,82.46,54,11,233,"buffer"
"cat_elig >   0.5 & months_since_cert_n >   5.5 & total_deductions_by_hh_size > 208.0","4+","national","ranger","any_error",859,0.319,0.2832,75.71,23,1,234,"buffer"
"months_since_cert_n >=   3.50 & months_since_cert_n <   8.50 & total_deductions_by_hh_size >= 347.00 & unc_rawben_rel_max <   1.26","4+","national","xgboost","any_error",137,0.3723,0.2828,81.49,5,1,235,"buffer"
"rawben_rel_max >=   0.248 & total_deductions_by_hh_size >= 314.000 & unc_rawben_rel_max <   1.120 & utilities >= 414.000","4+","national","xgboost","any_error",414,0.3333,0.2819,73.22,21,3,236,"buffer"
"expedited_i <= 0.500 & months_since_cert_n <= 9.500 & unc_rawben_rel_max > 0.511 & unc_rawben_rel_max <= 0.861","4+","state","ranger","any_error",46,0.4348,0.2807,95.33,46,7,237,"buffer"
"children_i <=   0.5 & shelter_expenses_by_hh_size > 858.0 & total_deductions_by_hh_size >  23.6 & utilities <= 851.0","2-3","national","ranger","any_error",354,0.3362,0.2806,74.05,15,2,238,"buffer"
"elderly_disabled_i >   0.5 & HH_size_n >   2.5 & months_since_cert_n <=   7.5 & total_deductions_by_hh_size > 339.0","2-3","national","ranger","any_error",194,0.3557,0.2806,83.4,18,1,239,"buffer"
"months_since_cert_n >   3.500 & months_since_cert_n <=  30.500 & rawben_rel_max <=   0.977 & total_deductions_by_hh_size > 233.000","4+","national","ranger","any_error",1029,0.3129,0.2804,68.61,27,1,240,"buffer"
"months_since_cert_n >= 9.500 & rawben_rel_max >= 0.666 & rawben_rel_max < 0.850","4+","national","xgboost","any_error",387,0.3333,0.2802,68.76,6,1,241,"buffer"
"medical_deductions >  140.0 & medical_deductions <= 1360.0 & total_deductions_by_hh_size >  380.0 & utilities >   38.5","2-3","national","ranger","any_error",274,0.3431,0.28,55.3,29,1,242,"buffer"
"elderly_disabled_i >   0.500 & rawben_rel_max >   0.987 & rawben_rel_max <=   0.993 & total_deductions_by_hh_size > 638.000","1","national","ranger","any_error",666,0.3198,0.2794,46.3,46,1,243,"buffer"
"months_since_cert_n >=  5.500 & rawben_rel_max >=  0.357 & rawben_rel_max <  0.956 & total_deductions_by_hh_size >= 59.100","4+","national","xgboost","any_error",2263,0.3014,0.2794,65.72,38,1,244,"buffer"
"medical_deductions >= 137.00 & rawben_rel_max >=   0.51 & utilities <  54.50","1","national","xgboost","any_error",151,0.3642,0.2793,55.7,5,1,245,"buffer"
"rawben_rel_max >=    0.987 & shelter_expenses_by_hh_size >= 1210.000 & unc_rawben_rel_max <    1.010","1","national","xgboost","any_error",278,0.3417,0.2791,58.24,23,3,246,"buffer"
"rawben_rel_max <=   0.975 & total_deductions_by_hh_size > 176.000 & unc_rawben_rel_max >   0.784 & utilities <= 362.000","4+","national","ranger","any_error",105,0.381,0.2791,85.13,1,1,247,"buffer"
"cat_elig >   0.500 & medical_deductions > 609.000 & unc_rawben_rel_max >   0.316","1","national","ranger","any_error",87,0.3908,0.279,69.22,4,1,248,"buffer"
"months_since_cert_n >=   3.50 & months_since_cert_n <  29.50 & unc_rawben_rel_max >=   1.78 & utilities < 460.00","1","national","xgboost","any_error",631,0.3201,0.2786,62.32,15,3,249,"buffer"
"rawben_rel_max >   0.785 & rawben_rel_max <=   0.998 & total_deductions_by_hh_size > 233.000","4+","national","ranger","any_error",370,0.3324,0.2782,75.39,9,1,250,"buffer"
"shelter_expenses_by_hh_size >= 591 & utilities < 604","1","state","xgboost","any_error",58,0.4138,0.2771,81.4,58,3,251,"buffer"
"cat_elig >   1.500 & HH_size_n <=   2.500 & rawben_rel_max <=   0.998 & shelter_expenses_by_hh_size > 860.000","2-3","national","ranger","any_error",267,0.3408,0.2771,72.01,19,2,252,"buffer"
"count_divisible_by_100 <=   0.50 & married <=   0.50 & medical_deductions >   3.84 & medical_deductions <= 152.00","1","state","ranger","any_error",30,0.4667,0.2767,31.37,30,16,253,"buffer"
"HH_size_n >   2.5 & total_deductions_by_hh_size > 386.0","2-3","state","ranger","any_error",41,0.439,0.2765,92.07,41,1,254,"buffer"
"HH_size_n >   4.500 & rawben_rel_max <=   0.861 & shelter_expenses_by_hh_size <= 507.000","4+","state","ranger","any_error",41,0.439,0.2765,102.07,41,2,255,"buffer"
"cat_elig <=   1.5 & HH_size_n >   2.5 & months_since_cert_n <=   5.5 & shelter_expenses_by_hh_size > 313.0","2-3","state","ranger","any_error",64,0.4062,0.2762,106.61,64,22,256,"buffer"
"months_since_cert_n >   5.500 & percent_abawd >   0.167 & shelter_expenses_by_hh_size > 632.000 & unc_rawben_rel_max <=   0.997","2-3","national","ranger","any_error",103,0.3786,0.2762,75.4,2,1,257,"buffer"
"expedited_i >=   0.50 & months_since_cert_n <  10.50 & total_deductions_by_hh_size >= 971.00 & unc_rawben_rel_max <   1.16","1","national","xgboost","any_error",94,0.383,0.2758,70.73,6,1,258,"buffer"
"HH_size_n >=   2.5 & months_since_cert_n <   5.5 & shelter_expenses_by_hh_size >= 367.0","2-3","state","xgboost","any_error",73,0.3973,0.2756,102.05,73,4,259,"buffer"
"months_since_cert_n >=   7.500 & rawben_rel_max <   0.833 & shelter_expenses_by_hh_size >= 442.000 & utilities < 311.000","2-3","national","xgboost","any_error",85,0.3882,0.2755,72.31,1,1,260,"buffer"
"percent_abawd >   0.0885 & rawben_rel_max <=   0.9870 & shelter_expenses_by_hh_size > 231.0000","4+","national","ranger","any_error",344,0.3314,0.2754,69.93,9,1,261,"buffer"
"rawben_rel_max <    0.543 & total_deductions_by_hh_size >= 1210.000","1","national","xgboost","any_error",125,0.368,0.2751,51.47,24,1,262,"buffer"
"months_since_cert_n >   4.500 & rawben_rel_max <=   0.859 & total_deductions_by_hh_size > 466.000","2-3","national","ranger","any_error",663,0.3152,0.2749,57.33,43,1,263,"buffer"
"children_i <  0.500 & expedited_i >=  0.500 & rawben_rel_max <  0.903 & total_deductions_by_hh_size >= 43.900","2-3","national","xgboost","any_error",122,0.3689,0.2748,81.49,3,1,264,"buffer"
"months_since_cert_n >=   2.500 & rawben_rel_max <   0.884 & shelter_expenses_by_hh_size < 740.000 & total_deductions_by_hh_size >= 466.000","2-3","national","xgboost","any_error",405,0.3259,0.2744,54.08,10,1,265,"buffer"
"married >   0.5 & months_since_cert_n >   6.5 & shelter_expenses_by_hh_size > 288.0","4+","national","ranger","any_error",452,0.323,0.2742,75.98,13,1,266,"buffer"
"medical_deductions > 164.0 & medical_deductions <= 276.0 & months_since_cert_n >  16.5","2-3","national","ranger","any_error",33,0.4545,0.274,79.21,4,1,267,"buffer"
"cat_elig >   0.500 & rawben_rel_max <=   0.997 & shelter_expenses_by_hh_size > 862.000","2-3","national","ranger","any_error",844,0.3092,0.2736,67.56,72,1,268,"buffer"
"rawben_rel_max >   0.204 & rawben_rel_max <=   0.997 & shelter_expenses_by_hh_size > 853.000","2-3","national","ranger","any_error",748,0.3115,0.2736,63.83,50,1,269,"buffer"
"elderly_disabled_i >   0.500 & shelter_expenses_by_hh_size > 296.000 & total_deductions_by_hh_size > 434.000 & unc_rawben_rel_max <=   0.996","2-3","national","ranger","any_error",743,0.3109,0.2729,53.79,40,2,270,"buffer"
"HH_size_n >   2.500 & rawben_rel_max <=   0.996 & total_deductions_by_hh_size > 333.000 & unc_rawben_rel_max >   0.637","2-3","national","ranger","any_error",411,0.3236,0.2725,60.34,16,3,271,"buffer"
"shelter_expenses_by_hh_size >= 580 & utilities < 522","1","state","xgboost","any_error",56,0.4107,0.2723,80.12,56,1,272,"buffer"
"cat_elig > 1.500 & percent_abawd <= 0.333 & rawben_rel_max > 0.154 & rawben_rel_max <= 0.732","2-3","state","ranger","any_error",36,0.4444,0.2719,106.78,36,13,273,"buffer"
"rawben_rel_max <=    0.991 & total_deductions_by_hh_size >  509.000 & total_deductions_by_hh_size <= 1120.000 & unc_rawben_rel_max >    0.986","1","national","ranger","any_error",665,0.3113,0.2712,41.38,42,1,274,"buffer"
"elderly_disabled_i >   0.5 & HH_size_n >   2.5 & total_deductions_by_hh_size > 339.0","2-3","national","ranger","any_error",266,0.3346,0.2712,75.41,27,2,275,"buffer"
"months_since_cert_n >    5.5 & shelter_expenses_by_hh_size > 1160.0 & total_deductions_by_hh_size >   29.9 & utilities >  364.0","2-3","national","ranger","any_error",105,0.3714,0.2706,99.97,10,1,276,"buffer"
"cat_elig > 1.500 & married <= 0.500 & months_since_cert_n <= 5.500 & rawben_rel_max > 0.179","2-3","state","ranger","any_error",39,0.4359,0.2705,130.15,39,11,277,"buffer"
"HH_size_n <   5.500 & months_since_cert_n >=   3.500 & rawben_rel_max >=   0.258 & total_deductions_by_hh_size >= 234.000","4+","national","xgboost","any_error",975,0.3036,0.2705,65.95,24,1,278,"buffer"
"elderly_disabled_i <= 0.500 & months_since_cert_n <= 9.500 & unc_rawben_rel_max > 0.494 & unc_rawben_rel_max <= 0.874","4+","state","ranger","any_error",39,0.4359,0.2705,100.08,39,1,279,"buffer"
"cat_elig >   0.500 & rawben_rel_max <=   0.997 & total_deductions_by_hh_size > 311.000 & utilities <= 364.000","2-3","national","ranger","any_error",557,0.3142,0.2704,59.34,3,1,280,"buffer"
"elderly_disabled_i >=   0.50 & total_deductions_by_hh_size < 360.00 & unc_rawben_rel_max >=   1.25 & utilities < 584.00","1","national","xgboost","any_error",143,0.3566,0.2703,74.36,4,1,281,"buffer"
