"rule","hh","pool","engines","mined_frames","n_flagged_train","precision_train","precision_train_lcb","n_flagged_state","n_new_at_rank","rank","role"
"elderly_disabled_i <   1.000 & percent_abawd >=   0.250 & rawben_rel_max <   0.874 & utilities < 730.000","2-3","national","xgboost","any_error",656,0.282,0.2431,13,2,290,"buffer"
"total_deductions_by_hh_size >= 372.00 & unc_rawben_rel_max <   1.17 & utilities >= 379.00 & utilities < 471.00","2-3","national","xgboost","any_error",694,0.281,0.2431,24,1,291,"buffer"
"cat_elig <=   0.500 & total_deductions_by_hh_size <= 103.000 & unc_rawben_rel_max <=   0.875 & utilities > 374.000","4+","state","ranger","any_error",40,0.4,0.2424,40,1,292,"buffer"
"expedited_i <=   0.50 & rawben_rel_max >   0.79 & utilities >  31.50 & utilities <= 434.00","4+","state","ranger","any_error",40,0.4,0.2424,40,2,293,"buffer"
"expedited_i <=   0.5 & HH_size_n >   4.5 & married <=   0.5 & shelter_expenses_by_hh_size > 187.0","4+","national","ranger","any_error",1768,0.2658,0.2421,38,1,294,"buffer"
"cat_elig > 0.500 & expedited_i > 0.500 & homeless <= 0.500 & unc_rawben_rel_max <= 0.906","2-3","national","ranger","any_error",663,0.2805,0.2419,1,1,295,"buffer"
"months_since_cert_n <   6.000 & rawben_rel_max >=   0.541 & rawben_rel_max <   0.551 & total_deductions_by_hh_size < 258.000","2-3","national","xgboost","any_error",66,0.3636,0.2412,4,2,296,"buffer"
"medical_deductions <= 122.000 & rawben_rel_max >   0.498 & shelter_expenses_by_hh_size >   3.000 & shelter_expenses_by_hh_size <= 310.000","1","state","ranger","any_error",34,0.4118,0.2411,34,22,297,"buffer"
"medical_deductions <= 154.000 & shelter_expenses_by_hh_size >  10.500 & shelter_expenses_by_hh_size <= 310.000 & unc_rawben_rel_max >   0.468","1","state","ranger","any_error",34,0.4118,0.2411,34,1,298,"buffer"
"HH_size_n >  2.500 & rawben_rel_max >  0.560 & rawben_rel_max <=  0.805 & total_deductions_by_hh_size > 94.800","2-3","state","ranger","any_error",34,0.4118,0.2411,34,6,299,"buffer"
"total_deductions_by_hh_size >=  93.5 & total_deductions_by_hh_size < 113.0","4+","state","xgboost","any_error",31,0.4194,0.2407,31,2,300,"buffer"
"medical_deductions > 108.000 & unc_rawben_rel_max >   0.266 & utilities <= 390.000","1","national","ranger","any_error",674,0.2789,0.2406,19,1,301,"buffer"
"elderly_disabled_i >   0.500 & rawben_rel_max >   0.774 & total_deductions_by_hh_size >   7.800 & utilities <= 360.000","1","national","ranger","any_error",1768,0.2636,0.24,71,6,302,"buffer"
"homeless <=   0.5 & shelter_expenses_by_hh_size > 260.0 & shelter_expenses_by_hh_size <= 270.0","4+","national","ranger","any_error",363,0.292,0.2399,8,1,303,"buffer"
"HH_size_n >   2.5 & medical_deductions <= 128.0 & shelter_expenses_by_hh_size > 341.0 & utilities <=  30.5","2-3","national","ranger","any_error",90,0.3444,0.2398,4,1,304,"buffer"
"shelter_expenses_by_hh_size >= 531.000 & unc_rawben_rel_max <   0.831 & utilities < 471.000","2-3","national","xgboost","any_error",1229,0.2677,0.2394,26,2,305,"buffer"
"months_since_cert_n >   5.500 & rawben_rel_max <=   0.996 & total_deductions_by_hh_size > 280.000 & utilities >  29.500","2-3","national","ranger","any_error",2264,0.2602,0.2393,14,1,306,"buffer"
"children_i > 0.5 & elderly_disabled_i <= 0.5 & HH_size_n > 4.5 & months_since_cert_n > 5.5","4+","national","ranger","any_error",1858,0.2621,0.2391,24,1,307,"buffer"
"total_deductions_by_hh_size > 254.000 & unc_rawben_rel_max <=   0.952 & utilities >  80.500 & utilities <= 430.000","2-3","national","ranger","any_error",1755,0.2627,0.239,29,4,308,"buffer"
"rawben_rel_max >=   0.918 & total_deductions_by_hh_size >= 283.000 & unc_rawben_rel_max <   1.030 & utilities < 430.000","1","national","xgboost","any_error",897,0.272,0.2389,32,2,309,"buffer"
"medical_deductions >= 120.000 & rawben_rel_max >=   0.381 & unc_rawben_rel_max <   1.000 & utilities < 875.000","1","national","xgboost","any_error",1661,0.2631,0.2388,24,1,310,"buffer"
"elderly_disabled_i <= 0.500 & months_since_cert_n > 4.500 & percent_abawd > 0.125 & unc_rawben_rel_max <= 0.905","2-3","national","ranger","any_error",380,0.2895,0.2386,8,1,311,"buffer"
"rawben_rel_max <   0.731 & shelter_expenses_by_hh_size >= 446.000 & total_deductions_by_hh_size >= 222.000 & utilities < 471.000","2-3","national","xgboost","any_error",1308,0.2661,0.2386,22,1,312,"buffer"
"rawben_rel_max <   0.982 & shelter_expenses_by_hh_size >= 478.000 & utilities >= 287.000 & utilities < 340.000","2-3","national","xgboost","any_error",216,0.3056,0.2381,11,2,313,"buffer"
"shelter_expenses_by_hh_size >= 310.000 & unc_rawben_rel_max >=   0.983 & unc_rawben_rel_max <   0.998","2-3","national","xgboost","any_error",253,0.3004,0.2381,6,1,314,"buffer"
"cat_elig >   0.500 & medical_deductions >  99.000 & rawben_rel_max >   0.262 & utilities <= 680.000","1","national","ranger","any_error",1687,0.262,0.2379,12,2,315,"buffer"
"months_since_cert_n >=   1 & total_deductions_by_hh_size >= 194","4+","national","xgboost","any_error",3220,0.2553,0.2378,45,1,316,"buffer"
"medical_deductions >= 123.000 & medical_deductions < 130.000 & rawben_rel_max >=   0.121 & utilities < 789.000","1","national","xgboost","any_error",126,0.3254,0.2372,8,2,317,"buffer"
"medical_deductions <= 136 & shelter_expenses_by_hh_size <= 628 & total_deductions_by_hh_size > 176","4+","national","ranger","any_error",4176,0.2524,0.2371,64,2,318,"buffer"
"months_since_cert_n < 11.000 & rawben_rel_max >=  0.541 & rawben_rel_max <  0.551 & unc_rawben_rel_max <  1.320","2-3","national","xgboost","any_error",173,0.3121,0.2369,6,1,319,"buffer"
"rawben_rel_max >   0.129 & shelter_expenses_by_hh_size > 414.000 & unc_rawben_rel_max <=   1.000 & utilities <= 436.000","2-3","national","ranger","any_error",2123,0.2577,0.2362,56,7,320,"buffer"
"rawben_rel_max >=   0.227 & shelter_expenses_by_hh_size >= 969.000 & total_deductions_by_hh_size >=   5.000 & utilities < 361.000","1","national","xgboost","any_error",1007,0.2671,0.236,24,3,321,"buffer"
"HH_size_n >= 5 & months_since_cert_n >= 6","4+","national","xgboost","any_error",2372,0.2563,0.236,35,1,322,"buffer"
"elderly_disabled_i >=   1.00 & total_deductions_by_hh_size < 630.00 & unc_rawben_rel_max >=   1.33","1","national","xgboost","any_error",474,0.2806,0.2353,10,1,323,"buffer"
"count_divisible_by_100 >= 1.00 & unc_rawben_rel_max >= 1.35","2-3","national","xgboost","any_error",113,0.3274,0.2347,2,1,324,"buffer"
