"rule","hh","pool","engines","mined_frames","n_flagged_train","precision_train","precision_train_lcb","n_flagged_state","n_new_at_rank","rank","role"
"HH_size_n >=   5.000 & rawben_rel_max >=   0.428 & total_deductions_by_hh_size >= 246.000 & unc_rawben_rel_max <   1.010","4+","national","xgboost","any_error",264,0.3674,0.3017,5,1,147,"buffer"
"rawben_rel_max >   0.151 & total_deductions_by_hh_size > 468.000 & unc_rawben_rel_max <=   0.997 & utilities <= 560.000","2-3","national","ranger","any_error",690,0.342,0.3014,10,1,148,"buffer"
"medical_deductions >=  3.000 & medical_deductions < 14.000 & rawben_rel_max >=  0.275 & rawben_rel_max <  0.694","1","national","xgboost","any_error",81,0.4198,0.3012,3,2,149,"buffer"
"elderly_disabled_i <=  0.500 & expedited_i >  0.500 & rawben_rel_max <=  0.535 & utilities > 18.500","1","national","ranger","any_error",112,0.4018,0.301,12,9,150,"buffer"
"HH_size_n >=   5 & total_deductions_by_hh_size < 125 & utilities < 624","4+","state","xgboost","any_error",38,0.4737,0.3007,38,2,151,"buffer"
"elderly_disabled_i <=   0.500 & percent_abawd >   0.279 & rawben_rel_max <=   0.974 & utilities > 591.000","4+","national","ranger","any_error",38,0.4737,0.3007,4,1,152,"buffer"
"expedited_i <=   0.500 & HH_size_n >   5.500 & shelter_expenses_by_hh_size <= 297.000 & unc_rawben_rel_max >   0.421","4+","state","ranger","any_error",38,0.4737,0.3007,38,2,153,"buffer"
"rawben_rel_max <   0.866 & shelter_expenses_by_hh_size < 482.000 & total_deductions_by_hh_size >= 286.000","4+","national","xgboost","any_error",444,0.3514,0.3007,5,2,154,"buffer"
"rawben_rel_max >= 0.604 & rawben_rel_max < 0.763","4+","state","xgboost","any_error",38,0.4737,0.3007,38,2,155,"buffer"
"medical_deductions > 116.000 & rawben_rel_max >   0.940 & rawben_rel_max <=   0.991","1","national","ranger","any_error",185,0.3784,0.3,8,2,156,"buffer"
"children_i <= 0.500 & elderly_disabled_i <= 0.500 & expedited_i > 0.500 & unc_rawben_rel_max <= 0.997","2-3","national","ranger","any_error",73,0.4247,0.2999,5,2,157,"buffer"
"percent_abawd <    1.500 & rawben_rel_max <    0.994 & total_deductions_by_hh_size >=  577.000 & utilities < 1020.000","2-3","national","xgboost","any_error",544,0.3456,0.2999,11,1,158,"buffer"
"rawben_rel_max >=    0.962 & rawben_rel_max <    0.992 & shelter_expenses_by_hh_size >= 1360.000","1","national","xgboost","any_error",206,0.3738,0.2996,4,1,159,"buffer"
"elderly_disabled_i > 0.500 & expedited_i <= 0.500 & percent_abawd > 0.250 & unc_rawben_rel_max > 0.794","1","national","ranger","any_error",46,0.4565,0.2994,1,1,160,"buffer"
"rawben_rel_max <   0.929 & total_deductions_by_hh_size >= 112.000 & total_deductions_by_hh_size < 168.000 & utilities >= 620.000","4+","state","xgboost","any_error",46,0.4565,0.2994,46,4,161,"buffer"
"shelter_expenses_by_hh_size >= 862.000 & unc_rawben_rel_max <   0.654 & utilities < 679.000","2-3","national","xgboost","any_error",251,0.3665,0.2993,5,1,162,"buffer"
"months_since_cert_n >   5.50 & unc_rawben_rel_max >   1.81 & utilities <= 606.00","1","national","ranger","any_error",645,0.3411,0.2991,19,11,163,"buffer"
"expedited_i >  0.500 & total_deductions_by_hh_size >  9.500 & unc_rawben_rel_max <=  0.914 & utilities <= 31.500","2-3","national","ranger","any_error",110,0.4,0.2985,5,4,164,"buffer"
"elderly_disabled_i <=   0.500 & rawben_rel_max >   0.415 & rawben_rel_max <=   0.986 & shelter_expenses_by_hh_size <= 362.000","4+","state","ranger","any_error",96,0.4062,0.2977,96,8,165,"buffer"
"homeless <=   0.5 & shelter_expenses_by_hh_size > 206.0 & total_deductions_by_hh_size <= 179.0 & utilities <= 652.0","4+","state","ranger","any_error",68,0.4265,0.2975,68,2,166,"buffer"
"rawben_rel_max >=   0.372 & rawben_rel_max <   0.387 & total_deductions_by_hh_size >= 238.000","4+","national","xgboost","any_error",41,0.4634,0.2974,3,1,167,"buffer"
"medical_deductions >= 3.000 & medical_deductions < 9.000 & rawben_rel_max < 0.648","1","national","xgboost","any_error",99,0.404,0.2972,3,1,168,"buffer"
"cat_elig >   0.500 & rawben_rel_max <=   0.991 & shelter_expenses_by_hh_size > 868.000 & utilities <= 276.000","1","national","ranger","any_error",532,0.3421,0.2961,5,1,169,"buffer"
"cat_elig >   1.500 & total_deductions_by_hh_size > 283.000 & unc_rawben_rel_max >   0.337 & utilities >  30.500","4+","national","ranger","any_error",327,0.3547,0.296,5,1,170,"buffer"
"HH_size_n <=   2.500 & rawben_rel_max <=   0.997 & shelter_expenses_by_hh_size > 858.000 & utilities <= 648.000","2-3","national","ranger","any_error",358,0.352,0.2958,8,1,171,"buffer"
"months_since_cert_n >=  11.000 & rawben_rel_max >=   0.414 & total_deductions_by_hh_size >= 207.000","4+","national","xgboost","any_error",143,0.3846,0.2958,1,1,172,"buffer"
"cat_elig >   0.500 & children_i <=   0.500 & medical_deductions > 144.000 & unc_rawben_rel_max >   0.152","2-3","national","ranger","any_error",309,0.356,0.2956,10,1,173,"buffer"
"cat_elig >   1.5000 & percent_abawd >   0.0885 & total_deductions_by_hh_size > 234.0000 & unc_rawben_rel_max <=   0.9740","4+","national","ranger","any_error",36,0.4722,0.2954,1,1,174,"buffer"
"months_since_cert_n >=  2.00000 & rawben_rel_max >=  0.08000 & unc_rawben_rel_max >= -0.00400 & unc_rawben_rel_max < -0.00344","1","national","xgboost","any_error",164,0.378,0.2952,7,1,175,"buffer"
"rawben_rel_max >=   0.957 & total_deductions_by_hh_size >= 426.000 & unc_rawben_rel_max <   0.998","2-3","national","xgboost","any_error",120,0.3917,0.2948,3,1,176,"buffer"
"HH_size_n >   2.500 & percent_abawd >   0.125 & total_deductions_by_hh_size > 355.000","2-3","national","ranger","any_error",77,0.4156,0.2947,4,4,177,"buffer"
"cat_elig > 0.500 & expedited_i > 0.500 & percent_abawd > 0.750 & rawben_rel_max <= 0.808","1","national","ranger","any_error",100,0.4,0.294,11,6,178,"buffer"
"months_since_cert_n >=   16.00 & shelter_expenses_by_hh_size < 1660.00 & total_deductions_by_hh_size <  794.00 & unc_rawben_rel_max >=    1.69","1","national","xgboost","any_error",138,0.3841,0.2939,2,1,179,"buffer"
"medical_deductions >=  650.000 & rawben_rel_max >=    0.712 & total_deductions_by_hh_size < 1580.000","1","national","xgboost","any_error",31,0.4839,0.2936,4,1,180,"buffer"
"married >   0.500 & rawben_rel_max >   0.311 & total_deductions_by_hh_size <= 164.000 & unc_rawben_rel_max <=   0.815","4+","state","ranger","any_error",31,0.4839,0.2936,31,2,181,"buffer"
"months_since_cert_n >=   4.000 & rawben_rel_max >=   0.528 & rawben_rel_max <   0.956 & utilities < 680.000","4+","state","xgboost","any_error",55,0.4364,0.2935,55,1,182,"buffer"
"shelter_expenses_by_hh_size < 464 & total_deductions_by_hh_size >= 279 & utilities >= 441 & utilities < 886","4+","national","xgboost","any_error",352,0.3494,0.293,9,1,183,"buffer"
"medical_deductions > 150.000 & shelter_expenses_by_hh_size > 263.000 & unc_rawben_rel_max >   0.157","2-3","national","ranger","any_error",365,0.3479,0.2926,12,1,184,"buffer"
"elderly_disabled_i <= 0.500 & expedited_i > 0.500 & months_since_cert_n > 5.500 & unc_rawben_rel_max <= 0.939","4+","national","ranger","any_error",136,0.3824,0.2917,14,1,185,"buffer"
"cat_elig >=  1.00000 & unc_rawben_rel_max >= -0.00400 & unc_rawben_rel_max < -0.00344","1","national","xgboost","any_error",184,0.3696,0.2916,8,1,186,"buffer"
"shelter_expenses_by_hh_size > 254 & total_deductions_by_hh_size > 636","2-3","national","ranger","any_error",626,0.3339,0.2916,12,1,187,"buffer"
"elderly_disabled_i > 0.500 & percent_abawd <= 0.417 & rawben_rel_max > 0.997 & unc_rawben_rel_max > 1.390","2-3","national","ranger","any_error",273,0.3553,0.2913,10,2,188,"buffer"
"count_divisible_by_100 <   1.00 & elderly_disabled_i >=   1.00 & total_deductions_by_hh_size < 755.00 & unc_rawben_rel_max >=   1.51","1","national","xgboost","any_error",468,0.3397,0.2909,9,2,189,"buffer"
"medical_deductions >=  165.00 & rawben_rel_max >=    0.15 & shelter_expenses_by_hh_size >=  221.00 & utilities < 1080.00","2-3","national","xgboost","any_error",339,0.3481,0.2907,12,1,190,"buffer"
"rawben_rel_max >=   0.194 & total_deductions_by_hh_size >= 504.000 & unc_rawben_rel_max <   0.998 & utilities < 860.000","2-3","national","xgboost","any_error",818,0.3276,0.2907,21,3,191,"buffer"
"total_deductions_by_hh_size >= 361.000 & unc_rawben_rel_max <   0.998 & utilities < 361.000","2-3","national","xgboost","any_error",396,0.3434,0.2904,3,2,192,"buffer"
"rawben_rel_max >   0.316 & unc_rawben_rel_max >   0.987 & unc_rawben_rel_max <=   0.997 & utilities <= 392.000","1","national","ranger","any_error",324,0.3488,0.2901,1,1,193,"buffer"
"children_i >   0.50 & total_deductions_by_hh_size <= 174.00 & unc_rawben_rel_max <=   0.71","1","national","ranger","any_error",42,0.4524,0.2896,1,1,194,"buffer"
"children_i <= 0.5 & married <= 0.5 & months_since_cert_n <= 4.5","2-3","state","ranger","any_error",34,0.4706,0.2896,34,31,195,"buffer"
"months_since_cert_n > 11.50 & unc_rawben_rel_max >  1.36","2-3","national","ranger","any_error",87,0.4023,0.2892,1,1,196,"buffer"
"total_deductions_by_hh_size <= 136 & utilities >  94 & utilities <= 622","4+","state","ranger","any_error",53,0.434,0.2891,53,1,197,"buffer"
"medical_deductions >  604.00 & total_deductions_by_hh_size >    7.80 & total_deductions_by_hh_size <= 1560.00 & unc_rawben_rel_max <=    1.95","1","national","ranger","any_error",70,0.4143,0.2883,8,2,198,"buffer"
"months_since_cert_n >   5.5 & shelter_expenses_by_hh_size > 629.0 & shelter_expenses_by_hh_size <= 667.0 & total_deductions_by_hh_size > 412.0","2-3","national","ranger","any_error",99,0.3939,0.2881,5,4,199,"buffer"
"rawben_rel_max <   0.787 & shelter_expenses_by_hh_size >= 851.000 & utilities < 703.000","2-3","national","xgboost","any_error",342,0.345,0.2881,10,1,200,"buffer"
"expedited_i >=  1.000 & total_deductions_by_hh_size >= 11.300 & unc_rawben_rel_max >=  0.455 & unc_rawben_rel_max <  0.945","4+","national","xgboost","any_error",317,0.347,0.2879,22,1,201,"buffer"
"expedited_i <   1.000 & rawben_rel_max >=   0.489 & shelter_expenses_by_hh_size >= 200.000 & total_deductions_by_hh_size < 187.000","4+","state","xgboost","any_error",56,0.4286,0.2878,56,2,202,"buffer"
"married >=   1.000 & months_since_cert_n >=   7.000 & rawben_rel_max >=   0.685 & shelter_expenses_by_hh_size >= 436.000","4+","national","xgboost","any_error",56,0.4286,0.2878,5,1,203,"buffer"
"rawben_rel_max >=   0.519 & total_deductions_by_hh_size < 160.000 & unc_rawben_rel_max <   1.060 & utilities < 624.000","4+","state","xgboost","any_error",45,0.4444,0.2875,45,2,204,"buffer"
"medical_deductions >= 148.000 & rawben_rel_max >=   0.876 & rawben_rel_max <   0.992","1","national","xgboost","any_error",236,0.3559,0.2874,11,1,205,"buffer"
"rawben_rel_max <   0.866 & shelter_expenses_by_hh_size < 482.000 & total_deductions_by_hh_size >= 267.000","4+","national","xgboost","any_error",675,0.3259,0.2855,11,1,206,"buffer"
"percent_abawd >  0.167 & unc_rawben_rel_max <=  1.230 & utilities > 15.000","2-3","state","ranger","any_error",40,0.45,0.2841,40,16,207,"buffer"
"months_since_cert_n >=   5 & months_since_cert_n <  10 & total_deductions_by_hh_size < 113","4+","state","xgboost","any_error",40,0.45,0.2841,40,1,208,"buffer"
"months_since_cert_n >=   4 & months_since_cert_n <   8 & utilities < 680","4+","state","xgboost","any_error",71,0.4085,0.284,71,3,209,"buffer"
"cat_elig >   0.5 & children_i <=   0.5 & total_deductions_by_hh_size > 541.0","2-3","national","ranger","any_error",541,0.329,0.2839,13,1,210,"buffer"
"shelter_expenses_by_hh_size >= 160 & shelter_expenses_by_hh_size < 332 & total_deductions_by_hh_size < 180 & utilities < 680","4+","state","xgboost","any_error",80,0.4,0.2829,80,1,211,"buffer"
"shelter_expenses_by_hh_size >= 372 & total_deductions_by_hh_size >= 231 & total_deductions_by_hh_size < 261 & utilities >= 487","4+","national","xgboost","any_error",224,0.3527,0.2827,11,3,212,"buffer"
"medical_deductions >= 170 & medical_deductions < 347 & months_since_cert_n >=   8 & total_deductions_by_hh_size >= 336","2-3","national","xgboost","any_error",83,0.3976,0.2826,3,1,213,"buffer"
"months_since_cert_n > 5.500 & unc_rawben_rel_max > 0.486 & unc_rawben_rel_max <= 1.090","4+","state","ranger","any_error",83,0.3976,0.2826,83,1,214,"buffer"
"cat_elig >=  1.00 & months_since_cert_n >= 10.00 & percent_abawd <  0.75 & unc_rawben_rel_max >=  1.49","2-3","national","xgboost","any_error",95,0.3895,0.2821,3,1,215,"buffer"
"rawben_rel_max <=    0.991 & shelter_expenses_by_hh_size > 1960.000 & utilities >   14.500 & utilities <=  680.000","1","national","ranger","any_error",104,0.3846,0.282,7,1,216,"buffer"
"elderly_disabled_i >=   1.00 & shelter_expenses_by_hh_size < 663.00 & total_deductions_by_hh_size < 711.00 & unc_rawben_rel_max >=   1.51","1","national","xgboost","any_error",385,0.3351,0.2817,6,1,217,"buffer"
"cat_elig >=   1.000 & medical_deductions >= 222.000 & rawben_rel_max >=   0.304 & unc_rawben_rel_max <   1.030","1","national","xgboost","any_error",389,0.3342,0.2812,14,6,218,"buffer"
"elderly_disabled_i >   0.5 & HH_size_n >   2.5 & months_since_cert_n <=   7.5 & total_deductions_by_hh_size > 339.0","2-3","national","ranger","any_error",194,0.3557,0.2806,2,1,219,"buffer"
"months_since_cert_n >=   4 & shelter_expenses_by_hh_size < 270 & utilities < 624","4+","state","xgboost","any_error",66,0.4091,0.2805,66,1,220,"buffer"
"homeless >=   1 & shelter_expenses_by_hh_size >= 602 & utilities < 651","1","national","xgboost","any_error",129,0.3721,0.2801,7,3,221,"buffer"
"HH_size_n <   3 & total_deductions_by_hh_size >= 518 & utilities < 580","2-3","national","xgboost","any_error",590,0.322,0.2791,6,1,222,"buffer"
"HH_size_n >=   3.000 & rawben_rel_max <   0.922 & shelter_expenses_by_hh_size >= 677.000 & unc_rawben_rel_max >=   0.696","2-3","national","xgboost","any_error",81,0.3951,0.2791,3,2,223,"buffer"
"cat_elig >   0.500 & medical_deductions > 609.000 & unc_rawben_rel_max >   0.316","1","national","ranger","any_error",87,0.3908,0.279,9,1,224,"buffer"
"children_i <   1.000 & months_since_cert_n <   6.000 & rawben_rel_max <   0.907 & total_deductions_by_hh_size >= 156.000","2-3","state","xgboost","any_error",38,0.4474,0.2783,38,14,225,"buffer"
"shelter_expenses_by_hh_size >= 260 & total_deductions_by_hh_size < 239 & utilities >= 624","4+","state","xgboost","any_error",58,0.4138,0.2771,58,4,226,"buffer"
"HH_size_n >=   3 & months_since_cert_n >=  10 & total_deductions_by_hh_size >= 334 & total_deductions_by_hh_size < 402","2-3","national","xgboost","any_error",67,0.403,0.276,4,1,227,"buffer"
"children_i <=  0.500 & expedited_i >  0.500 & months_since_cert_n <= 21.000 & unc_rawben_rel_max <=  0.702","2-3","national","ranger","any_error",91,0.3846,0.2757,7,2,228,"buffer"
"months_since_cert_n <=  10.50 & shelter_expenses_by_hh_size <= 329.00 & unc_rawben_rel_max <=   1.03 & utilities <= 652.00","4+","state","ranger","any_error",128,0.3672,0.2754,128,2,229,"buffer"
"rawben_rel_max <=   0.998 & shelter_expenses_by_hh_size > 858.000 & utilities <=  72.000","1","national","ranger","any_error",524,0.3206,0.2752,4,1,230,"buffer"
"total_deductions_by_hh_size >= 490.000 & unc_rawben_rel_max <   0.998 & utilities < 875.000","2-3","national","xgboost","any_error",1120,0.3062,0.2752,35,4,231,"buffer"
"months_since_cert_n > 12.5 & months_since_cert_n <= 13.5 & total_deductions_by_hh_size > 11.6","4+","national","ranger","any_error",44,0.4318,0.2752,2,1,232,"buffer"
"months_since_cert_n >   4.500 & rawben_rel_max <=   0.859 & total_deductions_by_hh_size > 466.000","2-3","national","ranger","any_error",663,0.3152,0.2749,21,2,233,"buffer"
"medical_deductions >= 8.000 & rawben_rel_max >= 0.935 & rawben_rel_max < 0.972","1","national","xgboost","any_error",163,0.3558,0.2745,7,1,234,"buffer"
"children_i <= 0.500 & percent_abawd > 0.167 & unc_rawben_rel_max <= 1.010","2-3","state","ranger","any_error",33,0.4545,0.274,33,1,235,"buffer"
"elderly_disabled_i >   0.50 & percent_abawd <=   0.25 & shelter_expenses_by_hh_size <= 716.00 & unc_rawben_rel_max >   1.43","1","national","ranger","any_error",500,0.32,0.2736,11,1,236,"buffer"
"months_since_cert_n <    7.00 & total_deductions_by_hh_size >= 1280.00 & unc_rawben_rel_max <    1.15","1","national","xgboost","any_error",167,0.3533,0.2731,4,1,237,"buffer"
"total_deductions_by_hh_size < 150 & utilities >= 104 & utilities < 680","4+","state","xgboost","any_error",101,0.3762,0.2731,101,2,238,"buffer"
"medical_deductions > 116.000 & rawben_rel_max >   0.262 & unc_rawben_rel_max >   0.885 & unc_rawben_rel_max <=   1.000","1","national","ranger","any_error",357,0.3277,0.2729,13,2,239,"buffer"
"elderly_disabled_i >=   1.000 & rawben_rel_max <   0.992 & unc_rawben_rel_max >=   0.779 & utilities < 287.000","1","national","xgboost","any_error",655,0.313,0.2725,11,4,240,"buffer"
"HH_size_n >   2.500 & rawben_rel_max <=   0.996 & total_deductions_by_hh_size > 333.000 & unc_rawben_rel_max >   0.637","2-3","national","ranger","any_error",411,0.3236,0.2725,9,3,241,"buffer"
"months_since_cert_n <= 6.500 & rawben_rel_max <= 0.757","4+","state","ranger","any_error",123,0.3659,0.2725,123,3,242,"buffer"
"rawben_rel_max <=   0.127 & total_deductions_by_hh_size > 339.000 & unc_rawben_rel_max <=  -0.814","2-3","national","ranger","any_error",56,0.4107,0.2723,3,1,243,"buffer"
"rawben_rel_max <=   0.162 & total_deductions_by_hh_size > 339.000 & utilities <= 362.000","2-3","national","ranger","any_error",56,0.4107,0.2723,2,1,244,"buffer"
"cat_elig <    2 & medical_deductions >=  365 & months_since_cert_n <   11 & utilities < 1020","2-3","national","xgboost","any_error",74,0.3919,0.2716,2,2,245,"buffer"
"cat_elig >=   1.000 & medical_deductions >= 115.000 & unc_rawben_rel_max >=   0.512 & utilities < 452.000","1","national","xgboost","any_error",497,0.3179,0.2715,3,1,246,"buffer"
"rawben_rel_max <=    0.991 & total_deductions_by_hh_size >  509.000 & total_deductions_by_hh_size <= 1120.000 & unc_rawben_rel_max >    0.986","1","national","ranger","any_error",665,0.3113,0.2712,34,1,247,"buffer"
"elderly_disabled_i >   0.5 & HH_size_n >   2.5 & total_deductions_by_hh_size > 339.0","2-3","national","ranger","any_error",266,0.3346,0.2712,7,1,248,"buffer"
"elderly_disabled_i <= 0.500 & percent_abawd > 0.500 & unc_rawben_rel_max > 0.185 & unc_rawben_rel_max <= 0.989","1","state","ranger","any_error",42,0.4286,0.2694,42,33,249,"buffer"
"months_since_cert_n <=    5.500 & shelter_expenses_by_hh_size > 1260.000 & unc_rawben_rel_max >    0.956 & unc_rawben_rel_max <=    1.000","1","national","ranger","any_error",134,0.3582,0.2691,4,1,250,"buffer"
"expedited_i <=   0.5 & total_deductions_by_hh_size > 507.0 & utilities <=  14.5","1","national","ranger","any_error",615,0.3106,0.269,7,1,251,"buffer"
"cat_elig <=   1.500 & months_since_cert_n >   4.500 & rawben_rel_max >   0.387 & shelter_expenses_by_hh_size <= 362.000","4+","state","ranger","any_error",87,0.3793,0.2688,87,1,252,"buffer"
"expedited_i > 0.500 & months_since_cert_n <= 1.500 & rawben_rel_max <= 0.904","2-3","national","ranger","any_error",147,0.3537,0.2687,7,2,253,"buffer"
"months_since_cert_n >=   4.000 & rawben_rel_max >=   0.486 & shelter_expenses_by_hh_size >= 170.000 & total_deductions_by_hh_size < 187.000","4+","state","xgboost","any_error",45,0.4222,0.2685,45,1,254,"buffer"
"shelter_expenses_by_hh_size >= 862 & total_deductions_by_hh_size >= 339 & utilities < 703","2-3","national","xgboost","any_error",448,0.317,0.2683,12,1,255,"buffer"
"percent_abawd <=   0.225 & rawben_rel_max >   0.411 & shelter_expenses_by_hh_size <= 255.000 & utilities <= 622.000","4+","state","ranger","any_error",78,0.3846,0.268,78,1,256,"buffer"
"rawben_rel_max >=   0.400 & rawben_rel_max <   0.996 & shelter_expenses_by_hh_size < 683.000 & total_deductions_by_hh_size >= 472.000","2-3","national","xgboost","any_error",367,0.3215,0.2678,12,1,257,"buffer"
"elderly_disabled_i <= 0.500 & expedited_i > 0.500 & rawben_rel_max <= 0.997 & unc_rawben_rel_max <= 0.537","1","national","ranger","any_error",180,0.3444,0.2677,17,2,258,"buffer"
"rawben_rel_max >=   0.43 & shelter_expenses_by_hh_size >= 143.00 & total_deductions_by_hh_size < 160.00 & utilities < 680.00","4+","state","xgboost","any_error",63,0.3968,0.2672,63,1,259,"buffer"
"count_divisible_by_100 >=   1.00 & shelter_expenses_by_hh_size >= 377.00 & unc_rawben_rel_max >=   1.32","2-3","national","xgboost","any_error",91,0.3736,0.2659,2,1,260,"buffer"
