"step","n_flagged","workload","recall","dollar_recall","precision","x","approach"
237,22543,0.672423564504101,0.958188153310105,0.970943878165739,0.0365967262564876,0.958188153310105,"1/2/3/4/5+"
238,22571,0.673258762117823,0.958188153310105,0.970943878165739,0.0365513269239289,0.958188153310105,"1/2/3/4/5+"
239,22576,0.673407904548844,0.958188153310105,0.970943878165739,0.0365432317505315,0.958188153310105,"1/2/3/4/5+"
240,22577,0.673437733035049,0.958188153310105,0.970943878165739,0.0365416131461222,0.958188153310105,"1/2/3/4/5+"
241,22580,0.673527218493661,0.958188153310105,0.970943878165739,0.0365367581930912,0.958188153310105,"1/2/3/4/5+"
242,22581,0.673557046979866,0.958188153310105,0.970943878165739,0.0365351401620832,0.958188153310105,"1/2/3/4/5+"
243,22588,0.673765846383296,0.958188153310105,0.970943878165739,0.036523817956437,0.958188153310105,"1/2/3/4/5+"
244,22670,0.676211782252051,0.958188153310105,0.970943878165739,0.0363917071018968,0.958188153310105,"1/2/3/4/5+"
245,22673,0.676301267710664,0.958188153310105,0.970943878165739,0.0363868918978521,0.958188153310105,"1/2/3/4/5+"
246,22695,0.676957494407159,0.958188153310105,0.970943878165739,0.0363516192994052,0.958188153310105,"1/2/3/4/5+"
247,22698,0.677046979865772,0.958188153310105,0.970943878165739,0.0363468146973302,0.958188153310105,"1/2/3/4/5+"
248,22700,0.677106636838181,0.958188153310105,0.970943878165739,0.0363436123348018,0.958188153310105,"1/2/3/4/5+"
249,22702,0.677166293810589,0.958188153310105,0.970943878165739,0.0363404105365166,0.958188153310105,"1/2/3/4/5+"
250,22713,0.677494407158837,0.958188153310105,0.970943878165739,0.0363228107251354,0.958188153310105,"1/2/3/4/5+"
251,22720,0.677703206562267,0.958188153310105,0.970943878165739,0.0363116197183099,0.958188153310105,"1/2/3/4/5+"
252,22733,0.678090976882923,0.958188153310105,0.970943878165739,0.0362908547046144,0.958188153310105,"1/2/3/4/5+"
253,22734,0.678120805369128,0.958188153310105,0.970943878165739,0.0362892583795197,0.958188153310105,"1/2/3/4/5+"
254,22741,0.678329604772558,0.958188153310105,0.970943878165739,0.036278088034827,0.958188153310105,"1/2/3/4/5+"
255,22742,0.678359433258762,0.958188153310105,0.970943878165739,0.0362764928326444,0.958188153310105,"1/2/3/4/5+"
256,22745,0.678448918717375,0.958188153310105,0.970943878165739,0.0362717080677072,0.958188153310105,"1/2/3/4/5+"
257,22749,0.678568232662192,0.958188153310105,0.970943878165739,0.036265330344191,0.958188153310105,"1/2/3/4/5+"
258,22754,0.678717375093214,0.958188153310105,0.970943878165739,0.0362573613430606,0.958188153310105,"1/2/3/4/5+"
259,22755,0.678747203579418,0.958188153310105,0.970943878165739,0.036255767963085,0.958188153310105,"1/2/3/4/5+"
260,22756,0.678777032065623,0.958188153310105,0.970943878165739,0.0362541747231499,0.958188153310105,"1/2/3/4/5+"
1,15,0.000447427293064877,0.00813008130081301,0.00791826309067688,0.466666666666667,0.00813008130081301,"1/2-3/4+"
2,29,0.000865026099925429,0.0150987224157956,0.0136388828646473,0.448275862068966,0.0150987224157956,"1/2-3/4+"
3,44,0.00131245339299031,0.0209059233449477,0.0183474300585556,0.409090909090909,0.0209059233449477,"1/2-3/4+"
4,63,0.00187919463087248,0.0278745644599303,0.0217065471457144,0.380952380952381,0.0278745644599303,"1/2-3/4+"
5,76,0.00226696495152871,0.032520325203252,0.0239427456083279,0.368421052631579,0.032520325203252,"1/2-3/4+"
6,86,0.00256524981357196,0.0360046457607433,0.02675245186631,0.36046511627907,0.0360046457607433,"1/2-3/4+"
7,127,0.00378821774794929,0.0487804878048781,0.0387720186028579,0.330708661417323,0.0487804878048781,"1/2-3/4+"
8,138,0.00411633109619687,0.0522648083623693,0.0423865635316514,0.326086956521739,0.0522648083623693,"1/2-3/4+"
9,182,0.00542878448918717,0.0638792102206736,0.058960456878479,0.302197802197802,0.0638792102206736,"1/2-3/4+"
10,204,0.00608501118568233,0.0696864111498258,0.0681992337164751,0.294117647058824,0.0696864111498258,"1/2-3/4+"
11,217,0.00647278150633855,0.0731707317073171,0.0733415263018386,0.290322580645161,0.0731707317073171,"1/2-3/4+"
12,240,0.00715883668903803,0.0789779326364692,0.079775416275091,0.283333333333333,0.0789779326364692,"1/2-3/4+"
13,291,0.00868008948545861,0.0917537746806039,0.094999879515169,0.271477663230241,0.0917537746806039,"1/2-3/4+"
14,324,0.00966442953020134,0.099883855981417,0.0997228848887925,0.265432098765432,0.099883855981417,"1/2-3/4+"
15,338,0.0100820283370619,0.103368176538908,0.101780765801586,0.263313609467456,0.103368176538908,"1/2-3/4+"
16,352,0.0104996271439224,0.1068524970964,0.104310947251741,0.261363636363636,0.1068524970964,"1/2-3/4+"
17,386,0.0115137956748695,0.114982578397213,0.118311284609268,0.256476683937824,0.114982578397213,"1/2-3/4+"
18,449,0.013392990305742,0.127758420441347,0.133545386635823,0.244988864142539,0.127758420441347,"1/2-3/4+"
19,472,0.0140790454884415,0.132404181184669,0.140032289934697,0.241525423728814,0.132404181184669,"1/2-3/4+"
20,546,0.0162863534675615,0.146341463414634,0.155608568881178,0.230769230769231,0.146341463414634,"1/2-3/4+"
21,564,0.0168232662192394,0.149825783972125,0.159338779247693,0.228723404255319,0.149825783972125,"1/2-3/4+"
22,658,0.0196271439224459,0.167247386759582,0.17932962240054,0.218844984802432,0.167247386759582,"1/2-3/4+"
23,670,0.0199850857568978,0.169570267131243,0.180221210149642,0.217910447761194,0.169570267131243,"1/2-3/4+"
24,703,0.0209694258016406,0.175377468060395,0.190182895973397,0.214793741109531,0.175377468060395,"1/2-3/4+"
25,751,0.0224011931394482,0.183507549361208,0.196607147160173,0.210386151797603,0.183507549361208,"1/2-3/4+"
26,757,0.0225801640566741,0.184668989547038,0.197850550615677,0.21003963011889,0.184668989547038,"1/2-3/4+"
27,858,0.025592841163311,0.200929152148664,0.213494301067496,0.201631701631702,0.200929152148664,"1/2-3/4+"
28,890,0.0265473527218494,0.206736353077816,0.215682305597725,0.2,0.206736353077816,"1/2-3/4+"
29,932,0.027800149142431,0.213704994192799,0.21944143232367,0.197424892703863,0.213704994192799,"1/2-3/4+"
30,976,0.0291126025354213,0.220673635307782,0.226487385238199,0.194672131147541,0.220673635307782,"1/2-3/4+"
31,1005,0.0299776286353468,0.225319396051103,0.232328489843129,0.193034825870647,0.225319396051103,"1/2-3/4+"
32,1027,0.0306338553318419,0.228803716608595,0.235562302706089,0.191820837390458,0.228803716608595,"1/2-3/4+"
33,1081,0.0322445935868755,0.236933797909408,0.248434902045832,0.188714153561517,0.236933797909408,"1/2-3/4+"
34,1088,0.0324533929903057,0.238095238095238,0.249678305501337,0.188419117647059,0.238095238095238,"1/2-3/4+"
35,1095,0.032662192393736,0.239256678281069,0.249991566061833,0.188127853881279,0.239256678281069,"1/2-3/4+"
36,1118,0.0333482475764355,0.24274099883856,0.251943420323381,0.186940966010733,0.24274099883856,"1/2-3/4+"
37,1125,0.0335570469798658,0.24390243902439,0.253186823778886,0.186666666666667,0.24390243902439,"1/2-3/4+"
38,1157,0.0345115585384042,0.248548199767712,0.257856815826887,0.184961106309421,0.248548199767712,"1/2-3/4+"
39,1181,0.035227442207308,0.252032520325203,0.262599098773464,0.183742591024555,0.252032520325203,"1/2-3/4+"
40,1264,0.037703206562267,0.263646922183508,0.26836309308658,0.179588607594937,0.263646922183508,"1/2-3/4+"
41,1295,0.038627889634601,0.268292682926829,0.275857249572279,0.178378378378378,0.268292682926829,"1/2-3/4+"
42,1334,0.0397912005965697,0.274099883855981,0.280912793079351,0.176911544227886,0.274099883855981,"1/2-3/4+"
43,1385,0.0413124533929903,0.281068524970964,0.286358707438733,0.174729241877256,0.281068524970964,"1/2-3/4+"
44,1407,0.0419686800894855,0.284552845528455,0.290088917805248,0.174129353233831,0.284552845528455,"1/2-3/4+"
45,1541,0.045965697240865,0.301974448315912,0.319747463794308,0.168721609344581,0.301974448315912,"1/2-3/4+"
46,1567,0.0467412378821775,0.305458768873403,0.323839128653703,0.167836630504148,0.305458768873403,"1/2-3/4+"
47,1584,0.047248322147651,0.307781649245064,0.326942817899226,0.16729797979798,0.307781649245064,"1/2-3/4+"
48,1758,0.0524384787472036,0.329849012775842,0.339000939781681,0.161547212741752,0.329849012775842,"1/2-3/4+"
49,1860,0.0554809843400447,0.342624854819977,0.34940119039013,0.158602150537634,0.342624854819977,"1/2-3/4+"
50,1878,0.0560178970917226,0.344947735191638,0.35188799730114,0.15814696485623,0.344947735191638,"1/2-3/4+"
51,1896,0.0565548098434004,0.347270615563298,0.3541049181908,0.157700421940928,0.347270615563298,"1/2-3/4+"
52,1953,0.058255033557047,0.354239256678281,0.360268922142702,0.156169994879672,0.354239256678281,"1/2-3/4+"
53,1990,0.059358687546607,0.358885017421603,0.363917202824164,0.155276381909548,0.358885017421603,"1/2-3/4+"
54,1999,0.0596271439224459,0.360046457607433,0.364943733583942,0.155077538769385,0.360046457607433,"1/2-3/4+"
55,2028,0.0604921700223714,0.363530778164925,0.367020892069688,0.154339250493097,0.363530778164925,"1/2-3/4+"
56,2057,0.0613571961222968,0.367015098722416,0.370158317067881,0.153621779290228,0.367015098722416,"1/2-3/4+"
57,2066,0.0616256524981357,0.368176538908246,0.372269211306297,0.153436592449177,0.368176538908246,"1/2-3/4+"
58,2105,0.0627889634601044,0.372822299651568,0.375305429046483,0.15249406175772,0.372822299651568,"1/2-3/4+"
59,2176,0.0649067859806115,0.380952380952381,0.38028868165498,0.150735294117647,0.380952380952381,"1/2-3/4+"
60,2212,0.0659806114839672,0.385598141695703,0.384124918672739,0.150090415913201,0.385598141695703,"1/2-3/4+"
61,2271,0.0677404921700224,0.392566782810685,0.390139521434251,0.148833113166006,0.392566782810685,"1/2-3/4+"
62,2301,0.0686353467561521,0.396051103368177,0.395204703727801,0.14819643633203,0.396051103368177,"1/2-3/4+"
63,2311,0.0689336316181954,0.397212543554007,0.396009542398612,0.147987884032886,0.397212543554007,"1/2-3/4+"
64,2321,0.0692319164802386,0.398373983739837,0.396621605339888,0.147781128823783,0.398373983739837,"1/2-3/4+"
65,2365,0.0705443698732289,0.403019744483159,0.402973565628087,0.146723044397463,0.403019744483159,"1/2-3/4+"
66,2579,0.0769276659209545,0.425087108013937,0.425292175715077,0.141915471112834,0.425087108013937,"1/2-3/4+"
67,2589,0.0772259507829978,0.426248548199768,0.426410274946384,0.141753572808034,0.426248548199768,"1/2-3/4+"
68,2726,0.0813124533929903,0.440185830429733,0.43439119014916,0.139031548055759,0.440185830429733,"1/2-3/4+"
69,2748,0.0819686800894855,0.442508710801394,0.436931010385792,0.138646288209607,0.442508710801394,"1/2-3/4+"
70,2783,0.0830126771066368,0.445993031358885,0.439692522711391,0.13798059647862,0.445993031358885,"1/2-3/4+"
71,2788,0.0831618195376585,0.447154471544715,0.440935926166896,0.138091822094692,0.447154471544715,"1/2-3/4+"
72,2799,0.083489932885906,0.448315911730546,0.442184149015639,0.137906395141122,0.448315911730546,"1/2-3/4+"
73,2834,0.0845339299030574,0.451800232288037,0.445066146172197,0.137261820748059,0.451800232288037,"1/2-3/4+"
74,2853,0.0851006711409396,0.454123112659698,0.447914407576086,0.137048720644935,0.454123112659698,"1/2-3/4+"
75,2864,0.0854287844891872,0.455284552845528,0.44934094797465,0.136871508379888,0.455284552845528,"1/2-3/4+"
76,2985,0.0890380313199105,0.466898954703833,0.462661750885563,0.134673366834171,0.466898954703833,"1/2-3/4+"
77,3010,0.0897837434750186,0.469221835075494,0.464073833104412,0.13421926910299,0.469221835075494,"1/2-3/4+"
78,3022,0.0901416853094705,0.470383275261324,0.464473842743199,0.134017207147584,0.470383275261324,"1/2-3/4+"
79,3047,0.0908873974645787,0.472706155632985,0.467654642280537,0.133574007220217,0.472706155632985,"1/2-3/4+"
80,3074,0.0916927665920955,0.475029036004646,0.470922190896166,0.133051398828887,0.475029036004646,"1/2-3/4+"
81,3086,0.0920507084265473,0.476190476190476,0.47291741969686,0.132858068697343,0.476190476190476,"1/2-3/4+"
82,3114,0.0928859060402685,0.478513356562137,0.475534350225307,0.132305716120745,0.478513356562137,"1/2-3/4+"
83,3138,0.0936017897091723,0.480836236933798,0.479283838164775,0.131931166347992,0.480836236933798,"1/2-3/4+"
84,3343,0.0997166293810589,0.497096399535424,0.492108243572134,0.128028716721508,0.497096399535424,"1/2-3/4+"
85,3373,0.100611483967189,0.499419279907085,0.497375840381696,0.127482952860955,0.499419279907085,"1/2-3/4+"
86,3530,0.105294556301268,0.511033681765389,0.508021880045302,0.124645892351275,0.511033681765389,"1/2-3/4+"
87,4259,0.127039522744221,0.562137049941928,0.574616255813393,0.113641699929561,0.562137049941928,"1/2-3/4+"
88,4575,0.136465324384787,0.584204413472706,0.584939396130027,0.109945355191257,0.584204413472706,"1/2-3/4+"
89,4591,0.136942580164057,0.585365853658537,0.586182799585532,0.109780004356349,0.585365853658537,"1/2-3/4+"
90,4607,0.137419835943326,0.586527293844367,0.586529795898696,0.109615802040373,0.586527293844367,"1/2-3/4+"
91,4623,0.137897091722595,0.587688734030197,0.586987638256343,0.109452736318408,0.587688734030197,"1/2-3/4+"
92,4639,0.138374347501864,0.588850174216028,0.588992505843514,0.10929079543005,0.588850174216028,"1/2-3/4+"
93,4673,0.139388516032811,0.591173054587689,0.590288922624642,0.108923603680719,0.591173054587689,"1/2-3/4+"
94,4782,0.142639821029083,0.599303135888502,0.595633629726018,0.107904642409034,0.599303135888502,"1/2-3/4+"
95,4845,0.144519015659955,0.603948896631823,0.598978288633461,0.107327141382869,0.603948896631823,"1/2-3/4+"
96,4861,0.144996271439224,0.605110336817654,0.599301187980433,0.107179592676404,0.605110336817654,"1/2-3/4+"
97,4878,0.145503355704698,0.606271777003484,0.600433745391455,0.107011070110701,0.606271777003484,"1/2-3/4+"
98,4895,0.146010439970172,0.607433217189315,0.600886768355864,0.106843718079673,0.607433217189315,"1/2-3/4+"
99,4948,0.147591349739001,0.610917537746806,0.602255476035567,0.106305578011318,0.610917537746806,"1/2-3/4+"
100,4965,0.148098434004474,0.612078977932636,0.603706113400323,0.106143001007049,0.612078977932636,"1/2-3/4+"
101,5019,0.149709172259508,0.615563298490128,0.6058121882455,0.105598724845587,0.615563298490128,"1/2-3/4+"
102,5055,0.150782997762864,0.617886178861789,0.60829899515651,0.105242334322453,0.617886178861789,"1/2-3/4+"
103,5073,0.151319910514541,0.619047619047619,0.608573700571098,0.105066035876207,0.619047619047619,"1/2-3/4+"
104,5129,0.152990305741984,0.62253193960511,0.610674956023037,0.104503801910704,0.62253193960511,"1/2-3/4+"
105,5147,0.153527218493661,0.623693379790941,0.611547266199186,0.104332620944239,0.623693379790941,"1/2-3/4+"
106,5316,0.158568232662192,0.634146341463415,0.630453745873395,0.102708803611738,0.634146341463415,"1/2-3/4+"
107,5334,0.15910514541387,0.635307781649245,0.63106580881467,0.102549681289839,0.635307781649245,"1/2-3/4+"
108,5390,0.160775540641312,0.638792102206736,0.633152606086894,0.102040816326531,0.638792102206736,"1/2-3/4+"
109,5407,0.161282624906786,0.639953542392567,0.633639364803971,0.101904938043277,0.639953542392567,"1/2-3/4+"
110,5423,0.161759880686055,0.641114982578397,0.636140629894696,0.101788677853587,0.641114982578397,"1/2-3/4+"
111,5442,0.162326621923937,0.642276422764228,0.636752692835972,0.101617052554208,0.642276422764228,"1/2-3/4+"
112,5682,0.169485458612975,0.656213704994193,0.663408756837514,0.0994368180218233,0.656213704994193,"1/2-3/4+"
113,5698,0.169962714392245,0.657375145180023,0.663967806453168,0.0993330993330993,0.657375145180023,"1/2-3/4+"
114,5818,0.173542132736764,0.664343786295006,0.671264367816092,0.0983155723616363,0.664343786295006,"1/2-3/4+"
115,5839,0.174168530947054,0.665505226480836,0.672507771271597,0.098133241993492,0.665505226480836,"1/2-3/4+"
116,5861,0.17482475764355,0.666666666666667,0.673466830526037,0.0979355058863675,0.666666666666667,"1/2-3/4+"
117,5883,0.175480984340045,0.667828106852497,0.673987324995783,0.0977392486826449,0.667828106852497,"1/2-3/4+"
118,5905,0.17613721103654,0.668989547038328,0.675760861707511,0.0975444538526672,0.668989547038328,"1/2-3/4+"
119,5972,0.17813571961223,0.672473867595819,0.678898286705704,0.0969524447421299,0.672473867595819,"1/2-3/4+"
120,6039,0.180134228187919,0.67595818815331,0.680840502180775,0.0963735717834078,0.67595818815331,"1/2-3/4+"
121,6086,0.181536167039523,0.678281068524971,0.685563507554399,0.0959579362471246,0.678281068524971,"1/2-3/4+"
122,6105,0.182102908277405,0.679442508710801,0.68717800428926,0.0958230958230958,0.679442508710801,"1/2-3/4+"
123,6417,0.191409395973154,0.694541231126597,0.701992819104075,0.0931899641577061,0.694541231126597,"1/2-3/4+"
124,6441,0.192125279642058,0.695702671312427,0.70281693534784,0.0929979816798634,0.695702671312427,"1/2-3/4+"
125,6491,0.193616703952274,0.698025551684088,0.704648304778428,0.0925897396395008,0.698025551684088,"1/2-3/4+"
126,6619,0.197434750186428,0.70383275261324,0.708156823055977,0.0915546155008309,0.70383275261324,"1/2-3/4+"
127,6629,0.197733035048471,0.704994192799071,0.708812260536398,0.0915673555589078,0.704994192799071,"1/2-3/4+"
128,6652,0.198419090231171,0.706155632984901,0.709997831273043,0.0914010823812387,0.706155632984901,"1/2-3/4+"
129,6674,0.199075316927666,0.707317073170732,0.71237379213957,0.0912496254120467,0.707317073170732,"1/2-3/4+"
130,6697,0.199761372110365,0.708478513356562,0.713973830694716,0.0910855606988204,0.708478513356562,"1/2-3/4+"
131,6724,0.200566741237882,0.709639953542393,0.716508831538109,0.0908685306365259,0.709639953542393,"1/2-3/4+"
132,6751,0.201372110365399,0.710801393728223,0.717294392635967,0.090653236557547,0.710801393728223,"1/2-3/4+"
133,7005,0.208948545861298,0.721254355400697,0.724340345550495,0.0886509635974304,0.721254355400697,"1/2-3/4+"
134,7093,0.211573452647278,0.724738675958188,0.727540422660787,0.0879740589313408,0.724738675958188,"1/2-3/4+"
135,7123,0.212468307233408,0.725900116144019,0.727969348659004,0.0877439281201741,0.725900116144019,"1/2-3/4+"
136,7154,0.213392990305742,0.727061556329849,0.728885033374298,0.0875034945485043,0.727061556329849,"1/2-3/4+"
137,7186,0.21434750186428,0.728222996515679,0.729762162943685,0.0872529919287503,0.728222996515679,"1/2-3/4+"
138,7272,0.216912751677852,0.731707317073171,0.732899587941878,0.0866336633663366,0.731707317073171,"1/2-3/4+"
139,7304,0.217867263236391,0.732868757259001,0.733174293356466,0.0863910186199343,0.732868757259001,"1/2-3/4+"
140,7337,0.218851603281133,0.734030197444832,0.735714113593099,0.0861387488074145,0.734030197444832,"1/2-3/4+"
141,7436,0.221804623415362,0.737514518002323,0.73885635798453,0.0853953738569123,0.737514518002323,"1/2-3/4+"
142,7541,0.224936614466816,0.740998838559814,0.742586568351045,0.0846041639039915,0.740998838559814,"1/2-3/4+"
143,7611,0.227024608501119,0.743321718931475,0.745073375262055,0.0840888188148732,0.743321718931475,"1/2-3/4+"
144,7789,0.232334079045488,0.749128919860627,0.748432492349213,0.0828090897419438,0.749128919860627,"1/2-3/4+"
145,7878,0.234988814317673,0.752613240418119,0.751545820381214,0.0822543792840823,0.752613240418119,"1/2-3/4+"
146,7952,0.237196122296793,0.754936120789779,0.753121761970168,0.0817404426559356,0.754936120789779,"1/2-3/4+"
147,7985,0.238180462341536,0.75609756097561,0.754153112123184,0.0815278647463995,0.75609756097561,"1/2-3/4+"
148,8136,0.242684563758389,0.760743321718931,0.758307429094677,0.0805063913470993,0.760743321718931,"1/2-3/4+"
149,8174,0.243818046234154,0.761904761904762,0.758678522374033,0.0802544653780279,0.761904761904762,"1/2-3/4+"
150,8210,0.244891871737509,0.763066202090592,0.759454444685414,0.0800243605359318,0.763066202090592,"1/2-3/4+"
151,8291,0.24730797912006,0.765389082462253,0.763705149521675,0.079483777590158,0.765389082462253,"1/2-3/4+"
152,8371,0.249694258016406,0.767711962833914,0.767748620448686,0.0789630868474495,0.767711962833914,"1/2-3/4+"
153,8836,0.263564504101417,0.780487804878049,0.788284055037471,0.076052512449072,0.780487804878049,"1/2-3/4+"
154,9002,0.268516032811335,0.78513356562137,0.790250367478734,0.075094423461453,0.78513356562137,"1/2-3/4+"
155,9045,0.269798657718121,0.786295005807201,0.793411889443119,0.0748479823106689,0.786295005807201,"1/2-3/4+"
156,9515,0.283818046234154,0.797909407665505,0.807450781946553,0.0722017866526537,0.797909407665505,"1/2-3/4+"
157,9552,0.284921700223714,0.799070847851336,0.808385744234801,0.0720268006700168,0.799070847851336,"1/2-3/4+"
158,9884,0.29482475764355,0.807200929152149,0.816728113930456,0.070315661675435,0.807200929152149,"1/2-3/4+"
159,10158,0.302997762863535,0.813008130081301,0.822882479095882,0.0689112029927151,0.813008130081301,"1/2-3/4+"
160,10212,0.304608501118568,0.814169570267131,0.824015036506904,0.0686447316882099,0.814169570267131,"1/2-3/4+"
161,10447,0.311618195376585,0.818815331010453,0.827807898985518,0.0674834880827032,0.818815331010453,"1/2-3/4+"
162,10565,0.315137956748695,0.821138211382114,0.828415142533555,0.0669190724088973,0.821138211382114,"1/2-3/4+"
163,11344,0.338374347501864,0.836236933797909,0.851418106460397,0.0634696755994358,0.836236933797909,"1/2-3/4+"
164,13402,0.399761372110365,0.872241579558653,0.884334562278609,0.0560364124757499,0.872241579558653,"1/2-3/4+"
165,13537,0.403788217747949,0.874564459930314,0.88744789031061,0.0556253231882987,0.874564459930314,"1/2-3/4+"
166,13601,0.405697240865026,0.875725900116144,0.889582881515217,0.0554371002132196,0.875725900116144,"1/2-3/4+"
167,13882,0.414079045488441,0.880371660859466,0.898252969951083,0.0546030831292321,0.880371660859466,"1/2-3/4+"
168,17306,0.516211782252051,0.931475029036005,0.942591387744283,0.0463423090257714,0.931475029036005,"1/2-3/4+"
169,17466,0.520984340044743,0.933797909407665,0.945078194655293,0.0460322913088286,0.933797909407665,"1/2-3/4+"
170,18970,0.565846383296048,0.9465737514518,0.957984529747705,0.0429625724828677,0.9465737514518,"1/2-3/4+"
171,19133,0.570708426547353,0.947735191637631,0.958953227788621,0.0426488266346104,0.947735191637631,"1/2-3/4+"
172,19305,0.575838926174497,0.948896631823461,0.960331574254801,0.0423206423206423,0.948896631823461,"1/2-3/4+"
173,20019,0.597136465324385,0.953542392566783,0.96479915178679,0.0410110395124632,0.953542392566783,"1/2-3/4+"
174,20584,0.613989560029829,0.955865272938444,0.966620882430902,0.0399825106879129,0.955865272938444,"1/2-3/4+"
175,21161,0.631200596569724,0.957026713124274,0.967502831393528,0.0389395586219933,0.957026713124274,"1/2-3/4+"
176,21183,0.631856823266219,0.957026713124274,0.967502831393528,0.038899117216636,0.957026713124274,"1/2-3/4+"
177,21186,0.631946308724832,0.957026713124274,0.967502831393528,0.0388936089870669,0.957026713124274,"1/2-3/4+"
178,21198,0.632304250559284,0.957026713124274,0.967502831393528,0.0388715916595905,0.957026713124274,"1/2-3/4+"
179,21390,0.638031319910515,0.957026713124274,0.967502831393528,0.0385226741467976,0.957026713124274,"1/2-3/4+"
180,21393,0.638120805369128,0.957026713124274,0.967502831393528,0.0385172720048614,0.957026713124274,"1/2-3/4+"
181,21399,0.638299776286353,0.957026713124274,0.967502831393528,0.0385064722650591,0.957026713124274,"1/2-3/4+"
182,21431,0.639254287844892,0.957026713124274,0.967502831393528,0.0384489757827446,0.957026713124274,"1/2-3/4+"
183,21434,0.639343773303505,0.957026713124274,0.967502831393528,0.0384435942894467,0.957026713124274,"1/2-3/4+"
184,21435,0.639373601789709,0.957026713124274,0.967502831393528,0.0384418007930954,0.957026713124274,"1/2-3/4+"
185,21502,0.641372110365399,0.957026713124274,0.967502831393528,0.0383220165565994,0.957026713124274,"1/2-3/4+"
186,21513,0.641700223713647,0.957026713124274,0.967502831393528,0.0383024217914749,0.957026713124274,"1/2-3/4+"
187,21519,0.641879194630873,0.957026713124274,0.967502831393528,0.0382917421813281,0.957026713124274,"1/2-3/4+"
188,21553,0.64289336316182,0.957026713124274,0.967502831393528,0.0382313367048671,0.957026713124274,"1/2-3/4+"
189,21575,0.643549589858315,0.957026713124274,0.967502831393528,0.0381923522595597,0.957026713124274,"1/2-3/4+"
190,21794,0.650082028337062,0.957026713124274,0.967502831393528,0.0378085711663761,0.957026713124274,"1/2-3/4+"
191,21805,0.650410141685309,0.957026713124274,0.967502831393528,0.0377894978216005,0.957026713124274,"1/2-3/4+"
192,21806,0.650439970171514,0.957026713124274,0.967502831393528,0.0377877648353664,0.957026713124274,"1/2-3/4+"
193,21807,0.650469798657718,0.957026713124274,0.967502831393528,0.0377860320080708,0.957026713124274,"1/2-3/4+"
194,21831,0.651185682326622,0.957026713124274,0.967502831393528,0.0377444917777472,0.957026713124274,"1/2-3/4+"
195,21916,0.65372110365399,0.957026713124274,0.967502831393528,0.0375981018434021,0.957026713124274,"1/2-3/4+"
196,22165,0.661148396718866,0.957026713124274,0.967502831393528,0.0371757274983081,0.957026713124274,"1/2-3/4+"
197,22171,0.661327367636092,0.957026713124274,0.967502831393528,0.0371656668621172,0.957026713124274,"1/2-3/4+"
198,22172,0.661357196122297,0.957026713124274,0.967502831393528,0.0371639906187985,0.957026713124274,"1/2-3/4+"
199,22178,0.661536167039523,0.957026713124274,0.967502831393528,0.0371539363333033,0.957026713124274,"1/2-3/4+"
200,22180,0.661595824011931,0.957026713124274,0.967502831393528,0.0371505861136159,0.957026713124274,"1/2-3/4+"
201,22181,0.661625652498136,0.957026713124274,0.967502831393528,0.0371489112303323,0.957026713124274,"1/2-3/4+"
202,22199,0.662162565249814,0.957026713124274,0.967502831393528,0.0371187891346457,0.957026713124274,"1/2-3/4+"
203,22352,0.666726323639075,0.957026713124274,0.967502831393528,0.0368647100930566,0.957026713124274,"1/2-3/4+"
204,22355,0.666815809097688,0.957026713124274,0.967502831393528,0.0368597629165735,0.957026713124274,"1/2-3/4+"
205,22358,0.666905294556301,0.957026713124274,0.967502831393528,0.0368548170677163,0.957026713124274,"1/2-3/4+"
206,22361,0.666994780014914,0.957026713124274,0.967502831393528,0.0368498725459505,0.957026713124274,"1/2-3/4+"
207,22374,0.66738255033557,0.957026713124274,0.967502831393528,0.0368284616072227,0.957026713124274,"1/2-3/4+"
208,22376,0.667442207307979,0.957026713124274,0.967502831393528,0.0368251698248123,0.957026713124274,"1/2-3/4+"
209,22378,0.667501864280388,0.957026713124274,0.967502831393528,0.0368218786307981,0.957026713124274,"1/2-3/4+"
210,22385,0.667710663683818,0.957026713124274,0.967502831393528,0.0368103640830914,0.957026713124274,"1/2-3/4+"
1,5,0.000149142431021626,0.00232288037166086,0.00123858406226656,0.4,0.00232288037166086,"1/2/3-4/5+"
2,7,0.000208799403430276,0.00348432055749129,0.00317116075086147,0.428571428571429,0.00348432055749129,"1/2/3-4/5+"
3,23,0.000686055182699478,0.00929152148664344,0.00876647630063375,0.347826086956522,0.00929152148664344,"1/2/3-4/5+"
4,40,0.00119313944817301,0.0150987224157956,0.0168485987614159,0.325,0.0150987224157956,"1/2/3-4/5+"
5,76,0.00226696495152871,0.0267131242740999,0.0359478541651606,0.302631578947368,0.0267131242740999,"1/2/3-4/5+"
6,93,0.00277404921700224,0.0313588850174216,0.0400202414516012,0.290322580645161,0.0313588850174216,"1/2/3-4/5+"
7,110,0.00328113348247576,0.0360046457607433,0.0471192076917516,0.281818181818182,0.0360046457607433,"1/2/3-4/5+"
8,119,0.00354958985831469,0.0383275261324042,0.0516060627966939,0.277310924369748,0.0383275261324042,"1/2/3-4/5+"
9,133,0.00396718866517524,0.0418118466898955,0.0566712450902431,0.270676691729323,0.0418118466898955,"1/2/3-4/5+"
10,157,0.00468307233407905,0.0476190476190476,0.0647581869442637,0.261146496815287,0.0476190476190476,"1/2/3-4/5+"
