"arm","state","budget","f_min","n_rules_core","n_rules_total","used_completion","window_redone","baseline_redone","walk_depth","base_precision","rewalk_precision","precision_diff","base_errors","rewalk_errors","base_dollar_recall_unw","rewalk_dollar_recall_unw","dollar_recall_unw_diff","base_dollar_recall_wtd","rewalk_dollar_recall_wtd","dollar_recall_wtd_diff","base_flagged_share","rewalk_flagged_share","fill_rate"
"bridge","Colorado",10,0.4,79,209,FALSE,FALSE,FALSE,8710,0.353658536585366,0.397260273972603,0.0436017373872369,29,29,0.258607575680746,0.300491861467471,0.0418842857867248,0.261080957571225,0.292120126982329,0.0310391694111036,0.102117061021171,0.0909090909090909,0.909090909090909
"bridge","Colorado",10,0.5,81,231,FALSE,FALSE,FALSE,10928,0.353658536585366,0.402777777777778,0.049119241192412,29,29,0.258607575680746,0.30606967192333,0.047462096242584,0.261080957571225,0.294602629936442,0.0335216723652165,0.102117061021171,0.0896637608966376,0.896637608966376
"bridge","Colorado",10,0.55,67,196,FALSE,TRUE,FALSE,14550,0.353658536585366,0.449275362318841,0.0956168257334747,29,31,0.258607575680746,0.374423203691496,0.11581562801075,0.261080957571225,0.350215874383088,0.0891349168118631,0.102117061021171,0.0859277708592777,0.859277708592777
"bridge","Colorado",10,0.6,63,200,FALSE,TRUE,FALSE,15291,0.353658536585366,0.432835820895522,0.0791772843101565,29,29,0.258607575680746,0.28533035850109,0.0267227828203438,0.261080957571225,0.280021993773228,0.0189410362020029,0.102117061021171,0.0834371108343711,0.834371108343711
"bridge","Colorado",10,0.65,70,216,FALSE,TRUE,FALSE,18983,0.353658536585366,0.444444444444444,0.0907859078590786,29,28,0.258607575680746,0.282845697479844,0.0242381217990974,0.261080957571225,0.274951077328371,0.0138701197571459,0.102117061021171,0.0784557907845579,0.784557907845579
"bridge","Colorado",10,0.7,76,220,FALSE,TRUE,FALSE,22205,0.353658536585366,0.360824742268041,0.0071662056826754,29,35,0.258607575680746,0.395821712894884,0.137214137214137,0.261080957571225,0.370092637400243,0.109011679829018,0.102117061021171,0.12079701120797,1.2079701120797
"bridge","Colorado",10,0.75,71,217,FALSE,TRUE,FALSE,20632,0.353658536585366,0.354838709677419,0.00118017309205354,29,33,0.258607575680746,0.382384260433041,0.123776684752294,0.261080957571225,0.357601966786816,0.0965210092155908,0.102117061021171,0.115815691158157,1.15815691158157
"bridge","Connecticut",5,0.25,40,109,FALSE,FALSE,FALSE,1418,0.347826086956522,0.355555555555556,0.00772946859903384,16,16,0.166652481062218,0.166652481062218,0,0.197463435647438,0.197463435647438,0,0.0511679644048943,0.050055617352614,1.00111234705228
"bridge","Connecticut",5,0.4,36,101,FALSE,FALSE,FALSE,1813,0.347826086956522,0.418604651162791,0.070778564206269,16,18,0.166652481062218,0.188994808068772,0.0223423270065538,0.197463435647438,0.220861085853496,0.0233976502060588,0.0511679644048943,0.0478309232480534,0.956618464961068
"bridge","Connecticut",5,0.5,40,113,FALSE,FALSE,FALSE,2290,0.347826086956522,0.4,0.0521739130434783,16,20,0.166652481062218,0.195378330070644,0.0287258490084263,0.197463435647438,0.218041964386296,0.0205785287388584,0.0511679644048943,0.0556173526140156,1.11234705228031
"bridge","Connecticut",5,0.55,36,95,FALSE,FALSE,FALSE,2544,0.347826086956522,0.454545454545455,0.106719367588933,16,20,0.166652481062218,0.191888671376287,0.0252361903140693,0.197463435647438,0.215084963118754,0.017621527471316,0.0511679644048943,0.0489432703003337,0.978865406006674
"bridge","Connecticut",5,0.6,36,92,FALSE,FALSE,FALSE,2868,0.347826086956522,0.454545454545455,0.106719367588933,16,20,0.166652481062218,0.191888671376287,0.0252361903140693,0.197463435647438,0.215084963118754,0.017621527471316,0.0511679644048943,0.0489432703003337,0.978865406006674
"bridge","Connecticut",5,0.65,36,98,FALSE,FALSE,FALSE,3039,0.347826086956522,0.468085106382979,0.120259019426457,16,22,0.166652481062218,0.198484977444889,0.0318324963826709,0.197463435647438,0.220911450649361,0.023448015001923,0.0511679644048943,0.0522803114571746,1.04560622914349
"bridge","Connecticut",5,0.7,32,91,FALSE,FALSE,FALSE,3400,0.347826086956522,0.457142857142857,0.109316770186335,16,16,0.166652481062218,0.159928504553579,-0.00672397650863904,0.197463435647438,0.179704199868242,-0.0177592357791956,0.0511679644048943,0.0389321468298109,0.778642936596218
"bridge","Connecticut",5,0.75,32,103,FALSE,FALSE,FALSE,4877,0.347826086956522,0.457142857142857,0.109316770186335,16,16,0.166652481062218,0.159928504553579,-0.00672397650863904,0.197463435647438,0.179704199868242,-0.0177592357791956,0.0511679644048943,0.0389321468298109,0.778642936596218
"bridge","Connecticut",10,0.25,83,224,FALSE,FALSE,FALSE,6839,0.351851851851852,0.378947368421053,0.0270955165692008,38,36,0.346242233381564,0.331645246403949,-0.0145969869776151,0.392893198376933,0.373618443783508,-0.0192747545934247,0.120133481646274,0.10567296996663,1.0567296996663
"bridge","Connecticut",10,0.4,71,186,FALSE,FALSE,FALSE,8288,0.351851851851852,0.361702127659574,0.00985027580772263,38,34,0.346242233381564,0.296791216273725,-0.049451017107839,0.392893198376933,0.325556731659662,-0.0673364667172706,0.120133481646274,0.104560622914349,1.04560622914349
"bridge","Connecticut",10,0.5,71,189,FALSE,FALSE,FALSE,9977,0.351851851851852,0.342342342342342,-0.00950950950950952,38,38,0.346242233381564,0.327644905949443,-0.0185973274321219,0.392893198376933,0.355187398701329,-0.0377057996756042,0.120133481646274,0.123470522803115,1.23470522803115
"bridge","Connecticut",10,0.55,62,167,FALSE,TRUE,FALSE,14024,0.351851851851852,0.373737373737374,0.0218855218855219,38,37,0.346242233381564,0.312792578091752,-0.0334496552898119,0.392893198376933,0.341363104180883,-0.0515300941960496,0.120133481646274,0.110122358175751,1.10122358175751
"bridge","Connecticut",10,0.6,65,162,FALSE,TRUE,FALSE,15698,0.351851851851852,0.390804597701149,0.0389527458492976,38,34,0.346242233381564,0.289641671631628,-0.0566005617499362,0.392893198376933,0.321196396130271,-0.0716968022466621,0.120133481646274,0.0967741935483871,0.967741935483871
