"state","year","category","status"
"North Dakota",2017,"Simplified Reporting—Certification Length","6 & 12 months"
"North Dakota",2017,"Income and Resource Alignment with Medicaid and TANF","Neither"
"North Dakota",2017,"Treatment of Self-Employment Income","Actual costs only"
"North Dakota",2017,"Simplified Homeless Housing Cost","No"
"North Dakota",2017,"Standard Utility Allowances (SUAs)","Mandatory SUAs"
"North Dakota",2017,"Treatment of Child Support Payments","Child support income expense deduction"
"North Dakota",2017,"Child Support Related Disqualification","None"
"North Dakota",2017,"Comparable Disqualifications","YNo"
"North Dakota",2017,"Drug Felony Disqualifications","No ban"
"North Dakota",2017,"Work Requirements and Disqualification Policy","Extended DQ only"
"North Dakota",2017,"Broad Based Categorical Eligibility (BBCE)","Yes"
"North Dakota",2017,"Transitional Benefits Alternative (TBA)","No"
"North Dakota",2017,"Demonstrations for the Elderly and Disabled","SMD"
"North Dakota",2017,"Combined Application Projects (CAPs)","No"
"North Dakota",2017,"Electronic Case Files","Completely electronic files in specific project areas"
"North Dakota",2017,"Online Application","Apply & recertify"
"North Dakota",2017,"Online Case Management","Upload documents for verifications"
"North Dakota",2017,"Call Centers","No call center"
"North Dakota",2017,"Mobile Technology","SMS messaging SNAP State Options Report • 70"
"Ohio",2017,"Program Administration","County-administered"
"Ohio",2017,"SNAP Certification Workflow and Case Management","Varies by project area"
"Ohio",2017,"Joint Processing—Medicaid","Joint application & processing in some cases"
"Ohio",2017,"Joint Processing—TANF","Joint application & processing in some cases"
"Ohio",2017,"Reporting Requirements","Simplified reporting only"
"Ohio",2017,"Simplified Reporting—Certification Length","4, 6, 12, & 24 months"
"Ohio",2017,"Income and Resource Alignment with Medicaid and TANF","Income & resources"
"Ohio",2017,"Treatment of Self-Employment Income","Another method"
"Ohio",2017,"Simplified Homeless Housing Cost","Yes"
"Ohio",2017,"Standard Utility Allowances (SUAs)","Mandatory SUAs"
"Ohio",2017,"Treatment of Child Support Payments","Child support income expense deduction"
"Ohio",2017,"Child Support Related Disqualification","None"
"Ohio",2017,"Comparable Disqualifications","Yes"
"Ohio",2017,"Drug Felony Disqualifications","No ban"
"Ohio",2017,"Work Requirements and Disqualification Policy","Regulatory minimum"
"Ohio",2017,"Broad Based Categorical Eligibility (BBCE)","Yes"
"Ohio",2017,"Transitional Benefits Alternative (TBA)","No"
"Ohio",2017,"Demonstrations for the Elderly and Disabled","None"
"Ohio",2017,"Combined Application Projects (CAPs)","No"
"Ohio",2017,"Electronic Case Files","Completely electronic files in specific project areas"
"Ohio",2017,"Online Application","Apply & recertify"
"Ohio",2017,"Online Case Management","Report changes"
"Ohio",2017,"Call Centers","No call center"
"Ohio",2017,"Mobile Technology","No"
"Oklahoma",2017,"Program Administration","State-administered"
"Oklahoma",2017,"SNAP Certification Workflow and Case Management","Varies by project area"
"Oklahoma",2017,"Joint Processing—Medicaid","Joint application & processing"
"Oklahoma",2017,"Joint Processing—TANF","Joint application & processing in some cases"
"Oklahoma",2017,"Reporting Requirements","Simplified & change reporting"
"Oklahoma",2017,"Simplified Reporting—Certification Length","12 & 24 months"
"Oklahoma",2017,"Income and Resource Alignment with Medicaid and TANF","Resources only"
"Oklahoma",2017,"Treatment of Self-Employment Income","Another method"
"Oklahoma",2017,"Simplified Homeless Housing Cost","No"
"Oklahoma",2017,"Standard Utility Allowances (SUAs)","Mandatory SUAs"
"Oklahoma",2017,"Treatment of Child Support Payments","Child support income expense deduction"
"Oklahoma",2017,"Child Support Related Disqualification","None"
"Oklahoma",2017,"Comparable Disqualifications","No"
"Oklahoma",2017,"Drug Felony Disqualifications","Lifetime ban"
"Oklahoma",2017,"Work Requirements and Disqualification Policy","Regulatory minimum"
"Oklahoma",2017,"Broad Based Categorical Eligibility (BBCE)","Yes"
"Oklahoma",2017,"Transitional Benefits Alternative (TBA)","Yes"
"Oklahoma",2017,"Demonstrations for the Elderly and Disabled","None"
"Oklahoma",2017,"Combined Application Projects (CAPs)","No"
"Oklahoma",2017,"Electronic Case Files","Completely electronic files statewide"
"Oklahoma",2017,"Online Application","Apply & recertify"
"Oklahoma",2017,"Online Case Management","View case information, report changes, & upload documents for verification"
"Oklahoma",2017,"Call Centers","Respond to general inquiries, respond to application or case-specific inquiries, accept case changes, process changes, accept initial applications, accept recertifications, & conduct interviews"
"Oklahoma",2017,"Mobile Technology","Mobile app SNAP State Options Report • 72"
"Oregon",2017,"Program Administration","State-administered"
"Oregon",2017,"SNAP Certification Workflow and Case Management","Varies by project area"
"Oregon",2017,"Joint Processing—Medicaid","Joint processing n some cases only"
"Oregon",2017,"Joint Processing—TANF","Joint application & processing"
"Oregon",2017,"Reporting Requirements","Simplified & change reporting"
"Oregon",2017,"Simplified Reporting—Certification Length","4, 6, 12, & 24 months"
"Oregon",2017,"Income and Resource Alignment with Medicaid and TANF","Neither"
"Oregon",2017,"Treatment of Self-Employment Income","Another method"
"Oregon",2017,"Simplified Homeless Housing Cost","No"
"Oregon",2017,"Standard Utility Allowances (SUAs)","Mandatory SUAs"
"Oregon",2017,"Treatment of Child Support Payments","Child support income expense deduction"
"Oregon",2017,"Child Support Related Disqualification","None"
"Oregon",2017,"Comparable Disqualifications","No"
"Oregon",2017,"Drug Felony Disqualifications","No Ban"
"Oregon",2017,"Work Requirements and Disqualification Policy","Regulatory minimum"
"Oregon",2017,"Broad Based Categorical Eligibility (BBCE)","Yes"
"Oregon",2017,"Transitional Benefits Alternative (TBA)","Yes"
"Oregon",2017,"Demonstrations for the Elderly and Disabled","None"
"Oregon",2017,"Combined Application Projects (CAPs)","No"
"Oregon",2017,"Electronic Case Files","Completely electronic files statewide"
"Oregon",2017,"Online Application","Apply & recertify"
"Oregon",2017,"Online Case Management",""
"Oregon",2017,"Call Centers","No case changes, process changes, accept initial application, accept recertification applications, & conduct interviews"
"Oregon",2017,"Mobile Technology","No"
"Pennsylvania",2017,"Program Administration","State-administered"
"Pennsylvania",2017,"SNAP Certification Workflow and Case Management","Varies by project area"
"Pennsylvania",2017,"Joint Processing—Medicaid","Joint application & processing"
"Pennsylvania",2017,"Joint Processing—TANF","Joint application & processing"
"Pennsylvania",2017,"Reporting Requirements","Simplified & change reporting"
"Pennsylvania",2017,"Simplified Reporting—Certification Length","12 & 24 months"
"Pennsylvania",2017,"Income and Resource Alignment with Medicaid and TANF","Income only"
"Pennsylvania",2017,"Treatment of Self-Employment Income","Actual costs only"
"Pennsylvania",2017,"Simplified Homeless Housing Cost","Yes"
"Pennsylvania",2017,"Standard Utility Allowances (SUAs)","Mandatory SUAs"
"Pennsylvania",2017,"Treatment of Child Support Payments","Child support expense income deduction"
"Pennsylvania",2017,"Child Support Related Disqualification",""
"Pennsylvania",2017,"Comparable Disqualifications","None no"
"Pennsylvania",2017,"Drug Felony Disqualifications","No ban"
"Pennsylvania",2017,"Work Requirements and Disqualification Policy","Regulatory minimum"
"Pennsylvania",2017,"Broad Based Categorical Eligibility (BBCE)","Yes"
"Pennsylvania",2017,"Transitional Benefits Alternative (TBA)","Yes"
"Pennsylvania",2017,"Demonstrations for the Elderly and Disabled","ESAP"
"Pennsylvania",2017,"Combined Application Projects (CAPs)","Standard CAP"
"Pennsylvania",2017,"Electronic Case Files","Partially electronic files statewide"
"Pennsylvania",2017,"Online Application","Apply & recertify"
"Pennsylvania",2017,"Online Case Management","View case information, report changes, & upload documents for verification"
"Pennsylvania",2017,"Call Centers","Respond to general inquiries, respond to appli cation or case-specific inquiries, accept case changes, & process changes"
"Pennsylvania",2017,"Mobile Technology","Mobile app SNAP State Options Report • 74"
"Rhode Island",2017,"Program Administration","State-administered"
"Rhode Island",2017,"SNAP Certification Workflow and Case Management","Varies by project area"
"Rhode Island",2017,"Joint Processing—Medicaid","Joint application & processing in some cases"
"Rhode Island",2017,"Joint Processing—TANF","Joint application & processing in some cases"
"Rhode Island",2017,"Reporting Requirements","Simplified & change reporting"
"Rhode Island",2017,"Simplified Reporting—Certification Length","12 months only"
"Rhode Island",2017,"Income and Resource Alignment with Medicaid and TANF","Resources only"
"Rhode Island",2017,"Treatment of Self-Employment Income","Actual costs only"
"Rhode Island",2017,"Simplified Homeless Housing Cost","Yes"
"Rhode Island",2017,"Standard Utility Allowances (SUAs)","Mandatory SUAs"
"Rhode Island",2017,"Treatment of Child Support Payments","Child support income expense exclusion"
"Rhode Island",2017,"Child Support Related Disqualification","None"
"Rhode Island",2017,"Comparable Disqualifications","No"
"Rhode Island",2017,"Drug Felony Disqualifications","No ban"
"Rhode Island",2017,"Work Requirements and Disqualification Policy","Regulatory minimum"
"Rhode Island",2017,"Broad Based Categorical Eligibility (BBCE)","Yes"
"Rhode Island",2017,"Transitional Benefits Alternative (TBA)","No"
"Rhode Island",2017,"Demonstrations for the Elderly and Disabled","SMD"
"Rhode Island",2017,"Combined Application Projects (CAPs)","No"
"Rhode Island",2017,"Electronic Case Files","Completely electronic files statewide"
"Rhode Island",2017,"Online Application","Apply"
"Rhode Island",2017,"Online Case Management","View case information, report changes, upload documents for verifications"
"Rhode Island",2017,"Call Centers","Respond to general inquiries, respond to application or case-specific inquiries, accept client reported case changes, process case changes, recertification application intake, conduct interviews"
"Rhode Island",2017,"Mobile Technology","No"
"South Carolina",2017,"Program Administration","State-administered"
"South Carolina",2017,"SNAP Certification Workflow and Case Management","Varies by project area"
"South Carolina",2017,"Joint Processing—Medicaid","Neither joint application or processing"
"South Carolina",2017,"Joint Processing—TANF","Joint application & processing"
"South Carolina",2017,"Reporting Requirements","Simplified reporting only"
"South Carolina",2017,"Simplified Reporting—Certification Length","12 & 24 months"
"South Carolina",2017,"Income and Resource Alignment with Medicaid and TANF","Income only"
"South Carolina",2017,"Treatment of Self-Employment Income","Another method"
"South Carolina",2017,"Simplified Homeless Housing Cost","Yes"
"South Carolina",2017,"Standard Utility Allowances (SUAs)","Mandatory SUAs"
"South Carolina",2017,"Treatment of Child Support Payments","Child support income expense deduction"
"South Carolina",2017,"Child Support Related Disqualification","None"
"South Carolina",2017,"Comparable Disqualifications","No"
"South Carolina",2017,"Drug Felony Disqualifications","Lifetime ban"
"South Carolina",2017,"Work Requirements and Disqualification Policy","Regulatory minimum"
"South Carolina",2017,"Broad Based Categorical Eligibility (BBCE)","Yes"
"South Carolina",2017,"Transitional Benefits Alternative (TBA)","No"
"South Carolina",2017,"Demonstrations for the Elderly and Disabled","SMD & ESAP"
"South Carolina",2017,"Combined Application Projects (CAPs)","Standard CAP"
"South Carolina",2017,"Electronic Case Files","Completely electronic files statewide"
"South Carolina",2017,"Online Application","Apply"
"South Carolina",2017,"Online Case Management",""
"South Carolina",2017,"Call Centers","No application or case specific inquiries, & accept case changes"
"South Carolina",2017,"Mobile Technology","No"
"South Dakota",2017,"Program Administration","State-administered"
"South Dakota",2017,"SNAP Certification Workflow and Case Management","Varies by project area"
"South Dakota",2017,"Joint Processing—Medicaid","Joint application & processing"
"South Dakota",2017,"Joint Processing—TANF","Joint application & processing"
"South Dakota",2017,"Reporting Requirements","Simplified reporting only"
"South Dakota",2017,"Simplified Reporting—Certification Length","12 months only"
"South Dakota",2017,"Income and Resource Alignment with Medicaid and TANF","Neither"
"South Dakota",2017,"Treatment of Self-Employment Income","Another method"
"South Dakota",2017,"Simplified Homeless Housing Cost","No"
"South Dakota",2017,"Standard Utility Allowances (SUAs)","Mandatory SUAs"
"South Dakota",2017,"Treatment of Child Support Payments","Child support income expense exclusion"
"South Dakota",2017,"Child Support Related Disqualification","None"
"South Dakota",2017,"Comparable Disqualifications","Yes"
"South Dakota",2017,"Drug Felony Disqualifications","No ban"
"South Dakota",2017,"Work Requirements and Disqualification Policy","Extended DQ"
"South Dakota",2017,"Broad Based Categorical Eligibility (BBCE)","No"
"South Dakota",2017,"Transitional Benefits Alternative (TBA)","No"
"South Dakota",2017,"Demonstrations for the Elderly and Disabled","SMD"
"South Dakota",2017,"Combined Application Projects (CAPs)","Modified CAP"
"South Dakota",2017,"Electronic Case Files","Completely electronic files statewide"
"South Dakota",2017,"Online Application","Apply & recertify"
"South Dakota",2017,"Online Case Management","Report changes & upload documents for verification"
"South Dakota",2017,"Call Centers","No call center"
"South Dakota",2017,"Mobile Technology","No"
"Tennessee",2017,"Program Administration","State-administered"
"Tennessee",2017,"SNAP Certification Workflow and Case Management","Varies by project area"
"Tennessee",2017,"Joint Processing—Medicaid","Neither joint application or processing"
"Tennessee",2017,"Joint Processing—TANF","Joint application & processing in some cases"
"Tennessee",2017,"Reporting Requirements","Simplified & change reporting"
"Tennessee",2017,"Simplified Reporting—Certification Length","12 months only"
"Tennessee",2017,"Income and Resource Alignment with Medicaid and TANF","Neither"
"Tennessee",2017,"Treatment of Self-Employment Income","Actual costs only"
"Tennessee",2017,"Simplified Homeless Housing Cost","Yes"
"Tennessee",2017,"Standard Utility Allowances (SUAs)","SUAs that are not mandatory"
"Tennessee",2017,"Treatment of Child Support Payments","Child support income expense deduction"
"Tennessee",2017,"Child Support Related Disqualification","None"
"Tennessee",2017,"Comparable Disqualifications","No"
"Tennessee",2017,"Drug Felony Disqualifications","Modified ban: requiring participation in a drug treatment program"
"Tennessee",2017,"Work Requirements and Disqualification Policy","Regulatory minimum"
"Tennessee",2017,"Broad Based Categorical Eligibility (BBCE)","No"
"Tennessee",2017,"Transitional Benefits Alternative (TBA)","Yes"
"Tennessee",2017,"Demonstrations for the Elderly and Disabled","None"
"Tennessee",2017,"Combined Application Projects (CAPs)","No"
"Tennessee",2017,"Electronic Case Files","Completely electronic files statewide"
"Tennessee",2017,"Online Application","Apply & recertify"
"Tennessee",2017,"Online Case Management","View case information"
"Tennessee",2017,"Call Centers","Respond to general inquiries, respond to application or case-specific inquiries, accept case changes, process changes, initial application intake, recertification application intake, & conduct interviews"
"Tennessee",2017,"Mobile Technology","No"
"Texas",2017,"Program Administration","State-administered"
"Texas",2017,"SNAP Certification Workflow and Case Management","Varies by project area"
"Texas",2017,"Joint Processing—Medicaid","Joint application & processing"
"Texas",2017,"Joint Processing—TANF","Joint application & processing"
"Texas",2017,"Reporting Requirements","Simplified reporting only"
"Texas",2017,"Simplified Reporting—Certification Length","6 months only"
"Texas",2017,"Income and Resource Alignment with Medicaid and TANF","Income & resources"
"Texas",2017,"Treatment of Self-Employment Income","Actual costs only"
"Texas",2017,"Simplified Homeless Housing Cost","Yes"
"Texas",2017,"Standard Utility Allowances (SUAs)","Mandatory SUAs"
"Texas",2017,"Treatment of Child Support Payments","Child support income expense deduction"
"Texas",2017,"Child Support Related Disqualification","None"
"Texas",2017,"Comparable Disqualifications","No"
"Texas",2017,"Drug Felony Disqualifications","Modified ban: limiting circumstances in which the permanent DQ applies; & imposing a temporary DQ period"
"Texas",2017,"Work Requirements and Disqualification Policy","Regulatory minimum & entire household DQ"
"Texas",2017,"Broad Based Categorical Eligibility (BBCE)","Yes"
"Texas",2017,"Transitional Benefits Alternative (TBA)","No"
"Texas",2017,"Demonstrations for the Elderly and Disabled","SMD"
"Texas",2017,"Combined Application Projects (CAPs)","Modified CAP"
"Texas",2017,"Electronic Case Files","Completely electronic files statewide"
"Texas",2017,"Online Application","Apply & recertify"
"Texas",2017,"Online Case Management","View case information, report changes, & upload documents for verification"
"Texas",2017,"Call Centers","Respond to general inquiries, respond to application or case-specific inquiries, & accept case changes"
"Texas",2017,"Mobile Technology","SMS messaging and mobile app SNAP State Options Report • 79"
